,PPCDC (60490)
ACH-000257,-0.18913447199883865
ACH-000258,-0.17625854380873754
ACH-000259,0.020115751686546585
ACH-000260,-0.060052731502652265
ACH-000261,-0.08207218507869479
ACH-000262,-0.0453630794852259
ACH-000263,-0.3213791817158127
ACH-000264,-0.1839250904215637
ACH-000265,-0.1117237577228664
ACH-000266,-0.2380414951554807
ACH-000272,-0.7308671853561973
ACH-000274,-0.25329571804495155
ACH-000277,-0.18116801684076708
ACH-000278,-0.28952206505247713
ACH-000279,-0.4876816260776649
ACH-000280,-0.01833476434869078
ACH-000281,-0.35459720014513474
ACH-000288,-0.05770316985392177
ACH-000291,-0.11028840346076987
ACH-000293,-0.1991660713877706
ACH-000294,-0.8324723134778376
ACH-000295,-0.3343836858852958
ACH-000296,-0.08846892476537498
ACH-000302,-0.1358047073799013
ACH-000304,-0.09580487549623384
ACH-000307,-0.5445442422882198
ACH-000308,-0.19646923509746733
ACH-000310,-0.28348127454749866
ACH-000311,-0.2672201424422945
ACH-000312,-0.048147665381549784
ACH-000315,-0.5989170979068457
ACH-000316,-0.29399042288692656
ACH-000317,-0.3829133653714126
ACH-000318,-0.13515950447488262
ACH-000319,-0.06635639759066901
ACH-000320,-0.034105027418244296
ACH-000322,0.004158769182165074
ACH-000323,-0.12705498644744453
ACH-000324,0.05859684220067751
ACH-000329,-0.21530941561030328
ACH-000330,-0.22855180658014346
ACH-000331,0.06609671643936775
ACH-000332,-0.04444691764548758
ACH-000334,-0.023656990717546088
ACH-000335,-0.12867953830851314
ACH-000336,-0.4206042892299808
ACH-000337,-0.6819621756441735
ACH-000338,-1.1929344824385018
ACH-000339,-0.7214535750936039
ACH-000341,-0.1302426180704818
ACH-000348,-0.15130104724036084
ACH-000350,-0.2425082034464998
ACH-000352,-0.24756355110032405
ACH-000356,-0.037663601278315334
ACH-000361,-0.04817565711132499
ACH-000362,-0.5273581105427437
ACH-000363,-0.1844754289532112
ACH-000364,-0.004749022498032309
ACH-000365,-0.8088732269969645
ACH-000366,-0.028964417263775088
ACH-000368,-0.5016176779118025
ACH-000374,-0.2292017619756355
ACH-000375,-0.4043737927009467
ACH-000376,-0.07438579245548273
ACH-000381,-0.1814516691740036
ACH-000383,-0.21353139498105414
ACH-000387,-0.3399156899893143
ACH-000389,0.008066084315231974
ACH-000390,-0.11890185903031605
ACH-000393,-0.19846737758776867
ACH-000395,-0.25493111807675345
ACH-000396,-0.4176366284233924
ACH-000397,-0.02101726117897891
ACH-000401,-0.9191627255546088
ACH-000402,-0.3019545931604768
ACH-000403,0.010471930706453268
ACH-000404,-0.8844382590644615
ACH-000406,-0.5830674763296388
ACH-000407,-0.05423009744909034
ACH-000408,-0.15163165534679374
ACH-000410,-0.15763283555167998
ACH-000411,-0.19576540377918425
ACH-000414,-0.12770137926931266
ACH-000415,-0.06246662174552425
ACH-000416,-0.2548390911412972
ACH-000420,-0.0592744911905948
ACH-000421,-0.07790311610022273
ACH-000424,-0.11709808508438715
ACH-000425,-0.4969045291720468
ACH-000426,-0.7111048239991343
ACH-000427,0.03993132569790298
ACH-000433,-0.02661607752302857
ACH-000435,-0.6521781611088668
ACH-000436,-0.5169264851435627
ACH-000444,-0.11460474787917754
ACH-000445,-0.1913323969824119
ACH-000448,-0.2973682930830583
ACH-000450,-0.23378316499875146
ACH-000452,-0.2505806622067355
ACH-000454,-0.5031790135329491
ACH-000458,-0.050426805017178916
ACH-000459,-0.3303458892570353
ACH-000460,-0.7235947739815174
ACH-000461,-0.09049707428249752
ACH-000463,-0.06752810947116415
ACH-000464,-0.17103045888595084
ACH-000466,-0.06707364828934823
ACH-000467,-0.06746744655833638
ACH-000468,-0.2768497904907873
ACH-000469,-0.007112397652961675
ACH-000470,-0.22238495167241148
ACH-000471,-0.1563288664965931
ACH-000472,-0.16179009371136266
ACH-000473,-0.020615261795098032
ACH-000475,0.020640083458172885
ACH-000476,-0.06558176826639242
ACH-000477,-0.7361533659125202
ACH-000479,-0.04611561716411195
ACH-000480,0.01302519319682655
ACH-000481,-0.11961412235796452
ACH-000483,-0.384725294665828
ACH-000484,-0.2730167242506234
ACH-000485,-0.18164800194426425
ACH-000486,-0.09009964086552118
ACH-000487,-0.561919730750878
ACH-000488,0.1263623085049759
ACH-000490,-0.039960012502670166
ACH-000491,-0.12845646448331308
ACH-000495,-0.397569074734681
ACH-000496,-0.32380298235623195
ACH-000499,-0.16221031054488888
ACH-000500,-0.7187665106860169
ACH-000502,-0.485854072450796
ACH-000503,-0.22029273343979092
ACH-000505,-0.2959144435542461
ACH-000507,-0.6699178096719577
ACH-000510,-0.1027242231980277
ACH-000511,-0.136827750668451
ACH-000512,-0.6577339635610782
ACH-000516,-0.2536692916144981
ACH-000517,-0.16875042418858907
ACH-000518,0.0014306118365993471
ACH-000520,-0.0022218591949061807
ACH-000521,-0.3989701187648637
ACH-000522,-0.1072916664938062
ACH-000524,-0.17088718358231236
ACH-000527,0.01161519529090866
ACH-000528,-0.10946177768258512
ACH-000537,-0.07399374495133121
ACH-000541,-0.28203286230869634
ACH-000542,0.06403881603305141
ACH-000544,-0.16824442562344102
ACH-000545,-0.18714178218433572
ACH-000547,-0.2304713916452279
ACH-000548,-0.18646575773475146
ACH-000549,0.018316869378644955
ACH-000550,-0.13650728128838166
ACH-000552,-0.1196949202517624
ACH-000556,-0.3469260307407616
ACH-000557,-0.21928745372773145
ACH-000569,0.07772407649464202
ACH-000570,-0.04830162858092489
ACH-000571,-0.3544244999609889
ACH-000573,-0.2321056200676787
ACH-000576,-0.4039930146143204
ACH-000579,-0.1648177656346385
ACH-000580,-0.4107154299719985
ACH-000584,-0.5687605246516368
ACH-000585,-0.11427013395641356
ACH-000588,-0.803110868224854
ACH-000589,-0.1269893045682359
ACH-000591,-0.17169565894363126
ACH-000593,-0.12573308920519588
ACH-000600,-0.17770228209590228
ACH-000601,-0.7262381793500703
ACH-000605,-0.2385985604301199
ACH-000606,0.16207825624803116
ACH-000608,-0.2851395032358421
ACH-000614,-0.5004533459494992
ACH-000616,-0.16048324263049565
ACH-000618,-0.4388386211409861
ACH-000619,-0.10154514534155762
ACH-000620,-0.14671619079815867
ACH-000621,-0.2021183450792645
ACH-000622,-0.28598397950514426
ACH-000623,-0.2183902668441345
ACH-000624,-0.20066457952446587
ACH-000627,-0.10268432203570126
ACH-000630,-0.04800693096615465
ACH-000631,-0.22818203879760826
ACH-000632,0.036903541574095367
ACH-000633,0.03739624429958778
ACH-000637,-0.021492506809595715
ACH-000638,-0.15636539853091738
ACH-000646,-0.25251270062736997
ACH-000647,-0.2588525930932765
ACH-000648,-0.30855115456226884
ACH-000649,-0.10035889605443728
ACH-000651,-0.09771149858890364
ACH-000652,-0.7245540845685718
ACH-000653,-0.4465406766393503
ACH-000657,0.14070977674463142
ACH-000658,-0.4346238435448481
ACH-000661,-0.4742023650426704
ACH-000662,0.07800470235604234
ACH-000663,-0.043387838272437376
ACH-000665,-0.1768483795931619
ACH-000671,-0.12219430602014315
ACH-000672,-0.1799900760383345
ACH-000673,-0.14616530781373974
ACH-000676,-0.8380746837161608
ACH-000677,-0.3695145324933567
ACH-000681,-0.11631522524911955
ACH-000683,-0.2639188999577099
ACH-000684,-0.4764883145739612
ACH-000688,-0.2222864950201512
ACH-000693,-0.0713947584136084
ACH-000694,-0.09132524438208496
ACH-000695,-0.024706531978566638
ACH-000696,0.14337245580332664
ACH-000697,-0.5716543058977386
ACH-000699,-0.2337716905104096
ACH-000701,-0.21817959635142445
ACH-000706,-0.13456178846784692
ACH-000711,-0.7330469157096445
ACH-000713,-0.5782878462895124
ACH-000714,-0.031221674526514143
ACH-000718,-0.2905583864831709
ACH-000720,-0.04824542786273591
ACH-000721,-0.07071098379195156
ACH-000724,-0.169762952359548
ACH-000725,-0.3186462042935845
ACH-000732,0.06364582329092228
ACH-000734,-0.06347250397851976
ACH-000735,-0.22506378081073275
ACH-000736,-0.7451039720966454
ACH-000738,-0.08584640005517716
ACH-000746,-0.20653566577586027
ACH-000747,-0.15484667300621574
ACH-000748,-0.062222831673588136
ACH-000753,-0.2839171349275134
ACH-000756,-0.05331402064613392
ACH-000757,-0.2115108625830224
ACH-000758,-0.22463132738143707
ACH-000760,-0.06825865639847492
ACH-000762,-0.22345111704412365
ACH-000763,-0.22520732501100985
ACH-000764,-0.09805561684357116
ACH-000765,-0.34560652996911456
ACH-000766,-0.20651156260887554
ACH-000767,-0.06977202345220368
ACH-000768,-0.8419440080861474
ACH-000769,0.031566137610262286
ACH-000770,-0.3308400665650734
ACH-000771,-0.021089765489577108
ACH-000773,-0.398866560965309
ACH-000776,0.05300709414405272
ACH-000777,-0.2258420236823985
ACH-000778,-0.2520377965639624
ACH-000781,-0.06612257775692712
ACH-000782,-0.3697053656055036
ACH-000783,-0.0082215568238053
ACH-000784,-0.2342982529812773
ACH-000785,-0.26024642690236616
ACH-000787,-0.06489890811740139
ACH-000788,0.01824622085784953
ACH-000791,-0.14385569514488974
ACH-000792,-0.12104930087221225
ACH-000794,-0.10742113277140516
ACH-000796,-0.3872086944792009
ACH-000798,-0.24028992064434046
ACH-000799,-0.22144459659096213
ACH-000800,-0.18462682270348432
ACH-000802,-0.09747156322787348
ACH-000804,-0.35164928970120096
ACH-000805,-0.2535855809570255
ACH-000809,-0.04961414301076497
ACH-000810,0.00010348379851058812
ACH-000811,-0.1963776855496444
ACH-000817,-0.6506667849695119
ACH-000819,-0.2270511044071406
ACH-000820,0.08045741006068996
ACH-000821,-0.5257076085750739
ACH-000822,-0.6734310068721082
ACH-000823,-0.2537613512255251
ACH-000824,-0.02616661438141217
ACH-000827,0.09518264396369544
ACH-000829,-0.582341257898041
ACH-000831,0.02599675929329575
ACH-000832,-0.16193861534639875
ACH-000833,-0.21911342900297576
ACH-000834,-0.0051040917957112545
ACH-000835,-0.0590206755745329
ACH-000836,-0.1656467329564511
ACH-000837,-0.4070701412183859
ACH-000838,-0.6134312036027936
ACH-000839,-0.010084951468074541
ACH-000840,-0.2392973507091897
ACH-000841,-0.2837261809825124
ACH-000843,-0.4037598996916793
ACH-000846,-0.09320720576350852
ACH-000847,-0.12216430148149295
ACH-000848,-0.11221189457305006
ACH-000849,-0.7533855451432548
ACH-000851,-0.5291654274832801
ACH-000855,-0.3573227303832119
ACH-000856,-0.11950876808111148
ACH-000858,0.011510050183054387
ACH-000859,-0.5545611012022718
ACH-000861,-0.2334344150203931
ACH-000862,-0.2524438679416642
ACH-000865,-0.05774866456603536
ACH-000866,-0.04359290277445221
ACH-000867,-0.17670548582746715
ACH-000869,-0.4113699010210452
ACH-000872,-0.3337726438398949
ACH-000873,-0.4566052233565798
ACH-000876,-0.18694427951962173
ACH-000878,-0.3445753532233823
ACH-000880,-0.9594457944635512
ACH-000881,-0.23159049435847065
ACH-000882,-0.2998786966485681
ACH-000884,-0.054378997126485584
ACH-000885,0.03599690391404542
ACH-000887,-0.18791712326236604
ACH-000889,-1.0031449596752555
ACH-000896,-0.3762477850712228
ACH-000898,-0.10825291613104572
ACH-000900,0.08887776315551825
ACH-000901,-0.16531334072591042
ACH-000905,-0.07968546819675046
ACH-000906,0.011052269863771618
ACH-000907,-0.31853564308319593
ACH-000910,-0.568003319905152
ACH-000911,0.12346793615166896
ACH-000912,-0.3294597738345603
ACH-000913,-0.09116847151146903
ACH-000915,-0.015807072794669908
ACH-000916,-0.3158885192296577
ACH-000917,-0.14066613978625284
ACH-000920,-0.3189962351993966
ACH-000921,-0.29921931052755235
ACH-000924,-0.21705778716965266
ACH-000926,-0.1559229173948579
ACH-000928,-0.20897039590478272
ACH-000929,-0.15728147109548424
ACH-000932,-0.4771458709103246
ACH-000935,0.010813266208138498
ACH-000936,-0.19079188774274006
ACH-000937,-0.9309377941898456
ACH-000938,-0.6951401675786538
ACH-000939,-0.0319172829200711
ACH-000941,-0.278878685654414
ACH-000943,-0.5936358274801317
ACH-000946,-0.2274340705689257
ACH-000947,-0.21445668617543825
ACH-000948,-0.06493759517497864
ACH-000950,-0.1110005914116429
ACH-000953,-0.3680716222110072
ACH-000954,-0.08939058300980825
ACH-000957,-0.11199874937732918
ACH-000958,-0.10668036947537572
ACH-000960,-0.5220867225728506
ACH-000963,-0.2263546438786845
ACH-000968,-0.11183774359480572
ACH-000969,-0.16197323967658633
ACH-000972,-0.11236242273421568
ACH-000973,-0.21431961280988165
ACH-000974,-0.5485093675132344
ACH-000978,-0.12078628901087797
ACH-000984,-0.4106451747845837
ACH-000986,-0.5913760908803181
ACH-000988,-0.2982536782217893
ACH-000993,-0.04256669439050323
ACH-000994,-0.031238785409042725
ACH-000996,-0.09793800035329822
ACH-001001,0.0292978950739751
ACH-001020,-0.27655936900412104
ACH-001028,-0.06932467583301098
ACH-001031,0.17790213870709334
ACH-001038,-0.04768906419689497
ACH-001048,-0.2315650331212384
ACH-001050,-0.1900227883638117
ACH-001053,-0.17122672670700045
ACH-001054,-0.2670872164090331
ACH-001061,-0.5506690499132341
ACH-001067,-0.023652976039418367
ACH-001075,-0.11869701009535512
ACH-001096,0.007926755526407175
ACH-001111,-0.4515728098059684
ACH-001119,-0.324082454164095
ACH-001128,-0.21859010763512576
ACH-001134,-0.25079007545095344
ACH-001151,-0.5374128277060093
ACH-001163,-0.5692839785446755
ACH-001164,-0.1742984815062169
ACH-001183,-0.016782278843547608
ACH-001192,0.02742538349003661
ACH-001193,0.07287339432584172
ACH-001196,-0.30862990632199744
ACH-001197,-0.34124909545490834
ACH-001205,0.03676047553863567
ACH-001211,-0.3269832374091461
ACH-001212,0.13587243986569753
ACH-001228,-0.18077533059933587
ACH-001232,-0.14655313745677878
ACH-001239,-0.03755681106415982
ACH-001270,-0.21194544840612428
ACH-001274,-0.31693579433492425
ACH-001275,-0.049898623213690464
ACH-001277,-0.1378030806719424
ACH-001278,0.05404022324355538
ACH-001280,0.007459700701792513
ACH-001283,0.021637372865383985
ACH-001289,-0.5447971097467058
ACH-001300,0.07285028872052764
ACH-001301,-0.06526238818219986
ACH-001302,-0.024639141596153016
ACH-001306,-0.23299952948343705
ACH-001318,-0.12857536837037392
ACH-001322,0.09482184529549398
ACH-001328,0.02426659044292819
ACH-001332,-0.15938297681663896
ACH-001336,-0.06848336277837969
ACH-001346,0.04880984856713128
ACH-001353,-0.12124342856930805
ACH-001354,-0.28100004860454714
ACH-001367,-0.6135763990959625
ACH-001368,-0.7201839583498248
ACH-001374,-0.1926132398893711
ACH-001377,0.1659668209400152
ACH-001380,-0.7547618609150987
ACH-001391,-0.2321089099203601
ACH-001408,0.02405320497220265
ACH-001430,0.2783749514318494
ACH-001431,-0.2809807402488422
ACH-001450,-0.984226867546464
ACH-001496,-0.4327892500687031
ACH-001500,0.017953152420883092
ACH-001523,0.034032784753107594
ACH-001532,0.2274666799168123
ACH-001550,-0.1965471501469293
ACH-001552,-0.342102368395695
ACH-001554,-0.17683383625056787
ACH-001654,-0.05385736346586651
ACH-001735,-0.4373402401351451
ACH-001736,-0.5716709930148364
ACH-001737,0.052812497708378266
ACH-001740,-0.18731791730335176
ACH-001745,-0.34809232266223233
ACH-001765,-0.2142005361555658
