,UBE3B (89910)
ACH-000004,0.122607851812729
ACH-000005,0.08783624243581764
ACH-000007,0.005733397984422714
ACH-000009,-0.024573905141984525
ACH-000011,0.07091494793300752
ACH-000012,0.13448604339954867
ACH-000013,0.05606173826973385
ACH-000014,0.12009279270537546
ACH-000015,0.0138639664164056
ACH-000017,-0.005054578747971154
ACH-000018,0.042600843156948905
ACH-000019,0.14535937857182216
ACH-000021,-0.11555929141345332
ACH-000022,0.09543149334862848
ACH-000025,-0.071783431461981
ACH-000028,0.043670503090146084
ACH-000030,0.08501583773041503
ACH-000035,0.0596337546929433
ACH-000036,-0.05361555817122245
ACH-000037,-0.04324697850445584
ACH-000039,0.01514414110647118
ACH-000040,0.0969199916640767
ACH-000041,-0.02802593649113376
ACH-000042,0.014784419565442047
ACH-000045,-0.09705987927403767
ACH-000047,-0.028210821506346937
ACH-000052,0.10525491119781304
ACH-000053,0.033628030024565006
ACH-000054,0.00191492426820488
ACH-000055,0.16991315027104098
ACH-000060,0.09970635001776326
ACH-000067,-0.05811886930056868
ACH-000070,-0.019141917886402703
ACH-000075,0.06470296566780069
ACH-000078,0.007984467404148652
ACH-000082,0.02456822507287081
ACH-000085,-0.08509621406883844
ACH-000086,-0.05761938407418825
ACH-000087,-0.12892944707504764
ACH-000092,0.0672506645487183
ACH-000095,0.00798881732636138
ACH-000097,0.1544717322473483
ACH-000098,-0.05946133070111762
ACH-000099,0.00907536697117824
ACH-000108,-0.026261189817917176
ACH-000113,0.031605137469017414
ACH-000116,0.031278549195738616
ACH-000118,0.06080376226029824
ACH-000120,0.10664086805034524
ACH-000123,0.014262227165283059
ACH-000127,0.08700306060134554
ACH-000128,-0.02302629023493457
ACH-000132,0.10019039909813908
ACH-000133,-0.0942490202848639
ACH-000137,-0.14662479825386587
ACH-000138,-0.0071295297620207684
ACH-000142,-0.013151006060134472
ACH-000143,-0.04684945603118024
ACH-000146,0.015690501491495763
ACH-000148,0.0025098811807989464
ACH-000150,-0.20969837950712167
ACH-000152,-0.08756402134276818
ACH-000153,0.05315130862319678
ACH-000159,0.04865704631736986
ACH-000160,0.11781145689088428
ACH-000163,0.0395201216908678
ACH-000167,-0.316364957562483
ACH-000168,0.04850094225355775
ACH-000169,0.07902580529389291
ACH-000178,0.04986197765739743
ACH-000183,-0.14882495191575693
ACH-000188,0.11661836844653735
ACH-000189,-0.021177827615317484
ACH-000190,-0.08719564471017556
ACH-000198,-0.08905773049748973
ACH-000203,0.0378290739784546
ACH-000204,0.08705010608539977
ACH-000206,0.2401981517680925
ACH-000207,0.12141860988141592
ACH-000208,-0.0012734044929413092
ACH-000210,0.0064345245059225075
ACH-000211,-0.04352230932307818
ACH-000215,-0.03872064748031973
ACH-000221,0.06544605048053555
ACH-000222,0.14376364072136455
ACH-000223,-0.07464151658600537
ACH-000226,-0.011469437664408607
ACH-000227,-0.04288696604958018
ACH-000228,0.12804760694439993
ACH-000231,0.0028552746313128684
ACH-000232,0.00656886330486529
ACH-000233,-0.011333452110440052
ACH-000234,-0.0033009134605755806
ACH-000235,0.02133423502194153
ACH-000237,-0.10646991105940498
ACH-000238,0.06058953459952075
ACH-000242,-0.31768306427427623
ACH-000243,0.011462374153235604
ACH-000244,0.008674468228377282
ACH-000246,0.055265445199026236
ACH-000248,-0.017504491227396463
ACH-000250,-0.09068491406847556
ACH-000251,-0.09106147751600648
ACH-000252,0.002114838531826379
