,DCUN1D2 (55208)
ACH-000004,0.03741645774911138
ACH-000005,0.027477907824426846
ACH-000007,-0.3961617402681231
ACH-000009,0.05136150547294073
ACH-000011,-0.14436829242860982
ACH-000012,0.03021738450187773
ACH-000013,-0.013116896797004313
ACH-000014,0.02504338048167513
ACH-000015,0.04711700039482558
ACH-000017,-0.0686977959097375
ACH-000018,-0.14224766457697668
ACH-000019,0.07068979942168906
ACH-000021,0.13493419754541985
ACH-000022,0.09810867193761437
ACH-000025,-0.0218945050417539
ACH-000028,0.05257634669924083
ACH-000030,0.054452472400909405
ACH-000035,0.0059293204218163155
ACH-000036,-0.08319610837614651
ACH-000037,-0.08932108637630319
ACH-000039,0.06307747671736502
ACH-000040,-0.05928141011995361
ACH-000041,-0.016630572182726115
ACH-000042,-0.007101690430780484
ACH-000045,0.11764822149134453
ACH-000047,-0.11242249532650612
ACH-000052,0.004189260004250186
ACH-000053,0.07661070859504754
ACH-000054,-0.0846085988184872
ACH-000055,-0.008553457678464528
ACH-000060,0.0872809371716333
ACH-000067,0.11579942760963145
ACH-000070,0.0769397671882972
ACH-000075,-0.1872917479586901
ACH-000078,-0.1145788980073001
ACH-000082,-0.015327579854259222
ACH-000085,-0.0008691271729351829
ACH-000086,-0.00019785480395926057
ACH-000087,-0.008568234557233807
ACH-000092,0.11287687277046204
ACH-000095,-0.017519769117255606
ACH-000097,0.014238368910494298
ACH-000098,0.012019474884737305
ACH-000099,0.09386999096757673
ACH-000108,-0.10036119719873053
ACH-000113,-0.06393889402550892
ACH-000116,0.02383069652133793
ACH-000118,0.07689523355766001
ACH-000120,0.1820764487927988
ACH-000123,0.025320682727434183
ACH-000127,0.09253585801810847
ACH-000128,0.06602375332812818
ACH-000132,0.1536423879425119
ACH-000133,-0.05914807752473392
ACH-000137,0.15326171270868136
ACH-000138,0.10669180318625958
ACH-000142,0.016774813184605126
ACH-000143,0.12932914348438168
ACH-000146,0.036860598242115225
ACH-000148,-0.009014331089348515
ACH-000150,0.004202185540555458
ACH-000152,-0.15506727721557773
ACH-000153,0.12957465629872464
ACH-000159,-0.04303967311142776
ACH-000160,0.08285382854024613
