,LEFTY2 (7044)
ACH-000004,0.31763736143443505
ACH-000005,-0.2287099403929055
ACH-000007,0.30834088308235663
ACH-000009,-0.01027885256269722
ACH-000011,0.13616700851846789
ACH-000012,0.15092598711318442
ACH-000013,0.21523792615330625
ACH-000014,0.14762692384461593
ACH-000015,0.20293281793674708
ACH-000017,0.15928178297931292
ACH-000018,0.08291253371464351
ACH-000019,0.029225659241120455
ACH-000021,0.13104354725482373
ACH-000022,0.26418590577659257
ACH-000025,0.14463116784211272
ACH-000028,0.35141809016842657
ACH-000030,0.0796341574472473
ACH-000035,0.12232681718780802
ACH-000036,0.1592737202836212
ACH-000037,0.130970252448689
ACH-000039,0.17910045463613386
ACH-000040,0.027853437381551882
ACH-000041,-0.012715230682603069
ACH-000042,0.093377300222967
ACH-000045,0.27597665430598234
ACH-000047,0.2185644658689567
ACH-000052,0.10612811047360067
ACH-000053,0.10812290408875667
ACH-000054,0.2663202313492861
ACH-000055,0.06594792133926851
ACH-000060,0.09219001129321756
ACH-000067,0.33481709339109805
ACH-000070,0.0522510371677847
ACH-000075,0.32292561045195683
ACH-000078,0.21303381353157735
ACH-000082,0.202306927203858
ACH-000085,-0.06788099955695114
ACH-000086,0.19242336749579267
ACH-000087,0.4560300139131972
ACH-000092,0.05299106059466675
ACH-000095,0.018239021248074843
ACH-000097,0.02970937166250649
ACH-000098,0.12704350241279874
ACH-000099,0.18512020028337045
ACH-000108,0.17297345822517785
ACH-000113,0.2646892751348197
ACH-000116,0.2348010730363253
ACH-000118,0.259055334123783
ACH-000120,0.17875927547906206
ACH-000123,0.15302672376689072
ACH-000127,0.12302110133017895
ACH-000128,0.053209650770789034
ACH-000132,0.16830384193190448
ACH-000133,0.201254338223292
ACH-000137,0.2853106969802314
ACH-000138,0.17320643522779047
ACH-000142,0.12206956703637448
ACH-000143,0.2306317779156221
ACH-000146,0.12923790804277124
ACH-000148,0.0819094255260996
ACH-000150,0.1815394257972844
ACH-000152,0.1483117828274997
ACH-000153,0.1843263491872251
ACH-000159,0.16094960574506598
ACH-000160,0.2062028599903247
ACH-000163,0.1693786995751663
ACH-000167,0.11704359720840687
ACH-000168,0.1492370958627652
