,TSPO (706)
ACH-000004,0.00035264122914234084
ACH-000005,0.3811814824251287
ACH-000007,0.05446600005547282
ACH-000009,0.017691843561645184
ACH-000011,0.06789998504930908
ACH-000012,0.09750661300548508
ACH-000013,0.03709978064323133
ACH-000014,0.1264766464017953
ACH-000015,0.07955471384280398
ACH-000017,0.002619203083462654
ACH-000018,0.2682797974784115
ACH-000019,0.17434559166630142
ACH-000021,0.018850735383283856
ACH-000022,0.10478231678832864
ACH-000025,0.13599264467357888
ACH-000028,0.14044659353286934
ACH-000030,0.03542912060639898
ACH-000035,0.08119765391265611
ACH-000036,0.03917589927927324
ACH-000037,0.05789935090152916
ACH-000039,0.05525568266723417
ACH-000040,0.003545583814267789
ACH-000041,0.182291521827131
ACH-000042,-0.053515954608215933
ACH-000045,0.10245534432704023
ACH-000047,-0.031080353644091608
ACH-000052,0.08901051824545476
ACH-000053,0.004117140789933897
ACH-000054,-0.04484300553259365
ACH-000055,0.04904685756577981
ACH-000060,-0.1300584748976608
ACH-000067,0.08012651632158786
ACH-000070,0.06933802149152891
ACH-000075,-0.05025540508378445
ACH-000078,0.041685955402475945
ACH-000082,0.1161792831042196
ACH-000085,0.06483957319971059
ACH-000086,0.2808596295315705
ACH-000087,0.1380539705691968
ACH-000092,0.025056816951382524
ACH-000095,-0.021390858993321302
ACH-000097,-0.0004732459271810144
ACH-000098,0.04785934778632843
ACH-000099,0.09085009536289704
ACH-000108,-0.04458138355930997
ACH-000113,0.17113335190156329
ACH-000116,0.12761711675655313
ACH-000118,0.016837353656091684
ACH-000120,0.08848603791749106
ACH-000123,-0.03838812866067316
ACH-000127,0.12191733536862602
ACH-000128,0.09040497238482527
ACH-000132,0.07675169534032504
ACH-000133,0.1671439436842812
ACH-000137,0.048169385604374615
ACH-000138,0.15179671047263998
ACH-000142,0.14844254378369615
ACH-000143,0.17627742644859568
ACH-000146,0.1202750210023845
ACH-000148,0.04684498446735613
ACH-000150,0.13979823949587858
ACH-000152,0.004194337128036382
ACH-000153,0.2913212354946575
ACH-000159,0.1189014469868284
ACH-000160,0.22057511235382246
ACH-000163,0.02633247898017505
ACH-000167,0.16187515137645433
ACH-000168,0.04958529540503023
ACH-000169,0.11874674188173184
ACH-000178,0.029308601509291706
ACH-000183,0.037507259227061024
ACH-000188,0.16635404174529395
ACH-000189,-0.10159665871228783
ACH-000190,-0.0216170471950922
ACH-000198,0.1391107303317977
ACH-000203,-0.5764097211523124
ACH-000204,-0.013702152052012232
ACH-000206,0.1922652354912432
ACH-000207,0.02243684286738882
ACH-000208,-0.361017239492633
ACH-000210,0.02060165888137901
ACH-000211,0.16390036088483828
ACH-000215,0.11475724663410558
ACH-000221,-0.01788661490984156
ACH-000222,0.2811517920280988
ACH-000223,-0.10714753720340198
ACH-000226,-0.005605435199760866
ACH-000227,0.14831306092530075
ACH-000228,-0.1294491798427861
ACH-000231,-0.07318632444296479
ACH-000232,0.015603382036951509
ACH-000233,0.0827252823184958
ACH-000234,0.07860012769161485
ACH-000235,0.07018172580649715
ACH-000237,-0.00013387408653242394
ACH-000238,0.11964129504196258
ACH-000242,-0.13278196055597724
ACH-000243,0.090659672819666
ACH-000244,-0.17129788624230582
ACH-000246,0.03657285761906549
ACH-000248,0.020496628703349184
ACH-000250,0.12385193301821487
ACH-000251,0.03991212648142129
ACH-000252,-0.05800472285422765
ACH-000253,0.09471041548722822
ACH-000255,0.09045311325623756
ACH-000256,-0.0871308896599846
ACH-000257,-0.12006745495093275
ACH-000258,0.009148298126389594
ACH-000259,0.014777594017782447
ACH-000260,0.06940823983735996
ACH-000261,0.024509611067119897
ACH-000262,0.08538715922050857
ACH-000263,0.32321780444059833
ACH-000264,0.15426290569565831
ACH-000265,0.014326985838152412
ACH-000266,0.05142370488640551
ACH-000272,0.07327790098325786
ACH-000274,0.05468609909286522
ACH-000277,0.019356758567832325
ACH-000278,0.06968863175066069
ACH-000279,0.1332744557947679
ACH-000280,-0.026950283013632132
ACH-000281,-0.1618786550734197
ACH-000288,0.00885818412958435
ACH-000291,-0.028412883541957392
ACH-000293,0.03320972426899412
ACH-000294,0.1083948173810757
ACH-000295,0.06219656672809271
ACH-000296,-0.11309004597163165
ACH-000302,0.07053925557530223
ACH-000304,0.011429742205005894
ACH-000307,0.0956487200220022
ACH-000308,-0.027297812504691397
ACH-000310,0.040670188763755735
ACH-000311,-0.011267825177975165
ACH-000312,0.1091850165187664
ACH-000315,0.05892785080671961
ACH-000316,0.02962997507361885
ACH-000317,0.18228209214509708
ACH-000318,0.050308919457830094
ACH-000319,0.05317208096586284
ACH-000320,0.1439501410537367
ACH-000322,-0.043920402167772016
ACH-000323,-0.05649305087711332
ACH-000324,-0.055297131748072416
ACH-000329,0.10023372435193262
ACH-000330,-0.22477682374381144
ACH-000331,0.2459438380723668
ACH-000332,0.0839560876216372
ACH-000334,0.24138710601138744
ACH-000335,-0.011137580006443956
ACH-000336,0.2331216263090812
ACH-000337,0.10172654456607604
ACH-000338,-0.2353279524408067
ACH-000339,0.02897141426658028
ACH-000341,0.15093743928818734
ACH-000348,0.17426712242006415
ACH-000350,0.030874646328977105
ACH-000352,0.2562255446490937
ACH-000356,0.004652108444362076
ACH-000361,0.013767420359730779
ACH-000362,0.059371559420121275
ACH-000363,0.06639874530327837
ACH-000364,-0.13584178859328752
ACH-000365,0.024758670953625845
ACH-000366,0.04959283368988159
ACH-000368,0.0886131459373466
ACH-000374,0.03749817590815919
ACH-000375,0.0889728462393889
ACH-000376,0.1586330864599364
ACH-000381,0.05963171589044242
ACH-000383,0.007737251734463192
ACH-000387,0.07212659508931528
ACH-000389,-0.03513214160274758
ACH-000390,-0.0043509560752648824
ACH-000393,-0.08898294159695637
ACH-000395,0.03727181701923414
ACH-000396,0.5374280051517539
ACH-000397,-0.044312362722001744
ACH-000401,0.13211257232425225
ACH-000402,-0.1621061504495753
ACH-000403,0.03945745159371839
ACH-000404,-0.03953623035138834
ACH-000406,0.08798558979874686
ACH-000407,0.23514916211637374
ACH-000408,0.1539972433394293
ACH-000410,-0.0085312581142278
ACH-000411,-0.14400822055634407
ACH-000414,0.05980640356495141
ACH-000415,0.11887137745660772
ACH-000416,0.07183967166103752
ACH-000420,0.07367093838576573
ACH-000421,0.055666419723836194
ACH-000424,0.25191092320445235
ACH-000425,-0.060990964768712436
ACH-000426,0.07680300844410021
ACH-000427,-0.0255395133180908
ACH-000433,-0.007663736073143584
ACH-000435,0.6147598661001286
ACH-000436,0.08016621265883199
ACH-000444,0.057552305194169685
ACH-000445,-0.041926339659023266
ACH-000448,0.07508277981406976
ACH-000450,0.2848758085325404
ACH-000452,0.006453959243966495
ACH-000454,0.002226143510608567
ACH-000458,0.1206055200519378
ACH-000459,0.17829081744690092
ACH-000460,0.01988142480848953
ACH-000461,0.16107562629256492
ACH-000463,-0.04795089417915766
ACH-000464,0.1487630900810814
ACH-000466,0.2026018260787936
ACH-000467,0.2340645791335554
ACH-000468,0.06661028845594891
ACH-000469,0.18463783900626074
ACH-000470,0.010551512827795512
ACH-000471,0.05092823902156249
ACH-000472,0.09019402575900806
ACH-000473,-0.11686414866365602
ACH-000475,0.10668356363364184
ACH-000476,0.052865411506031516
ACH-000477,-0.07636277283260633
ACH-000479,0.01989051396957528
ACH-000480,0.12722199279600616
ACH-000481,0.08623140150542112
ACH-000483,-0.05020484111488804
ACH-000484,0.15430486826710613
ACH-000485,0.2777361251793489
ACH-000486,0.07965239357050331
ACH-000487,0.05904334130463972
ACH-000488,0.11319596645062972
ACH-000490,0.11845797754212074
ACH-000491,0.2760185096030605
ACH-000495,0.160201995833259
ACH-000496,0.22500274976988727
ACH-000499,-0.051209113518637
ACH-000500,0.26036140007553044
ACH-000502,0.11313600540017958
ACH-000503,0.17858854962207893
ACH-000505,0.007906717106314739
ACH-000507,0.13746710133070364
ACH-000510,0.16453822511385438
ACH-000511,0.14459320963970326
ACH-000512,0.2550172783181085
ACH-000516,-0.009720563979179765
ACH-000517,0.05363758482369893
ACH-000518,0.1166799199881014
ACH-000520,0.1022643687301278
ACH-000521,0.10120466901818087
ACH-000522,0.16068371510049112
ACH-000524,-0.05709987062460136
ACH-000527,0.05428176743776518
ACH-000528,0.011786904760661606
ACH-000537,0.058757431345072476
ACH-000541,0.4031761687471047
ACH-000542,0.04168939368799554
ACH-000544,0.16436223752176726
ACH-000545,0.02650797180595712
ACH-000547,0.06849742393637827
ACH-000548,0.28279491688332925
ACH-000549,0.16799012815545147
ACH-000550,0.03611005294992225
ACH-000552,0.031245394644309057
ACH-000556,0.07192175070457367
