,CCAR1 (55749)
ACH-000502,-0.8650529409362303
ACH-000503,-0.8421228953541635
ACH-000505,-0.5527757229785305
ACH-000507,-0.8655140302816967
ACH-000510,-0.7607508443761392
ACH-000511,-0.7734325756494137
ACH-000512,-0.7957212712711266
ACH-000516,-0.5073812246071414
ACH-000517,-0.6891717889580291
ACH-000518,-0.7159714918938845
ACH-000520,-0.8037062515028031
ACH-000521,-0.8718201703215374
ACH-000522,-0.8554515137313414
ACH-000524,-0.4563759169097602
ACH-000527,-0.509133578707608
ACH-000528,-0.4506302539780443
ACH-000537,-0.24826285193379946
ACH-000541,-0.6343879647555561
ACH-000542,-0.7590618996671245
ACH-000544,-0.9766265416498644
ACH-000545,-0.7013479608424461
ACH-000547,-0.9956058265889712
ACH-000548,-0.6412534030839699
ACH-000549,-0.7854302805386144
ACH-000550,-0.6905453864857183
ACH-000552,-0.7189508439906439
ACH-000556,-0.5443621573361539
ACH-000557,-0.25459878811470416
ACH-000569,-0.5952170111175972
ACH-000570,-0.6194347538851012
ACH-000571,-0.4412523921041574
ACH-000573,-0.6305332620705233
ACH-000576,-0.6987378645803002
ACH-000579,-0.3378168528000214
ACH-000580,-0.6085118094470024
ACH-000584,-0.8374231823666101
ACH-000585,-1.2005453131528718
ACH-000588,-0.7250036284806196
ACH-000589,-0.6238722547765069
ACH-000591,-0.8415757767904559
ACH-000593,-0.34383846091034825
ACH-000600,-0.7047680249690556
ACH-000601,-0.6289576996845861
ACH-000605,-0.6082603006598499
ACH-000606,-0.9089274290174422
ACH-000608,-0.5065847761735646
ACH-000614,-0.3277736929586145
ACH-000616,-0.7003144385122315
ACH-000618,-0.7614509946698901
ACH-000619,-0.8805757916490738
ACH-000620,-0.8834314475969932
ACH-000621,-0.7868410760466844
ACH-000622,-0.4369514622267297
ACH-000623,-0.4200361540958922
ACH-000624,-0.6524837829869311
ACH-000627,-0.7033462866416031
ACH-000630,-0.6952849460490187
ACH-000631,-0.7967039461271994
ACH-000632,-0.5941786025084969
ACH-000633,-0.6348842006135074
ACH-000637,-0.5243094490317596
ACH-000638,-0.6661290143128958
ACH-000646,-0.6170660551391943
ACH-000647,-0.4153129413322641
ACH-000648,-0.4506632207425675
ACH-000649,-0.6768705885448177
ACH-000651,-0.5804690747500109
ACH-000652,-0.4663576087457766
ACH-000653,-0.5353904476657494
ACH-000657,-0.7800603079724232
ACH-000658,-0.4786094810355203
ACH-000661,-0.9586540691450568
ACH-000662,-0.6522693229663385
ACH-000663,-0.7266896756536447
ACH-000665,-0.7434346936157689
ACH-000671,-1.0619519583919312
ACH-000672,-0.9826118491943489
ACH-000673,-0.6951224879539399
ACH-000676,-0.7606969003275355
ACH-000677,-0.8418929647460484
ACH-000681,-0.4040797500052569
ACH-000683,-0.5289526754831028
ACH-000684,-0.8669802944338427
ACH-000688,-0.3173807444109505
ACH-000693,-0.7146721775793612
ACH-000694,-0.7041838284154947
ACH-000695,-0.5007204535885085
ACH-000696,-0.7432670915044807
ACH-000697,-0.647012231967786
ACH-000699,-0.5619155762702254
ACH-000701,-0.35183376391827953
ACH-000706,-0.7806868160071793
ACH-000711,-0.5750171225507337
ACH-000713,-0.9250867823101864
ACH-000714,-0.4602778249724366
ACH-000718,-0.5495501973138446
ACH-000720,-0.7275685160778568
ACH-000721,-0.42458227604915405
ACH-000724,-0.5706332724472778
ACH-000725,-0.4562819466006148
ACH-000732,-0.7123304541585979
ACH-000734,-0.4166087248538005
ACH-000735,-0.6905185741780197
ACH-000736,-0.6892061565107098
ACH-000738,-0.6601557582345384
ACH-000746,-0.4812897146726431
ACH-000747,-0.7343981207023951
ACH-000748,-0.6429448800986651
ACH-000753,-1.0622403220690473
ACH-000756,-0.7135893639327769
ACH-000757,-0.7653634298886279
ACH-000758,-0.6068321241493063
ACH-000760,-0.6591967316663355
ACH-000762,-0.8143265241308586
ACH-000763,-0.1992938405556053
ACH-000764,-0.5476476661972932
ACH-000765,-0.7461396628244223
ACH-000766,-0.8558218347566653
ACH-000767,-0.4239105324587298
ACH-000768,-0.9073766035565896
ACH-000769,-0.4525483693661865
ACH-000770,-0.7449777014371523
ACH-000771,-0.5555019547733333
ACH-000773,-0.5480739832025004
ACH-000776,-0.4982437780055589
ACH-000777,-0.8812330726193586
ACH-000778,-0.5535207538619359
ACH-000781,-0.3219512173139075
ACH-000782,-0.6341645140088588
ACH-000783,-0.19166421411451906
ACH-000784,-0.3876598614406582
ACH-000785,-0.3656295663287096
ACH-000787,-0.6871774370106946
ACH-000788,-0.6650162054067111
ACH-000791,-0.4566706712270774
ACH-000792,-0.2501259145886469
ACH-000794,-0.839330643158932
ACH-000796,-0.5596656101965961
ACH-000798,-0.5897037641607611
ACH-000799,-0.383260761862548
ACH-000800,-0.8009753790511331
ACH-000802,-0.7849953306825826
ACH-000804,-0.6494400365858145
ACH-000805,-0.3772707709567797
ACH-000809,-0.7737103104430212
ACH-000810,-0.4665146156107298
ACH-000811,-0.6495614266009833
ACH-000817,-0.3664125663650366
ACH-000819,-0.8019281334592747
ACH-000820,-0.7235773255439534
ACH-000821,-0.3662948693860675
ACH-000822,-0.8680278069487656
ACH-000823,-0.8439848299174086
ACH-000824,-0.27291409126681665
ACH-000827,-0.8905454176913005
ACH-000829,-0.7265000678960549
ACH-000831,-0.4725868926123096
ACH-000832,-0.9359440513741284
ACH-000833,-0.3748214682809891
ACH-000834,-0.7725241829607379
ACH-000835,-1.0439377008569142
ACH-000836,-0.33072125202343033
ACH-000837,-0.6275491031451963
ACH-000838,-0.16732835226623566
ACH-000839,-0.9157141571259256
ACH-000840,-0.5216857099705213
ACH-000841,-0.8129351060761691
ACH-000843,-0.6919086841177753
ACH-000846,-0.5197899464576311
ACH-000847,-0.8498572077815025
ACH-000848,-0.4384366491788062
ACH-000849,-0.4264694565638839
ACH-000851,-0.8161216772982324
ACH-000855,-0.37386389090155264
ACH-000856,-0.5422011493258198
ACH-000858,-0.3242512051559694
ACH-000859,-0.6705106217685529
ACH-000861,-0.6600260014215642
ACH-000862,-0.3673236833749237
ACH-000865,-0.4201075530819714
ACH-000866,-0.4107095613061513
ACH-000867,-0.2224286769973355
ACH-000869,-0.9458947047756532
ACH-000872,-0.6556492573918927
ACH-000873,-0.8609349056525751
ACH-000876,-0.3744934974411943
ACH-000878,-0.6622691524196095
ACH-000880,-0.6830449077108333
ACH-000881,-0.6142421469197819
ACH-000882,-1.2229691894525545
ACH-000884,-0.8108471092199724
ACH-000885,-0.41616779965935996
ACH-000887,-0.6572043905053065
ACH-000889,-0.6722229577788045
ACH-000896,-0.8441278325030679
ACH-000898,-0.5240511533397697
ACH-000900,-0.7870517716051381
ACH-000901,-0.6753725100336628
ACH-000905,-0.4580255933379912
ACH-000906,-0.6871341739485796
ACH-000907,-0.8328459858806254
ACH-000910,-0.5961124878072751
ACH-000911,-0.5512766035709158
ACH-000912,-1.1442230839289549
ACH-000913,-0.9053239992392432
ACH-000915,-0.5837127028855135
ACH-000916,-0.8331435477454825
ACH-000917,-0.9635579252345864
ACH-000920,-0.5982921865078035
ACH-000921,-0.9753037904892052
ACH-000924,-0.5155932009010272
ACH-000926,-0.21078105732352986
ACH-000928,-0.7094905056814776
ACH-000929,-0.6680397124915795
ACH-000932,-0.31040293194607343
ACH-000935,-0.4893295559294822
ACH-000936,-0.7807719281325722
ACH-000937,-0.4728402952075411
ACH-000938,-0.6634089326708718
ACH-000939,-0.3363544539188499
ACH-000941,-0.4373122907597968
ACH-000943,-0.7854547389072813
ACH-000946,-0.5023444728098945
ACH-000947,-0.4448973687055839
ACH-000948,-0.7986343257577297
ACH-000950,-0.7093571154079449
ACH-000953,-0.2404814427812789
ACH-000954,-0.028363232274141812
ACH-000957,-0.394888598908385
ACH-000958,-0.7745190529503756
ACH-000960,-0.5035102657407611
ACH-000963,-0.4541468947394951
ACH-000968,-0.7285789330851405
ACH-000969,-0.5338792831326172
ACH-000972,-0.8063401605613899
ACH-000973,-0.6914304880882439
ACH-000974,-0.7145326569339422
ACH-000978,-0.5875605309367691
ACH-000984,-0.3286075581983039
ACH-000986,-0.4470413125829741
ACH-000988,-1.0155441936840472
ACH-000993,-0.5530972902718564
ACH-000994,-0.6464696641291195
ACH-000996,-0.4219202907319658
ACH-001001,-0.5770761899500317
ACH-001020,-0.5255260149886192
ACH-001028,-0.4769930388224118
ACH-001031,-0.6385300860126397
ACH-001038,-0.4370096229174385
ACH-001048,-0.8222208189349359
ACH-001050,-0.6607145080305157
ACH-001053,-0.8119801319282764
ACH-001054,-0.5039973167643409
ACH-001061,-0.8167117891790351
ACH-001067,-0.722701481515675
ACH-001075,-0.7555085472313351
ACH-001096,-0.6946079577174916
ACH-001111,-0.7724579512024872
ACH-001119,-0.687454101012384
ACH-001128,0.1398831643955679
ACH-001134,-0.2323972388008113
ACH-001151,-0.5455340613827739
ACH-001163,-0.715267457027702
ACH-001164,-0.6969988221708717
ACH-001183,-0.7589925737472483
ACH-001192,-0.7497653965831712
ACH-001193,-0.6592676695744283
ACH-001196,-0.5460973857846441
ACH-001197,-0.8349551499228055
ACH-001205,-0.7145574739458193
ACH-001211,-0.5683322838934178
ACH-001212,-0.7583720113379422
ACH-001228,-0.4974401952788529
ACH-001232,-0.7368326097900091
ACH-001239,-0.7409173177641563
ACH-001270,-0.6878235002387582
ACH-001274,-0.6459195399843665
ACH-001275,-0.7501027162556375
ACH-001277,-0.6454082386720813
ACH-001278,-0.7631763358893872
ACH-001280,-0.5378399377660668
ACH-001283,-0.4885679987408843
ACH-001289,-0.4525843155675435
ACH-001300,-0.7044342517144846
ACH-001301,-0.5137630252842835
ACH-001302,-0.5046728251993421
ACH-001306,-0.6309106895522177
ACH-001318,-0.7124821180678121
ACH-001322,-1.06350212476577
ACH-001328,-0.7637248976535419
ACH-001332,-0.6898128655416603
ACH-001336,-0.6902974230061357
ACH-001346,-0.7463653172998065
ACH-001353,-0.7030523132764226
ACH-001354,-1.022242337754266
ACH-001367,-1.0173382659956007
ACH-001368,-0.6431557480665673
ACH-001374,-0.8306142126878726
ACH-001377,-0.3708208484399653
ACH-001380,-0.7596425226874473
ACH-001391,-0.5803983636939593
ACH-001408,-0.6528400806785208
ACH-001430,-0.6933003073482105
ACH-001431,-0.5979923234724669
ACH-001450,-0.33905367905021355
ACH-001496,-0.4341080783062725
ACH-001500,-0.8061502890739276
ACH-001523,-0.5187760180986698
ACH-001532,-0.8025413010023941
ACH-001550,-0.32046061845922674
ACH-001552,-0.5361248080547585
ACH-001554,-0.6840137291458305
ACH-001654,-0.9283966935916346
ACH-001735,-0.4961192015190519
ACH-001736,-0.7344374644690219
ACH-001737,-0.3662097175265144
ACH-001740,-1.0886549040818498
ACH-001745,-0.9813601349152512
ACH-001765,-0.6192145558423375
