,PTRH1 (138428)
ACH-000004,-0.25379969940650626
ACH-000005,0.10131019788812684
ACH-000007,-0.4551590250726285
ACH-000009,-0.1569435744706741
ACH-000011,-0.3815320782734515
ACH-000012,-0.3230552015913506
ACH-000013,-0.2864383713584794
ACH-000014,-0.027987014146676828
ACH-000015,-0.28181049876580644
ACH-000017,-0.08160523233466098
ACH-000018,-0.23908568136928504
ACH-000019,-0.2868982934221815
ACH-000021,-0.2510586591179788
ACH-000022,-0.4581803951087898
ACH-000025,-0.21286546974408
ACH-000028,-0.2419661197565959
ACH-000030,-0.20428271068062054
ACH-000035,-0.12467137370312785
ACH-000036,-0.2885177357268364
ACH-000037,-0.11520275317045092
ACH-000039,-0.16728323647141655
ACH-000040,-0.2555492057412664
ACH-000041,-0.005443972965054605
ACH-000042,-0.2907237677924582
ACH-000045,-0.17857731497409185
ACH-000047,-0.3035925693774117
ACH-000052,-0.4789762661223264
ACH-000053,-0.15479673764130786
ACH-000054,-0.3700023268894935
ACH-000055,-0.26690132828735796
ACH-000060,-0.16164091264741445
ACH-000067,-0.17562555854204662
ACH-000070,-0.35270253534587065
ACH-000075,-0.34570687651247145
ACH-000078,-0.18519132629890944
ACH-000082,-0.188067272205291
ACH-000085,-0.255727013707281
ACH-000086,-0.14609264791659146
ACH-000087,-0.15700605628779654
ACH-000092,-0.1826952796453024
ACH-000095,-0.05547698677337287
ACH-000097,-0.2770155822343145
ACH-000098,-0.18475269787695767
ACH-000099,-0.12092254349091346
ACH-000108,-0.2418138056395502
ACH-000113,-0.2889869135242265
ACH-000116,-0.3961767029740857
ACH-000118,-0.30215107402947816
ACH-000120,-0.19027295200471267
ACH-000123,-0.17774749531574724
ACH-000127,-0.2313397873587313
ACH-000128,-0.31103621613941285
ACH-000132,-0.166216110842184
ACH-000133,-0.2908986923024659
ACH-000137,-0.3400548793496299
ACH-000138,-0.213217173820238
ACH-000142,-0.18867391987755572
ACH-000143,-0.1731688756493093
ACH-000146,-0.15530753622208965
ACH-000148,-0.3228515737084439
ACH-000150,-0.2700636196269052
ACH-000152,-0.2357065492590887
ACH-000153,-0.027985726788785883
ACH-000159,-0.18134120978882898
ACH-000160,-0.3358067911873574
ACH-000163,-0.2247429878677744
ACH-000167,-0.20638640576946507
ACH-000168,-0.20778301880550432
ACH-000169,-0.13683415247837372
ACH-000178,-0.49294921659706
ACH-000183,-0.15743869194249235
ACH-000188,-0.3120088736369302
ACH-000189,-0.2531901429821356
ACH-000190,-0.09856278419925082
ACH-000198,-0.2526382163416805
ACH-000203,-0.035534701436776533
ACH-000204,-0.032499598371849764
ACH-000206,-0.4406583651950569
ACH-000207,-0.12312489578683065
ACH-000208,-0.23303210102282065
ACH-000210,0.1243254776410415
ACH-000211,-0.1770953169360562
ACH-000215,-0.4131115810428112
ACH-000221,-0.3496036537618842
ACH-000222,-0.19479408968278447
ACH-000223,-0.30965088763455273
ACH-000226,-0.19256798037842449
ACH-000227,-0.1106174212933481
ACH-000228,-0.4051371360656578
ACH-000231,-0.38276668944079306
ACH-000232,-0.3145292901187553
ACH-000233,-0.2255595498818472
ACH-000234,-0.571096759011999
ACH-000235,-0.3229141837174746
ACH-000237,-0.2749380481709964
ACH-000238,-0.2671178657657537
ACH-000242,-0.6086893667903603
ACH-000243,-0.17846832666617793
ACH-000244,-0.6214368124713805
ACH-000246,-0.19918003854928326
ACH-000248,-0.3854814494226571
ACH-000250,-0.21248839668518346
ACH-000251,-0.1485802384909076
ACH-000252,-0.23355519033532554
ACH-000253,-0.19012612947875412
ACH-000255,-0.3116507914490564
ACH-000256,-0.2659531056118151
ACH-000257,-0.2519451788459228
ACH-000258,-0.1177614224534574
ACH-000259,-0.23816316131063545
ACH-000260,-0.20142810196354807
ACH-000261,-0.3812418722691325
ACH-000262,-0.3111688933922185
ACH-000263,-0.3122779081006019
ACH-000264,-0.20723855032504246
ACH-000265,-0.1295600092780235
ACH-000266,-0.2066427338810557
ACH-000272,-0.19802843737591705
ACH-000274,-0.29019453953166063
ACH-000277,-0.4070534494651906
ACH-000278,-0.1269954051879274
ACH-000279,-0.12715560715246751
ACH-000280,-0.39058554444667615
ACH-000281,-0.0950557241332846
ACH-000288,-0.17216831238142036
ACH-000291,-0.20100505038089891
ACH-000293,-0.3493282122459315
ACH-000294,-0.1439795726400033
ACH-000295,-0.30066637453717604
ACH-000296,-0.18386333237095726
ACH-000302,-0.19036950815613002
ACH-000304,-0.40721233896149467
ACH-000307,-0.30468368045292993
ACH-000308,-0.2419132871581091
ACH-000310,-0.3217696069305759
ACH-000311,-0.3995460891087036
ACH-000312,-0.3350006510451187
ACH-000315,-0.04329940118389599
ACH-000316,-0.27320634271164224
ACH-000317,-0.10789658392181994
ACH-000318,-0.41261881801692657
ACH-000319,-0.1739261648583202
ACH-000320,-0.4763478662335259
ACH-000322,-0.22368879035944866
ACH-000323,-0.21972281455939194
ACH-000324,-0.30639198925806355
ACH-000329,-0.21930526042024212
ACH-000330,-0.4071894483829015
ACH-000331,-0.4622555183500724
ACH-000332,-0.33277140848338305
ACH-000334,-0.04945395656008628
ACH-000335,-0.2771513365076895
ACH-000336,-0.03664728916136372
ACH-000337,-0.4130480373950968
ACH-000338,-0.5390142244154457
ACH-000339,-0.16509388956213042
ACH-000341,-0.267454337934227
ACH-000348,-0.2788751848976345
ACH-000350,-0.11565834556622015
ACH-000352,-0.23003425058702165
ACH-000356,-0.1279775963516017
ACH-000361,-0.13151782895350372
ACH-000362,-0.23233572937804106
ACH-000363,-0.13729321912191916
ACH-000364,-0.0346857709077999
ACH-000365,-0.10536178682016177
ACH-000366,-0.28545497023589284
ACH-000368,-0.2778132706776313
ACH-000374,-0.048922577774469296
ACH-000375,-0.17777449783003854
ACH-000376,-0.15844549345200445
ACH-000381,-0.1888949257114374
ACH-000383,-0.2955859212561564
ACH-000387,-0.2926382983551844
ACH-000389,-0.357348805326044
ACH-000390,-0.2214791578843613
ACH-000393,-0.12890938501198246
ACH-000395,-0.5761495566975621
ACH-000396,-0.10125285459784464
ACH-000397,-0.19660929978987052
ACH-000401,-0.3690603983589599
ACH-000402,-0.26831501590138035
ACH-000403,-0.3310004015959719
ACH-000404,0.08226978735492049
ACH-000406,-0.14792338227367313
ACH-000407,-0.4376351471688974
ACH-000408,-0.26116398374096805
ACH-000410,-0.30171310712186883
ACH-000411,-0.3901258759819628
ACH-000414,-0.2684364154078611
ACH-000415,-0.1796809397369796
ACH-000416,-0.3580519176398079
ACH-000420,-0.3111180997025301
ACH-000421,-0.3171010027037325
ACH-000424,-0.3672710320502032
ACH-000425,-0.3798052641922097
ACH-000426,-0.1597883182152479
ACH-000427,-0.2055127037738067
ACH-000433,-0.18112481806114825
ACH-000435,-0.13076221086208667
ACH-000436,-0.09337569444370064
ACH-000444,-0.2030384409079328
ACH-000445,-0.29043590641090045
ACH-000448,-0.21248336850504565
ACH-000450,-0.4364452775736923
ACH-000452,-0.06528569004684598
ACH-000454,-0.21200849439403727
ACH-000458,-0.3210536453270439
ACH-000459,-0.08558061760430159
ACH-000460,-0.08384379536198114
ACH-000461,-0.21746640225208028
ACH-000463,-0.1842365184149361
ACH-000464,-0.20190420669097656
ACH-000466,-0.1139648603512188
ACH-000467,-0.3565108018345766
ACH-000468,-0.10395599316498036
ACH-000469,-0.3488959574426377
ACH-000470,-0.40790909731667824
ACH-000471,0.2780542293266229
ACH-000472,-0.170624249224218
ACH-000473,-0.2770524655092301
ACH-000475,-0.21391082163502026
ACH-000476,-0.17408167719680898
ACH-000477,-0.1637337432524912
ACH-000479,-0.31491087255057754
ACH-000480,-0.2968929608977096
ACH-000481,-0.2431926936072478
ACH-000483,-0.468363794744281
ACH-000484,-0.2401704833547661
ACH-000485,-0.3303979955638975
ACH-000486,-0.15773188864136298
ACH-000487,-0.19973329001358947
ACH-000488,-0.2434905941016597
ACH-000490,-0.33316273444474176
ACH-000491,-0.1382113189173363
ACH-000495,-0.2324365370359368
ACH-000496,-0.22271017927963488
ACH-000499,0.0015094994021868375
ACH-000500,-0.5602008620756358
ACH-000502,-0.15042773447266422
ACH-000503,-0.403768131700935
ACH-000505,-0.31971235800377273
ACH-000507,-0.18596593575031228
ACH-000510,-0.1591292234416377
ACH-000511,-0.3163593352021397
ACH-000512,-0.03600069292970565
ACH-000516,-0.2630808577689483
ACH-000517,-0.20049167986232286
ACH-000518,-0.2006279600424071
ACH-000520,-0.4091084653897304
ACH-000521,-0.3798712960529538
