,HMGCS1 (3157)
ACH-000004,-1.308864976415127
ACH-000005,-0.6305286526677664
ACH-000007,-0.7437070002912629
ACH-000009,-0.6198638482765957
ACH-000011,-0.5759431264765822
ACH-000012,-0.7912577005778699
ACH-000013,-0.3609811228946482
ACH-000014,-0.7830141931515899
ACH-000015,-0.5945417601305433
ACH-000017,-0.9727405596014542
ACH-000018,-0.8506015020696877
ACH-000019,-1.007089929767565
ACH-000021,-0.7060675036518392
ACH-000022,-0.8145444327028171
ACH-000025,-1.1209960829171135
ACH-000028,-0.7535638954360152
ACH-000030,-0.6850466194657071
ACH-000035,-0.9616792841133702
ACH-000036,-0.6058979458025425
ACH-000037,-0.9936737582659896
ACH-000039,-0.6309271297010365
ACH-000040,-0.888970404054523
ACH-000041,-0.6248368967237639
ACH-000042,-1.1554729983410006
ACH-000045,-0.736332848294045
ACH-000047,-1.044540945227453
ACH-000052,-0.9045297818991072
ACH-000053,-0.9795334402954482
ACH-000054,-1.0629157471956483
ACH-000055,-0.7998443834111018
ACH-000060,-0.6551983751271075
ACH-000067,-0.5119626830675361
ACH-000070,-1.1916450000716807
ACH-000075,-0.5439822509827891
ACH-000078,-0.9132007212843652
ACH-000082,-0.5093774677336708
ACH-000085,-0.8496267815820513
ACH-000086,-0.16377223505831182
ACH-000087,-0.9085415583460442
ACH-000092,-1.0686024148726518
ACH-000095,-0.7893503783495674
ACH-000097,-0.8285257867153148
ACH-000098,-0.12504472433538488
ACH-000099,-0.7962677074534925
ACH-000108,-0.7806396905754178
ACH-000113,-0.8098939401973452
ACH-000116,-0.3899497296921722
ACH-000118,-0.8325171268488258
ACH-000120,-0.9516738273499896
ACH-000123,-0.6747406246413452
ACH-000127,-0.8684314394746807
ACH-000128,-0.53119991656818
ACH-000132,-1.1884979749337368
ACH-000133,-0.6849563823282734
ACH-000137,-0.4220557986143931
ACH-000138,-0.6154096713974085
ACH-000142,-0.8237213501508092
ACH-000143,-0.7788434112258182
ACH-000146,-0.9652185232403748
ACH-000148,-0.4398384591016187
ACH-000150,-0.6615780828049828
ACH-000152,-1.0047881460304229
ACH-000153,-0.6481784346309786
ACH-000159,-0.6952144300706161
ACH-000160,-0.6896163773015249
ACH-000163,-0.3253336585647261
ACH-000167,-1.1639183885972229
ACH-000168,-0.6052276467653049
ACH-000169,-0.8645862887931249
ACH-000178,-0.7110519556906645
ACH-000183,-0.8872381869037691
ACH-000188,-0.4959126517208633
ACH-000189,-0.8702178877424231
ACH-000190,-0.6852402471852589
ACH-000198,-0.8285111238079964
ACH-000203,-0.5448205490289046
ACH-000204,-0.5796698033555429
ACH-000206,-1.0184097441161002
ACH-000207,-1.0574228525430387
ACH-000208,-0.4793014094191322
ACH-000210,-1.2197819384230477
ACH-000211,-0.7694045981655272
ACH-000215,-0.7424314557587218
ACH-000221,-0.5212333849603874
ACH-000222,-0.9639018613947286
ACH-000223,-0.9117183847988262
ACH-000226,-0.542149036924747
ACH-000227,-0.6214994469343317
ACH-000228,-0.7288418113724208
ACH-000231,-0.5170912560139398
ACH-000232,-0.6705715751429281
ACH-000233,-0.7273078516375608
ACH-000234,-1.029509257529295
ACH-000235,-0.7526923659570808
ACH-000237,-0.5461020481698194
ACH-000238,-0.6000685094515852
ACH-000242,-0.3782510954551779
ACH-000243,-0.7005895240210774
ACH-000244,-0.5180871338755475
ACH-000246,-0.7379650903931059
ACH-000248,-0.7727885078065158
ACH-000250,-1.0260552579364506
ACH-000251,-0.7303354993538539
ACH-000252,-1.0135374975661289
ACH-000253,-0.8859285102216876
ACH-000255,-0.7898166936781756
ACH-000256,-0.8889265189446846
ACH-000257,-0.6941674219051431
ACH-000258,-0.5602857329572245
ACH-000259,-0.8948623341749531
ACH-000260,-1.0604166940472208
ACH-000261,-0.8065438685215045
ACH-000262,-0.9960645131137444
ACH-000263,-1.1295239890973183
ACH-000264,-0.7276370923464941
ACH-000265,-0.8008810012011629
ACH-000266,-0.8391051262683422
ACH-000272,-0.9857484097912871
ACH-000274,-0.7589026226089494
ACH-000277,-0.8747100134770552
ACH-000278,-0.9376932912597736
ACH-000279,-0.7429688533554193
ACH-000280,-0.6241205180090117
ACH-000281,-0.8078027509708986
ACH-000288,-0.8781612835811303
ACH-000291,-0.7494562338373084
ACH-000293,-0.5418760547543285
ACH-000294,-0.7955908363036781
ACH-000295,-0.9552205359420476
ACH-000296,-0.7014721675744742
ACH-000302,-0.8711696288205992
ACH-000304,-1.0480335313661695
ACH-000307,-0.8424296511291826
ACH-000308,-0.8880326914969191
ACH-000310,-0.5010916067213437
ACH-000311,-0.5500248237353219
ACH-000312,-0.7939181848441857
ACH-000315,-0.8545904852527142
ACH-000316,-0.9440284626524744
ACH-000317,-1.0397830525036285
ACH-000318,-0.5512389695456593
ACH-000319,-0.9389005884568454
ACH-000320,-0.6412578730189323
ACH-000322,-0.8997357747715111
ACH-000323,-0.3793241656317386
ACH-000324,-0.7462585028014908
ACH-000329,-0.6601563345740367
ACH-000330,-0.6780895324201861
ACH-000331,-0.8034760007914172
ACH-000332,-0.93555905709827
ACH-000334,-1.22560214734326
ACH-000335,-0.5879632774076945
ACH-000336,-0.9312102191493972
ACH-000337,-0.6700771865114832
ACH-000338,-0.9114370239581904
ACH-000339,-1.0260470665223729
ACH-000341,-0.7566476522003152
ACH-000348,-1.004676351233972
ACH-000350,-0.8742523297732062
ACH-000352,-0.9165127829575764
ACH-000356,-1.0016219815271086
ACH-000361,-0.8930181552074277
ACH-000362,-0.6650287792836089
ACH-000363,-1.0038635927386648
ACH-000364,-0.8826627103115239
ACH-000365,-1.0017134593044443
ACH-000366,-0.7241437778928679
ACH-000368,-0.3708101164662405
ACH-000374,-0.7600716356215863
ACH-000375,-0.8569625975759946
ACH-000376,-0.8480650693052821
ACH-000381,-0.9507681291217148
ACH-000383,-0.9871700714742936
ACH-000387,-0.8336473806144186
ACH-000389,-0.3687685890729529
ACH-000390,-1.041486324061903
ACH-000393,-0.2866940746908966
ACH-000395,-0.5993480634132774
