,SGCA (6442)
ACH-000288,-0.2479508791800195
ACH-000291,-0.1420629394342515
ACH-000293,-0.2878998439401973
ACH-000294,-0.22259544818728813
ACH-000295,-0.2366951993930787
ACH-000296,-0.11947852282760354
ACH-000302,-0.13976673152284022
ACH-000304,0.1727395631307984
ACH-000307,-0.21622209922374486
ACH-000308,-0.27104594944139543
ACH-000310,-0.16247430722097625
ACH-000311,-0.06820630339528239
ACH-000312,-0.22855086881306824
ACH-000315,-0.15824853496498492
ACH-000316,-0.20851474340895745
ACH-000317,-0.11695322952129923
ACH-000318,-0.1364395215178395
ACH-000319,-0.13598560101137405
ACH-000320,0.033735618458938105
ACH-000322,-0.32929224158979303
ACH-000323,-0.3617274258984674
ACH-000324,-0.13183012354571375
ACH-000329,-0.11565570658422125
ACH-000330,-0.2707420494219653
ACH-000331,-0.2490192346263275
ACH-000332,-0.2033721412090386
ACH-000334,-0.2884223983949156
ACH-000335,-0.07823420232925468
ACH-000336,-0.10446355266142313
ACH-000337,-0.18227777214759308
ACH-000338,-0.5333132778851745
ACH-000339,-0.18327077442344247
ACH-000341,-0.12466557915820865
ACH-000348,-0.18708039201195964
ACH-000350,-0.2362870223375639
ACH-000352,-0.20995623124959292
ACH-000356,-0.2069842991429198
ACH-000361,-0.007018894523945815
ACH-000362,-0.1695725268607996
ACH-000363,-0.20668488380325306
ACH-000364,-0.10061517701022346
ACH-000365,-0.14437824143331324
ACH-000366,-0.1126026614781192
ACH-000368,-0.08279078239630461
ACH-000374,-0.08290850007495193
ACH-000375,-0.04884812654319522
ACH-000376,-0.25258963578444843
ACH-000381,-0.24680115150978096
ACH-000383,-0.2451317013355684
ACH-000387,-0.08582282008640572
ACH-000389,-0.5256494805968301
ACH-000390,-0.17300664011002154
ACH-000393,-0.2196317640113448
ACH-000395,-0.16755039482173167
ACH-000396,-0.1524162542614082
ACH-000397,-0.15497620393202474
ACH-000401,-0.4085676538954177
ACH-000402,-0.4554730880954848
ACH-000403,-0.28258510886015803
ACH-000404,-0.08678469045019048
ACH-000406,-0.13402591308625936
ACH-000407,-0.03188842592174893
ACH-000408,-0.13250871822708346
ACH-000410,-0.06071195761951915
ACH-000411,-0.09712294437350648
ACH-000414,-0.06886799318289566
ACH-000415,-0.4546845807238089
ACH-000416,-0.2563154730680625
ACH-000420,-0.23321194898981976
ACH-000421,-0.15468369224198916
ACH-000424,-0.15468953971918425
ACH-000425,-0.023432837749724343
ACH-000426,-0.06609228905576682
ACH-000427,-0.1742055424844329
ACH-000433,-0.11287765323834426
ACH-000435,-0.24699914686587554
ACH-000436,-0.004346332466981886
ACH-000444,-0.16754082673921086
ACH-000445,-0.2392289970230907
ACH-000448,-0.15318965865953704
ACH-000450,0.005422554754508971
ACH-000452,-0.19287009156931315
ACH-000454,-0.13437203361823954
ACH-000458,-0.34499970492196513
ACH-000459,-0.08239870387327752
ACH-000460,-0.1982992745404335
ACH-000461,-0.11890004981558787
ACH-000463,0.03140977610822483
ACH-000464,-0.011790125392607795
ACH-000466,-0.1740080843314682
ACH-000467,-0.11893626413576194
ACH-000468,-0.3569116915516162
ACH-000469,-0.16906954497329674
ACH-000470,-0.2687533077057465
ACH-000471,-0.32954116878316164
ACH-000472,-0.2389419316794993
ACH-000473,-0.2516811897264801
ACH-000475,-0.20173062056381036
ACH-000476,-0.1612484469097211
ACH-000477,0.11834587609813753
ACH-000479,-0.22374558971043573
ACH-000480,-0.2788184093136561
ACH-000481,-0.14868850701415628
ACH-000483,-0.27930820340167395
ACH-000484,-0.15196883285883436
ACH-000485,-0.258352464818674
ACH-000486,-0.4299803530103397
ACH-000487,-0.14025351015945262
ACH-000488,-0.4171366274543272
ACH-000490,-0.18817497222281387
ACH-000491,-0.17877383121189327
ACH-000495,-0.058626825294990026
ACH-000496,-0.0089279720561619
ACH-000499,-0.12540744534754095
ACH-000500,0.10045527956376052
ACH-000502,-0.5482832305648417
ACH-000503,-0.36695538572082176
ACH-000505,-0.10374738755120168
ACH-000507,-0.2252685185929792
ACH-000510,-0.25171135429707897
ACH-000511,-0.2183313201107868
ACH-000512,0.03461280795872559
ACH-000516,-0.13920021123532014
ACH-000517,-0.2217682659593772
ACH-000518,-0.3390720174176367
ACH-000520,-0.17547222464915113
ACH-000521,-0.32260965711009176
ACH-000522,-0.06329780211756647
ACH-000524,-0.16181467243878175
ACH-000527,-0.283178070458434
ACH-000528,-0.20525432744008948
ACH-000537,-0.3511908350578548
ACH-000541,-0.13617710863208948
ACH-000542,-0.2008721062042559
ACH-000544,-0.23989297211996474
ACH-000545,-0.18583410343042447
ACH-000547,-0.3427411698168359
ACH-000548,-0.27941035150748555
ACH-000549,-0.2985254609531961
ACH-000550,-0.21174280121269806
ACH-000552,-0.3537340819851203
ACH-000556,-0.3270468626076669
ACH-000557,-0.01898748602196676
ACH-000569,-0.3579408749501623
ACH-000570,-0.20118493509137025
ACH-000571,-0.1921580332515948
ACH-000573,-0.0777537928015699
ACH-000576,-0.2033087551569743
ACH-000579,0.08978193588242345
ACH-000580,-0.15750318299081714
ACH-000584,-0.0814894067200913
ACH-000585,-0.15037586425911847
ACH-000588,-0.3632363166191904
ACH-000589,-0.06434515026676813
ACH-000591,-0.14956201342016126
ACH-000593,-0.19853570892488856
ACH-000600,-0.09691677299340624
ACH-000601,-0.30892793064972096
ACH-000605,-0.27530267371203243
ACH-000606,-0.21584846616064385
ACH-000608,-0.22439159553330493
ACH-000614,-0.2517317716733077
ACH-000616,-0.1906602588686768
ACH-000618,-0.32095799212539305
ACH-000619,-0.21704703662173944
ACH-000620,-0.17764509452114635
ACH-000621,-0.050766390017616785
ACH-000622,-0.20769479622453596
ACH-000623,-0.22283510506533
ACH-000624,-0.17718716644416588
ACH-000627,-0.23394935590224064
ACH-000630,-0.26627681441596274
ACH-000631,-0.3034491323639151
ACH-000632,-0.13550200333197102
ACH-000633,-0.23511128884697025
ACH-000637,-0.3325757072497008
ACH-000638,-0.060855725817198364
ACH-000646,-0.025977378309591383
ACH-000647,-0.3311258737946461
ACH-000648,-0.2807241605485291
ACH-000649,-0.22088443645987327
ACH-000651,-0.04392792929239561
ACH-000652,-0.15195203178118816
ACH-000653,-0.006220139709433518
ACH-000657,-0.19437319116946414
ACH-000658,-0.11595147758331885
ACH-000661,0.07719330578779751
ACH-000662,-0.22325691028704014
ACH-000663,-0.20823749878100906
ACH-000665,-0.1694323433883381
ACH-000671,-0.09533872826241664
ACH-000672,-0.13380799138356586
ACH-000673,-0.1975368821119755
ACH-000676,-0.3242643447622285
ACH-000677,-0.19227810209182686
ACH-000681,-0.23209295333444746
ACH-000683,-0.10975608610303876
ACH-000684,-0.39221137075789797
ACH-000688,-0.17869918398203696
ACH-000693,-0.2075250372768855
ACH-000694,-0.3149958984681212
ACH-000695,-0.19953245783558768
ACH-000696,-0.2445567422765725
ACH-000697,-0.16248332325224174
ACH-000699,-0.16988642288537995
ACH-000701,-0.13636712635739934
ACH-000706,-0.1259778494725795
ACH-000711,-0.25463365335526994
ACH-000713,-0.07291898424379578
ACH-000714,-0.2738683121285046
ACH-000718,-0.0538509454687898
ACH-000720,-0.27642300419304205
ACH-000721,-0.30177788759264274
ACH-000724,-0.15998547308295089
ACH-000725,-0.18392168082732732
ACH-000732,-0.34082778829181626
ACH-000734,-0.05642206040356675
ACH-000735,-0.14624590227573928
ACH-000736,-0.12933397737069374
ACH-000738,-0.2047469481488914
ACH-000746,-0.048136049123036574
ACH-000747,-0.0971013816205438
ACH-000748,-0.3136416707652979
ACH-000753,-0.2456213900518069
ACH-000756,-0.15403429785173525
ACH-000757,-0.04085501572778233
ACH-000758,-0.13868269104692146
ACH-000760,-0.11946403817878876
ACH-000762,0.024377651868846804
ACH-000763,0.08935807944164627
ACH-000764,-0.10172798734414834
ACH-000765,-0.22492341428843507
ACH-000766,-0.17564758352091844
ACH-000767,-0.14385412551414545
ACH-000768,-0.2098581816489824
ACH-000769,-0.2022056772071995
ACH-000770,-0.22062693955341486
ACH-000771,-0.056244478817079314
ACH-000773,-0.4133898741537804
ACH-000776,-0.3690706625720192
ACH-000777,-0.16228634473757367
ACH-000778,-0.25288207984525285
ACH-000781,-0.12021060591678387
ACH-000782,-0.003381411859864811
ACH-000783,-0.23336049833997302
ACH-000784,-0.26872867858982297
ACH-000785,0.007475821708606723
ACH-000787,-0.06606057737399451
ACH-000788,-0.1846087687667589
ACH-000791,-0.18952756806304952
ACH-000792,-0.15561003260706385
ACH-000794,-0.279935070724096
ACH-000796,-0.33504176282635395
ACH-000798,-0.2536191460066786
ACH-000799,-0.1902570494508208
ACH-000800,-0.366330974299828
ACH-000802,-0.2898274724696422
ACH-000804,-0.25245087594367105
ACH-000805,0.13818724702618335
ACH-000809,-0.16034818332257855
ACH-000810,-0.2236405464888321
ACH-000811,-0.2316529784758493
ACH-000817,-0.1929129078677585
ACH-000819,-0.06740168608622582
ACH-000820,-0.3321507462249773
ACH-000821,-0.2227078936276312
ACH-000822,-0.19457181809027288
ACH-000823,-0.25422126397833605
ACH-000824,-0.1312205502726629
ACH-000827,-0.17718288331672608
ACH-000829,-0.2316959072282923
ACH-000831,-0.15763631511502432
ACH-000832,-0.24374031241348226
ACH-000833,0.05068222295991552
ACH-000834,-0.2461563248562083
ACH-000835,-0.040111219386394434
ACH-000836,-0.3194520758368223
ACH-000837,-0.3325811940618329
ACH-000838,-0.2231007512678383
ACH-000839,-0.2416625258323961
ACH-000840,-0.34575787080077675
ACH-000841,-0.28401755640023196
ACH-000843,-0.35620163117307
ACH-000846,-0.09588479118613727
ACH-000847,-0.17800685788758988
ACH-000848,-0.100660807506454
ACH-000849,-0.2435331130553393
ACH-000851,-0.17758128109856547
ACH-000855,-0.1121959849342912
ACH-000856,-0.07483047528777506
ACH-000858,-0.09427083343227544
ACH-000859,-0.22404784085393006
ACH-000861,-0.11874349492560253
ACH-000862,-0.10460458205654498
ACH-000865,-0.23833305964366175
ACH-000866,-0.2014541124158732
ACH-000867,-0.14676911695565753
ACH-000869,0.13206291004155926
ACH-000872,-0.1362961158359961
ACH-000873,-0.05577958195094554
ACH-000876,-0.15556129054247309
ACH-000878,0.06773133483881633
ACH-000880,-0.16334120349696107
ACH-000881,-0.07763315793170611
ACH-000882,-0.15296198140078768
ACH-000884,-0.2839004381031086
ACH-000885,-0.16367895558132506
ACH-000887,-0.2146455255269884
ACH-000889,-0.08702739965735125
ACH-000896,-0.12051224395543007
ACH-000898,-0.26051470736578464
ACH-000900,-0.22865655292686604
ACH-000901,-0.21402144593176048
ACH-000905,-0.053114557306035766
ACH-000906,-0.22123079077534386
ACH-000907,-0.2748903562027453
ACH-000910,-0.2369690509019651
ACH-000911,-0.2988509968684769
ACH-000912,-0.20608274272155588
ACH-000913,-0.3366996660085558
ACH-000915,-0.1391748228941339
ACH-000916,-0.3394801914550645
ACH-000917,-0.3611880263456704
ACH-000920,-0.4538348090490803
ACH-000921,-0.14736121997847673
ACH-000924,-0.1476560501212222
ACH-000926,-0.2502882997919771
ACH-000928,-0.3686946677177681
ACH-000929,0.022496668458587183
ACH-000932,-0.1987458641858741
ACH-000935,-0.06589078398929002
ACH-000936,-0.25780533441506137
ACH-000937,-0.17358921739978267
ACH-000938,-0.1111687264223716
ACH-000939,-0.3222876063584519
ACH-000941,-0.2836779981476877
ACH-000943,-0.1687785662677721
ACH-000946,-0.1569164202671137
ACH-000947,-0.13761625353178916
ACH-000948,-0.08362340897918874
ACH-000950,-0.059210225587718476
ACH-000953,-0.10419247297421584
ACH-000954,-0.15610617608295646
ACH-000957,-0.24498433228407054
ACH-000958,-0.06854672655753788
ACH-000960,-0.1415831248955659
ACH-000963,-0.13612894622335595
ACH-000968,-0.21513907861808268
ACH-000969,-0.028379386733137363
ACH-000972,-0.3790781423675978
ACH-000973,-0.1611556187452253
ACH-000974,-0.13454069068643976
ACH-000978,-0.3376118686504697
ACH-000984,-0.3680285503418401
ACH-000986,-0.2654253782582855
ACH-000988,-0.2500655783179349
ACH-000993,-0.3108277664306964
ACH-000994,-0.08854859205058879
ACH-000996,-0.1878589917030276
ACH-001001,-0.1759630935130573
ACH-001020,-0.028195423704738067
ACH-001028,-0.21721822792449588
ACH-001031,-0.031596808271184315
ACH-001038,-0.15303364450363496
ACH-001048,-0.3311576755569744
ACH-001050,-0.18796372322477445
ACH-001053,-0.11569642262846053
ACH-001054,-0.3666110639980054
ACH-001061,-0.11458829966029616
ACH-001067,-0.3053583253234909
ACH-001075,-0.33132111398090114
ACH-001096,-0.07545873616744438
ACH-001111,-0.2279380427978753
ACH-001119,-0.2410624825353315
ACH-001128,-0.1283911484029642
ACH-001134,-0.3973506130153836
ACH-001151,-0.2835899374297805
ACH-001163,-0.23503674922995485
ACH-001164,-0.34597279858577673
ACH-001183,-0.2794633370351507
ACH-001192,-0.10062814152482988
ACH-001193,-0.2587587735726721
ACH-001196,-0.14771839368492934
ACH-001197,-0.10971008842276476
ACH-001205,-0.11897126259554415
ACH-001211,-0.1366599846641172
ACH-001212,-0.3465707911543621
ACH-001228,-0.21017035641847712
ACH-001232,-0.3583430168086469
ACH-001239,-0.11402443207510166
ACH-001270,-0.09997278716387273
ACH-001274,-0.0652690842179037
ACH-001275,-0.2545481169961599
ACH-001277,-0.17082940367760166
ACH-001278,-0.13629534033016494
ACH-001280,-0.4997636812294005
ACH-001283,-0.3082824780517511
ACH-001289,0.0018547638172374625
ACH-001300,-0.15874752346559595
ACH-001301,-0.29144654934918685
ACH-001302,-0.3847154771931396
ACH-001306,-0.16612181511760649
ACH-001318,-0.10397995326768196
ACH-001322,-0.21544313731097034
ACH-001328,-0.2499403020991294
ACH-001332,-0.01848478365626774
ACH-001336,-0.2947634783272788
ACH-001346,-0.22706416772673566
ACH-001353,-0.09150455475832127
ACH-001354,-0.1342609399582395
ACH-001367,0.12033782562803165
ACH-001368,-0.2537896846338981
ACH-001374,-0.5481061737906543
ACH-001377,-0.14399174659212385
ACH-001380,-0.09433829082383313
ACH-001391,-0.1398180943640249
ACH-001408,-0.34767028182484955
ACH-001430,-0.22981929928787564
ACH-001431,-0.08261838768288725
ACH-001450,-0.2457822936282737
ACH-001496,-0.07067115236590467
ACH-001500,-0.30509196101695885
ACH-001523,-0.2585542599481012
ACH-001532,-0.10769123217244812
ACH-001550,-0.2384798378132273
ACH-001552,-0.21861557243497864
ACH-001554,-0.08078298439253946
ACH-001654,-0.17680800508680972
ACH-001735,-0.09833116652054223
ACH-001736,-0.17175757123489588
ACH-001737,-0.2180865433187784
ACH-001740,-0.11943070492479115
ACH-001745,0.02480516389768096
ACH-001765,-0.12191714636156875
