,SYCE2 (256126)
ACH-000004,-0.003779387479206733
ACH-000005,0.12104076817828535
ACH-000007,-0.1056087803421975
ACH-000009,-0.024855844611723684
ACH-000011,-0.05202023658529957
ACH-000012,-0.01667250729162633
ACH-000013,-0.06292285742810816
ACH-000014,-0.0876937563755914
ACH-000015,-0.14683826869578534
ACH-000017,-0.10925768836568664
ACH-000018,-0.20656917414408105
ACH-000019,-0.12739750408977835
ACH-000021,-0.08613944896351446
ACH-000022,0.026109402789257028
ACH-000025,-0.03294222049898801
ACH-000028,-0.19269262220328345
ACH-000030,-0.08383218617130203
ACH-000035,-0.016502628588844256
ACH-000036,0.015546009329345929
ACH-000037,-0.021025262619565603
ACH-000039,-0.02197802670905468
ACH-000040,-0.15542870140817086
ACH-000041,0.03422511156418129
ACH-000042,0.059382701695037
ACH-000045,-0.06865231811776253
ACH-000047,0.010443730253412288
ACH-000052,-0.027123905505461076
ACH-000053,-0.05455128141081464
ACH-000054,-0.1075838571266112
ACH-000055,-0.07946759465242087
ACH-000060,-0.01681853465627563
ACH-000067,-0.09087914750994412
ACH-000070,-0.2952899823734869
ACH-000075,-0.029653856960150913
ACH-000078,-0.0040796841329478065
ACH-000082,-0.05944977998421455
ACH-000085,-0.17002079768223824
ACH-000086,-0.062451476936565865
ACH-000087,0.025434776397745492
ACH-000092,-0.11552604804698367
ACH-000095,-0.08293367084921921
ACH-000097,-0.08427178258711346
ACH-000098,-0.19408683587840825
ACH-000099,-0.007010796364349824
ACH-000108,-0.05764922174695721
ACH-000113,-0.0035875071414938134
ACH-000116,-0.14689512014990333
ACH-000118,-0.06785410476440139
ACH-000120,0.054796579368306966
ACH-000123,-0.012895550756364664
ACH-000127,-0.08128105198685487
ACH-000128,-0.2146585597793907
ACH-000132,0.05483147818336741
ACH-000133,-0.054673957677180335
ACH-000137,-0.2289768130409965
ACH-000138,-0.02961750660679637
ACH-000142,-0.055329171404119235
ACH-000143,-0.08646631671402627
ACH-000146,-0.062460139399101576
ACH-000148,-0.15969079122685087
ACH-000150,-0.003979118261919042
ACH-000152,-0.16908993957125595
ACH-000153,-0.004002344586023953
ACH-000159,-0.02553471370306361
ACH-000160,0.002706451747243771
ACH-000163,-0.4895017607960736
ACH-000167,-0.02813441171649521
ACH-000168,-0.11939294989244092
ACH-000169,-0.009812854216156604
ACH-000178,-0.07800651330457575
ACH-000183,-0.035305851207044624
ACH-000188,-0.34653176038474043
ACH-000189,0.03299202759704869
ACH-000190,0.08453761596172771
ACH-000198,-0.03673672018666087
ACH-000203,-0.03766433100550524
ACH-000204,-0.1927769676720148
ACH-000206,0.01390055576220733
ACH-000207,0.0014077450459026814
ACH-000208,-0.17387623769603888
ACH-000210,0.10762063141039252
ACH-000211,-0.12445566912389175
ACH-000215,-0.05549012760616305
ACH-000221,-0.10696430601878563
ACH-000222,-0.08578921155709879
ACH-000223,-0.2414421949475325
ACH-000226,-0.14324250279715034
ACH-000227,-0.10569467425099513
ACH-000228,-0.2169294817533569
ACH-000231,0.015990967752214487
ACH-000232,-0.05502669082941709
ACH-000233,-0.0006988696701758385
ACH-000234,-0.188105403459808
ACH-000235,0.028453286415905527
ACH-000237,-0.09596971261240313
ACH-000238,0.03904613880179847
ACH-000242,-0.1439683888061936
ACH-000243,-0.10802007566932542
ACH-000244,-0.1842122751613968
ACH-000246,0.005631510714221462
ACH-000248,-0.07502861124999556
ACH-000250,-0.024810594152521626
ACH-000251,-0.1436213505313394
