,NANOS3 (342977)
ACH-000004,-0.1092828647217464
ACH-000005,-0.1515911789530581
ACH-000007,-0.04168618074001141
ACH-000009,0.10811990758488224
ACH-000011,-0.009670891827131677
ACH-000012,-0.2390278024551681
ACH-000013,-0.14557523494346647
ACH-000014,0.15740381804330844
ACH-000015,-0.02326898899443961
ACH-000017,-0.11744500086281652
ACH-000018,-0.051671137846556574
ACH-000019,-0.23498788287224945
ACH-000021,-0.026805411688666143
ACH-000022,-0.1503910650993171
ACH-000025,-0.11125821252955284
ACH-000028,-0.2610692928054769
ACH-000030,-0.06580844545763909
ACH-000035,-0.1621589917606232
ACH-000036,-0.1277971495469159
ACH-000037,-0.059691832705701386
ACH-000039,-0.16207998890694608
ACH-000040,0.005037927217436618
ACH-000041,-0.07041366075790406
ACH-000042,0.044356441605279504
ACH-000045,0.11542516283361005
ACH-000047,-0.07805972934612336
ACH-000052,0.0359408631134046
ACH-000053,-0.18646835515628268
ACH-000054,-0.045972184575243005
ACH-000055,0.12668127742661972
ACH-000060,-0.1290176736238431
ACH-000067,-0.1258832483638316
ACH-000070,-0.10084889351133122
ACH-000075,-0.2694366300330467
ACH-000078,-0.00781208174277621
ACH-000082,-0.043544691233947184
ACH-000085,-0.5100674177207288
ACH-000086,-0.06690645392629732
ACH-000087,-0.049772224529417514
ACH-000092,-0.12286383396870487
ACH-000095,0.0876611516572136
ACH-000097,-0.0932757128811692
ACH-000098,-0.2521833446791009
ACH-000099,-0.04499790781841567
ACH-000108,-0.110963164789351
ACH-000113,-0.000842350901018254
ACH-000116,-0.1787351890072316
ACH-000118,-0.10597232180648952
ACH-000120,0.2321464636905857
ACH-000123,-0.08566611699065926
ACH-000127,-0.2068728967352899
ACH-000128,-0.3170592424908954
ACH-000132,-0.04636258931004636
ACH-000133,-0.1972004904431886
ACH-000137,-0.13243519422436262
ACH-000138,-0.017903398634450052
ACH-000142,-0.2802624410457549
ACH-000143,-0.2385508902387481
ACH-000146,-0.02172998801601436
ACH-000148,-0.07406271475585824
ACH-000150,-0.1261581374913535
ACH-000152,-0.0907604682461492
ACH-000153,0.13985880604526868
ACH-000159,-0.08862680418872156
ACH-000160,-0.09034021528710698
ACH-000163,-0.3294651128021458
ACH-000167,0.06639230661471457
ACH-000168,-0.06830382384014476
ACH-000169,-0.0342863184395481
ACH-000178,-0.05987899979897308
ACH-000183,-0.007220810079327325
ACH-000188,-0.06472364662760181
ACH-000189,-0.22750202251971305
ACH-000190,0.05514136028654293
ACH-000198,-0.11540854895718647
