,LYRM5 (144363)
ACH-000004,0.016426866392641938
ACH-000005,0.270481000144191
ACH-000007,0.1930816958335031
ACH-000009,0.11590325415111985
ACH-000011,0.2043075459423445
ACH-000012,0.1587827783187932
ACH-000013,0.2163620195940172
ACH-000014,0.2674872165210245
ACH-000015,0.0654774917708867
ACH-000017,0.2163475371516244
ACH-000018,0.2673678865088981
ACH-000019,0.04988422864045927
ACH-000021,0.11836042309353599
ACH-000022,-0.036329812791371464
ACH-000025,0.22396652334237355
ACH-000028,0.2114404634704614
ACH-000030,0.09454847232891984
ACH-000035,0.1927698295162536
ACH-000036,0.17918225827609646
ACH-000037,0.3236543350957672
ACH-000039,0.2605094189444723
ACH-000040,0.17657590280353044
ACH-000041,0.34384515129232673
ACH-000042,0.0831151627346613
ACH-000045,0.21054966244932324
ACH-000047,0.19098861445391266
ACH-000052,0.2421019381040098
ACH-000053,0.19606775750862412
ACH-000054,0.2211713322206031
ACH-000055,-0.057191240070843384
ACH-000060,0.07132793648456694
ACH-000067,0.2786937068862109
ACH-000070,0.255135806185659
ACH-000075,0.17440005500881994
ACH-000078,0.2702868330125425
ACH-000082,0.19636224653460307
ACH-000085,0.07392429043659057
ACH-000086,0.11438082501385233
ACH-000087,0.27504105219590663
ACH-000092,0.06097260805772005
ACH-000095,0.16116628901088895
ACH-000097,0.20533705369369046
ACH-000098,0.1630997589851393
ACH-000099,0.2510593129943216
ACH-000108,0.08080911405392369
ACH-000113,0.20887974960169836
ACH-000116,0.2957972774393003
ACH-000118,0.16282955941943908
ACH-000120,0.33893131737553506
ACH-000123,0.13244875838788586
ACH-000127,0.2896555392458577
ACH-000128,0.1264466798043369
ACH-000132,0.3015530502764347
ACH-000133,0.1295068094744613
ACH-000137,0.15580619705378945
ACH-000138,0.1089447113605551
ACH-000142,0.2946765919452323
ACH-000143,0.3582602980385451
ACH-000146,0.11379555539536168
ACH-000148,0.10442882361731907
ACH-000150,0.11026805256411563
ACH-000152,0.12018891116085903
ACH-000153,0.1641278914673562
ACH-000159,0.19542696693621148
ACH-000160,0.10493891956266987
ACH-000163,0.04252991334475476
ACH-000167,0.07985412238942502
ACH-000168,0.06958537141091453
ACH-000169,0.17706152965095925
ACH-000178,0.16508977214753653
ACH-000183,0.2501623369445085
ACH-000188,0.06484482638834636
ACH-000189,0.04683721873094554
ACH-000190,0.15854281595650865
ACH-000198,0.2114400176780817
ACH-000203,-0.21676028924818586
ACH-000204,0.19849558842513948
ACH-000206,0.11789056026194412
ACH-000207,0.13121083929520655
ACH-000208,0.4884877467763813
ACH-000210,0.2407494148002517
ACH-000211,0.19075484521538866
ACH-000215,0.2610782118315381
ACH-000221,0.21056473152895974
ACH-000222,0.2248502039031407
ACH-000223,0.1587249141298437
ACH-000226,0.12095180589545775
ACH-000227,0.13981172262364402
ACH-000228,0.1900598307808796
ACH-000231,0.17110506667310316
ACH-000232,0.1163006298173192
ACH-000233,0.2826513149484319
ACH-000234,0.09937450885875818
ACH-000235,0.2579432189462397
ACH-000237,0.2732040075976475
ACH-000238,0.2289827748116843
ACH-000242,0.4968814528181576
ACH-000243,0.2638589060357941
ACH-000244,0.21330517584853367
ACH-000246,0.27220229957819964
ACH-000248,0.18999541347917648
ACH-000250,0.1993006190255741
ACH-000251,0.13510374322627489
ACH-000252,0.05409648283556272
ACH-000253,0.08112051418693568
ACH-000255,-0.004825148376182033
ACH-000256,-0.040566146283464284
ACH-000257,0.3204354426223597
ACH-000258,0.2229686925329715
ACH-000259,0.1086957037017547
ACH-000260,0.1333407109018022
ACH-000261,0.10684419067833087
ACH-000262,0.010834679695996632
ACH-000263,0.07127932178609976
ACH-000264,0.20422746955449533
ACH-000265,0.07380453234817135
ACH-000266,0.17393040110965172
ACH-000272,0.29145092021043145
ACH-000274,0.09408056162065244
ACH-000277,0.37772537454755656
ACH-000278,0.3054363494720352
ACH-000279,0.1422756420221311
ACH-000280,0.15101566154825327
ACH-000281,0.21159495246875507
ACH-000288,0.13270116267171253
ACH-000291,0.3014185955420962
ACH-000293,0.44053736236401386
ACH-000294,0.2274228997638692
ACH-000295,0.38136725758809203
ACH-000296,0.19306642527598492
ACH-000302,0.163440655030471
ACH-000304,0.2377784612578497
ACH-000307,0.2377788865672495
ACH-000308,0.13371458336988204
ACH-000310,0.21813099107093106
ACH-000311,-0.05032791785976388
ACH-000312,0.10582127526641366
ACH-000315,0.17683739257250156
ACH-000316,0.2968841303231238
ACH-000317,0.04111584523684233
ACH-000318,0.03220174940863388
ACH-000319,0.19260803860810727
ACH-000320,0.12450832279792876
ACH-000322,0.04463923275772492
ACH-000323,0.19852123408256708
ACH-000324,0.09308565220064596
ACH-000329,0.17427698399001984
ACH-000330,0.2556640833251749
ACH-000331,0.0842054634901182
ACH-000332,0.07669295282001448
ACH-000334,0.1568280760737267
ACH-000335,0.2373301983614706
ACH-000336,0.35106621315160885
ACH-000337,0.159049107954539
ACH-000338,0.4283961376289328
ACH-000339,0.2212770730789497
ACH-000341,0.09005591607456408
ACH-000348,0.13345224507913142
ACH-000350,0.12166142566209445
ACH-000352,0.18678636928867545
ACH-000356,0.20360209967110485
ACH-000361,0.07514948712756651
ACH-000362,0.23165722061061195
ACH-000363,0.1285580406435033
ACH-000364,0.2200696684025661
ACH-000365,0.15780370908004418
ACH-000366,0.18354112124931773
ACH-000368,0.10687782622222618
ACH-000374,0.3054718283919591
ACH-000375,0.2609860813038076
ACH-000376,0.09428725681157232
ACH-000381,-0.045492820315089486
ACH-000383,0.13329926063125827
ACH-000387,0.10894837590225362
ACH-000389,0.336616733553885
ACH-000390,0.2358040702732203
ACH-000393,0.024943853250822785
ACH-000395,0.06326064342886385
ACH-000396,0.27599688706403114
ACH-000397,0.11731105821229675
ACH-000401,0.1272888604979492
ACH-000402,-0.06940269274544568
ACH-000403,0.13009308071357914
ACH-000404,0.2739777699671444
ACH-000406,0.1517616043897222
ACH-000407,0.39151151083069946
ACH-000408,0.13175732980895816
ACH-000410,0.13136961710043346
ACH-000411,0.10410644950005528
ACH-000414,0.2291907776942887
ACH-000415,0.2374254419667103
ACH-000416,0.18816633296075708
ACH-000420,0.09292203338143566
ACH-000421,0.15930337427696814
ACH-000424,0.10512156029197477
ACH-000425,0.16219204007032512
ACH-000426,0.17350470952928987
ACH-000427,0.2155774219039978
ACH-000433,0.1059411639401784
ACH-000435,0.3142997510947715
ACH-000436,0.3647353010275956
ACH-000444,0.2323113014205186
ACH-000445,0.31536868013792296
ACH-000448,0.19888123005519856
ACH-000450,0.3704734668434419
ACH-000452,0.16654213561076606
ACH-000454,0.17093209249555716
ACH-000458,0.15335767293213054
ACH-000459,0.1707147356596082
ACH-000460,0.09389195280814387
ACH-000461,0.5599144493667596
ACH-000463,0.22095613196762728
ACH-000464,-0.020334516143223385
ACH-000466,0.07959599718363508
ACH-000467,0.12145980297768134
ACH-000468,0.09117556858409932
ACH-000469,0.2577874303301993
ACH-000470,0.12313746965339585
ACH-000471,0.18432911966875054
ACH-000472,0.21315235851777534
ACH-000473,0.17824632786826816
ACH-000475,0.17032756789298314
ACH-000476,0.216818993735344
ACH-000477,0.11802122224249875
ACH-000479,0.2724003832678442
ACH-000480,0.2189400397988604
ACH-000481,0.057901907779926536
ACH-000483,0.046964270364401726
ACH-000484,0.23776512400598304
ACH-000485,0.1452514298505574
ACH-000486,0.059461288320233174
ACH-000487,0.21157193807194455
ACH-000488,0.16466243753547524
ACH-000490,0.10859538857557446
ACH-000491,0.05648210539303618
ACH-000495,0.16271203417984773
ACH-000496,0.14337076376427
ACH-000499,0.26537410867473976
ACH-000500,-0.0049718560503014715
ACH-000502,0.11945973157439425
ACH-000503,0.10001486607910573
ACH-000505,0.23841859970118584
ACH-000507,0.04655961770758056
ACH-000510,0.3057032861828335
ACH-000511,0.10093547131008287
ACH-000512,0.17036727866241902
ACH-000516,0.06760342317707352
ACH-000517,0.06220244430785446
ACH-000518,0.10933262754723737
ACH-000520,0.0034895039202738304
ACH-000521,0.15201149654991195
ACH-000522,0.2849623057261406
ACH-000524,0.3200875638603414
ACH-000527,0.11075853837829756
ACH-000528,0.120937939094139
ACH-000537,0.21584713342366632
ACH-000541,0.24614143466566296
ACH-000542,0.16552286021634846
ACH-000544,0.2448071084867665
ACH-000545,0.26415836551238403
ACH-000547,0.2542945173560544
ACH-000548,0.2200910545300566
ACH-000549,0.12146520186291168
ACH-000550,0.1186506069702216
ACH-000552,0.3071522606890397
ACH-000556,0.06113778256247504
ACH-000557,0.14102862336898714
ACH-000569,0.15216961988323846
ACH-000570,0.29438456593135914
ACH-000571,0.1289187872123513
ACH-000573,0.2482872273974665
ACH-000576,0.28357702901059345
ACH-000579,0.09437616587263853
ACH-000580,0.3357048691934586
ACH-000584,0.19277841659234699
ACH-000585,0.1417314016831128
ACH-000588,0.2447585448820807
ACH-000589,0.12388428103010643
ACH-000591,0.2506330288863364
ACH-000593,0.13215533829881007
ACH-000600,0.2424622901630564
ACH-000601,0.21249519600378608
ACH-000605,0.05644451546930936
ACH-000606,0.18736630101639665
ACH-000608,0.18085644480165333
ACH-000614,0.11875112523721723
ACH-000616,0.15738755877697755
ACH-000618,0.23782215888701044
ACH-000619,0.2790116479314528
ACH-000620,0.23188347665496226
ACH-000621,0.07155300262306175
ACH-000622,0.3667164557923959
ACH-000623,0.21644934464565044
ACH-000624,0.13218035164704964
ACH-000627,0.008406029261719891
ACH-000630,0.15272856688683742
ACH-000631,0.2852707019455391
ACH-000632,0.11154536989884202
ACH-000633,0.32137384583626466
ACH-000637,0.103558422478135
ACH-000638,0.11878395989961943
ACH-000646,0.2774808906100707
ACH-000647,0.09227529143778006
ACH-000648,0.10103257581287682
ACH-000649,0.2291085385694509
ACH-000651,0.3042411289100079
ACH-000652,0.12320454559298145
ACH-000653,0.18469740676750787
ACH-000657,0.18270870427831049
ACH-000658,0.2038304746639432
ACH-000661,0.2295154736731219
ACH-000662,0.41497512318261337
ACH-000663,0.2713716358358826
ACH-000665,0.08063080894573951
ACH-000671,0.16644590826884734
ACH-000672,-0.10674184582911893
ACH-000673,0.13108744957730448
ACH-000676,0.15033010745346098
ACH-000677,0.126241376284728
ACH-000681,0.2368106764863118
ACH-000683,0.2522649922281393
ACH-000684,0.2224810811496496
ACH-000688,-0.18311325905938344
ACH-000693,0.079912596443347
ACH-000694,0.21114387476420435
ACH-000695,0.013951597367357049
ACH-000696,0.16676665107619684
ACH-000697,0.22765528329905516
ACH-000699,0.20139151706729602
ACH-000701,0.09357721025675654
ACH-000706,0.18440922066081974
ACH-000711,0.13929435794152456
ACH-000713,0.2386209979911517
ACH-000714,0.0662467317563151
ACH-000718,0.19314326991591596
ACH-000720,0.1609059402042032
ACH-000721,0.16262841472036352
ACH-000724,0.15734199092732726
ACH-000725,0.05805841825477957
ACH-000732,0.17213862869868887
ACH-000734,0.21473807207713047
ACH-000735,0.11620241841892436
ACH-000736,0.040851546184294006
ACH-000738,0.17858661241659246
ACH-000746,-0.07721620862357607
ACH-000747,0.10513459742671008
ACH-000748,0.09818320109907328
ACH-000753,0.1937333791257252
ACH-000756,0.1094191299922915
ACH-000757,0.2608319186841893
ACH-000758,0.09917096478652407
ACH-000760,0.15643623299989465
ACH-000762,0.037279414624701364
ACH-000763,0.10047892103760812
ACH-000764,0.4069172408931182
ACH-000765,0.1482235275597655
ACH-000766,0.11667409177718024
ACH-000767,0.11773401190818365
ACH-000768,0.07026858969990707
ACH-000769,0.10197075239448472
ACH-000770,0.14311574427933613
ACH-000771,0.22840639113820524
ACH-000773,0.27331641073783514
ACH-000776,0.124332161043885
ACH-000777,0.21891455761543507
ACH-000778,0.16875435594715418
ACH-000781,0.2216675100348296
ACH-000782,0.10156670324411612
ACH-000783,0.2114010052856335
ACH-000784,0.12080128413785532
ACH-000785,0.21414581133768756
ACH-000787,0.2196566191289676
ACH-000788,0.15581978062625151
ACH-000791,0.0010645289177813387
ACH-000792,0.15583141895205285
ACH-000794,0.10303794432399152
ACH-000796,0.11651841414166142
ACH-000798,0.2449533452652002
ACH-000799,0.018535529035902054
ACH-000800,-0.2497913851274158
ACH-000802,0.18921942051858487
ACH-000804,0.04832969854571568
ACH-000805,0.388800832267057
ACH-000809,0.2278190514005513
ACH-000810,0.2105745024967344
ACH-000811,0.18914873654109854
ACH-000817,0.05033034572780723
ACH-000819,0.10294473195602988
ACH-000820,0.3156850247841527
ACH-000821,0.026054154214672824
ACH-000822,0.1191599690161834
ACH-000823,0.2502921152267933
ACH-000824,0.11930605423535474
ACH-000827,0.1549856241578823
ACH-000829,0.09764619698629212
ACH-000831,0.06501513204968623
ACH-000832,0.13639405322738654
ACH-000833,0.06778950903991368
ACH-000834,0.22843366306259197
ACH-000835,0.2007706818908301
ACH-000836,0.11642856607466386
ACH-000837,0.10714476999996864
ACH-000838,0.4060865182141557
ACH-000839,-0.023060930403684118
ACH-000840,0.20810742516976835
ACH-000841,0.07549682021719521
ACH-000843,0.18612287460528698
ACH-000846,0.07768909534103838
ACH-000847,0.2824123940041152
ACH-000848,0.20798891488858331
ACH-000849,0.259615359792484
ACH-000851,0.11466305079684065
ACH-000855,0.12956022965022315
ACH-000856,0.1596099933969477
ACH-000858,0.20636971926214026
ACH-000859,0.26975262055956045
ACH-000861,0.15590303179669915
ACH-000862,0.18012295084455535
ACH-000865,0.17961893228990428
ACH-000866,0.19444163483162485
ACH-000867,0.03896058202511475
ACH-000869,0.206479749524922
ACH-000872,0.21243255882083184
ACH-000873,0.32952613546409104
ACH-000876,0.1301914839720911
ACH-000878,0.4997883427770256
ACH-000880,0.16445541705628478
ACH-000881,0.16712002779541635
ACH-000882,0.24488947050933466
ACH-000884,0.2412423416780615
ACH-000885,0.24911498446634514
ACH-000887,0.19914638922674946
ACH-000889,0.2713375967256109
ACH-000896,0.25982411241099745
ACH-000898,0.2500317126798769
ACH-000900,0.1633137694873471
