,RNASE11 (122651)
ACH-000004,-0.05303126198672802
ACH-000005,-0.2624442897410737
ACH-000007,-0.15326208344448206
ACH-000009,-0.06043057054979919
ACH-000011,-0.03949415300078584
ACH-000012,-0.17253015574020114
ACH-000013,-0.13005515265843334
ACH-000014,-0.15000370025341336
ACH-000015,-0.06968442303656283
ACH-000017,-0.25428407159576105
ACH-000018,-0.0862268938825603
ACH-000019,-0.16966340505347133
ACH-000021,-0.15572330801561202
ACH-000022,-0.022669764755258802
ACH-000025,-0.08921237289377565
ACH-000028,-0.10082970618420804
ACH-000030,-0.17485923702111875
ACH-000035,-0.03970890555874528
ACH-000036,-0.129978367390863
ACH-000037,-0.11666185362921792
ACH-000039,-0.07020635993629024
ACH-000040,-0.08575714833106486
ACH-000041,-0.15182401781335952
ACH-000042,-0.0768465514550286
ACH-000045,-0.11819324831681564
ACH-000047,-0.07979641567783746
ACH-000052,-0.07897954693382464
ACH-000053,-0.16225806109400753
ACH-000054,-0.1258981376347719
ACH-000055,-0.22095562779938915
ACH-000060,-0.1801369931669271
ACH-000067,-0.2017139721137036
ACH-000070,-0.04390581413477704
ACH-000075,0.03624348752757623
ACH-000078,-0.007702821206960187
ACH-000082,-0.028167974156844994
ACH-000085,-0.10248439467704866
ACH-000086,-0.017791899049055152
ACH-000087,-0.024612250550642974
ACH-000092,-0.18569780014520265
ACH-000095,-0.14682824354310287
ACH-000097,-0.2410848308412297
ACH-000098,-0.16509844968173865
ACH-000099,-0.08092659709711389
ACH-000108,-0.17518730135905355
ACH-000113,-0.2392306279351536
ACH-000116,-0.1253933840375301
ACH-000118,-0.1872430275035716
ACH-000120,-0.06276374161088645
ACH-000123,-0.17433763424853932
ACH-000127,-0.11780644050630185
ACH-000128,-0.22252879707216455
ACH-000132,-0.1061014531987076
ACH-000133,0.024003183709583004
ACH-000137,-0.05594736307309859
ACH-000138,-0.045161716672606336
ACH-000142,-0.04327413277654103
ACH-000143,-0.06276442873831982
ACH-000146,-0.1315083291082116
ACH-000148,-0.1666070395542026
ACH-000150,-0.06266530503545625
ACH-000152,-0.12428204161149765
ACH-000153,-0.3041595538015253
ACH-000159,-0.10607453293400138
ACH-000160,-0.2472646027147362
ACH-000163,-0.02500885655589757
ACH-000167,0.0
ACH-000168,-0.2107294363231403
ACH-000169,-0.12138768224500307
ACH-000178,-0.12705060627366854
ACH-000183,-0.2793683997594497
ACH-000188,-0.04558086376026327
ACH-000189,-0.2495970122353011
ACH-000190,-0.05234350248639428
ACH-000198,-0.11342258042455995
ACH-000203,0.3302617007109634
ACH-000204,-0.2188849716742853
ACH-000206,-0.2582105862044446
ACH-000207,-0.07130884021793345
ACH-000208,-0.4445574745637611
ACH-000210,-0.2290557151266821
ACH-000211,-0.14656767548645616
ACH-000215,-0.11638682564563385
