,ETV5 (2119)
ACH-000004,-0.13419160018719695
ACH-000005,0.036114296558057486
ACH-000007,0.02719464739105116
ACH-000009,-0.09915319327815196
ACH-000011,-0.012772858330870608
ACH-000012,-0.17524807493153366
ACH-000013,-0.11467079661724072
ACH-000014,-0.1753262764956322
ACH-000015,-0.1079000036116989
ACH-000017,-0.05435342430100283
ACH-000018,-0.2307965567012428
ACH-000019,-0.06912082767705419
ACH-000021,-0.04949357851428169
ACH-000022,-0.14017398584170254
ACH-000025,0.11632622302152895
ACH-000028,0.091852601521105
ACH-000030,0.02133623300565225
ACH-000035,-0.08150401672624047
ACH-000036,-0.08138553018564611
ACH-000037,-0.038108733078307686
ACH-000039,0.016861032283457242
ACH-000040,-0.086225608698821
ACH-000041,-0.1753024725898157
ACH-000042,-0.22596534682181185
ACH-000045,-0.06137433962989435
ACH-000047,0.002100404831927872
ACH-000052,0.06945649153386715
ACH-000053,-0.01424448248242994
ACH-000054,-0.3830046108390013
ACH-000055,-0.14583814958246108
ACH-000060,-0.2669820259393724
ACH-000067,0.021631953739557896
ACH-000070,-0.1943459903785328
ACH-000075,-0.026048846142234468
ACH-000078,-0.034065393128453345
ACH-000082,0.05009530797809515
ACH-000085,0.0157442099209245
ACH-000086,0.017395946578836745
ACH-000087,-0.01280542835378732
ACH-000092,-0.26647854242082114
ACH-000095,-0.16881738950468098
ACH-000097,-0.05722788689924305
ACH-000098,0.0899219823608411
ACH-000099,-0.14551191806851632
ACH-000108,-0.03343350784080206
ACH-000113,-0.4577207720282358
ACH-000116,-0.38911594680423184
ACH-000118,0.0768425549483655
ACH-000120,0.10724364687179956
ACH-000123,-0.015269146260696398
ACH-000127,0.016023650556483447
ACH-000128,-0.1894903327850303
ACH-000132,-0.15717512424435134
ACH-000133,-0.016851301263924978
ACH-000137,0.05016145194944915
ACH-000138,-0.0929677025341885
ACH-000142,-0.057689796288425126
ACH-000143,0.08432608064871414
ACH-000146,-0.06895744950692337
ACH-000148,-0.09908632929505452
ACH-000150,-0.132392558886281
ACH-000152,-0.20350883593250824
ACH-000153,-0.18669652759905175
ACH-000159,-0.09605842427683643
ACH-000160,-0.1338116700976196
ACH-000163,0.05303206226557376
ACH-000167,-0.17954236193263368
ACH-000168,0.2086930154497196
ACH-000169,-0.3012394175369701
ACH-000178,-0.08687686710732978
ACH-000183,0.1607111738228341
ACH-000188,-0.04161796680929667
ACH-000189,-0.08208563804199684
ACH-000190,-0.0249758175976133
ACH-000198,-0.15420586710348955
ACH-000203,-0.06456412319697633
ACH-000204,-0.12856603308113312
ACH-000206,-0.20419149417291374
ACH-000207,-0.13867621826044454
ACH-000208,-0.04421111732454636
ACH-000210,-0.20277552507941365
ACH-000211,-0.22351621640658306
ACH-000215,-0.07422454621601797
ACH-000221,-0.073459433960621
ACH-000222,0.08746117327289082
ACH-000223,-0.165745053154879
ACH-000226,-0.08942077502436119
ACH-000227,-0.2316445645728401
ACH-000228,-0.018749708161344258
ACH-000231,-0.09972828943437263
ACH-000232,-0.11663570797131045
ACH-000233,-0.10381130253390512
ACH-000234,-0.1252987274930105
ACH-000235,-0.07171633270895729
ACH-000237,-0.16455117454132515
ACH-000238,-0.011067618390133295
ACH-000242,0.10935931306943936
ACH-000243,0.02772296222079657
ACH-000244,-0.02741010728894029
ACH-000246,-0.1461465363743847
ACH-000248,-0.09769006731296877
ACH-000250,-0.18750565372055408
ACH-000251,-0.04959002449805455
ACH-000252,-0.05538109146446029
ACH-000253,-0.07479587116626522
ACH-000255,-0.03352127242668407
ACH-000256,-0.10296754497400548
ACH-000257,0.14092538310056918
ACH-000258,-0.24194512883954394
ACH-000259,-0.0981351099613998
ACH-000260,-0.0010825134373861366
ACH-000261,-0.2300026749720688
ACH-000262,0.045441790236080484
