,SKIL (6498)
ACH-000004,0.09925717955526607
ACH-000005,0.07440449073873609
ACH-000007,-0.21118444161036246
ACH-000009,0.03213053375445772
ACH-000011,0.13546948875667578
ACH-000012,0.19182534956364056
ACH-000013,0.0990723432264024
ACH-000014,0.0041005034355130225
ACH-000015,0.19595690405972527
ACH-000017,-0.023198493164185797
ACH-000018,-0.05857057346101425
ACH-000019,-0.04181330626143828
ACH-000021,0.1042799669866978
ACH-000022,0.13675761994299984
ACH-000025,1.4766783972910489e-05
ACH-000028,-0.021486664474860744
ACH-000030,-0.017598768124337253
ACH-000035,-0.005203988145306519
ACH-000036,-0.040446783119778264
ACH-000037,0.16279634416658612
ACH-000039,0.01352769507200258
ACH-000040,0.19703406699693987
ACH-000041,0.07225185896085316
ACH-000042,0.03897486889410328
ACH-000045,0.06771275502818187
ACH-000047,0.20340062803215794
ACH-000052,0.14970856695086704
ACH-000053,0.06537840285581993
ACH-000054,-0.044624751033026586
ACH-000055,0.2080465485775236
ACH-000060,0.14017852911159656
ACH-000067,0.19521804055315425
ACH-000070,0.1528761379592511
ACH-000075,0.11662996946688856
ACH-000078,0.0006832102650464997
ACH-000082,0.08968052420810031
ACH-000085,0.1126296933974677
ACH-000086,0.12496053410104825
ACH-000087,-0.030021676243575556
ACH-000092,0.04364447284261705
ACH-000095,-0.007911229494446616
ACH-000097,0.1455555864757363
ACH-000098,0.1253383996148513
ACH-000099,0.0959937862014164
ACH-000108,0.15610761264384376
ACH-000113,-0.006188401045349685
ACH-000116,0.036932097317123366
ACH-000118,0.2451630380519745
ACH-000120,-0.0316457406694677
ACH-000123,0.025280700594555824
ACH-000127,0.10526148868103254
ACH-000128,-0.03916648099167176
ACH-000132,0.05686636696700952
ACH-000133,0.07672995365770968
ACH-000137,0.10783916480083304
ACH-000138,0.02981645199760276
ACH-000142,-0.00993377841986452
ACH-000143,0.02739795467088336
ACH-000146,0.17348560814142494
ACH-000148,0.06707775835967035
ACH-000150,0.030768752186234483
ACH-000152,0.050203185835342855
ACH-000153,0.2575940161045791
ACH-000159,-0.006885525589808153
ACH-000160,0.18435719056342886
ACH-000163,0.1164407449360428
ACH-000167,0.3900833947025663
ACH-000168,0.05499087387230861
ACH-000169,0.09659086912484303
ACH-000178,0.1567475086918768
ACH-000183,0.10951131071236136
ACH-000188,0.11259713456075515
ACH-000189,-0.12484213090914915
ACH-000190,0.23682260070604286
ACH-000198,-0.07224464010243087
ACH-000203,-0.08667192113404155
ACH-000204,-0.09006655948568221
ACH-000206,0.2057600051338387
ACH-000207,-0.10470921450832113
ACH-000208,0.22174150773744675
ACH-000210,-0.00882167335013291
ACH-000211,0.11551146831199828
ACH-000215,0.04101240537827768
ACH-000221,0.186173967196231
ACH-000222,0.15699228079517125
ACH-000223,0.027201133412189587
ACH-000226,0.12075395111029935
ACH-000227,0.2111727043394636
ACH-000228,0.16363643061394395
ACH-000231,0.06279357239781147
ACH-000232,0.04695047440165831
ACH-000233,-0.01233756662512714
ACH-000234,-0.1359422259692635
ACH-000235,0.05681362204754418
ACH-000237,0.04581903495115687
ACH-000238,0.1077000305730302
ACH-000242,-0.02236574229055516
ACH-000243,0.14778511972137862
ACH-000244,0.10427415203011556
ACH-000246,0.036467716380355585
ACH-000248,0.05861655516814631
ACH-000250,0.16313282205548088
ACH-000251,0.2374304988555244
ACH-000252,-0.06321069825558118
ACH-000253,0.05327277891597534
ACH-000255,0.28873052924711273
ACH-000256,0.05459867406512932
ACH-000257,0.0505636754704643
ACH-000258,-0.09187087112511852
ACH-000259,0.1373284571685337
ACH-000260,0.1282753031026576
ACH-000261,0.021310440202541463
ACH-000262,0.19982152763009892
ACH-000263,0.11938710719269273
ACH-000264,-0.005367487990632246
ACH-000265,0.1357900667022381
ACH-000266,0.07069056209969271
ACH-000272,0.044456229262645815
ACH-000274,0.026846675926738617
ACH-000277,0.02401071330798711
ACH-000278,0.12818245668080627
ACH-000279,-0.007290166382284473
ACH-000280,-0.03850012114382419
ACH-000281,0.0922202088312354
ACH-000288,0.006793735755575924
ACH-000291,0.13685114183009567
ACH-000293,0.11908504772973715
ACH-000294,-0.005317910789421936
ACH-000295,-0.15895925435172492
ACH-000296,0.0698331218757502
ACH-000302,0.0769966353879284
ACH-000304,0.11193971008461703
ACH-000307,0.08496541129367989
ACH-000308,0.18168276452388146
ACH-000310,0.05482730646473052
ACH-000311,-0.1182317223715226
ACH-000312,0.09151779015342752
ACH-000315,0.10964566761939816
ACH-000316,0.03712609826603672
ACH-000317,0.09388742990302314
ACH-000318,0.10153481656119014
ACH-000319,0.06332850842474301
ACH-000320,0.1140949233113631
ACH-000322,0.10970419683323213
ACH-000323,0.08528538921472456
ACH-000324,0.07127415667240784
ACH-000329,0.0437027963040002
ACH-000330,0.2138024461247368
ACH-000331,0.17038460698419036
ACH-000332,0.07556805704716918
ACH-000334,0.16642396578432753
ACH-000335,0.04815194886931275
ACH-000336,-0.14345218056114722
ACH-000337,0.20460766728205704
ACH-000338,0.05850754193132378
ACH-000339,0.06753776293146614
ACH-000341,0.07481739728087512
ACH-000348,0.10629315724454072
ACH-000350,0.16574163855911508
ACH-000352,0.012119605566950159
ACH-000356,0.13003201989661253
ACH-000361,0.1491589532657003
ACH-000362,-0.0457714782483552
ACH-000363,0.08023459775672168
ACH-000364,0.13446053313693704
ACH-000365,0.015110631872769478
ACH-000366,0.019286717911044905
ACH-000368,-0.0345202332441165
ACH-000374,0.1042494678469281
ACH-000375,0.19571698769126467
ACH-000376,0.009489326386208431
ACH-000381,-0.07435816124569558
ACH-000383,0.04538694933901264
ACH-000387,-0.0663690819397221
ACH-000389,-0.14684987560644766
ACH-000390,0.0401931787506622
ACH-000393,0.07877211929085243
ACH-000395,0.031391697562857056
ACH-000396,0.11875819822784947
ACH-000397,-0.031658520779241306
ACH-000401,0.06548747913534733
ACH-000402,-0.022162757603679417
ACH-000403,0.1062809495378296
ACH-000404,0.12604112194337572
ACH-000406,0.07559826528149471
ACH-000407,0.2042294950154289
ACH-000408,0.2886249683294512
ACH-000410,0.06190049967603105
ACH-000411,0.020830304323400984
ACH-000414,0.09735853087571374
ACH-000415,-0.04614706734588263
ACH-000416,0.10129954224988484
ACH-000420,-0.0061285694865365215
ACH-000421,0.16325107938957706
ACH-000424,0.12416654203020623
ACH-000425,0.08512618110673814
ACH-000426,0.028946439028881117
ACH-000427,-0.012585810208373752
ACH-000433,0.00375255097090915
ACH-000435,0.09821860531351537
ACH-000436,0.17329361673626026
ACH-000444,0.047249188298308376
ACH-000445,0.019555788227264868
ACH-000448,0.06685338285130586
ACH-000450,0.12109361274537996
ACH-000452,0.13197975187450814
ACH-000454,0.033584705372087305
ACH-000458,0.03789688708294768
ACH-000459,0.036029331427984965
ACH-000460,-0.025682176756638864
ACH-000461,0.0881870824951031
ACH-000463,0.15032955989182928
ACH-000464,0.05212555020162633
ACH-000466,0.021888310070243583
ACH-000467,-0.21390745960226906
ACH-000468,0.06426743635029833
ACH-000469,0.11912250064573256
ACH-000470,0.03297505043097967
ACH-000471,0.14510232235279685
ACH-000472,-0.013071919532730115
ACH-000473,-0.038286643153811854
ACH-000475,-0.09480070038987784
ACH-000476,0.036050952814726665
ACH-000477,0.2108839125900508
ACH-000479,0.033342678203573256
ACH-000480,-0.0022063638693629573
ACH-000481,0.07141910002563344
ACH-000483,0.20417266519588345
ACH-000484,0.0367362749872684
ACH-000485,-0.06276236055964339
ACH-000486,-0.018567471934084163
ACH-000487,0.10672570030988757
ACH-000488,0.10490990476098824
ACH-000490,0.07743419936703624
ACH-000491,0.11517092147194412
ACH-000495,-0.004188967659599168
ACH-000496,0.027272780393487718
