,NCOA5 (57727)
ACH-000004,-0.05592542842823483
ACH-000005,-0.4536026533478257
ACH-000007,-0.2474952074329407
ACH-000009,-0.3235217626971622
ACH-000011,-0.2008799643318871
ACH-000012,-0.2738558382683973
ACH-000013,-0.23790000187955654
ACH-000014,-0.07377689171680547
ACH-000015,0.0075873286571028434
ACH-000017,-0.3126353393829033
ACH-000018,-0.4773689587210806
ACH-000019,-0.42847695056923896
ACH-000021,-0.13275919557637553
ACH-000022,-0.16722888487766752
ACH-000025,-0.3827123208733881
ACH-000028,-0.2298264998755228
ACH-000030,-0.4255395135426036
ACH-000035,-0.14890758973490978
ACH-000036,-0.2878077976258365
ACH-000037,-0.2790785528744396
ACH-000039,-0.2381541255310621
ACH-000040,0.07410708411663422
ACH-000041,-0.13941792467375191
ACH-000042,-0.30695369235210296
ACH-000045,-0.13965034331382814
ACH-000047,-0.3663223178631624
ACH-000052,-0.20319894247636028
ACH-000053,-0.2126956738317912
ACH-000054,-0.18857026507717045
ACH-000055,-0.3418801397141985
ACH-000060,-0.17054818233932242
ACH-000067,-0.2916229897079193
ACH-000070,-0.12767822875396642
ACH-000075,-0.16364137441648205
ACH-000078,-0.2703976142502245
ACH-000082,-0.3193052074802325
ACH-000085,-0.4921596029509879
ACH-000086,-0.03964034474792296
ACH-000087,-0.1428977481504086
ACH-000092,-0.17816901231261886
ACH-000095,-0.10236749675959253
ACH-000097,-0.4361909333333767
ACH-000098,-0.18088393983585133
ACH-000099,-0.23619034238773146
ACH-000108,-0.10624031330055303
ACH-000113,-0.17852541543270253
ACH-000116,-0.26534798856327324
ACH-000118,-0.23013855133990904
ACH-000120,-0.0057744075477712525
ACH-000123,-0.206061560633064
ACH-000127,-0.15835999222184613
ACH-000128,-0.18219967016356126
ACH-000132,-0.1327840465740579
ACH-000133,-0.2794785692065168
ACH-000137,-0.2018659279424983
ACH-000138,-0.2616767393320135
ACH-000142,-0.35208615839848706
ACH-000143,-0.3604623754195617
ACH-000146,-0.3434064436848541
ACH-000148,-0.05735740011716835
ACH-000150,-0.07141771348385523
ACH-000152,-0.4011833607114179
ACH-000153,-0.09646906549463297
ACH-000159,-0.1369338873986195
ACH-000160,-0.2292051658124812
ACH-000163,-0.276226519292938
ACH-000167,-0.27933008153523914
ACH-000168,-0.31981671968834474
ACH-000169,-0.08124597502085333
ACH-000178,-0.3893401254434545
ACH-000183,-0.256381298189708
ACH-000188,-0.1933057144010764
ACH-000189,-0.1316004822567166
ACH-000190,-0.2198739133791919
ACH-000198,-0.09871000340135601
ACH-000203,-0.4803777169431269
ACH-000204,-0.32969903511453563
ACH-000206,-0.2122051392423092
ACH-000207,-0.33095622120021073
ACH-000208,-0.19182982513306487
ACH-000210,-0.15559984414715214
ACH-000211,-0.3473576328993789
ACH-000215,-0.14716251940333713
ACH-000221,-0.17089860653603547
ACH-000222,-0.1096673227530109
ACH-000223,-0.3889360677382427
ACH-000226,-0.07567497596771143
ACH-000227,-0.1474868349810258
ACH-000228,-0.35216133785506976
ACH-000231,-0.3035421982995627
ACH-000232,-0.1929913503303076
ACH-000233,-0.4533820370877509
ACH-000234,-0.23668178367529086
ACH-000235,-0.19478448660749104
ACH-000237,-0.16975027051344027
ACH-000238,-0.3597906444906748
ACH-000242,-0.18869243645169487
ACH-000243,-0.2332777964996699
ACH-000244,-0.15579180876212506
ACH-000246,-0.25215586258366635
ACH-000248,-0.3452628026959508
ACH-000250,-0.1834589332380828
ACH-000251,-0.4927003638026491
ACH-000252,-0.12852651310473653
ACH-000253,-0.3653210380553034
ACH-000255,-0.2658513387052247
ACH-000256,-0.3916474570605909
ACH-000257,-0.22137449270317416
ACH-000258,-0.2669565345452673
ACH-000259,-0.13265002091615724
ACH-000260,-0.3524525952062373
ACH-000261,-0.23413371361770455
ACH-000262,-0.2045355391676055
ACH-000263,-0.06709017416518173
ACH-000264,-0.4884357272492018
ACH-000265,-0.1487529800449177
ACH-000266,-0.5096495465850538
ACH-000272,-0.4646442405786697
ACH-000274,-0.2435583844087311
ACH-000277,-0.3349998003016231
ACH-000278,-0.2651406075534873
ACH-000279,-0.1345251808571947
ACH-000280,-0.2389417604569573
ACH-000281,-0.3259762026668233
ACH-000288,-0.28924299089860905
ACH-000291,-0.3490239589455126
ACH-000293,-0.2771242339121965
ACH-000294,-0.42563462609218
ACH-000295,-0.38892144996574574
ACH-000296,-0.4188202642670613
ACH-000302,-0.271457191684841
ACH-000304,-0.11412002983745555
ACH-000307,-0.3337572336399505
ACH-000308,-0.6342421234211268
ACH-000310,-0.31043530140108605
ACH-000311,-0.3293826578089638
ACH-000312,-0.13664647684898176
ACH-000315,-0.2044107431299069
ACH-000316,-0.2882160036674148
ACH-000317,-0.14665909594691515
ACH-000318,-0.15764013551157802
ACH-000319,-0.2271946646034385
ACH-000320,-0.4073119887139217
ACH-000322,-0.30048091307227764
ACH-000323,-0.11596541907856615
ACH-000324,-0.3767479185457273
ACH-000329,-0.1797830565688897
ACH-000330,-0.5154511538953903
ACH-000331,-0.26403129531453645
ACH-000332,-0.299439241029456
ACH-000334,-0.4082372072840309
ACH-000335,-0.10280355358237962
ACH-000336,-0.2740017295793792
ACH-000337,-0.254755829007869
ACH-000338,-0.5420933241143923
ACH-000339,-0.30508184140606925
ACH-000341,-0.035580961017463525
ACH-000348,-0.5065903158744459
ACH-000350,-0.2189979624796501
ACH-000352,-0.5379881479073221
ACH-000356,-0.14025388240502634
ACH-000361,-0.1923922025534012
ACH-000362,-0.0943626257973392
