,TCP1 (6950)
ACH-000004,-1.1161455830507745
ACH-000005,-0.7576940573215731
ACH-000007,-1.1422610810975249
ACH-000009,-1.0989001338567281
ACH-000011,-1.2889718611082284
ACH-000012,-1.0693480888207914
ACH-000013,-1.2241673173354362
ACH-000014,-1.2477593125913922
ACH-000015,-1.2779269604743584
ACH-000017,-0.9727585649417194
ACH-000018,-1.0798089472629406
ACH-000019,-1.1153622615028294
ACH-000021,-1.089631145894005
ACH-000022,-1.0007292207739271
ACH-000025,-1.3017942529409308
ACH-000028,-1.3349883832207443
ACH-000030,-1.2079632363477115
ACH-000035,-1.0066313585623168
ACH-000036,-1.4179836331160904
ACH-000037,-1.2314762108383703
ACH-000039,-0.8841835421335072
ACH-000040,-1.3933265991137247
ACH-000041,-1.0219603541395337
ACH-000042,-1.137923768971277
ACH-000045,-1.1030565799524534
ACH-000047,-1.1299205288012288
ACH-000052,-1.1416648421602442
ACH-000053,-1.1437171321081279
ACH-000054,-1.159667957809572
ACH-000055,-1.2048853349642783
ACH-000060,-1.3475706351399486
ACH-000067,-1.0502307974574756
ACH-000070,-1.2735324929141758
ACH-000075,-1.1968230704651852
ACH-000078,-0.9518301041903496
ACH-000082,-1.4216309384423689
ACH-000085,-1.3622360069332125
ACH-000086,-1.032107653092616
ACH-000087,-1.0814370439265
ACH-000092,-0.9077750187042322
ACH-000095,-0.9558569066518204
ACH-000097,-1.29563928973843
ACH-000098,-1.198376240215573
ACH-000099,-1.1292876312434608
ACH-000108,-1.2912596492220825
ACH-000113,-1.094356119921431
ACH-000116,-1.1539763911159269
ACH-000118,-1.293507051024242
ACH-000120,-1.0856679766954416
ACH-000123,-1.1693471844382342
ACH-000127,-1.244719738716436
ACH-000128,-1.5123240119151695
ACH-000132,-1.1412515786650703
ACH-000133,-1.1835284368895365
ACH-000137,-1.386643093494834
ACH-000138,-1.3290128920727295
ACH-000142,-0.92740082812429
ACH-000143,-0.9382381142486264
ACH-000146,-0.8008049598813742
ACH-000148,-1.5118008681126311
ACH-000150,-1.116082747173626
ACH-000152,-0.9780964195368896
ACH-000153,-1.1961649468615576
ACH-000159,-1.104751182807947
ACH-000160,-1.3995282538568832
ACH-000163,-1.4306478416498398
ACH-000167,-1.8801855576083448
ACH-000168,-1.1744353143984818
ACH-000169,-1.1555608840726572
ACH-000178,-1.0774916069314966
ACH-000183,-1.3152531114793302
ACH-000188,-1.0273538666873394
ACH-000189,-0.8979589090975596
ACH-000190,-1.4008886153516291
ACH-000198,-1.096394514394034
ACH-000203,-0.7191863866188651
ACH-000204,-1.2295356511021585
ACH-000206,-1.1451812561805181
ACH-000207,-1.2074768374343428
ACH-000208,-1.124771876233846
ACH-000210,-1.252930637671727
ACH-000211,-1.248391692199002
ACH-000215,-1.347036521593716
ACH-000221,-1.2168040158552569
ACH-000222,-1.3511112205033653
ACH-000223,-1.1417971942955345
ACH-000226,-1.2711089211550082
ACH-000227,-0.9905863883458862
ACH-000228,-1.087776890054345
ACH-000231,-0.997187953588664
ACH-000232,-1.261846967610306
ACH-000233,-1.5022573203363991
ACH-000234,-1.1453526504813305
ACH-000235,-1.0789713199740638
ACH-000237,-1.1307591088668316
ACH-000238,-1.3675202930923995
ACH-000242,-1.0420714192392118
ACH-000243,-1.1417716767021862
ACH-000244,-1.301841992406075
ACH-000246,-1.1179573582190152
ACH-000248,-0.920625328155456
ACH-000250,-1.1616281127036827
ACH-000251,-1.359583435711518
ACH-000252,-1.1388992627931154
ACH-000253,-1.1264459801085578
ACH-000255,-1.2385031634967292
ACH-000256,-1.3897679533508198
ACH-000257,-0.882100046155853
ACH-000258,-0.8739666767089498
ACH-000259,-1.0567090047117542
ACH-000260,-1.155428992261201
ACH-000261,-1.1391033449234735
ACH-000262,-1.1118842012968808
ACH-000263,-1.3884715605818014
ACH-000264,-1.024157622187227
ACH-000265,-1.3172624346009778
ACH-000266,-1.1661960882266085
ACH-000272,-1.041245132673191
ACH-000274,-1.2443380530897772
ACH-000277,-0.9910092810839324
ACH-000278,-0.968734820165962
ACH-000279,-1.4113812769521918
ACH-000280,-1.5582767769542156
ACH-000281,-1.4750678595266202
ACH-000288,-1.316720175165592
ACH-000291,-1.3686533723054597
ACH-000293,-1.1359039853746449
ACH-000294,-1.0679171790604651
ACH-000295,-1.2455685492801625
ACH-000296,-1.073772310570585
ACH-000302,-0.8630208143181695
ACH-000304,-1.0706105956925047
ACH-000307,-0.9570306702906388
ACH-000308,-1.1917856350037763
ACH-000310,-0.8186512108578371
ACH-000311,-1.2209217814025553
ACH-000312,-1.183041098582748
ACH-000315,-0.8393480726120521
ACH-000316,-1.2356364659390309
ACH-000317,-1.4116286433708871
ACH-000318,-1.1563291356049508
ACH-000319,-1.0557065031556478
ACH-000320,-1.3358533477512171
ACH-000322,-1.243075945729197
ACH-000323,-1.2899591086863975
ACH-000324,-1.1617890376449362
ACH-000329,-1.1334863744140076
ACH-000330,-1.0445615197867646
ACH-000331,-1.2740395613954345
ACH-000332,-1.0660878555221878
ACH-000334,-0.9858183986845792
ACH-000335,-1.1739126037172614
ACH-000336,-1.4062753401154764
ACH-000337,-0.8581112284507567
ACH-000338,-0.8027271630742177
ACH-000339,-1.326839697292748
ACH-000341,-1.1676183374059041
ACH-000348,-1.1077362628388807
ACH-000350,-1.3338623942389825
ACH-000352,-1.3003392945933758
ACH-000356,-1.2641523934901195
ACH-000361,-1.0651439968471923
ACH-000362,-0.8367196125095492
ACH-000363,-1.1157238479477982
ACH-000364,-1.3740641673360952
ACH-000365,-1.0089669058334625
ACH-000366,-1.1341182623492132
ACH-000368,-1.2977879918823123
ACH-000374,-0.7300615326803274
ACH-000375,-1.2004738689962031
ACH-000376,-1.0971962736044711
ACH-000381,-0.7179988969758585
ACH-000383,-1.03525275666068
ACH-000387,-0.8029155237033864
ACH-000389,-1.2892305469656031
ACH-000390,-1.146645695634224
ACH-000393,-1.2520617279928743
ACH-000395,-1.230749944700665
ACH-000396,-1.0441457425374236
ACH-000397,-1.2171078690173194
ACH-000401,-1.4454868363837106
ACH-000402,-1.106769570109427
ACH-000403,-1.0110986677454483
ACH-000404,-0.9021607843564824
ACH-000406,-1.3691929153387337
ACH-000407,-1.21545882756212
ACH-000408,-1.016429722965105
ACH-000410,-1.0189082135492338
ACH-000411,-1.2047453090661808
ACH-000414,-1.204172348819348
ACH-000415,-1.0248723935682895
ACH-000416,-1.014060804389006
ACH-000420,-1.209489253857942
ACH-000421,-1.0231176709962655
ACH-000424,-0.9807777490509356
ACH-000425,-1.1967487110448334
ACH-000426,-1.1438107712726535
ACH-000427,-1.2285179448017938
ACH-000433,-1.0947179446619175
ACH-000435,-1.6086498878559683
ACH-000436,-1.4159931516197883
ACH-000444,-1.1966137307141436
ACH-000445,-1.4083464370550733
ACH-000448,-0.8606753885828572
ACH-000450,-0.9523661070603724
ACH-000452,-1.1496823058840515
ACH-000454,-1.2190807451483936
ACH-000458,-1.2309459300885908
ACH-000459,-0.9125482858233368
ACH-000460,-1.0723027109954668
ACH-000461,-1.1090717046801266
ACH-000463,-1.18504213140303
ACH-000464,-1.2276458295802468
ACH-000466,-1.0988399753403453
ACH-000467,-1.0687601666320241
ACH-000468,-1.1490569875623124
ACH-000469,-1.1591038467897787
ACH-000470,-0.6352257665569625
ACH-000471,-1.2024803214814157
ACH-000472,-1.2688065860127626
ACH-000473,-1.1203943166831625
ACH-000475,-1.1418435756972642
ACH-000476,-1.1712632750257854
ACH-000477,-1.1222969564633574
ACH-000479,-1.3599970756469977
ACH-000480,-1.1535129095626655
ACH-000481,-0.9592018554370296
ACH-000483,-1.0852404237650497
ACH-000484,-1.1611253522984781
ACH-000485,-1.2624026151929608
ACH-000486,-1.3736791828864612
ACH-000487,-0.7064975162893354
ACH-000488,-1.1075691813855977
ACH-000490,-1.0101308439198062
ACH-000491,-1.15048502143668
ACH-000495,-1.1868020866659452
ACH-000496,-1.101458666571422
ACH-000499,-1.2527188847194772
ACH-000500,-1.328227297988664
ACH-000502,-1.3038415120236155
ACH-000503,-1.09471237242487
ACH-000505,-1.2804345750888904
ACH-000507,-1.076500804289716
ACH-000510,-1.0457840398868088
ACH-000511,-1.2142679963778973
ACH-000512,-1.3105376895460652
ACH-000516,-1.2934526041101797
ACH-000517,-1.1865752579188928
ACH-000518,-1.2403244940079066
ACH-000520,-1.2067775985880975
ACH-000521,-1.248387081379171
ACH-000522,-1.0970897667680328
ACH-000524,-1.0400818547208337
ACH-000527,-1.1685121978635915
ACH-000528,-1.1790170654862435
ACH-000537,-1.178892830050816
ACH-000541,-1.1051149562794207
ACH-000542,-1.4227636772018
ACH-000544,-1.287893418353106
ACH-000545,-1.133750361473918
ACH-000547,-1.042677299543175
ACH-000548,-1.0849693055636436
ACH-000549,-1.0017082662103678
ACH-000550,-1.3802314751056275
ACH-000552,-1.131187728026575
ACH-000556,-0.9260876793880064
ACH-000557,-0.979897006773198
ACH-000569,-1.2317692682624544
ACH-000570,-1.1206192760401108
ACH-000571,-1.135702337813569
ACH-000573,-1.2540002700211297
ACH-000576,-1.4773202878376026
ACH-000579,-1.230245310136318
ACH-000580,-1.203446147839513
ACH-000584,-1.4093832510993285
ACH-000585,-1.4385135289656623
ACH-000588,-1.2205751850293898
ACH-000589,-1.2694432301308416
ACH-000591,-1.233227763851786
ACH-000593,-1.1959765952333434
ACH-000600,-1.0867509567334297
ACH-000601,-1.1758800674642969
ACH-000605,-1.143773317325664
ACH-000606,-1.1513868518739785
ACH-000608,-1.123716474535553
ACH-000614,-1.466247122356578
ACH-000616,-1.075260842029905
ACH-000618,-1.0486730539824052
ACH-000619,-1.1164775728049958
ACH-000620,-1.3996333823576521
ACH-000621,-1.258330516260305
ACH-000622,-0.9756389823300201
ACH-000623,-1.1319758712695476
ACH-000624,-1.016102527137023
ACH-000627,-1.1988420437179308
ACH-000630,-1.1953910127874257
ACH-000631,-1.50801162486004
ACH-000632,-1.3183710519122351
ACH-000633,-0.8378225755250129
ACH-000637,-1.1326562901597537
ACH-000638,-1.1491204810280722
ACH-000646,-1.001993790334119
ACH-000647,-1.1861172574344037
ACH-000648,-1.2636760475210176
ACH-000649,-1.2598792006346742
ACH-000651,-0.8430765919367148
ACH-000652,-1.3747634305925645
ACH-000653,-1.0633581833054857
ACH-000657,-1.2797712471817722
ACH-000658,-1.1115668096138822
ACH-000661,-1.3286687426947443
ACH-000662,-0.8412853468981852
ACH-000663,-1.2667849455719749
ACH-000665,-0.8229284213813367
ACH-000671,-1.4482144738462126
ACH-000672,-1.5292143142617198
ACH-000673,-1.1000781614583337
ACH-000676,-1.1334946361102212
ACH-000677,-1.1013936155868482
ACH-000681,-1.3598407029756132
ACH-000683,-1.1411028806422352
ACH-000684,-1.139467589944482
ACH-000688,-1.2322233164602283
ACH-000693,-1.1802051678522725
ACH-000694,-1.1395020236372606
ACH-000695,-1.3090934520426267
ACH-000696,-1.2205796652422374
ACH-000697,-1.1658058557656
ACH-000699,-1.0142030437611231
ACH-000701,-1.3688272032596391
ACH-000706,-1.1768495555312903
ACH-000711,-1.0996698878041102
ACH-000713,-0.9387203777386524
ACH-000714,-1.19535726463639
ACH-000718,-1.2873773219601996
ACH-000720,-1.2633538792122259
