,RARB (5915)
ACH-000004,0.1330308488342004
ACH-000005,0.013659910351372892
ACH-000007,0.21043842195759974
ACH-000009,0.059470337158504576
ACH-000011,-0.06762044946883411
ACH-000012,0.03857856842500719
ACH-000013,0.01819805816760705
ACH-000014,0.24356759327383476
ACH-000015,0.05096483494862118
ACH-000017,-0.09390028373456334
ACH-000018,0.015109539764282415
ACH-000019,-0.005009046742987339
ACH-000021,0.06703318022761776
ACH-000022,0.11617164881225805
ACH-000025,-0.04826518857496123
ACH-000028,0.14984955973916195
ACH-000030,0.028594848547526707
ACH-000035,0.07845262791699989
ACH-000036,-0.2867731774932349
ACH-000037,0.11180411296259804
ACH-000039,0.02012949423679276
ACH-000040,-0.0010687087416606767
ACH-000041,0.01204604883523878
ACH-000042,-0.032270511987155144
ACH-000045,-0.09860593786609924
ACH-000047,0.12696883957682215
ACH-000052,-0.09438732295991256
ACH-000053,0.01485158212804548
ACH-000054,-0.10569872509470207
ACH-000055,-0.10992858552717706
ACH-000060,-0.1464780277078955
ACH-000067,0.02430827283500148
ACH-000070,-0.037400686491611386
ACH-000075,-0.01243035069973045
ACH-000078,0.10224436615685964
ACH-000082,0.17901182429053372
ACH-000085,0.030636404812076894
ACH-000086,0.010370676093443991
ACH-000087,-0.024595980129431472
ACH-000092,-0.09897788935356827
ACH-000095,0.049948047611390725
ACH-000097,-0.009834958564705402
ACH-000098,-0.06993790025581248
ACH-000099,0.03450444451380981
ACH-000108,0.015268488774418254
ACH-000113,-0.01897285513583001
ACH-000116,-0.029845809840209774
ACH-000118,0.01662857752211856
ACH-000120,0.1329215303089761
ACH-000123,0.08464124006775313
ACH-000127,0.06052423751901032
ACH-000128,0.02882278157674015
ACH-000132,-0.04743759289856907
ACH-000133,-0.1051804945791066
ACH-000137,-0.010832102021965202
ACH-000138,0.01717192116508271
ACH-000142,-0.04600307076990137
ACH-000143,-0.01117950023689452
ACH-000146,-0.08541512602341247
ACH-000148,0.044519803323611856
ACH-000150,0.005436634864831906
ACH-000152,-0.05195539006187819
ACH-000153,-0.14507211537344947
ACH-000159,0.08332707293978632
ACH-000160,0.06267425792114842
ACH-000163,0.058673521019482026
ACH-000167,-0.34266756884708743
ACH-000168,0.16876516154928928
ACH-000169,-0.0639126514099128
ACH-000178,0.05795516367507175
ACH-000183,0.011432932192740787
ACH-000188,-0.014341801119337787
ACH-000189,-0.22340800861469956
ACH-000190,0.0924896975731216
ACH-000198,-0.03076863419147442
ACH-000203,-0.2301003749889978
ACH-000204,-0.11085980387258636
ACH-000206,-0.13596280821396964
ACH-000207,0.08972379856814365
ACH-000208,0.1482697939751918
ACH-000210,0.1833641837552868
ACH-000211,-0.042468476799675484
ACH-000215,0.011948210354008568
ACH-000221,-0.017160421719611667
ACH-000222,-0.0649309715197065
ACH-000223,-0.01621923334779935
ACH-000226,0.0058339980208144
ACH-000227,-0.1124286539980348
ACH-000228,-0.22117586687537988
ACH-000231,-0.1350949863435225
ACH-000232,-0.05739815059217372
ACH-000233,0.03835307920964562
ACH-000234,-0.16152332062253785
ACH-000235,-0.047838007250072714
ACH-000237,-0.14512800010728866
ACH-000238,-0.0758555176865441
ACH-000242,-0.08057829115080152
ACH-000243,-0.06048373879209591
ACH-000244,-0.14631741553736574
ACH-000246,-0.07300221298881908
ACH-000248,0.02501547083499557
ACH-000250,-0.11779944393854835
ACH-000251,-0.14010824186165033
ACH-000252,0.18132482877784195
ACH-000253,-0.014964215579519803
ACH-000255,-0.10810241479073536
ACH-000256,-0.05421455837579102
ACH-000257,0.12767223998288438
ACH-000258,-0.0600648251109237
ACH-000259,0.04823043764179514
ACH-000260,0.0641637594862292
ACH-000261,-0.013954886550658484
ACH-000262,0.07970105810888428
ACH-000263,0.1848817444434278
ACH-000264,0.0032261555857695076
ACH-000265,-0.011054512176278359
ACH-000266,0.0526056795298154
ACH-000272,-0.12674500324201807
ACH-000274,-0.09483686983066143
ACH-000277,-0.020027646883846204
ACH-000278,-0.02112402207099628
ACH-000279,0.047774797170499976
ACH-000280,-0.07374460158886689
ACH-000281,0.0293441182064547
ACH-000288,-0.0398471601305788
ACH-000291,-0.07205232252643952
ACH-000293,-0.02257225348597093
ACH-000294,0.048764122409979765
ACH-000295,-0.004546754521215176
ACH-000296,0.004914015365630429
ACH-000302,-0.0050254464421057524
ACH-000304,-0.23947880933193044
ACH-000307,0.04942835509853303
ACH-000308,0.011292573746865077
ACH-000310,-0.04920203658532326
ACH-000311,-0.08820500707873342
ACH-000312,0.0026484057677784237
ACH-000315,0.07595514842195564
ACH-000316,-0.01563633704368261
ACH-000317,0.09124146812837328
ACH-000318,0.05700873519666715
ACH-000319,0.06956144998389152
ACH-000320,0.17414331722814222
ACH-000322,-0.034378412392447565
ACH-000323,-0.08409927566895226
ACH-000324,0.010023087915507208
ACH-000329,-0.08282985441662133
ACH-000330,0.1398696989251165
ACH-000331,-0.019233407906782397
ACH-000332,-0.045544135300713
ACH-000334,0.0067816591652729435
ACH-000335,-0.045849192720433585
ACH-000336,0.04139225027999434
ACH-000337,-0.1286160152557068
ACH-000338,0.4334623473727285
ACH-000339,-0.006162964649602572
ACH-000341,-0.08132134600703844
ACH-000348,-0.009420023232809771
ACH-000350,-0.1032466619849292
ACH-000352,0.011926039890939462
ACH-000356,-0.12630410207029674
ACH-000361,0.1830823260903704
ACH-000362,0.06714088989130068
ACH-000363,0.02798682214824335
ACH-000364,0.023808037205555962
ACH-000365,0.018865360088885157
ACH-000366,-0.011806592254977464
ACH-000368,0.1172048450284911
ACH-000374,-0.02274741954067291
ACH-000375,0.023541268546068583
ACH-000376,-0.13043324055077207
ACH-000381,0.12487328384916326
ACH-000383,-0.06483098209723914
ACH-000387,0.07696430606274032
ACH-000389,0.1287470443683384
ACH-000390,0.050749870202865706
ACH-000393,-0.0559497184993715
ACH-000395,0.17001000452229142
ACH-000396,-0.060136192402695236
ACH-000397,0.025554085341595544
ACH-000401,0.17446279848543314
ACH-000402,0.07947540459056328
ACH-000403,0.002364425180971477
ACH-000404,0.2583015784076231
ACH-000406,0.01961327225211921
ACH-000407,-0.1259437357885305
ACH-000408,-0.0935187162554634
ACH-000410,0.09915577197830257
ACH-000411,-0.14921854976774818
ACH-000414,-0.2469705297420475
ACH-000415,-0.061632660336788485
ACH-000416,-0.008556368728950365
ACH-000420,-0.00255653900501986
ACH-000421,-0.0007704402363475832
ACH-000424,0.11905270150461594
ACH-000425,-0.040097519961891225
ACH-000426,0.016005926554361755
ACH-000427,-0.08460893487169611
ACH-000433,-0.12130606301263025
ACH-000435,-0.01834552803774474
ACH-000436,-0.13787203108417256
ACH-000444,-0.05830942234056698
ACH-000445,-0.02477713890810917
ACH-000448,-0.10264344703318036
ACH-000450,0.02922888660892465
ACH-000452,-0.025693085820547468
ACH-000454,0.021282204548987542
ACH-000458,0.035113719637338864
ACH-000459,0.04839928381345983
ACH-000460,0.14659145626010026
ACH-000461,-0.018594403148663303
ACH-000463,0.006318966125196285
ACH-000464,0.13249655075375913
ACH-000466,-0.0681988782290171
ACH-000467,0.09912297344897007
ACH-000468,-0.048152432059163114
ACH-000469,-0.013831949924615016
ACH-000470,0.12343691613965815
ACH-000471,0.027525739941202176
ACH-000472,0.05585398075238583
ACH-000473,0.02107940607234349
ACH-000475,-0.10744369470061993
ACH-000476,0.034185403531499056
ACH-000477,-0.03292276681173957
ACH-000479,0.4458595521947197
ACH-000480,0.03668135423991384
ACH-000481,0.006753819333497543
ACH-000483,0.2265333219432693
ACH-000484,0.18950162258522107
ACH-000485,-0.095445499268168
ACH-000486,-0.028532190217290324
ACH-000487,-0.020221944762471997
ACH-000488,-0.05959418137283816
ACH-000490,-0.09473693390322707
ACH-000491,0.4144415982453987
ACH-000495,0.025807566948533617
ACH-000496,0.02960604473062145
ACH-000499,-0.029391628473621187
ACH-000500,0.09619947198618356
ACH-000502,0.052016888608035036
ACH-000503,-0.06292252392985605
ACH-000505,-0.10278014359988588
ACH-000507,0.06112650847034067
ACH-000510,-0.037951369261785266
ACH-000511,-0.08708866374728316
ACH-000512,0.07366121511037571
ACH-000516,-0.007439931738135216
ACH-000517,-0.009330036709968927
ACH-000518,0.03869472233309728
ACH-000520,0.040823067519589314
ACH-000521,-0.04755376441412886
ACH-000522,0.006276412962532725
ACH-000524,-0.04707639154893757
ACH-000527,-0.05452101972519901
ACH-000528,0.027826716817457558
ACH-000537,-0.1291617603319326
ACH-000541,-0.12514671589630064
ACH-000542,-0.02142334112336
ACH-000544,-0.036426629751548006
ACH-000545,0.11322349600658167
ACH-000547,-0.23493479737642176
ACH-000548,0.029764308199172095
ACH-000549,0.012042788152204123
ACH-000550,-0.0857169721350708
ACH-000552,-0.031738004103866214
ACH-000556,-0.10379171169965988
ACH-000557,0.05474917218348445
ACH-000569,-0.0035728502275215977
ACH-000570,-0.005183398936600281
ACH-000571,0.031660056682326215
ACH-000573,0.05111133372501074
ACH-000576,-0.06370262960867369
ACH-000579,-0.15353880117443713
ACH-000580,0.0727936249917138
ACH-000584,0.13778853988774978
ACH-000585,0.030983973526130058
ACH-000588,0.09136326146763256
ACH-000589,-0.003839496407900322
ACH-000591,-0.039476070442580835
ACH-000593,-0.052333600390827927
ACH-000600,-0.10971709468721587
ACH-000601,0.04016983101751613
ACH-000605,-0.04628830508581189
ACH-000606,-0.12898046042922526
ACH-000608,-0.03152066875302985
ACH-000614,-0.06072010863118168
ACH-000616,0.05555048629333639
ACH-000618,-0.046833573133417135
ACH-000619,-0.02648972876063535
ACH-000620,0.10238689386718884
ACH-000621,0.035497738839607385
ACH-000622,-0.07300590371926895
ACH-000623,0.03881362833894755
ACH-000624,-0.048106678518012036
ACH-000627,-0.05031687779482254
ACH-000630,-0.07292930287175985
ACH-000631,0.06422050308033919
ACH-000632,0.03944637836005417
ACH-000633,0.07128212720335862
ACH-000637,0.0601734582408037
ACH-000638,-0.07615403274178402
ACH-000646,-0.08535419491632798
ACH-000647,0.0023963505767991464
ACH-000648,0.010412747303701418
ACH-000649,-0.005997353142944576
ACH-000651,-0.017305393136010434
ACH-000652,-0.3088531028496399
ACH-000653,-0.007876722271290522
ACH-000657,-0.04270618128421372
ACH-000658,-0.07464867218986981
ACH-000661,-0.08487321904389272
ACH-000662,-0.05523442156660408
ACH-000663,-0.054260193851618906
ACH-000665,-0.057791205519434535
ACH-000671,-0.05676792093932517
ACH-000672,0.18070627117118893
ACH-000673,-0.036490806651133315
ACH-000676,-0.0014239966477461359
ACH-000677,0.017071507644222557
ACH-000681,0.04975449409072233
ACH-000683,-0.07173883411321193
ACH-000684,-0.002510242355010391
ACH-000688,-0.19943017539855448
ACH-000693,-0.05247378993934045
ACH-000694,0.051156688072872984
ACH-000695,-0.2610043197481211
ACH-000696,0.10979025714471663
ACH-000697,0.14918348699252973
ACH-000699,0.07224276451528451
ACH-000701,-0.04206152480624111
ACH-000706,0.005117930304172233
ACH-000711,0.006629154601011757
ACH-000713,-0.0304784331588794
ACH-000714,0.006832680425525702
ACH-000718,-0.00906999589088152
ACH-000720,-0.0006978441051945472
ACH-000721,-0.022313140318812798
ACH-000724,0.033083208886963436
ACH-000725,-0.02956745801677702
ACH-000732,-0.048626558887845374
ACH-000734,-0.021055883159511988
ACH-000735,-0.06907202694751632
ACH-000736,0.07939512806451733
ACH-000738,-0.027748391066879097
ACH-000746,-0.11925914820705508
ACH-000747,0.02383114656003794
ACH-000748,0.05285829577808697
ACH-000753,0.0419400460056114
ACH-000756,0.09268354996616356
ACH-000757,-0.0113659143572638
ACH-000758,-0.06859236046805559
ACH-000760,0.002184587368612766
ACH-000762,-0.07000816391364621
ACH-000763,-0.07424750527379348
ACH-000764,-0.05422685790953288
ACH-000765,0.06451428033574025
ACH-000766,-0.08082689309384791
ACH-000767,0.08281641173969118
ACH-000768,-0.03818405281462478
ACH-000769,-0.06469829454906552
