,PGBD3 (267004)
ACH-000004,-0.2092464400283837
ACH-000005,0.13529102390044856
ACH-000007,-0.0978784734467359
ACH-000009,-0.15853424544471778
ACH-000011,-0.2557284296779813
ACH-000012,-0.2367862783202633
ACH-000013,-0.13646787428499996
ACH-000014,-0.2032778964310584
ACH-000015,-0.12076701678068955
ACH-000017,-0.2505347511555616
ACH-000018,-0.3811575146771386
ACH-000019,-0.07448480973609868
ACH-000021,-0.1025782746840922
ACH-000022,0.003806667974344703
ACH-000025,-0.32126670091348336
ACH-000028,-0.15807681129016155
ACH-000030,-0.32095761540909085
ACH-000035,-0.1381782960072665
ACH-000036,-0.3126252949448765
ACH-000037,-0.18445320645552374
ACH-000039,-0.11990174806858955
ACH-000040,-0.17519986478021773
ACH-000041,-0.22173439234551265
ACH-000042,-0.0618578361005929
ACH-000045,-0.07677971463428912
ACH-000047,-0.1660663415804942
ACH-000052,-0.2779841647625623
ACH-000053,-0.1512887811258844
ACH-000054,-0.21311829006353145
ACH-000055,-0.04559776803783192
ACH-000060,-0.13794061521349954
ACH-000067,-0.4081706766157172
ACH-000070,-0.08154134971648483
ACH-000075,-0.202032872375182
ACH-000078,-0.1845462803374926
ACH-000082,-0.111464302559784
ACH-000085,-0.12612712175680996
ACH-000086,-0.2173116538173121
ACH-000087,-0.04409399889002698
ACH-000092,-0.2335436628666987
ACH-000095,-0.1728359380125475
ACH-000097,-0.11894229385386833
ACH-000098,-0.22500692152819235
ACH-000099,-0.2005074228615714
ACH-000108,-0.02204588728017419
ACH-000113,-0.23375755024977116
ACH-000116,-0.10819836447153576
ACH-000118,-0.14811577009059948
ACH-000120,-0.15235487286351207
ACH-000123,-0.07440097074246471
ACH-000127,-0.2348177246367024
ACH-000128,-0.09942831768922514
ACH-000132,-0.22891114050923386
ACH-000133,-0.21996488089498933
ACH-000137,-0.1332055772352353
ACH-000138,-0.06896121312552722
ACH-000142,-0.17167776385229938
ACH-000143,0.026862164269930263
ACH-000146,-0.16437637757400014
ACH-000148,-0.045795412812554635
ACH-000150,-0.020499778401350973
ACH-000152,-0.2476105003830069
ACH-000153,-0.044867194614325256
ACH-000159,-0.16385981679217834
ACH-000160,-0.13324979165158704
ACH-000163,-0.10184921770155893
ACH-000167,-0.2260010605602633
ACH-000168,-0.1516737649422838
ACH-000169,-0.07918026949790727
ACH-000178,-0.0992746255984261
ACH-000183,0.0084103675002423
ACH-000188,-0.148329993482037
ACH-000189,-0.21045062202536804
ACH-000190,-0.11495608279776573
ACH-000198,-0.17187260772646595
ACH-000203,-0.5112605227108091
ACH-000204,0.09302462984732043
ACH-000206,-0.17616694438316016
ACH-000207,-0.15048706698099093
ACH-000208,0.08020417838582589
ACH-000210,-0.039657819832965305
ACH-000211,-0.19915877593788706
ACH-000215,-0.18711609853323075
ACH-000221,0.04814250521114554
ACH-000222,-0.17968304111434358
ACH-000223,-0.21427653490691415
ACH-000226,-0.1947749699859609
ACH-000227,-0.4057412096424009
ACH-000228,-0.022594654799654317
ACH-000231,-0.17314972041836282
ACH-000232,-0.20887145311176766
ACH-000233,-0.2574672854500259
ACH-000234,-0.13397651843872668
ACH-000235,-0.16163331733886802
ACH-000237,-0.14401805224507996
ACH-000238,-0.12888185171987218
ACH-000242,0.06726112472326251
ACH-000243,-0.08813585577962292
ACH-000244,-0.20928111499879928
ACH-000246,-0.1234353679465705
ACH-000248,-0.1268862068435406
ACH-000250,-0.09375817257542972
ACH-000251,-0.02550517303170018
ACH-000252,-0.118060530961639
ACH-000253,-0.14401926739815932
ACH-000255,-0.2207762675919845
ACH-000256,-0.11579898061051178
ACH-000257,-0.2538863722853456
ACH-000258,-0.07971334688386973
ACH-000259,-0.18862162921449088
ACH-000260,-0.2024833094416661
ACH-000261,-0.1829552867935048
ACH-000262,-0.13487244178197128
ACH-000263,-0.0917439932731984
ACH-000264,-0.12357891612352065
ACH-000265,-0.14588612948239066
ACH-000266,-0.0039761906913959475
ACH-000272,-0.24053002673164595
ACH-000274,-0.09214503040703813
ACH-000277,-0.057394942860275314
ACH-000278,-0.1334058199162523
ACH-000279,-0.2660905541869343
ACH-000280,-0.1140085934225079
ACH-000281,-0.08632122167010302
ACH-000288,-0.14851695850474286
ACH-000291,-0.0942137755090384
ACH-000293,-0.10766569690053944
ACH-000294,-0.5175658997272233
ACH-000295,-0.13455295476963747
ACH-000296,-0.21222877369395807
ACH-000302,-0.17126038476674432
ACH-000304,-0.1845954833488575
ACH-000307,-0.13009135922007878
ACH-000308,-0.15862542036826371
ACH-000310,-0.2448864779781157
ACH-000311,0.03290818858896289
ACH-000312,-0.08472279492689462
ACH-000315,-0.18840246647840592
ACH-000316,-0.09650205555204
ACH-000317,-0.1672695690484006
ACH-000318,-0.12477275960051035
ACH-000319,-0.16363000613853604
ACH-000320,-0.020195209032908053
ACH-000322,-0.051571891052849504
ACH-000323,-0.2596440424650463
ACH-000324,-0.16324762165551845
ACH-000329,-0.2970113505944457
ACH-000330,-0.22028141451253302
ACH-000331,-0.121051498037491
ACH-000332,-0.11757566508471125
ACH-000334,-0.37468987664493786
ACH-000335,-0.4103989898194257
ACH-000336,-0.20100571757732436
ACH-000337,-0.031800769104108215
ACH-000338,0.08350368328415105
ACH-000339,-0.17931729759114373
ACH-000341,-0.18788335597363032
ACH-000348,-0.2672258519418842
ACH-000350,-0.12957203540916803
ACH-000352,-0.03586328403392037
ACH-000356,-0.06714960741118735
ACH-000361,0.1305118139883026
ACH-000362,-0.210801572246626
ACH-000363,0.043762164904784885
ACH-000364,-0.030410073782032258
ACH-000365,-0.20133618570597886
ACH-000366,-0.2331856863725576
ACH-000368,-0.14116878006962533
ACH-000374,-0.22630693144177544
ACH-000375,-0.17389219426864688
ACH-000376,-0.148893360527151
ACH-000381,-0.3020710257174476
ACH-000383,-0.08963508020579099
ACH-000387,-0.11783750019578725
ACH-000389,-0.14102843016926678
ACH-000390,-0.1967803090731572
ACH-000393,-0.12324325689889293
ACH-000395,-0.05206210362938478
ACH-000396,-0.07490322364318347
ACH-000397,-0.1386248713680882
ACH-000401,-0.08170235552349042
ACH-000402,-0.06446235570110669
ACH-000403,-0.1576333471999078
ACH-000404,0.0987570012356352
ACH-000406,-0.10502986876099288
ACH-000407,-0.19555844651960652
ACH-000408,-0.2900448703603009
ACH-000410,-0.1813548639225213
ACH-000411,-0.17376958650368368
ACH-000414,-0.16969471677572173
ACH-000415,-0.23145937415405196
ACH-000416,-0.06565750452678956
ACH-000420,-0.12268106036274687
ACH-000421,-0.17273288618303412
ACH-000424,-0.0985360270665561
ACH-000425,-0.13847252766963766
ACH-000426,-0.1899579395081404
ACH-000427,-0.2367123719854665
ACH-000433,-0.06521383880384307
ACH-000435,-0.2691585614338567
ACH-000436,-0.14116605317766376
ACH-000444,-0.08172720882324143
ACH-000445,-0.2484693470956453
ACH-000448,-0.1489450542269423
ACH-000450,-0.08003408188903638
ACH-000452,-0.2513059887896725
ACH-000454,-0.3051121158242792
ACH-000458,-0.2016126254415576
ACH-000459,-0.1724288722708127
ACH-000460,-0.07765651009219622
ACH-000461,-0.06776700272385765
ACH-000463,-0.16890805669389472
ACH-000464,-0.22021605726527602
ACH-000466,-0.27799004043290804
ACH-000467,-0.15401293880717415
ACH-000468,-0.13357910444784352
ACH-000469,-0.314284334224344
ACH-000470,-0.045133578977748584
ACH-000471,-0.028884377289135826
ACH-000472,-0.19617328741836806
ACH-000473,-0.10064488458060698
ACH-000475,-0.17651037943388126
ACH-000476,-0.09967918513835723
ACH-000477,-0.05707134594968503
ACH-000479,-0.2363594859122203
ACH-000480,-0.18467758294538936
ACH-000481,-0.1986964087997028
ACH-000483,-0.21604851515455425
ACH-000484,0.003924995715547704
ACH-000485,0.0039848870209161155
ACH-000486,-0.13204874181180384
ACH-000487,-0.11256424111328008
ACH-000488,-0.09547207950326073
ACH-000490,-0.13398224714075752
ACH-000491,-0.17614632504543307
ACH-000495,-0.25712520104834324
ACH-000496,-0.08638402936547837
ACH-000499,-0.2184715460311004
ACH-000500,0.33665975909015805
ACH-000502,-0.13988580777112816
ACH-000503,-0.2487139394737773
ACH-000505,-0.2246601432890652
ACH-000507,-0.15537928485764427
ACH-000510,-0.1167430391661559
ACH-000511,-0.2617018967515738
ACH-000512,-0.2972520303992376
ACH-000516,-0.06200240184384214
ACH-000517,-0.0894763384777505
ACH-000518,-0.1433260213532205
ACH-000520,-0.15474638687121273
ACH-000521,-0.04960800241782863
ACH-000522,-0.13440804456152222
ACH-000524,-0.15820909536106198
ACH-000527,-0.05703473258145345
ACH-000528,0.019260103932100068
ACH-000537,-0.2856110272109171
ACH-000541,-0.21753568170550835
ACH-000542,-0.15306705971460846
ACH-000544,-0.050294791129308826
ACH-000545,-0.1633963684799956
ACH-000547,-0.13404105978192166
ACH-000548,-0.23861464152496564
ACH-000549,-0.02416027414274844
ACH-000550,-0.18667643294635772
ACH-000552,-0.08340794661760005
ACH-000556,-0.3089676205993383
ACH-000557,-0.1792743330216312
ACH-000569,-0.2286648799126757
ACH-000570,-0.2007854278625852
ACH-000571,-0.16686548715783087
ACH-000573,-0.06695468987726158
ACH-000576,-0.1526927368518547
ACH-000579,-0.10090919592640553
ACH-000580,-0.1374071318077546
ACH-000584,-0.1371533085361382
ACH-000585,-0.06806877603796108
ACH-000588,-0.08787484799895186
ACH-000589,-0.00041902096858727385
ACH-000591,-0.22022801548624324
ACH-000593,-0.05198735914290878
ACH-000600,-0.18284586239315664
ACH-000601,-0.07820063548966334
ACH-000605,-0.3213169868332583
ACH-000606,-0.14770559757731688
ACH-000608,-0.26534018914983043
ACH-000614,-0.11990705902043465
ACH-000616,-0.07626016651864617
ACH-000618,-0.14127616512159724
ACH-000619,-0.03778017560700864
ACH-000620,-0.15820358198365553
ACH-000621,-0.11332369083090922
ACH-000622,-0.1885836835845528
ACH-000623,-0.2986085524684107
ACH-000624,-0.1167123740849386
ACH-000627,-0.2342103411859248
ACH-000630,-0.12365986253744105
ACH-000631,-0.13208457504382273
