,MAN2B1 (4125)
ACH-000004,-0.12314686192480473
ACH-000005,0.0950774805771526
ACH-000007,-0.19035236714772136
ACH-000009,-0.032621972907239984
ACH-000011,-0.08662584954513018
ACH-000012,-0.0718549958645526
ACH-000013,-0.1509931901581098
ACH-000014,-0.10169373278483933
ACH-000015,-0.2243931531552552
ACH-000017,-0.07116674384409488
ACH-000018,-0.07209967837376445
ACH-000019,-0.20366885097428725
ACH-000021,-0.13865857036343707
ACH-000022,-0.1770785072522437
ACH-000025,-0.13507802300231767
ACH-000028,-0.2861703315722373
ACH-000030,-0.1990717125546517
ACH-000035,-0.2935504488118098
ACH-000036,-0.14445794918709684
ACH-000037,-0.015901278404400244
ACH-000039,0.02836491320016773
ACH-000040,-0.032599724926470286
ACH-000041,-0.056958784475574835
ACH-000042,-0.09193940681273374
ACH-000045,0.068078358305813
ACH-000047,-0.15228835387589648
ACH-000052,-0.3091685788349823
ACH-000053,-0.04755952827959602
ACH-000054,0.024558370117225867
ACH-000055,-0.31125196821052914
ACH-000060,-0.06557564059032289
ACH-000067,-0.023266421577559402
ACH-000070,-0.16428441302970526
ACH-000075,0.03652101854897018
ACH-000078,-0.22324801131634647
ACH-000082,-0.030318596479429583
ACH-000085,-0.1655473813303073
ACH-000086,-0.12300486079455808
ACH-000087,0.00040189097497593486
ACH-000092,-0.04975999563247964
ACH-000095,-0.12595100490902894
ACH-000097,-0.10875502246659706
ACH-000098,-0.13198760330125495
ACH-000099,-0.1858963091664161
ACH-000108,-0.13631608076924553
ACH-000113,-0.03907159684584968
ACH-000116,-0.0719583222377222
ACH-000118,-0.07489644087799037
ACH-000120,0.06435629856971799
ACH-000123,-0.21804396829603054
ACH-000127,0.04092683642923922
ACH-000128,-0.26653244807492604
ACH-000132,-0.01094734412966832
ACH-000133,-0.12404134034935052
ACH-000137,-0.23388050995609705
ACH-000138,-0.060844279979768115
ACH-000142,-0.2974789470069986
ACH-000143,0.10186658901685336
ACH-000146,-0.12609312752524385
ACH-000148,-0.016518434388451783
ACH-000150,-0.0612311170400575
ACH-000152,-0.04986890889177241
ACH-000153,-0.005739790527044275
ACH-000159,-0.097699405109182
ACH-000160,0.011162897019138187
ACH-000163,-0.4349001469833635
ACH-000167,0.162418377632169
ACH-000168,-0.12270709110112235
ACH-000169,-0.16397953239058424
ACH-000178,-0.06255550514264249
ACH-000183,-0.027928333270101892
ACH-000188,-0.4771694092955326
ACH-000189,-0.007178755826322323
ACH-000190,0.1574048616639513
ACH-000198,-0.01549276046520179
ACH-000203,-0.2027530145001835
ACH-000204,-0.18103989104974866
ACH-000206,-0.11868125384091885
ACH-000207,0.01640764665826699
ACH-000208,-0.13947575382164434
ACH-000210,-0.16290958872293196
ACH-000211,-0.08174670735243571
ACH-000215,0.0180857060030433
ACH-000221,-0.11762905890985392
ACH-000222,-0.16235693106318738
