,STRBP (55342)
ACH-000004,0.08005764737891242
ACH-000005,0.0283965853627398
ACH-000007,0.1612647238092303
ACH-000009,-0.13672645556057425
ACH-000011,0.14557803953640466
ACH-000012,-0.04579927078698472
ACH-000013,0.056489910942366266
ACH-000014,-0.03273000496907233
ACH-000015,-0.07609666342004047
ACH-000017,-0.19519719353863635
ACH-000018,0.0634526343774376
ACH-000019,-0.0251421267084226
ACH-000021,-0.07330043976817198
ACH-000022,-0.004134039973219073
ACH-000025,0.04365805411148836
ACH-000028,0.023809555091000502
ACH-000030,0.04407581969510673
ACH-000035,0.044787619129385406
ACH-000036,0.024767897200731845
ACH-000037,-0.03596591110790166
ACH-000039,-0.035089031354859634
ACH-000040,0.0286395782709644
ACH-000041,-0.05116543648101029
ACH-000042,-0.05169576183628565
ACH-000045,-0.016851562460801172
ACH-000047,0.19504113700506834
ACH-000052,0.0931513195877294
ACH-000053,0.011102770010040609
ACH-000054,-0.06466688348836774
ACH-000055,0.07903158316639043
ACH-000060,-0.08642865676400244
ACH-000067,-0.020085987447717075
ACH-000070,0.12770355713093226
ACH-000075,-0.10754733120379756
ACH-000078,0.06585967560354103
ACH-000082,0.03457936366041894
ACH-000085,0.145099134251569
ACH-000086,0.02007356867483365
ACH-000087,-0.16046746693545835
ACH-000092,0.13759537827516696
ACH-000095,0.02479721693417866
ACH-000097,-0.07845840332650593
ACH-000098,0.06989621643414913
ACH-000099,-0.02968121540251732
ACH-000108,0.16456118939331166
ACH-000113,-0.05837500219573629
ACH-000116,0.060322383426754514
ACH-000118,-0.053540907246414096
ACH-000120,-0.1065069668204623
ACH-000123,-0.04237327053397555
ACH-000127,0.03521094551994902
ACH-000128,-0.08849977917784481
ACH-000132,0.05304281374047181
ACH-000133,-0.0212114892632648
ACH-000137,-0.022948392818299714
ACH-000138,-0.027211918716795826
ACH-000142,0.07979213901659822
ACH-000143,-0.012747722645022351
ACH-000146,0.09151634191202423
ACH-000148,-0.03649151855373305
ACH-000150,0.09864362528155647
ACH-000152,0.0066030197180739604
ACH-000153,-0.05644329848142188
ACH-000159,-0.006181214821841544
ACH-000160,0.010289064940954391
ACH-000163,0.05289456227331304
ACH-000167,-0.3633602915053501
ACH-000168,-0.1562447714702401
ACH-000169,0.005435768960016515
ACH-000178,0.01813307960986171
ACH-000183,-0.03704192371084788
ACH-000188,-0.055515126153950364
ACH-000189,-0.13738796734125472
ACH-000190,0.030218355524009893
ACH-000198,0.0728672960052458
ACH-000203,-0.20912984210369706
ACH-000204,-0.056040244074055535
ACH-000206,0.00962651724594817
ACH-000207,-0.10859959338551224
ACH-000208,0.0221726362718615
ACH-000210,0.4205278970420302
ACH-000211,-0.013172470816125293
ACH-000215,0.02114360036153048
ACH-000221,0.035977143740915464
ACH-000222,0.27713382964949723
ACH-000223,0.02080649918138593
ACH-000226,-0.04217053372305374
ACH-000227,0.03254770845029365
ACH-000228,0.04368807703640897
ACH-000231,0.06062472785297869
ACH-000232,0.05067765639170377
ACH-000233,0.10879774855994988
ACH-000234,-0.042087342188879474
ACH-000235,0.056665624737966214
ACH-000237,-0.02701468365172175
ACH-000238,0.06454444298879561
ACH-000242,0.17545823881148734
ACH-000243,0.005020420561525086
ACH-000244,-0.0005764286474597173
ACH-000246,0.00721838294273495
ACH-000248,-0.0032343734857902804
ACH-000250,0.002920434225718265
ACH-000251,0.10966515869076543
ACH-000252,0.02969276638742128
ACH-000253,-0.13472740392434587
ACH-000255,-0.06799299069157733
ACH-000256,-0.05486775186410075
ACH-000257,0.05368121603549971
ACH-000258,0.1700440032050264
ACH-000259,-0.0950342266953117
ACH-000260,0.05890284099290076
ACH-000261,0.03939742759607099
ACH-000262,0.07736486133568729
ACH-000263,-0.016727053021256853
ACH-000264,-0.06801420509922854
ACH-000265,-0.0006920587481344072
ACH-000266,-0.0442069921095004
ACH-000272,-0.05669817722137455
ACH-000274,-0.007781607724523505
ACH-000277,-0.06748124911041367
ACH-000278,-0.024852720585126737
ACH-000279,-0.016387037670708322
ACH-000280,-0.05133134294935972
ACH-000281,0.03435348590592087
ACH-000288,0.09015640166674213
ACH-000291,-0.03911634912644565
ACH-000293,-0.050833351303992295
ACH-000294,0.007964116066864091
ACH-000295,0.2239592532372432
ACH-000296,0.008046510238267525
ACH-000302,0.034027138933433065
ACH-000304,0.1477750635378941
ACH-000307,0.046156721899508785
ACH-000308,-0.04470592995172939
ACH-000310,-0.13761835397288213
ACH-000311,0.0858913291052582
ACH-000312,-0.02340965509456596
ACH-000315,-0.2354380389007248
ACH-000316,0.02203916427089126
ACH-000317,-0.04414744713369277
ACH-000318,0.0570114189903791
ACH-000319,-0.09283944417764407
ACH-000320,-0.2886900660286903
ACH-000322,-0.11530664586533347
ACH-000323,-0.09891191827310976
ACH-000324,-0.009730248300282969
ACH-000329,0.11248759085234042
ACH-000330,0.06824035656861993
ACH-000331,0.006753862483544295
ACH-000332,-0.02033173553942616
ACH-000334,-0.014789896955949594
ACH-000335,-0.10809929029373763
ACH-000336,0.08998793602766256
ACH-000337,0.061556662471672866
ACH-000338,0.17577310257908088
ACH-000339,0.033940730144929335
ACH-000341,0.07708324233775511
ACH-000348,-0.07826642159482584
ACH-000350,-0.04180905342742379
ACH-000352,0.05539283463315496
ACH-000356,-0.15779900904119373
ACH-000361,0.30469902153842354
ACH-000362,-0.049191071076449995
ACH-000363,0.1548958092118844
ACH-000364,-0.036889778775933364
ACH-000365,0.04377822250699938
ACH-000366,0.08423661103179371
ACH-000368,-0.040418979458145
ACH-000374,0.055719549523449284
ACH-000375,-0.11641529932132193
ACH-000376,0.013216044043979042
ACH-000381,0.0009287622675772717
ACH-000383,-0.02022262670645177
ACH-000387,0.031802953005060135
ACH-000389,-0.0859682324176969
ACH-000390,0.01236510421203665
ACH-000393,-0.13751049395055245
ACH-000395,-0.06962312401571195
ACH-000396,-0.15186427228219027
ACH-000397,-0.005082772298272903
ACH-000401,-0.02281881596598456
ACH-000402,-0.049736318154984915
ACH-000403,-0.07535283363517924
ACH-000404,0.06639717681975915
ACH-000406,-0.010217857694400728
ACH-000407,0.0024858394425593022
ACH-000408,0.2255197667013306
ACH-000410,0.013377280332187715
ACH-000411,0.09982192368865776
ACH-000414,0.07717441808075506
ACH-000415,0.0014028399544275575
ACH-000416,-0.024300595135825373
ACH-000420,0.18373022674988526
ACH-000421,0.005085875895404653
ACH-000424,0.036526420838311424
ACH-000425,-0.014102688737364309
ACH-000426,0.11558436537566795
ACH-000427,-0.02958225247308038
ACH-000433,-0.18267127053516646
ACH-000435,-0.2686217061601889
ACH-000436,-0.22646076047796476
ACH-000444,0.0543609247741345
ACH-000445,0.05556211343888672
ACH-000448,0.1185514400558159
ACH-000450,-0.06393123778261141
ACH-000452,0.04616111917796517
ACH-000454,0.058119225026339885
ACH-000458,0.12107971145665647
ACH-000459,0.07958459836972646
ACH-000460,-0.0874996524912935
ACH-000461,0.03832893425747418
ACH-000463,0.021884374611302163
ACH-000464,-0.05530319334414974
ACH-000466,0.001909815103852496
ACH-000467,-0.2524847968417984
ACH-000468,0.03234664627667121
ACH-000469,-0.05474122836592895
ACH-000470,-0.031028188462753164
ACH-000471,-0.009827514670506786
ACH-000472,-0.01116304772236738
ACH-000473,-0.08508073121022366
ACH-000475,0.1025756678947684
ACH-000476,-0.058623312724461175
ACH-000477,-0.013285442169177498
ACH-000479,0.2803952739759548
ACH-000480,-0.02931825213232757
ACH-000481,-0.11994258331132693
ACH-000483,-0.10600579076556946
ACH-000484,-0.0915758570302412
ACH-000485,-0.13874717631121847
ACH-000486,-0.017645840076920934
ACH-000487,-0.1058538997423931
ACH-000488,-0.03595332871259058
ACH-000490,-0.09421251041824026
ACH-000491,-0.039938245456530484
ACH-000495,0.1406701737209345
