,MRO (83876)
ACH-000004,-0.04246997141956967
ACH-000005,0.004366420709490985
ACH-000007,0.10607648994176223
ACH-000009,-0.0011130537704088952
ACH-000011,-0.018001327534677758
ACH-000012,0.08449259047039523
ACH-000013,0.006074251323164928
ACH-000014,0.017891351626518476
ACH-000015,0.14425417384330044
ACH-000017,-0.04199288377206715
ACH-000018,-0.004302818677506753
ACH-000019,0.012184891993228595
ACH-000021,0.13189929968086925
ACH-000022,0.03361620276364494
ACH-000025,-0.06904107441816441
ACH-000028,-0.008607373873474622
ACH-000030,-0.028735643696491463
ACH-000035,0.047803686518193375
ACH-000036,0.04999403302345347
ACH-000037,-0.003833225379529265
ACH-000039,-0.15116630123500885
ACH-000040,-0.008387893631471603
ACH-000041,-0.1064810845374847
ACH-000042,-0.01403104346104829
ACH-000045,-0.0025274612474275736
ACH-000047,0.04467296063980634
ACH-000052,0.03577497713975243
ACH-000053,0.0019252731725057325
ACH-000054,-0.028454880162776707
ACH-000055,-0.08643210620339238
ACH-000060,-0.12304676562422212
ACH-000067,0.13204973801132566
ACH-000070,-0.07696659405173055
ACH-000075,-0.11619789516396607
ACH-000078,0.07290096243591265
ACH-000082,0.02718394748749844
ACH-000085,0.019614880319402724
ACH-000086,0.12998699599956087
ACH-000087,0.16750611157506085
ACH-000092,0.05540190881968905
ACH-000095,-0.06134830286050162
ACH-000097,0.0020167515180837246
ACH-000098,0.07790738453371031
ACH-000099,-0.09644223066414684
ACH-000108,0.05653289298573575
ACH-000113,-0.07763640277423746
ACH-000116,-0.09049062191443964
ACH-000118,0.0857852537912404
ACH-000120,-0.09058646988438353
ACH-000123,0.03507331372092142
ACH-000127,-0.011741599265291888
ACH-000128,-0.08798191399941928
ACH-000132,-0.08043122381998767
ACH-000133,-0.02187415387442357
ACH-000137,-0.04495046600280077
ACH-000138,0.012548193753615978
ACH-000142,-0.025179508808381424
ACH-000143,-0.032665254466121785
ACH-000146,-0.09005151536839008
ACH-000148,-0.00765556649213193
ACH-000150,0.05430562838725588
ACH-000152,-0.01754849006615947
ACH-000153,-0.0391558964012271
ACH-000159,-0.06391808093258097
ACH-000160,0.011442981630539835
ACH-000163,-0.004300658152544629
ACH-000167,0.0398440996391905
ACH-000168,0.010020175213379329
ACH-000169,-0.046343758504784886
ACH-000178,-0.004942966489012314
ACH-000183,0.047518787397038964
ACH-000188,0.05680823052519422
ACH-000189,-0.06929370839332337
ACH-000190,-0.12019499238009085
ACH-000198,0.026824506585269955
ACH-000203,0.3850710921202124
ACH-000204,-0.2330081158861073
ACH-000206,0.02565208644530621
ACH-000207,0.16531953604425004
ACH-000208,0.17434413686114686
ACH-000210,-0.4081253616936437
ACH-000211,-0.12464207562150832
ACH-000215,-0.04165116977235355
ACH-000221,0.027162650159130674
ACH-000222,0.04063637228480378
ACH-000223,-0.0901675266121604
ACH-000226,-0.002918736611313517
ACH-000227,-0.04280316312133235
ACH-000228,-0.04800642935858073
ACH-000231,-0.04410731275909759
ACH-000232,-0.10227107378409413
ACH-000233,0.03293514632935167
ACH-000234,-0.018981425741370583
ACH-000235,-0.007196457784593672
ACH-000237,-0.041915863202721566
ACH-000238,0.011222120947634315
