,CKS1B (1163)
ACH-000152,-0.6757744835702152
ACH-000153,-0.4266276978289204
ACH-000159,-0.3911391936765145
ACH-000160,0.07763741802523035
ACH-000163,-0.027837129266738363
ACH-000167,-0.2555535079765078
ACH-000168,0.0827878789899989
ACH-000169,-0.2721154464091393
ACH-000178,-0.17525655086912978
ACH-000183,0.01920986522224783
ACH-000188,-0.14555186947484142
ACH-000189,-0.2462362621259584
ACH-000190,-0.0999735085547152
ACH-000198,-0.3052810425388845
ACH-000203,0.3063221979038362
ACH-000204,-0.2674961862982265
ACH-000206,-0.12880259578456735
ACH-000207,-0.048636932703174866
ACH-000208,-0.1626905691196898
ACH-000210,-0.04873159589023483
ACH-000211,-0.2806321516683504
ACH-000215,-0.2778429249071993
ACH-000221,0.029713869919808858
ACH-000222,-0.2737747780191325
ACH-000223,-0.5376703849822408
ACH-000226,-0.003416781087608409
ACH-000227,-0.14725220556493995
ACH-000228,-0.3376040141502287
ACH-000231,-0.7928422702525019
ACH-000232,-0.3999533167798413
ACH-000233,0.0331876068259801
ACH-000234,-0.2401735016569819
ACH-000235,0.012310514179659787
ACH-000237,-0.3910086391183775
ACH-000238,-0.21361157304126602
ACH-000242,-0.4194869203663693
ACH-000243,-0.19687863769732716
ACH-000244,-0.2469045535456441
ACH-000246,-0.3620596129432631
ACH-000248,-0.2523558821450597
ACH-000250,0.051250877303936855
ACH-000251,-0.19711091016739868
ACH-000252,-0.5238961968453414
ACH-000253,0.07193179161918997
ACH-000255,-0.14436186390761452
ACH-000256,-0.4119406314852864
ACH-000257,-0.707938373298964
ACH-000258,-0.3435662339186278
ACH-000259,-0.4126464947449136
ACH-000260,-0.3663817909083322
ACH-000261,-0.0921211952100922
ACH-000262,-0.30688682171384285
ACH-000263,-0.24048913549812506
ACH-000264,-0.20917534152986209
ACH-000265,-0.18740222953850555
ACH-000266,-0.12172495456034516
ACH-000272,-0.2798539190211587
ACH-000274,-0.4663072817225456
ACH-000277,-0.1243195498532996
ACH-000278,-0.2914891496712556
ACH-000279,0.03623518616572878
ACH-000280,-0.1418091959304583
ACH-000281,-0.04753927834595724
ACH-000288,-0.5981405166281742
ACH-000291,-0.3311150052743645
ACH-000293,-0.31038910160112143
ACH-000294,0.011823924284537216
ACH-000295,-0.06698497899851988
ACH-000296,-0.23635516947588245
ACH-000302,-0.5329806293062913
ACH-000304,-0.16196300220360607
ACH-000307,-0.35402460507018524
ACH-000308,-0.3241487195159546
ACH-000310,-0.19553425847872305
ACH-000311,-0.23400430909050784
ACH-000312,-0.3026270421853243
ACH-000315,-0.15894249190186102
ACH-000316,0.032755388526485754
ACH-000317,0.03193226929502735
ACH-000318,-0.19608370089380475
ACH-000319,-0.2962059092817337
ACH-000320,-0.09362220421131244
ACH-000322,-0.13138039655345565
ACH-000323,-0.4941381633252123
ACH-000324,-0.17945286265879073
ACH-000329,-0.1555333516101665
ACH-000330,-0.16517065660118435
ACH-000331,-0.4427988727972017
ACH-000332,-0.024228177364103987
ACH-000334,-0.04620422361564268
ACH-000335,-0.3033081673277077
ACH-000336,-0.09820766424564653
ACH-000337,-0.2949889697724617
ACH-000338,0.13739751297421252
ACH-000339,-0.06782462403356977
ACH-000341,-0.5713068809712917
ACH-000348,-0.08111156306520345
ACH-000350,-0.22430172427195305
ACH-000352,-0.34719191253409976
ACH-000356,-0.25228414960134604
ACH-000361,-0.29840328759779283
ACH-000362,-0.14935036985566694
ACH-000363,-0.4163261495677958
ACH-000364,-0.2910768271580507
ACH-000365,0.08970557880413021
ACH-000366,-0.4739793327328509
ACH-000368,-0.2221557738536523
ACH-000374,-0.0099764347970045
ACH-000375,-0.2231213795765855
ACH-000376,-0.3416323035278609
ACH-000381,-0.2358091578708397
ACH-000383,-0.05476429543586035
ACH-000387,-0.4970829737973187
ACH-000389,-0.2018637081097384
ACH-000390,-0.3282604368575803
ACH-000393,0.07279511679790526
ACH-000395,-0.059233820478602615
ACH-000396,-0.033846405734122995
ACH-000397,-0.18720992895730768
ACH-000401,-0.3352164009207003
ACH-000402,-0.15344809921525301
ACH-000403,-0.1746657954960799
ACH-000404,-0.4374760264517117
ACH-000406,-0.2519269625453085
ACH-000407,-0.3050696842204841
ACH-000408,-0.2516762887499057
ACH-000410,-0.2324946570744901
ACH-000411,-0.2670988970403437
ACH-000414,-0.171435029389189
ACH-000415,-0.03749692835513345
ACH-000416,-0.3550769358355328
ACH-000420,0.05673176928629616
ACH-000421,-0.1770657875952985
ACH-000424,-0.4321933424716072
ACH-000425,-0.3653642823892978
ACH-000426,-0.032560412604387336
ACH-000427,-0.11969528663835785
ACH-000433,-0.2470569297864078
ACH-000435,-0.06336496822723953
ACH-000436,-0.10491332949814712
ACH-000444,0.01807527653060184
ACH-000445,-0.13838655006733475
ACH-000448,0.003773945098042445
ACH-000450,-0.10830994707827947
ACH-000452,-0.10873491546899412
ACH-000454,-0.2300977730827585
ACH-000458,-0.09424170838094356
ACH-000459,-0.026659579864900508
ACH-000460,-0.4770512227313176
ACH-000461,0.017714566786514282
ACH-000463,-0.28541675882071066
ACH-000464,-0.18508930652038275
ACH-000466,-0.020877273665520942
ACH-000467,-0.4345865283857208
ACH-000468,-0.17924661133358016
ACH-000469,-0.08172827765831732
ACH-000470,0.1210466764204341
ACH-000471,0.047530294636142126
ACH-000472,-0.12783064111877798
ACH-000473,-0.17866663222905738
ACH-000475,-0.2810333830585047
ACH-000476,0.0907865178208239
ACH-000477,-0.269773614653817
ACH-000479,-0.2835382161766156
ACH-000480,-0.2589175072158804
ACH-000481,-0.33809379818230656
ACH-000483,-0.4196904304232867
ACH-000484,-0.2085296686442388
ACH-000485,-0.2188229903652006
ACH-000486,-0.25149517264536925
ACH-000487,0.12028073615057752
ACH-000488,-0.21795110557640554
ACH-000490,-0.6582089594999965
ACH-000491,0.049844298700736714
ACH-000495,-0.518126171249538
ACH-000496,-0.2680152121725601
ACH-000499,-0.2356702020481652
ACH-000500,-0.3189227404693028
ACH-000502,0.02946372361209174
ACH-000503,-0.3753825816671181
ACH-000505,-0.18654796016932326
ACH-000507,-0.027460218131689442
ACH-000510,-0.3761254684970885
ACH-000511,-0.17127103104485836
ACH-000512,0.06810375721821216
ACH-000516,-0.7874946619817157
ACH-000517,-0.166711758359531
ACH-000518,-0.1615861255369338
ACH-000520,-0.15911331672675527
ACH-000521,-0.2933561228343473
ACH-000522,-0.6077861078420446
ACH-000524,-0.4231953835411947
ACH-000527,-0.445487542695368
ACH-000528,-0.1037285770160007
ACH-000537,0.0055819342490352536
ACH-000541,-0.29999024618211423
ACH-000542,-0.073156647294222
ACH-000544,-0.4574298299206696
ACH-000545,-0.11649569150335964
ACH-000547,-0.1414771350376969
ACH-000548,-0.34987805251810417
ACH-000549,-0.3732966379961347
ACH-000550,-0.2468434113990463
ACH-000552,-0.10506321491564463
ACH-000556,-0.7611422003533265
ACH-000557,-0.06619328235657755
ACH-000569,-0.3378607144561085
ACH-000570,-0.3156441371697122
ACH-000571,-0.09752202665513032
ACH-000573,-0.3914750035895556
ACH-000576,-0.15726623939096127
ACH-000579,-0.1845250036207394
ACH-000580,-0.254047990524641
ACH-000584,-0.2234965372722221
ACH-000585,-0.2722031786183576
ACH-000588,-0.2156873896272781
ACH-000589,-0.1132560485821931
ACH-000591,-0.4258542049014349
ACH-000593,-0.3336650662495255
ACH-000600,-0.2263441837786753
ACH-000601,-0.3976085319311451
ACH-000605,-0.2107157280657668
ACH-000606,-0.3952491320545859
ACH-000608,-0.1868064929126461
ACH-000614,-0.10102561133532477
ACH-000616,-0.09366631277721316
ACH-000618,-0.04784015394398234
ACH-000619,-0.3185536458921272
ACH-000620,-0.3257258976408189
ACH-000621,-0.4486938772520543
ACH-000622,-0.16056394935483614
ACH-000623,-0.11002411722224166
ACH-000624,0.0011920933721710214
ACH-000627,-0.1099447207177056
ACH-000630,-0.1437162312755418
ACH-000631,-0.6603800345554995
ACH-000632,-0.03735253078945208
ACH-000633,-0.13005812296723915
ACH-000637,-0.26868704108291924
ACH-000638,-0.2493132067537749
ACH-000646,-0.16903509232645558
ACH-000647,-0.486530464626796
ACH-000648,-0.2686836100365078
ACH-000649,-0.04560583763482914
ACH-000651,0.061171891747487085
ACH-000652,-0.24130103276535506
ACH-000653,-0.10577048410163097
ACH-000657,-0.16891723322377053
ACH-000658,-0.31846974908492515
ACH-000661,-0.1610971839634349
ACH-000662,-0.510165884021677
ACH-000663,-0.1836017002510892
ACH-000665,-0.21053146058352126
ACH-000671,-0.3885661016882478
ACH-000672,-0.3585652101075171
ACH-000673,-0.19017335565262194
ACH-000676,-0.18460963964375607
ACH-000677,-0.21378063369958566
ACH-000681,-0.08436194739452678
ACH-000683,-0.2830517752978937
ACH-000684,-0.12760190582448494
ACH-000688,-0.3087371371766063
ACH-000693,-0.16321485544510558
ACH-000694,-0.006639814639435668
ACH-000695,-0.4152445048802595
ACH-000696,-0.2851942946234465
ACH-000697,-0.6326374200979654
ACH-000699,-0.23036907066480994
ACH-000701,-0.03756472900046528
ACH-000706,-0.07597783610432687
ACH-000711,-0.1635194091839861
ACH-000713,-0.4795139512480199
ACH-000714,0.12596716748507114
ACH-000718,-0.08940199125340333
ACH-000720,-0.4209003435351583
ACH-000721,-0.3803571576907479
ACH-000724,-0.22330146991474084
ACH-000725,-0.1940916036064423
ACH-000732,-0.2817078428947597
ACH-000734,-0.2378011585326559
ACH-000735,-0.5326232045077732
ACH-000736,-0.04316566758763092
ACH-000738,-0.025994311850173063
ACH-000746,0.002465453542975954
ACH-000747,-0.2691796760651953
ACH-000748,-0.2162481390204067
ACH-000753,-0.13434972192330566
ACH-000756,-0.5314717486323063
ACH-000757,-0.25889844958240804
ACH-000758,0.021822733157799014
ACH-000760,-0.002458861658190131
ACH-000762,-0.13657022290265008
ACH-000763,-0.1615925676133141
ACH-000764,-0.2978507324930008
ACH-000765,-0.20285620552715708
ACH-000766,-0.044665336101316414
ACH-000767,-0.5751268910445704
ACH-000768,-0.18019337329681293
ACH-000769,-0.3839416856153223
ACH-000770,-0.2620642712243847
ACH-000771,-0.31385921310608483
ACH-000773,-0.32237598704380965
ACH-000776,-0.2893992957982419
ACH-000777,0.030349595727549958
ACH-000778,-0.048644495414577785
ACH-000781,-0.22125577638778374
ACH-000782,-0.27835714626337593
ACH-000783,-0.24957951360929204
ACH-000784,-0.23811266326504546
ACH-000785,-0.2144294170410444
ACH-000787,-0.011541795863556964
ACH-000788,-0.5859940951151634
ACH-000791,-0.21148408810210315
ACH-000792,0.04667481167902545
ACH-000794,-0.2741264195446063
ACH-000796,-0.1264111227223372
ACH-000798,-0.2306326980160827
ACH-000799,-0.2216754499405386
ACH-000800,-0.2975617152390597
ACH-000802,-0.13004591523152825
ACH-000804,-0.1820579756472213
ACH-000805,-0.33031556467683626
ACH-000809,-0.12620398954172962
ACH-000810,-0.18249764430481635
ACH-000811,-0.13510077238817506
ACH-000817,-0.35674461899375903
ACH-000819,-0.2532729029863381
ACH-000820,-0.2790334802707317
ACH-000821,-0.2875731049173463
ACH-000822,-0.14296098960583084
ACH-000823,-0.07755891824768534
ACH-000824,-0.0031946672242311675
ACH-000827,-0.2994946648436509
ACH-000829,0.02574951328472216
ACH-000831,-0.09309575933997599
ACH-000832,-0.4269306763905133
ACH-000833,-0.019813499394146408
ACH-000834,-0.3561234275295908
ACH-000835,-0.15510564393220475
ACH-000836,-0.2978591915022159
ACH-000837,-0.11012257927823277
ACH-000838,-0.04859800699352712
ACH-000839,-0.35422063922429603
ACH-000840,0.049540045611879184
ACH-000841,-0.11219610966489016
ACH-000843,-0.059158738456953276
ACH-000846,-0.036537056743655705
ACH-000847,-0.39436618917526295
ACH-000848,-0.17142011516993202
ACH-000849,-0.57847446867474
ACH-000851,-0.09423212486624838
ACH-000855,-0.057969414095404036
ACH-000856,-0.02811697811048676
ACH-000858,-0.4916234772293
ACH-000859,-0.09775722500567564
ACH-000861,-0.1535034478210134
ACH-000862,-0.33213674679591804
ACH-000865,-0.17406694396788713
ACH-000866,-0.4534442742472777
ACH-000867,-0.27554916369171795
ACH-000869,-0.4108810651233341
ACH-000872,-0.2735154536551315
ACH-000873,-0.3517265099566255
ACH-000876,-0.06442179125231222
ACH-000878,0.15316574272747102
ACH-000880,-0.0449763631839743
ACH-000881,-0.13114486518739862
ACH-000882,-0.21680272191260305
ACH-000884,-0.12768351652103047
ACH-000885,-0.09503009100627828
ACH-000887,-0.08206523303709783
ACH-000889,-0.1104384981451168
ACH-000896,-0.383688176193718
ACH-000898,-0.3819725746508242
ACH-000900,-0.3516573329434852
ACH-000901,-0.10992223930410286
ACH-000905,-0.4320644204473189
ACH-000906,0.01908703198736586
ACH-000907,-0.14485178987384872
ACH-000910,-0.11878821326479905
ACH-000911,-0.11141564303640736
ACH-000912,-0.3503910898537021
ACH-000913,-0.4632766812835104
ACH-000915,-0.1751050519814832
ACH-000916,-0.1464757552535594
ACH-000917,-0.149929278913678
ACH-000920,-0.17893913845059928
ACH-000921,-0.24056206323321225
ACH-000924,-0.446821308534037
ACH-000926,-0.16880194883649347
ACH-000928,-0.1795179462219102
ACH-000929,-0.22964004283985956
ACH-000932,-0.0580208301731707
ACH-000935,-0.18833814468013724
ACH-000936,-0.2654703843937783
ACH-000937,-0.005716687406979338
ACH-000938,-0.012304446468100529
ACH-000939,-0.6601874881482852
ACH-000941,-0.274447080568522
ACH-000943,-0.17692691289543513
ACH-000946,-0.2305004704302235
ACH-000947,-0.4692182502405871
ACH-000948,-0.252040744782302
ACH-000950,-0.17524566122464638
ACH-000953,-0.09972498987027303
ACH-000954,-0.20921995941021154
ACH-000957,-0.2921930939765461
ACH-000958,-0.3028381858959191
ACH-000960,-0.1344284573649989
ACH-000963,-0.2450018836542817
ACH-000968,-0.4869950633542948
ACH-000969,-0.2788307343477757
ACH-000972,-0.3547923929644424
ACH-000973,-0.5103835036494714
ACH-000974,-0.2651986909285948
ACH-000978,-0.3045982678681905
ACH-000984,-0.4108434035725567
ACH-000986,-0.2280219933254793
ACH-000988,-0.14109287964475542
ACH-000993,-0.5086826101171239
ACH-000994,-0.3905585347405118
ACH-000996,-0.5059002958363156
ACH-001001,-0.09997262049741093
ACH-001020,-0.4246378345873764
ACH-001028,-0.06825155378472028
ACH-001031,-0.32380494378640995
ACH-001038,-0.16908110939461216
ACH-001048,0.012060522662627596
ACH-001050,-0.17322634059016198
ACH-001053,-0.2734586353946037
ACH-001054,-0.1082156074928251
ACH-001061,-0.07422614238046944
ACH-001067,-0.4625830254472776
ACH-001075,-0.08482508301619847
ACH-001096,-0.0730465178664207
ACH-001111,-0.2517544244601827
ACH-001119,-0.12495527384492525
ACH-001128,-0.7019341287431375
ACH-001134,-0.24914297021325665
ACH-001151,-0.09554591341335987
ACH-001163,-0.2798418924571543
ACH-001164,-0.1791549467143417
ACH-001183,-0.17872070749435462
ACH-001192,-0.10344356767712523
ACH-001193,-0.4114880759531469
ACH-001196,-0.17071778284907518
ACH-001197,-0.08318903713957382
ACH-001205,-0.12639717291654504
ACH-001211,-0.4005226280022547
ACH-001212,-0.4493038958021989
ACH-001228,-0.5235350321230365
ACH-001232,-0.7456443593897674
ACH-001239,-0.2516738082807853
ACH-001270,-0.6645025551263574
ACH-001274,-0.173566821810958
ACH-001275,-0.14490946735148866
ACH-001277,-0.27799868357448115
ACH-001278,-0.1558004328824558
ACH-001280,-0.05969073935291831
ACH-001283,-0.22109175271670595
ACH-001289,-0.2379272994154424
ACH-001300,-0.4837375092627957
ACH-001301,-0.25627948856478505
ACH-001302,-0.1843058850565321
ACH-001306,-0.05327982940789577
ACH-001318,-0.2298520282180999
ACH-001322,-0.3386040618881292
ACH-001328,-0.10203745976790578
ACH-001332,-0.5717901976881246
ACH-001336,-0.7463735534440947
ACH-001346,-0.03750164058765498
ACH-001353,-0.4281321468955518
ACH-001354,-0.13618099809552145
ACH-001367,-0.32335810238987434
ACH-001368,-0.32933988176278245
ACH-001374,-0.041583726371039735
ACH-001377,-0.21060697816839485
ACH-001380,-0.4290503976214398
ACH-001391,-0.03637622749123423
ACH-001408,-0.20099818413766735
ACH-001430,-0.18991059102160704
ACH-001431,-0.20638382557112692
ACH-001450,-0.07527120033085019
ACH-001496,-0.2511033764978229
ACH-001500,-0.3242734745896648
ACH-001523,-0.22029252106481576
ACH-001532,-0.34760878111054794
ACH-001550,0.027666924773233462
ACH-001552,-0.3294590064027759
ACH-001554,-0.1538010414476134
ACH-001654,-0.27554313382222223
ACH-001735,-0.1604635722050075
ACH-001736,-0.07080506798349016
ACH-001737,0.006892677903215997
ACH-001740,0.04762527728105559
ACH-001745,-0.041873248037651606
ACH-001765,-0.23458066300954603
