,MAX (4149)
ACH-000222,-0.7096642646233855
ACH-000223,-0.27624464379482394
ACH-000226,-0.24061731783986084
ACH-000227,-0.601629412455633
ACH-000228,-0.4088552099042097
ACH-000231,-0.4302987289390645
ACH-000232,-0.5332969214142668
ACH-000233,-0.3868646219411229
ACH-000234,-0.5441604144210364
ACH-000235,-0.4416744540830438
ACH-000237,-0.3690575338817251
ACH-000238,-0.6564734154007535
ACH-000242,-0.5026326244318101
ACH-000243,-0.5749312720599112
ACH-000244,-0.557350378058647
ACH-000246,-0.5708213729719882
ACH-000248,-0.2639492924799668
ACH-000250,-0.4303708612811087
ACH-000251,-0.693070347446761
ACH-000252,-0.6166593895906263
ACH-000253,-0.18465986642844376
ACH-000255,-0.4714746336283282
ACH-000256,-0.4327626763719235
ACH-000257,-0.5219157725893578
ACH-000258,-0.3018037017649755
ACH-000259,-0.7072055534339763
ACH-000260,-0.3826806144705688
ACH-000261,-0.6189800870002272
ACH-000262,-0.682618745012726
ACH-000263,-0.3426780104459526
ACH-000264,-0.4012001680467288
ACH-000265,-0.573379454681545
ACH-000266,-0.5115787158553952
ACH-000272,-0.7450459524657247
ACH-000274,-0.3550493945381319
ACH-000277,-0.2117529983617048
ACH-000278,-0.4421157372452467
ACH-000279,-0.6373747056430293
ACH-000280,-0.4341197970175668
ACH-000281,-0.4384565054256669
ACH-000288,-0.5608325687434211
ACH-000291,-0.491184787359289
ACH-000293,-0.43121597952067503
ACH-000294,-0.4643032332827662
ACH-000295,-0.7284713074449181
ACH-000296,-0.4518220910573143
ACH-000302,-0.4949833191644634
ACH-000304,-0.6384354201290323
ACH-000307,-0.5529616516478394
ACH-000308,-0.4639876517675929
ACH-000310,-0.4966499699147084
ACH-000311,-0.3895053124201366
ACH-000312,-0.7318285207710145
ACH-000315,-0.7498283461924319
ACH-000316,-0.7426803611717904
ACH-000317,-0.9303031521979169
ACH-000318,-0.17981240657397407
ACH-000319,-0.5039736553584507
ACH-000320,-0.5785260525704168
ACH-000322,-0.2832725078501739
ACH-000323,-0.4270684065220272
ACH-000324,-0.3181660948933923
ACH-000329,-0.31841455027112003
ACH-000330,-0.2481019465933784
ACH-000331,-0.4710181855407865
ACH-000332,-0.4165570623600123
ACH-000334,-0.8938885167936191
ACH-000335,-0.5160516691415342
ACH-000336,-0.15240569168963147
ACH-000337,-0.5133718639668499
ACH-000338,-0.7500005295402125
ACH-000339,-0.4966164591982181
ACH-000341,-0.3251333692434493
ACH-000348,-0.3593627768867773
ACH-000350,-0.37354284999044135
ACH-000352,-0.2609710543390512
ACH-000356,-0.4690642202912963
ACH-000361,-0.5157137791374916
ACH-000362,-0.335257895972557
ACH-000363,-0.6482141804984428
ACH-000364,-0.3952167223783977
ACH-000365,-0.7200991087611325
ACH-000366,-0.4507672955078502
ACH-000368,-0.49021427811821
ACH-000374,-0.3369171911864126
ACH-000375,-0.5879652401369246
ACH-000376,-0.7635983878181265
ACH-000381,-0.2745561320805827
ACH-000383,-0.5844257206994232
ACH-000387,-0.3275023248896206
ACH-000389,-0.4004724402073404
ACH-000390,-0.4741722495123157
ACH-000393,-0.3293312732177761
ACH-000395,-0.4920077739047948
ACH-000396,-0.29723875297261043
ACH-000397,-0.3609465581905757
ACH-000401,-0.4887453792322954
ACH-000402,-0.8145851498202632
ACH-000403,-0.5360766756688587
ACH-000404,-0.8440641385189401
ACH-000406,-0.4061027688435467
ACH-000407,-0.4871300251136304
ACH-000408,-0.3052728085397769
ACH-000410,-0.5981634692311529
ACH-000411,-0.5443500724378721
ACH-000414,-0.4942238423484933
ACH-000415,-0.4453556776557163
ACH-000416,-0.2727945319180424
ACH-000420,-0.6071861219165595
ACH-000421,-0.5466966574379037
ACH-000424,-0.2974041835625959
ACH-000425,-0.4052469294490165
ACH-000426,-0.4739677106966898
ACH-000427,-0.546215369266753
ACH-000433,-0.5448704302731253
ACH-000435,-0.6139663687927351
ACH-000436,-0.2981476662869192
ACH-000444,-0.3356019798095337
ACH-000445,-0.3212296761633345
ACH-000448,-0.6327617384374536
ACH-000450,-0.4442567011192878
ACH-000452,-0.41704927710824496
ACH-000454,-0.6566694577048191
ACH-000458,-0.5265906778987521
ACH-000459,-0.4840082554943381
ACH-000460,-0.40893131570752456
ACH-000461,-0.382799327108106
ACH-000463,-0.4991562593667804
ACH-000464,-0.4982950553810078
ACH-000466,-0.5370557374967522
ACH-000467,-0.4783898048866572
ACH-000468,-0.3735266143639444
ACH-000469,-0.6317156030014983
ACH-000470,-0.3709808434481249
ACH-000471,-0.3599188671595793
ACH-000472,-0.4686430221640364
ACH-000473,-0.4639721382170214
ACH-000475,-0.5765299620530245
ACH-000476,-0.3185190254580033
ACH-000477,-0.5776207773464425
ACH-000479,-0.3209884494239069
ACH-000480,-0.4045337672265673
ACH-000481,-0.7839093818304697
ACH-000483,-0.2419769200355105
ACH-000484,-0.252781315835641
ACH-000485,-0.7278937792568031
ACH-000486,-0.3929053608739022
ACH-000487,-0.7175925028573291
ACH-000488,-0.3728229355395327
ACH-000490,-0.29236203684156264
ACH-000491,-0.49936156890483496
ACH-000495,-0.6004570403925427
ACH-000496,-0.6633629902394128
ACH-000499,-0.8137724142730746
ACH-000500,-0.3807259705700477
ACH-000502,-0.4288238526571628
ACH-000503,-0.91013041898812
ACH-000505,-0.4415602903858021
ACH-000507,-0.4648957163489026
ACH-000510,-0.3635750353373487
ACH-000511,-0.5931389823839159
ACH-000512,-0.8221722620770141
ACH-000516,-0.4266468989639559
ACH-000517,-0.4622453922968112
ACH-000518,-0.5191501488945021
ACH-000520,-0.37151106956524815
ACH-000521,-0.5518393167523258
ACH-000522,-0.7454177509382163
ACH-000524,-0.4834352203623541
ACH-000527,-0.4770856231034699
ACH-000528,-0.291541336822606
ACH-000537,-0.26440163634560465
ACH-000541,-0.6199286346879644
ACH-000542,-0.8225082696766521
ACH-000544,-0.9981781226707126
ACH-000545,-0.717682702731053
ACH-000547,-0.4984959343930934
ACH-000548,-0.4719747607762104
ACH-000549,-0.4921545905767049
ACH-000550,-0.4261043638492678
ACH-000552,-0.670116081116479
ACH-000556,-0.3050349005030854
ACH-000557,-0.4489638992145975
ACH-000569,-0.4299318374835792
ACH-000570,-0.5040138952316995
ACH-000571,-0.2863298686300741
ACH-000573,-0.5222939392682171
ACH-000576,-0.4077481337973452
ACH-000579,-0.448343088954652
ACH-000580,-0.4734433894183222
ACH-000584,-0.4615546157789139
ACH-000585,-0.4160363722519064
ACH-000588,-0.4600203533453866
ACH-000589,-0.5616623461779251
ACH-000591,-0.31375064099702205
ACH-000593,-0.26545192245021376
ACH-000600,-0.4689400446091814
ACH-000601,-0.4700091331394701
ACH-000605,-0.48109560867423
ACH-000606,-0.471749340005566
ACH-000608,-0.4515475181698851
ACH-000614,-0.6400925196983177
ACH-000616,-0.2608824431107458
ACH-000618,-0.3689945225158224
ACH-000619,-0.5890536330591563
ACH-000620,-0.5185049829833978
ACH-000621,-0.2997429989274434
ACH-000622,-0.35765634014549397
ACH-000623,-0.5291583486903559
ACH-000624,-0.4601810523631741
ACH-000627,-0.40809020983551536
ACH-000630,-0.34249108563334196
ACH-000631,-0.4333953831544012
ACH-000632,-0.4516130208906098
ACH-000633,-0.517375400230632
ACH-000637,-0.3162339083134081
ACH-000638,-0.3791770134669219
ACH-000646,-0.5044549565534332
ACH-000647,-0.351305190081985
ACH-000648,-0.6122353750692356
ACH-000649,-0.531911343727976
ACH-000651,-0.3744877324979265
ACH-000652,-0.4722755256936488
ACH-000653,-0.6181190745239145
ACH-000657,-0.23496344024205065
ACH-000658,-0.7682647539452229
ACH-000661,-0.4124780294381681
ACH-000662,-0.8893069178701146
ACH-000663,-0.6124149937035668
ACH-000665,-0.36377605468517504
ACH-000671,-0.6355853056985608
ACH-000672,-0.5107270950109734
ACH-000673,-0.4158871327610467
ACH-000676,-0.4703216426015389
ACH-000677,-0.565358611129843
ACH-000681,-0.7124585719527136
ACH-000683,-0.29588436819668873
ACH-000684,-0.5139987832956517
ACH-000688,-0.3755850839676384
ACH-000693,-0.3760484366514152
ACH-000694,-0.5071601570351751
ACH-000695,-0.5251192516485534
ACH-000696,-0.4265822036317559
ACH-000697,-0.3272052302403815
ACH-000699,-0.4898310598762463
ACH-000701,-0.5148545084169861
ACH-000706,-0.4838492510228531
ACH-000711,-0.4628140790121454
ACH-000713,-0.15074485769850146
ACH-000714,-0.4601094702726407
ACH-000718,-0.5462899693141862
ACH-000720,-0.27451598439414593
ACH-000721,-0.5361556379879916
ACH-000724,-0.4185313162404496
ACH-000725,-0.22578331966619475
ACH-000732,-0.4115984212934317
ACH-000734,-0.6475937006063573
ACH-000735,-0.6220340043982951
ACH-000736,-0.4656437141274754
ACH-000738,-0.4480826318235937
ACH-000746,-0.3391525593625451
ACH-000747,-0.3829567477874646
ACH-000748,-0.3721935015251173
ACH-000753,-0.2750898385155585
ACH-000756,-0.34040833703220524
ACH-000757,-0.3175866428264817
ACH-000758,-0.3552409958260676
ACH-000760,-0.4320497684616851
ACH-000762,-0.4276860317444533
ACH-000763,-0.5961758494631827
ACH-000764,-0.3419920542076545
ACH-000765,-0.4628082986981752
ACH-000766,-0.3692953772961965
ACH-000767,-0.4244699033894399
ACH-000768,-0.474082067857949
ACH-000769,-0.6198635476601196
ACH-000770,-0.2682336929746813
ACH-000771,-0.37371650141470253
ACH-000773,-0.29316221664376685
ACH-000776,-0.6468155148109007
ACH-000777,-0.4440323883743902
ACH-000778,-0.4333059386684705
ACH-000781,-0.6600187022017789
ACH-000782,-0.37786612820934334
ACH-000783,-0.3527805569298505
ACH-000784,-0.572263872237842
ACH-000785,-0.5619018452387737
ACH-000787,-0.5808548714000964
ACH-000788,-0.2789532715502133
ACH-000791,-0.3451247547712849
ACH-000792,-0.6626155080060231
ACH-000794,-0.639723715203466
ACH-000796,-0.3743362638223343
ACH-000798,-0.5548477710075759
ACH-000799,-0.25349711951799764
ACH-000800,-0.2771919835348865
ACH-000802,-0.6749590480549231
ACH-000804,-0.4353135980323159
ACH-000805,-0.5391139058330363
ACH-000809,-0.2882212217511529
ACH-000810,-0.8373875305929578
ACH-000811,-0.3952042490940688
ACH-000817,-0.8651751507388994
ACH-000819,-0.34199214012651497
ACH-000820,-0.6350232181107477
ACH-000821,-0.5232748072281445
ACH-000822,-0.3856083320823293
ACH-000823,-0.3402681423475645
ACH-000824,-0.5516405333552754
ACH-000827,-0.39566766607434417
ACH-000829,-0.6312446443116515
ACH-000831,-0.3598278017593897
ACH-000832,-0.3688716572234204
ACH-000833,-0.3928105249089359
ACH-000834,-0.44366438973889294
ACH-000835,-0.4559901723509465
ACH-000836,-0.35840178210302204
ACH-000837,-0.4544431549272398
ACH-000838,-0.7889935470789239
ACH-000839,-0.6809424864231738
ACH-000840,-0.4448073554469311
ACH-000841,-0.3411586103926181
ACH-000843,-0.6718415861688454
ACH-000846,-0.5221345607999053
ACH-000847,-0.4963369583576829
ACH-000848,-0.7706933483126369
ACH-000849,-0.3618950889170577
ACH-000851,-0.4565149522055277
ACH-000855,-0.3517618520970562
ACH-000856,-0.5060634257994734
ACH-000858,-0.35961528201207626
ACH-000859,-0.2953314378865898
ACH-000861,-0.4561576386377176
ACH-000862,-0.3355591511926715
ACH-000865,-0.793114249494808
ACH-000866,-0.3168273889730553
ACH-000867,-0.3106427829792526
ACH-000869,-0.3743786696556648
ACH-000872,-0.4570510610916697
ACH-000873,-0.26814923027628323
ACH-000876,-0.3688042571018963
ACH-000878,-0.5936213978793371
ACH-000880,-0.21000079632006308
ACH-000881,-0.4048240865034714
ACH-000882,-0.4124444012723184
ACH-000884,-0.17093301706470448
ACH-000885,-0.2604945144681085
ACH-000887,-0.3998314128120399
ACH-000889,-0.4632206625945782
ACH-000896,-0.4510681971629962
ACH-000898,-0.43308965885485023
ACH-000900,-0.6027540075880454
ACH-000901,-0.38581721257287455
ACH-000905,-0.3836634960339893
ACH-000906,-0.5220251598427652
ACH-000907,-0.4255171215971607
ACH-000910,-0.2903456781563619
ACH-000911,-0.3456770820632719
ACH-000912,-0.2862273222405288
ACH-000913,-0.3357267396361444
ACH-000915,-0.4959394274964463
ACH-000916,-0.09287853686404934
ACH-000917,-0.4631550694255488
ACH-000920,-0.3180369370838195
ACH-000921,-0.5348923422720389
ACH-000924,-0.31828109435491864
ACH-000926,-0.6395715127722064
ACH-000928,-0.34880633430526675
ACH-000929,-0.3278556672710258
ACH-000932,-0.2974761995354637
ACH-000935,-0.5697029066582141
ACH-000936,-0.6153727311101717
ACH-000937,-0.3134435644903859
ACH-000938,-0.5426218478584951
ACH-000939,-0.5657163987789648
ACH-000941,-0.6279581694873078
ACH-000943,-0.5346264635934955
ACH-000946,-0.3077873713550565
ACH-000947,-0.4352458822772113
ACH-000948,-0.16387968146596407
ACH-000950,-0.4099138534626144
ACH-000953,-0.3061667935185555
ACH-000954,-0.3436229603000343
ACH-000957,-0.22713994398713355
ACH-000958,-0.6064033782729039
ACH-000960,-0.33298987988626594
ACH-000963,-0.3240876306118056
ACH-000968,-0.3589264577251676
ACH-000969,-0.4109969386334993
ACH-000972,-0.40089258816547824
ACH-000973,-0.21720266609140326
ACH-000974,-0.4069975384797835
ACH-000978,-0.15056197121742487
ACH-000984,-0.25092803981663164
ACH-000986,-0.7366689953063249
ACH-000988,-0.2687217616770928
ACH-000993,-0.35206348972052
ACH-000994,-0.42124708698314
ACH-000996,-0.3737460917377741
ACH-001001,-0.6188120340564734
ACH-001020,-0.4645997369868492
ACH-001028,-0.7219956140102725
ACH-001031,-0.3240516624893832
ACH-001038,-0.5427938040393321
ACH-001048,-0.420941360958573
ACH-001050,-0.5529808333382091
ACH-001053,-0.4747432146812253
ACH-001054,-0.5966059682640787
ACH-001061,-0.3083738278309611
ACH-001067,-0.5467571672663412
ACH-001075,-0.510172808786228
ACH-001096,-0.518610094908577
ACH-001111,-0.5156263803756864
ACH-001119,-0.3847049284157107
ACH-001128,-0.6603302492728125
ACH-001134,-0.6168777328516243
ACH-001151,-0.3853734659396264
ACH-001163,-0.6534721618891697
ACH-001164,-0.2105214195526473
ACH-001183,-0.3865029468960692
ACH-001192,-0.9204112574942896
ACH-001193,-0.4378272543849164
ACH-001196,-0.6975247999348447
ACH-001197,-0.3419117511236677
ACH-001205,-0.4348812490018121
ACH-001211,-0.5952428105118599
ACH-001212,-0.487926346706757
ACH-001228,-0.3615492912756447
ACH-001232,-0.4361784894676072
ACH-001239,-0.6717950616958686
ACH-001270,-0.2522329460147364
ACH-001274,-0.3246328562578638
ACH-001275,-0.4669146350580193
ACH-001277,-0.7128786108035684
ACH-001278,-0.4536068071623277
ACH-001280,-0.42189503731547495
ACH-001283,-0.6210454418476039
ACH-001289,-0.33338728990160044
ACH-001300,-0.8190915024763437
ACH-001301,-0.4458403757580458
ACH-001302,-0.4221254424078717
ACH-001306,-0.5010986660099181
ACH-001318,-0.5554992183826173
ACH-001322,-0.6157018016695404
ACH-001328,-0.39829489731241213
ACH-001332,-0.5137026671708926
ACH-001336,-0.5143149471386803
ACH-001346,-0.8307719905473109
ACH-001353,-0.4890037868582275
ACH-001354,-0.5491523678828224
ACH-001367,-0.4466084389178709
ACH-001368,-0.4273072971384002
ACH-001374,-0.6135087135067779
ACH-001377,-0.2927080382941196
ACH-001380,-0.6863075488285977
ACH-001391,-0.4920076570313345
ACH-001408,-0.3640365009466917
ACH-001430,-0.7043431606439522
ACH-001431,-0.4427737342227014
ACH-001450,-0.8640618571175717
ACH-001496,-0.2426594962286638
ACH-001500,-0.4161324002639815
ACH-001523,-0.6190542886534681
ACH-001532,-0.5937361304896994
ACH-001550,-0.4658424124121444
ACH-001552,-0.4018815031403067
ACH-001554,-0.34923684481949635
ACH-001654,-0.6708327906388027
ACH-001735,-0.3605935912578336
ACH-001736,-0.49609828792097493
ACH-001737,-0.4974613747639764
ACH-001740,-0.2756600967620854
ACH-001745,-0.4907381868760161
ACH-001765,-0.4872757814204163
