,SMLR1 (100507203)
ACH-000004,0.1002044603785953
ACH-000005,0.014882812182825052
ACH-000007,0.11373447605521067
ACH-000009,0.026453958035379727
ACH-000011,0.06654707127912314
ACH-000012,0.08273676432970924
ACH-000013,8.421792244864457e-05
ACH-000014,-0.08151440139023496
ACH-000015,0.15761675929411864
ACH-000017,0.00037784530264528933
ACH-000018,-0.1626471480554898
ACH-000019,-0.1682476367332857
ACH-000021,-0.05272763157924983
ACH-000022,-0.026018810425318447
ACH-000025,-0.10861930683099688
ACH-000028,0.05286416040150838
ACH-000030,-0.01633545715185538
ACH-000035,-0.01299521846995448
ACH-000036,-0.07028498375798069
ACH-000037,0.030975665101132463
ACH-000039,-0.08022538859991002
ACH-000040,-0.09078731675732807
ACH-000041,-0.15077609806494846
ACH-000042,-0.01582499120980991
ACH-000045,0.14255818125207348
ACH-000047,-0.024269691781782902
ACH-000052,-0.043422953659321986
ACH-000053,0.0019884352630202148
ACH-000054,0.005332659382146047
ACH-000055,-0.14328921445605222
ACH-000060,-0.14591425944663014
ACH-000067,-0.06837360105689208
ACH-000070,0.00801370049597122
ACH-000075,0.11777982204394083
ACH-000078,0.05670158306523127
ACH-000082,0.014544289957735638
ACH-000085,0.008477645381916296
ACH-000086,0.08308905766477187
ACH-000087,-0.04327497278634846
ACH-000092,0.004740322570043636
ACH-000095,0.008669002369759909
ACH-000097,0.05375446794681183
ACH-000098,0.06136917606979661
ACH-000099,-0.010713735311607077
ACH-000108,0.0349752647545799
ACH-000113,0.09091900545581548
ACH-000116,-0.06008047012138894
ACH-000118,0.016797674397971026
ACH-000120,0.05028564313600528
ACH-000123,-0.0269325054854001
ACH-000127,-0.02223607633138804
ACH-000128,-0.10155927393146244
ACH-000132,-0.1337616686348556
ACH-000133,-0.013784518167376915
ACH-000137,-0.027764065026743917
ACH-000138,0.04462203572594516
ACH-000142,0.09850402917869576
ACH-000143,-0.1531195910594062
ACH-000146,0.011537000455290129
ACH-000148,-0.0030361620743975704
ACH-000150,-0.06324848786489003
ACH-000152,0.006011069321417488
ACH-000153,0.18225593973414525
ACH-000159,0.02235585720457794
ACH-000160,-0.05366724299987719
ACH-000163,-0.0211274127314161
ACH-000167,-0.09127531159343616
ACH-000168,-0.01076358259368225
ACH-000169,-0.01007639112263397
ACH-000178,-0.017521151529943647
ACH-000183,-0.1430953872603841
ACH-000188,0.007493044870263339
ACH-000189,0.26024607362905605
ACH-000190,-0.16730674711807758
ACH-000198,0.04070469615015667
ACH-000203,0.2007809583142106
ACH-000204,0.0943774856456467
ACH-000206,-0.07094840549248553
ACH-000207,-0.10911969550630636
ACH-000208,0.11402095562249467
