,DYDC1 (143241)
ACH-000445,-0.06379191223986741
ACH-000448,-0.16348811206266833
ACH-000450,-0.2497601122146019
ACH-000452,-0.2588474127371077
ACH-000454,-0.1054544002006465
ACH-000458,-0.012768019859895898
ACH-000459,-0.1444614791388981
ACH-000460,-0.006434534010563686
ACH-000461,-0.21004803121707866
ACH-000463,-0.20242362050212775
ACH-000464,-0.15416888285210847
ACH-000466,-0.10003039979712278
ACH-000467,-0.1401181857573761
ACH-000468,-0.11227968839427492
ACH-000469,-0.1920204973053652
ACH-000470,-0.08466881657468238
ACH-000471,-0.06409638886701995
ACH-000472,-0.1370774240988531
ACH-000473,-0.2139570699279384
ACH-000475,-0.12347562389359222
ACH-000476,-0.07822421663512362
ACH-000477,-0.05030683634906788
ACH-000479,-0.01983357005497796
ACH-000480,-0.0718814835105027
ACH-000481,-0.2252538078727499
ACH-000483,-0.10898324911131044
ACH-000484,-0.18968022368931886
ACH-000485,-0.2386831928812177
ACH-000486,-0.3729767255374011
ACH-000487,-0.26003775043486616
ACH-000488,-0.07185575138897822
ACH-000490,-0.1725559771276328
ACH-000491,-0.17321729146903272
ACH-000495,-0.07959713002909279
ACH-000496,-0.0829620664225065
ACH-000499,-0.3397874525670653
ACH-000500,-0.3594567167124118
ACH-000502,-0.16614715750416648
ACH-000503,-0.11624899010227575
ACH-000505,-0.1217134385628502
ACH-000507,-0.02733613495000807
ACH-000510,-0.18756292744156933
ACH-000511,-0.19572637818678826
ACH-000512,-0.08413968487533112
ACH-000516,-0.1111613642165187
ACH-000517,-0.09697327757003564
ACH-000518,-0.144944935615781
ACH-000520,-0.17945346652602548
ACH-000521,-0.12102568707459793
ACH-000522,0.015305514955003404
ACH-000524,-0.15559325542635258
ACH-000527,-0.18870826489257386
ACH-000528,-0.16439713101768194
ACH-000537,-0.0613489276588346
ACH-000541,-0.2379485657815308
ACH-000542,-0.16119549342361816
ACH-000544,-0.17780567379605372
ACH-000545,-0.14981561199476676
ACH-000547,-0.18250433918299802
ACH-000548,-0.04458092666857
ACH-000549,-0.35046576603633506
ACH-000550,-0.2987011019547981
ACH-000552,-0.11439314819585125
ACH-000556,-0.12987912755675798
ACH-000557,-0.20749087404151367
ACH-000569,-0.06331689939630128
ACH-000570,-0.12358931620734664
ACH-000571,-0.17477614897145136
ACH-000573,-0.14051318694467355
ACH-000576,-0.0875671521333182
ACH-000579,-0.16245554575598264
ACH-000580,-0.037978093484339816
ACH-000584,-0.10607221013925126
ACH-000585,-0.1458649505998451
ACH-000588,-0.07368179923980288
ACH-000589,-0.10827843584672728
ACH-000591,-0.12357587645693305
ACH-000593,-0.17540696445359188
ACH-000600,-0.1952179445852305
ACH-000601,-0.049113901237946095
ACH-000605,-0.008290745091764605
ACH-000606,-0.2899535821402052
ACH-000608,-0.20186759474457128
ACH-000614,-0.14187315891548805
ACH-000616,-0.06282033509822063
ACH-000618,-0.07484596333243461
ACH-000619,-0.2882985424430198
ACH-000620,-0.13376993398486633
ACH-000621,-0.025865090446873275
ACH-000622,-0.02391452174832831
ACH-000623,-0.2390389086052028
ACH-000624,-0.06060392645964231
ACH-000627,-0.12527232732282936
ACH-000630,-0.13058701844843787
ACH-000631,-0.1384096758665951
ACH-000632,-0.1824279082093154
ACH-000633,-0.12054674813205568
ACH-000637,0.07429263095263038
ACH-000638,-0.2931864260160449
ACH-000646,-0.16798980068606612
ACH-000647,-0.14549125283392628
ACH-000648,-0.01997745153718742
ACH-000649,-0.15471799904154707
ACH-000651,-0.25814919088736243
ACH-000652,-0.007826622268496475
ACH-000653,-0.15629424627818014
ACH-000657,-0.13316752575455346
ACH-000658,-0.12063315694543132
ACH-000661,-0.12192354343402448
ACH-000662,-0.2229670086074008
ACH-000663,-0.11872712699031808
ACH-000665,-0.1630902726445133
ACH-000671,-0.2189531911294687
ACH-000672,-0.2599534145568161
ACH-000673,-0.18586887445716468
ACH-000676,-0.2650648750121997
ACH-000677,-0.2434036903907019
ACH-000681,-0.1041521860993977
ACH-000683,-0.06822286914872762
ACH-000684,-0.16429352424841456
ACH-000688,-0.16521332325482618
ACH-000693,-0.10702655275943844
ACH-000694,-0.09317467305339353
ACH-000695,0.0177961917553055
ACH-000696,-0.05488212394104057
ACH-000697,-0.1861439702868081
ACH-000699,-0.1361954745626392
ACH-000701,-0.1893401336104216
ACH-000706,-0.11656052338981215
ACH-000711,-0.2875840838398298
ACH-000713,0.010147604863200705
ACH-000714,-0.22388652353701866
ACH-000718,0.04399248053586405
ACH-000720,-0.21552558473222844
ACH-000721,-0.07159491164256117
ACH-000724,-0.08149271062339493
ACH-000725,0.027645330687242325
ACH-000732,-0.2716029666741343
ACH-000734,-0.2295872363959275
ACH-000735,-0.20610541159105886
ACH-000736,-0.10985309657077737
ACH-000738,-0.1830793110936753
ACH-000746,-0.1770945554499806
ACH-000747,-0.20801676397110494
ACH-000748,-0.12654555974377704
ACH-000753,-0.06915647289585918
ACH-000756,-0.16295896253146222
ACH-000757,-0.002700584404422364
ACH-000758,-0.09882447332386853
ACH-000760,-0.1163655132493522
ACH-000762,-0.15127195945142985
ACH-000763,-0.0953660156686842
ACH-000764,-0.1883105583410984
ACH-000765,0.035892083713805034
ACH-000766,0.05775537480849341
ACH-000767,-0.12558574132054187
ACH-000768,0.01476778133021709
ACH-000769,-0.10435269909762272
ACH-000770,-0.08682033933745767
ACH-000771,-0.13918184524576815
ACH-000773,-0.17153539071232038
ACH-000776,-0.2429388475421429
ACH-000777,-0.11433765494513523
ACH-000778,-0.10684686974328617
ACH-000781,-0.11274161196640213
ACH-000782,-0.016387781740217967
ACH-000783,-0.15747493700457335
ACH-000784,-0.17323274846200815
ACH-000785,-0.243414316352582
ACH-000787,0.020137326213773676
ACH-000788,-0.09059463577387304
ACH-000791,-0.08040527182522908
ACH-000792,-0.07063686200159887
ACH-000794,-0.152444599766772
ACH-000796,-0.10810406367399147
ACH-000798,-0.35378435075057596
ACH-000799,-0.2063302890598292
ACH-000800,0.06317728570658145
ACH-000802,-0.16673579744461794
ACH-000804,-0.2480193451365559
ACH-000805,-0.055680955506606386
ACH-000809,-0.14317432426718935
ACH-000810,-0.046635658724094094
ACH-000811,-0.1256626198100029
ACH-000817,-0.07447044310025905
ACH-000819,-0.06835315439447354
ACH-000820,-0.1593843996514496
ACH-000821,-0.04083250451062296
ACH-000822,-0.1241423591689443
ACH-000823,-0.1840130187245399
ACH-000824,-0.1656757421986231
ACH-000827,-0.05028453721791988
ACH-000829,-1.0712596361709435e-05
ACH-000831,-0.2462310448627412
ACH-000832,-0.06602747949294112
ACH-000833,-0.10525228135945963
ACH-000834,-0.24267970871564706
ACH-000835,-0.11450516181388665
ACH-000836,-0.1660614543267165
ACH-000837,-0.172804504134005
ACH-000838,-0.14554468781700447
ACH-000839,-0.0927729380051116
ACH-000840,0.14632011394753902
ACH-000841,-0.2413387961195693
ACH-000843,0.1075964933735846
ACH-000846,-0.015215003707453403
ACH-000847,-0.286844618014488
ACH-000848,-0.3207778453881351
ACH-000849,-0.2146351847073736
ACH-000851,-0.32270396080493297
ACH-000855,-0.009418474880598986
ACH-000856,-0.14416859280976138
ACH-000858,-0.1056900888609094
ACH-000859,-0.22439430379059647
ACH-000861,-0.280431313869775
ACH-000862,-0.12691695503957348
ACH-000865,-0.2137387964193698
ACH-000866,-0.0956150069706472
ACH-000867,-0.08556995860261775
ACH-000869,-0.1738155443904257
ACH-000872,-0.17785667308875416
ACH-000873,-0.13908222856562374
ACH-000876,-0.1285250923211593
ACH-000878,-0.0838066122502743
ACH-000880,-0.03830528438121365
ACH-000881,-0.07590534109610793
ACH-000882,-0.1390657363186462
ACH-000884,-0.16614538651982316
ACH-000885,-0.22231762395037086
ACH-000887,-0.1345037932939348
ACH-000889,-0.09993329234547284
ACH-000896,-0.16116938958535382
ACH-000898,-0.031829291362462576
ACH-000900,-0.15938353935765334
ACH-000901,-0.1987989149999564
ACH-000905,-0.1828415177826357
ACH-000906,-0.043582990161346494
ACH-000907,-0.2936162291062393
ACH-000910,-0.13538845387208787
ACH-000911,-0.064646244748417
ACH-000912,-0.13797855936936765
ACH-000913,-0.09596606199380137
ACH-000915,-0.18040063523753624
ACH-000916,-0.14299712677182347
ACH-000917,-0.09070397328251953
ACH-000920,-0.03225533367498983
ACH-000921,-0.14364217913142602
ACH-000924,-0.2408180188288445
ACH-000926,-0.0935647625625304
ACH-000928,-0.2710545481284807
ACH-000929,-0.23711191240337814
ACH-000932,-0.16380331303651455
ACH-000935,-0.2303256945781886
ACH-000936,-0.18091189628599294
ACH-000937,-0.1524193815950776
ACH-000938,-0.061159184124183474
ACH-000939,0.12416322918691483
ACH-000941,-0.010642519120429588
ACH-000943,-0.26456650176420105
ACH-000946,-0.1441681601979024
ACH-000947,-0.1624851419328124
ACH-000948,-0.12145692929387812
ACH-000950,-0.002652836642393545
ACH-000953,-0.1290538718058443
ACH-000954,-0.1743253983758687
ACH-000957,-0.058235794430065276
ACH-000958,-0.0036154294325079607
ACH-000960,-0.09932789029421196
ACH-000963,-0.06410999321102856
ACH-000968,-0.14649232154761174
ACH-000969,-0.21511125076159385
ACH-000972,-0.11771129164558025
ACH-000973,-0.11423377007179833
ACH-000974,-0.16310078600476693
ACH-000978,0.08199749696816568
ACH-000984,-0.28956358921266323
ACH-000986,-0.04406783970946121
ACH-000988,-0.17809206858212884
ACH-000993,-0.13136236605216664
ACH-000994,-0.03697138747377702
ACH-000996,-0.05455554979114925
ACH-001001,-0.120433948272739
ACH-001020,0.08350882971276011
ACH-001028,-0.21354862823987109
ACH-001031,-0.06945054103456562
ACH-001038,-0.18017984860278166
ACH-001048,-0.2867163667003181
ACH-001050,0.009189240327974545
ACH-001053,-0.2931126083542805
ACH-001054,-0.13656149595626313
ACH-001061,-0.1989899448486844
ACH-001067,-0.0421871731749571
ACH-001075,-0.08119741095347822
ACH-001096,0.011138809352086795
ACH-001111,0.07905791484227735
ACH-001119,-0.08701453765378052
ACH-001128,-0.3220489831128733
ACH-001134,-0.16095125555757486
ACH-001151,-0.14278936773464573
ACH-001163,-0.19833432444056096
ACH-001164,-0.33114618340750296
ACH-001183,-0.1900458686475084
ACH-001192,-0.2281390600484753
ACH-001193,-0.24960301985269245
ACH-001196,-0.03472165757133708
ACH-001197,-0.011459024263526192
ACH-001205,-0.04895594615960666
ACH-001211,-0.08205264989917015
ACH-001212,0.0737234737867935
ACH-001228,-0.09579466198903344
ACH-001232,-0.1541127709202182
ACH-001239,-0.1181600872369811
ACH-001270,-0.34904854978723066
ACH-001274,-0.14507161938767335
ACH-001275,-0.2649727703328597
ACH-001277,-0.3463726348405485
ACH-001278,-0.05961410878768116
ACH-001280,-0.3481212473444862
ACH-001283,-0.0607404595571369
ACH-001289,0.011831630273008872
ACH-001300,-0.15640606967439047
ACH-001301,-0.1661144951622743
ACH-001302,-0.3054590741547853
ACH-001306,-0.14008562045942805
ACH-001318,-0.13128312949169446
ACH-001322,-0.33244619057521896
ACH-001328,-0.14719895318515336
ACH-001332,-0.2481905040858863
ACH-001336,-0.020840694957966564
ACH-001346,-0.1367377449454686
ACH-001353,-0.1954100631554654
ACH-001354,-0.09328671655125427
ACH-001367,0.08011445479395721
ACH-001368,-0.12398631328282615
ACH-001374,-0.20762994286529235
ACH-001377,-0.15508058888973347
ACH-001380,-0.08304952841367291
ACH-001391,-0.07762967354129342
ACH-001408,-0.16321947975614762
ACH-001430,-0.16372543577595045
ACH-001431,-0.06811576552431446
ACH-001450,-0.21500660575781608
ACH-001496,-0.1722914073120752
ACH-001500,-0.07598485581046979
ACH-001523,-0.14771589259128842
ACH-001532,-0.14255199168430838
ACH-001550,-0.03517590752739568
ACH-001552,-0.05963301571003221
ACH-001554,-0.10483252108209573
ACH-001654,-0.116446147285451
ACH-001735,-0.1348919405991806
ACH-001736,-0.10398467772815917
ACH-001737,-0.18506933393295336
ACH-001740,-0.17898332358211755
ACH-001745,0.020405032353119797
ACH-001765,-0.009343302085745114
