,NBPF11 (200030)
ACH-000004,-0.7306025262650485
ACH-000005,-0.814873734527322
ACH-000007,-0.4090865975968246
ACH-000009,-0.6817370465635305
ACH-000011,-0.6318563004062867
ACH-000012,-0.3649512961224824
ACH-000013,-0.5327817031827871
ACH-000014,-0.4888432896461707
ACH-000015,-0.6622250482752521
ACH-000017,-0.6518965839821264
ACH-000018,-0.3578242049503869
ACH-000019,-0.4527404784981974
ACH-000021,-0.4215297466525712
ACH-000022,-0.4344614141188881
ACH-000025,-0.5182386918907442
ACH-000028,-0.3007431699939053
ACH-000030,-0.596617743149988
ACH-000035,-0.2766858947696933
ACH-000036,-0.3878234865528268
ACH-000037,-0.5248799912495065
ACH-000039,-0.6011635123772471
ACH-000040,-0.712886651053956
ACH-000041,-0.6146875765589296
ACH-000042,-0.4355368479184898
ACH-000045,-0.5753500185328104
ACH-000047,-0.5622109015439722
ACH-000052,-0.29050616713512706
ACH-000053,-0.4421304349021431
ACH-000054,-0.4219354112712046
ACH-000055,-0.52017265267136
ACH-000060,-0.6133142587241227
ACH-000067,-0.4138292916688164
ACH-000070,-0.5246944429861076
ACH-000075,-0.2831303102509571
ACH-000078,-0.2025098679955508
ACH-000082,-0.2358514468588678
ACH-000085,-0.563030966565903
ACH-000086,-0.4515823081705953
ACH-000087,-0.4714070356734661
ACH-000092,-0.4685484374132706
ACH-000095,-0.3107060300138717
ACH-000097,-0.4816716801658626
ACH-000098,-0.4280330486266527
ACH-000099,-0.2582753329633135
ACH-000108,-0.5068572793161276
ACH-000113,-0.4672520708727215
ACH-000116,-0.3144782240630202
ACH-000118,-0.5081750246739986
ACH-000120,-0.2620396926787313
ACH-000123,-0.3751741734215914
ACH-000127,-0.5043969316553925
ACH-000128,-0.478247493036902
ACH-000132,-0.27785749298059875
ACH-000133,-0.5394673508795742
ACH-000137,-0.3345883824839163
ACH-000138,-0.5702597150791128
ACH-000142,-0.5253600571594916
ACH-000143,-0.4753848446602791
ACH-000146,-0.6707252409490548
ACH-000148,-0.7940435941792777
ACH-000150,-0.5825844364798018
ACH-000152,-0.4769736978847724
ACH-000153,-1.0613209496197569
ACH-000159,-0.4948448442428118
ACH-000160,-0.5038931161631038
ACH-000163,-0.5701086476731559
ACH-000167,-1.6210880951285909
ACH-000168,-0.41825364844548457
ACH-000169,-0.2421260810463183
ACH-000178,-0.4373566290192571
ACH-000183,-0.13784417400034696
ACH-000188,-0.6481837578337757
ACH-000189,-0.4772352064186594
ACH-000190,-0.10569980070671174
ACH-000198,-0.4955849911596452
ACH-000203,-0.5997942963901182
ACH-000204,-0.4656766643963181
ACH-000206,-0.7437223220781078
ACH-000207,-0.2389619158783889
ACH-000208,-0.2302326111163236
ACH-000210,-0.266112994133476
ACH-000211,-0.4597217405413782
ACH-000215,-0.5412658922587122
ACH-000221,-0.8904247237752702
ACH-000222,-0.6417677999914243
ACH-000223,-0.6502976889991734
ACH-000226,-0.4618901568821881
ACH-000227,-0.2962040752719977
ACH-000228,-0.4353272271526125
ACH-000231,-0.34526677225329955
ACH-000232,-0.4477423081619337
ACH-000233,-0.5981409172452554
ACH-000234,-0.5767794841754297
ACH-000235,-0.5122741378788687
ACH-000237,-0.6312135326038197
ACH-000238,-0.4425637325774625
ACH-000242,-0.3604105526588991
ACH-000243,-0.5774503743331135
ACH-000244,-0.6031096125561943
ACH-000246,-0.3608085748911856
ACH-000248,-0.555578753346886
ACH-000250,-0.3876412422051851
ACH-000251,-1.0245550501922138
ACH-000252,-0.3907445895654486
ACH-000253,-0.4792571929929204
ACH-000255,-0.5398410251605776
ACH-000256,-0.3440981613936301
ACH-000257,-0.4463510156232552
ACH-000258,-0.389683374991036
ACH-000259,-0.486747085382425
ACH-000260,-0.3334491770157419
ACH-000261,-0.2852176973234141
ACH-000262,-0.1838169718909151
ACH-000263,-0.7551890582564267
ACH-000264,-0.4801544985403517
ACH-000265,-0.521392741964347
ACH-000266,-0.399895895679432
ACH-000272,-0.4402304145110476
ACH-000274,-0.37822874863226985
ACH-000277,-0.12107837676151427
ACH-000278,-0.5054887886621765
ACH-000279,-0.4149093584348984
ACH-000280,-0.2624245799359013
ACH-000281,-0.2702855164088245
ACH-000288,-0.3591320241594609
ACH-000291,-0.4092604913366512
ACH-000293,-0.5366443419617657
ACH-000294,-0.5629837433863815
ACH-000295,-0.4203452855255147
ACH-000296,-0.6019076067219847
ACH-000302,-0.6249917073594774
ACH-000304,-0.8878331343145927
ACH-000307,-0.4729729564481818
ACH-000308,-0.3943647121930722
ACH-000310,-0.20374464257876534
ACH-000311,-0.7931991844445784
ACH-000312,-0.5075240278969221
ACH-000315,-0.21319941975301604
ACH-000316,-0.6931423970114914
ACH-000317,-0.3536465716753687
ACH-000318,-0.5462315472490534
ACH-000319,-0.3054327156437713
ACH-000320,-0.4695043065090691
ACH-000322,-0.09193256646737692
ACH-000323,-0.3814113332273753
ACH-000324,-0.5142871399510646
ACH-000329,-0.6579495927389896
ACH-000330,-0.562204643548555
ACH-000331,-0.4808096969607198
ACH-000332,-0.4599815899110263
ACH-000334,-0.9398786513832856
ACH-000335,-0.2021781780298683
ACH-000336,-0.4501515531861996
ACH-000337,-0.11878493566947447
ACH-000338,-0.4044726299538584
ACH-000339,-0.3080346580058378
ACH-000341,-0.7427678753960432
ACH-000348,-0.5088460619688787
ACH-000350,-0.5026982184947828
ACH-000352,-0.5299088197422476
ACH-000356,-0.6063255793906346
ACH-000361,-0.3914635440851011
ACH-000362,-0.508360065691954
ACH-000363,-0.2307595807522531
ACH-000364,-0.4659153080788263
ACH-000365,-0.4170007691215939
ACH-000366,-0.3833231681565544
ACH-000368,-0.551358075678923
ACH-000374,-0.5902638877743893
ACH-000375,-0.2520805960162712
ACH-000376,-0.468283247922362
ACH-000381,-0.4548795684111787
ACH-000383,-0.487205514999396
ACH-000387,-0.7316137289994683
ACH-000389,-0.5653620204725295
ACH-000390,-0.5839567837527987
ACH-000393,-0.4095296127870518
ACH-000395,-0.30643079754548364
ACH-000396,-0.28609384088426315
ACH-000397,-0.5710768058135023
ACH-000401,-0.3819202282080068
ACH-000402,-0.3057030573105357
ACH-000403,-0.5001938831677152
ACH-000404,-0.5975918839257928
ACH-000406,-0.689811059212563
ACH-000407,-0.3585477509377378
ACH-000408,-0.20754246547509456
ACH-000410,-0.39321644766616815
ACH-000411,-0.4406769033047484
ACH-000414,-0.7198934691228499
ACH-000415,-0.5691307534703229
ACH-000416,-0.2798660874017121
ACH-000420,-0.3346228983771373
ACH-000421,-0.382496832415289
ACH-000424,-0.5208730444214104
ACH-000425,-0.5567989265580179
ACH-000426,-0.6173475233886613
ACH-000427,-0.4676586248824587
ACH-000433,-0.5157692794759059
ACH-000435,-0.1201260620086866
ACH-000436,-0.6854122563978952
ACH-000444,-0.2361016201418749
ACH-000445,-0.5177423976365877
ACH-000448,-0.26884691641949204
ACH-000450,-0.3562288482644282
ACH-000452,-0.6493828549602413
ACH-000454,-0.8037013374371552
ACH-000458,-0.7681704257691755
ACH-000459,-0.6115132375981169
ACH-000460,-0.4259270992927799
ACH-000461,-0.6512664320965953
ACH-000463,-0.34143824875327344
ACH-000464,-0.411075019046232
ACH-000466,-0.6596387609504905
ACH-000467,-0.3680492404641261
ACH-000468,-0.362696829231934
ACH-000469,-0.4670134673885544
ACH-000470,-0.3508682228533887
ACH-000471,-0.3975528495276399
ACH-000472,-0.4517073386341848
ACH-000473,-0.431555998596133
ACH-000475,-0.3778859460720586
ACH-000476,-0.3644600396691904
ACH-000477,-0.3992599525725344
ACH-000479,-0.1351486945407451
ACH-000480,-0.4564122015466341
ACH-000481,-0.5265451801886469
ACH-000483,-0.6381774448138929
ACH-000484,-0.18033339089671926
ACH-000485,-0.4301163072519202
ACH-000486,-0.41832776101059815
ACH-000487,-0.4785566083824422
ACH-000488,-0.4546643735077526
ACH-000490,-0.5987611093957589
ACH-000491,-0.641432952716873
ACH-000495,-0.5645514228517234
ACH-000496,-0.5528411428432726
ACH-000499,-0.5920598392019465
ACH-000500,-0.22645992056363504
ACH-000502,-0.5036690597470944
ACH-000503,-0.2912274384241504
ACH-000505,-0.5062418721714793
ACH-000507,-0.4773851643987619
ACH-000510,-0.40612528178203466
ACH-000511,-0.42153182511723936
ACH-000512,-0.5013551414193598
ACH-000516,-0.38770675418995465
ACH-000517,-0.4971056833838974
ACH-000518,-0.5838658948654434
ACH-000520,-0.4832224378689438
ACH-000521,-0.612992368442786
ACH-000522,-0.5182795525961216
ACH-000524,-0.20172537810141916
ACH-000527,-0.3947624320224027
ACH-000528,-0.28016229438870965
ACH-000537,-0.3540134295997505
ACH-000541,-0.6885272598079869
ACH-000542,-0.3507502260033131
ACH-000544,-0.2276886849811037
ACH-000545,-0.3543391771818733
ACH-000547,-0.6207684634985167
ACH-000548,-0.4624125276338852
ACH-000549,-0.34908147367156656
ACH-000550,-0.3554968855751273
ACH-000552,-0.4354743462074067
ACH-000556,-0.399791724768128
ACH-000557,-0.6310156680485244
ACH-000569,-0.12980004720498012
ACH-000570,-0.27681625870907056
ACH-000571,-0.6035627353132573
ACH-000573,-0.2756537328822153
ACH-000576,-0.4971977929847631
ACH-000579,-0.5463365723166199
ACH-000580,-0.2196476056151402
ACH-000584,-0.3769550820178923
ACH-000585,-0.4291570948870492
ACH-000588,-0.6224409857095751
ACH-000589,-0.3283858446438979
ACH-000591,-0.25417626631458423
ACH-000593,-0.5845849084266364
ACH-000600,-0.5159827788978889
ACH-000601,-0.3620151707037783
ACH-000605,-0.4810236077500515
ACH-000606,-0.5286108940802555
ACH-000608,-0.3741512837907605
ACH-000614,-0.2929259421576904
ACH-000616,-0.4583428948764057
ACH-000618,-0.57661286798264
ACH-000619,-0.3767471243872385
ACH-000620,-0.5922520381325354
ACH-000621,-0.3778426934188739
ACH-000622,-0.3364790900279341
ACH-000623,-0.43425009486869937
ACH-000624,-0.3694081832430685
ACH-000627,-0.3573185058648527
ACH-000630,-0.5019262400067024
ACH-000631,-0.18008685305760527
ACH-000632,-0.5260100101052606
ACH-000633,-0.4314684370639284
ACH-000637,-0.4613205996750228
ACH-000638,-0.6432223811049391
ACH-000646,-0.4774440662476449
ACH-000647,-0.5410044723434503
ACH-000648,-0.5140655766477268
ACH-000649,-0.5110133662016385
ACH-000651,-0.3272750013074171
ACH-000652,-0.5169666398175433
ACH-000653,-0.41826254011500064
ACH-000657,-0.364874898169711
ACH-000658,-0.5836748848708256
ACH-000661,-0.6420819755362737
ACH-000662,-0.3602142378986875
ACH-000663,-0.4514075338149327
ACH-000665,-0.4482880441906128
ACH-000671,-0.5963983203589958
ACH-000672,-0.3392788771918818
ACH-000673,-0.5440594106867793
ACH-000676,-0.4212365449612329
ACH-000677,-0.3905993163793188
ACH-000681,-0.5477282000505281
ACH-000683,-0.5175423341502968
ACH-000684,-0.5060108950203464
ACH-000688,-0.3937351808114911
ACH-000693,-0.2460535589817381
ACH-000694,-0.4893947018252852
ACH-000695,-0.5387395805227567
ACH-000696,-0.43497752452306665
ACH-000697,-0.06551013201863494
ACH-000699,-0.4705636865635739
ACH-000701,-0.4537842209843546
ACH-000706,-0.3177406118452822
ACH-000711,-0.5326550207946084
ACH-000713,-0.5347747806727209
ACH-000714,-0.28211926731698955
ACH-000718,-0.4176987668811904
ACH-000720,-0.32968678811723473
ACH-000721,-0.4944236271533255
ACH-000724,-0.5428479899775777
ACH-000725,-0.4626903523055744
ACH-000732,-0.4854432343990197
ACH-000734,-0.4512728450156294
ACH-000735,-0.5117664244609622
ACH-000736,-0.5256544867376921
ACH-000738,-0.23572391667206805
ACH-000746,-0.5048019094103409
ACH-000747,-0.5578090348808159
ACH-000748,-0.4920153627393161
ACH-000753,-0.37673037210592014
ACH-000756,-0.4261131390342379
ACH-000757,-0.6032905620448583
ACH-000758,-0.4825007702349877
ACH-000760,-0.3853818583909308
ACH-000762,-0.5168161415055864
ACH-000763,-0.7260823541585607
ACH-000764,-0.668130894057102
ACH-000765,-0.5654780612025462
ACH-000766,-0.5167719367862612
ACH-000767,-0.4984316866181647
ACH-000768,-0.4399128856944613
ACH-000769,-0.3557206844859889
ACH-000770,-0.607701156769499
ACH-000771,-0.5586349750071037
ACH-000773,-0.32216267528719816
ACH-000776,-0.7163821394879489
ACH-000777,-0.4987349011373777
ACH-000778,-0.6380690548591336
ACH-000781,-0.4526244993000197
ACH-000782,-0.4188034638742728
ACH-000783,-0.5380050123537057
ACH-000784,-0.2643734979854043
ACH-000785,-0.4734871314216026
ACH-000787,-0.5326920811334415
ACH-000788,-0.4712987092264053
ACH-000791,-0.5240635813594939
ACH-000792,-0.556131512710555
ACH-000794,-0.2604840671166452
ACH-000796,-0.366391014241452
ACH-000798,-0.22001092899041824
ACH-000799,-0.14077011936275216
ACH-000800,-0.8165726169232181
ACH-000802,-0.5576793358118001
ACH-000804,-0.44124454735023205
ACH-000805,-0.271062202105396
ACH-000809,-0.460793242077025
ACH-000810,-0.2877063089355483
ACH-000811,-0.4528051327647292
ACH-000817,-0.1028486737921636
ACH-000819,-0.4143823611250551
ACH-000820,-0.305524073949031
ACH-000821,-0.9285624219434606
ACH-000822,-0.3356232995163812
ACH-000823,-0.4152517874688713
ACH-000824,-0.4590498496881372
ACH-000827,-0.3453287985171427
ACH-000829,-0.3309579336064598
ACH-000831,-0.5485094409072857
ACH-000832,-0.3920547558870574
ACH-000833,-0.7660258488799203
ACH-000834,-0.8061858668541462
ACH-000835,-0.5085594219699328
ACH-000836,-0.6320087633447697
ACH-000837,-0.35017171257340285
ACH-000838,-0.7988879474496239
ACH-000839,-0.3517876921807752
ACH-000840,-0.257633635685182
ACH-000841,-0.673409990070477
ACH-000843,-0.7644944571285455
ACH-000846,-0.4880937007431462
ACH-000847,-0.5513875188444205
ACH-000848,-0.3043574832003875
ACH-000849,-0.4159561649932836
ACH-000851,-0.4941095869226538
ACH-000855,-0.5556232423052638
ACH-000856,-0.5541497847400675
ACH-000858,-0.4349488338974732
ACH-000859,-0.3001008669735949
ACH-000861,-0.4256595888963129
ACH-000862,-0.6095978170967058
ACH-000865,-0.2671906197949285
ACH-000866,-0.3577583833389401
ACH-000867,-0.5554795481283683
ACH-000869,-0.40373559531011066
ACH-000872,-0.07721019217867549
ACH-000873,-0.4561560368590756
ACH-000876,-0.5023917222586785
ACH-000878,-0.5928314904429971
ACH-000880,-0.3325529632363963
ACH-000881,-0.6319738710709756
ACH-000882,-0.5440883795200174
ACH-000884,-0.4864052179388396
ACH-000885,-0.2402921887460513
ACH-000887,-0.4982320857963899
ACH-000889,-0.41780697612928064
ACH-000896,-0.6146702164419354
ACH-000898,-0.5597485613313351
ACH-000900,-0.3717781392214807
ACH-000901,-0.5303754628971756
ACH-000905,-0.5248639792888634
ACH-000906,-0.4419043485494952
ACH-000907,-0.4455254614790185
ACH-000910,-0.3748072478165892
ACH-000911,-0.36063825347535694
ACH-000912,-0.4534001406868608
ACH-000913,-0.5049152068338629
ACH-000915,-0.5275668612514338
ACH-000916,-0.6230139444460114
ACH-000917,-0.5252168087498764
ACH-000920,-0.30866120949161296
ACH-000921,-0.35221244970951865
ACH-000924,-0.4719885364290198
ACH-000926,-0.3689634121475524
ACH-000928,-0.3844804332791485
ACH-000929,-0.7208566632902719
ACH-000932,-0.4867583618275056
ACH-000935,-0.5256487955061112
ACH-000936,-0.4022901350632875
ACH-000937,-0.5822151025998131
ACH-000938,-0.5079106708588552
ACH-000939,-0.4919621042436838
ACH-000941,-0.584059083689731
ACH-000943,-0.5496943426087799
ACH-000946,-0.14144901606008875
ACH-000947,-0.4180568132727441
ACH-000948,-0.3609129080933609
ACH-000950,-0.3672669380446062
ACH-000953,-0.5955801961551831
ACH-000954,-0.2842224723628464
ACH-000957,-0.21144634551411187
ACH-000958,-0.25937596005419605
ACH-000960,-0.6357739939349021
ACH-000963,-0.8069605855121025
ACH-000968,-0.7563648100398497
ACH-000969,-0.3948718069363825
ACH-000972,-0.3326520532693116
ACH-000973,-0.4646939178123369
ACH-000974,-0.3898316583597245
ACH-000978,-0.6455700447650612
ACH-000984,-0.4351082729632201
ACH-000986,-0.346092465149928
ACH-000988,-0.5185055227294688
ACH-000993,-0.6699075983887574
ACH-000994,-0.5653248783291303
ACH-000996,-0.4610843976130227
ACH-001001,-0.38527138732386856
ACH-001020,-0.5205984831499801
ACH-001028,-0.4885575680471938
ACH-001031,-0.6211079035621996
ACH-001038,-0.3758769066807469
ACH-001048,-0.4557607798174662
ACH-001050,-0.33416609007966763
ACH-001053,-0.637756535277592
ACH-001054,-0.3027197449962596
ACH-001061,-0.4364292496343259
ACH-001067,-0.30329703785920725
ACH-001075,-0.32653954594180834
ACH-001096,-0.38457055605268897
ACH-001111,-0.3899369247829322
ACH-001119,-0.4225209179061527
ACH-001128,-0.2288899464904556
ACH-001134,-0.4592332869151455
ACH-001151,-0.4353282915944657
ACH-001163,-0.5908313267698309
ACH-001164,-0.5162592596605753
ACH-001183,-0.4244005299992421
ACH-001192,-0.5047355347638237
ACH-001193,-0.4874674972919131
ACH-001196,-0.5568741065643283
ACH-001197,-0.4138920808010544
ACH-001205,-0.3255951702793721
ACH-001211,-0.2885285449268545
ACH-001212,-0.5939996896186975
ACH-001228,-0.5336361752498886
ACH-001232,-0.1916537298484504
ACH-001239,-0.6137195343999855
ACH-001270,-0.35153771920133897
ACH-001274,-0.21924194007467468
ACH-001275,-0.23439946766401898
ACH-001277,-0.4928307844063156
ACH-001278,-0.8928197427293565
ACH-001280,-0.4587450697464538
ACH-001283,-0.543981225201786
ACH-001289,-0.4516305903995311
ACH-001300,-0.5298474624280455
ACH-001301,-0.4862017212062944
ACH-001302,-0.3939820789836607
ACH-001306,-0.4421595338679457
ACH-001318,-0.5829533052093067
ACH-001322,-0.1128633306703532
ACH-001328,-0.4219759982589049
ACH-001332,-0.6946045459678563
ACH-001336,-0.44408243231728456
ACH-001346,-0.4608459690065055
ACH-001353,-0.3378657162220849
ACH-001354,-0.5969977605550919
ACH-001367,-0.15876972488456126
ACH-001368,-0.6136092154865862
ACH-001374,-0.06920143095300199
ACH-001377,-0.4180689580756109
ACH-001380,-0.4896875679783415
ACH-001391,-0.4102735311973057
ACH-001408,-0.6378213258617125
ACH-001430,-0.3939241687152678
ACH-001431,-0.5570938790174343
ACH-001450,-0.4558828055705152
ACH-001496,-0.4404719250314094
ACH-001500,-0.5109348961838568
ACH-001523,-0.5152489880850282
ACH-001532,-0.5973393736836144
ACH-001550,-0.5610085022432919
ACH-001552,-0.5720156806508438
ACH-001554,-0.5377238740807249
ACH-001654,-0.4824304970333925
ACH-001735,-0.5120803498093494
ACH-001736,-0.3805871425889045
ACH-001737,-0.6103872261759103
ACH-001740,-0.5876174353789547
ACH-001745,-0.37001534496858457
ACH-001765,-0.5736493881150342
