,MROH1 (727957)
ACH-000279,-0.10490796152437708
ACH-000280,-0.3058981736120847
ACH-000281,-0.15410220096747826
ACH-000288,0.019143156181012696
ACH-000291,-0.0252833244776318
ACH-000293,-0.05969409160855234
ACH-000294,-0.1505208739304663
ACH-000295,-0.2711543472199709
ACH-000296,-0.19761755355200947
ACH-000302,-0.07576038841150079
ACH-000304,-0.15802481746954752
ACH-000307,-0.18714215253507185
ACH-000308,-0.09517592176953396
ACH-000310,-0.26295050667921194
ACH-000311,0.07226556225323795
ACH-000312,-0.13391156170951954
ACH-000315,-0.009663432693924662
ACH-000316,-0.11937100374065696
ACH-000317,-0.033214757052952605
ACH-000318,-0.11040577191446027
ACH-000319,0.08427270890667976
ACH-000320,-0.07385806791694935
ACH-000322,-0.08220030374729649
ACH-000323,-0.17346035655630526
ACH-000324,-0.27083120180508513
ACH-000329,-0.21531813808203484
ACH-000330,-0.2427152166045761
ACH-000331,0.060418659701153586
ACH-000332,-0.20449921717987588
ACH-000334,-0.14272119350742296
ACH-000335,-0.08107732894901502
ACH-000336,-0.38332129363178413
ACH-000337,-0.15828166134636834
ACH-000338,-0.5340939182354122
ACH-000339,-0.06024596928979058
ACH-000341,0.08465880908358878
ACH-000348,-0.17627885064529186
ACH-000350,-0.13107015353159704
ACH-000352,-0.0896355825462274
ACH-000356,-0.14894421822802106
ACH-000361,0.06039937317910533
ACH-000362,-0.253042556695115
ACH-000363,-0.16549132634839656
ACH-000364,0.046479683355510816
ACH-000365,-0.22249165316383898
ACH-000366,-0.0563560559848068
ACH-000368,-0.12451488532802366
ACH-000374,0.01842039923288605
ACH-000375,-0.052371184515646665
ACH-000376,-0.20264912389195897
ACH-000381,-0.09036951158060694
ACH-000383,-0.1868742067032654
ACH-000387,-0.1128006271880228
ACH-000389,-0.052147102059562696
ACH-000390,-0.153123104537311
ACH-000393,-0.20932753203617524
ACH-000395,-0.2534733446556811
ACH-000396,-0.6295757489009441
ACH-000397,-0.07108974096455455
ACH-000401,-0.18471141331771715
ACH-000402,-0.2826390509067523
ACH-000403,-0.1370983901146486
ACH-000404,-0.09076180405199533
ACH-000406,-0.17281886581365472
ACH-000407,-0.02159356066809356
ACH-000408,-0.06682716682587914
ACH-000410,-0.1663506973633888
ACH-000411,-0.11853043562872975
ACH-000414,-0.20442077619989027
ACH-000415,-0.18183884574454667
ACH-000416,-0.10590833504512903
ACH-000420,-0.16725723189491892
ACH-000421,-0.14728710260083533
ACH-000424,0.0220641435115446
ACH-000425,-0.16373817103320126
ACH-000426,-0.06579440761206654
ACH-000427,-0.11305640661172868
ACH-000433,-0.01749429946299604
ACH-000435,-0.04467939815206914
ACH-000436,0.002632071060443327
ACH-000444,-0.0640168098595043
ACH-000445,-0.14402524603275227
ACH-000448,-0.0858576065218613
ACH-000450,-0.10992190514986347
ACH-000452,-0.17763959369844515
ACH-000454,-0.03017470381994717
ACH-000458,-0.07314595332787198
ACH-000459,0.08880465233927687
ACH-000460,-0.09923816769950597
ACH-000461,-0.13117609046351786
ACH-000463,-0.20979540738661967
ACH-000464,-0.23716817214800304
ACH-000466,-0.11892269007850086
ACH-000467,-0.20972897935935625
ACH-000468,-0.14161380846820226
ACH-000469,-0.031843411511913965
ACH-000470,-0.5204241138520994
ACH-000471,-0.10733814070406884
ACH-000472,-0.14636160183369504
ACH-000473,-0.20449619438033534
ACH-000475,-0.14516746699306904
ACH-000476,-0.19530128790571416
ACH-000477,-0.020053647179418387
ACH-000479,-0.191791149591072
ACH-000480,-0.11896861571492635
ACH-000481,-0.025390165476212576
ACH-000483,-0.11323696674002692
ACH-000484,-0.1299760583552244
ACH-000485,-0.1300686614624859
ACH-000486,-0.02693477242008057
ACH-000487,-0.14674346713003197
ACH-000488,-0.2801148448115441
ACH-000490,-0.175919254022775
ACH-000491,-0.12962239699174372
ACH-000495,-0.34957020765617197
ACH-000496,0.0014466239854526006
ACH-000499,-0.02206817731636309
ACH-000500,0.030645385344735106
ACH-000502,-0.10766609208078716
ACH-000503,-0.0995119656945109
ACH-000505,-0.16739220607299016
ACH-000507,-0.0450108444626214
ACH-000510,-0.055059823918870265
ACH-000511,-0.14343090301690778
ACH-000512,-0.20490636271903226
ACH-000516,-0.15979669921445047
ACH-000517,-0.11622340998214024
ACH-000518,-0.18007666057780322
ACH-000520,-0.09063303480958387
ACH-000521,-0.13524606159190633
ACH-000522,-0.05285318475285268
ACH-000524,-0.16506710288580748
ACH-000527,-0.1826262845802476
ACH-000528,-0.1123665043777618
ACH-000537,-0.13496720594118874
ACH-000541,-0.30707673274477193
ACH-000542,-0.2379018628287029
ACH-000544,-0.028838346644388974
ACH-000545,-0.07795766576751098
ACH-000547,-0.14131576838174936
ACH-000548,-0.13589490706491753
ACH-000549,0.002447640444392178
ACH-000550,-0.14651776123006618
ACH-000552,-0.2366386615074321
ACH-000556,-0.09141536716583366
ACH-000557,-0.260167907910787
ACH-000569,-0.24896579754164516
ACH-000570,-0.1663532391822753
ACH-000571,-0.10432537030833397
ACH-000573,-0.1438359001793307
ACH-000576,-0.12089910560024612
ACH-000579,-0.1214290063580241
ACH-000580,-0.2302153577746745
ACH-000584,-0.11437168238409852
ACH-000585,-0.24330317682581004
ACH-000588,-0.07940298827940892
ACH-000589,-0.06758845648908172
ACH-000591,0.06762343660004788
ACH-000593,-0.11137880085542473
ACH-000600,-0.11749238223414975
ACH-000601,-0.11826683466012775
ACH-000605,-0.07551237414601965
ACH-000606,-0.07880132364712034
ACH-000608,-0.17845237490362506
ACH-000614,-0.22210510776563008
ACH-000616,-0.1268384140477063
ACH-000618,-0.1164687690047352
ACH-000619,-0.04818732370449914
ACH-000620,-0.004278078407250372
ACH-000621,-0.17547744407696314
ACH-000622,-0.11396396106062033
ACH-000623,-0.04482872847995975
ACH-000624,-0.1125439991990114
ACH-000627,-0.2539746830069123
ACH-000630,-0.14226048301012004
ACH-000631,0.08641595787934966
ACH-000632,-0.12313942064888267
ACH-000633,-0.0278732948693723
ACH-000637,-0.02586977208545793
ACH-000638,0.015960773882641294
ACH-000646,-0.2515823733134413
ACH-000647,-0.05869431469746177
ACH-000648,-0.2839114706133944
ACH-000649,-0.25968892493740003
ACH-000651,-0.08711443088740138
ACH-000652,-0.30507251240279176
ACH-000653,-0.24412403785598435
ACH-000657,-0.15731859817456242
ACH-000658,-0.6522967249275939
ACH-000661,-0.14588957172338368
ACH-000662,0.07822368444388787
ACH-000663,-0.29915489414921576
ACH-000665,0.01684619537111357
ACH-000671,-0.07248633515625767
ACH-000672,-0.6377763514458945
ACH-000673,-0.23854020257536046
ACH-000676,-0.04545955847553754
ACH-000677,-0.10015006932767888
ACH-000681,-0.2562518931343946
ACH-000683,-0.16097976690079424
ACH-000684,0.06624668628821799
ACH-000688,0.07558864243134339
ACH-000693,-0.18693094142771555
ACH-000694,-0.09362477130196116
ACH-000695,-0.13220087137268585
ACH-000696,-0.0635696172406535
ACH-000697,-0.07907978676297726
ACH-000699,-0.14944548552519987
ACH-000701,-0.38107001074220004
ACH-000706,-0.12409474748978595
ACH-000711,-0.15991320929444694
ACH-000713,-0.09295104991327263
ACH-000714,-0.05602049823628106
ACH-000718,-0.3499460605317127
ACH-000720,-0.045867319303849616
ACH-000721,-0.19065125615626244
ACH-000724,-0.028264729171196063
ACH-000725,-0.14268421409965673
ACH-000732,0.034389651349175036
ACH-000734,-0.17633617015137049
ACH-000735,-0.1832935669977884
ACH-000736,-0.019607874870802254
ACH-000738,-0.07375173606798707
ACH-000746,-0.17584434202119106
ACH-000747,-0.061449607900370275
ACH-000748,-0.15580163400838698
ACH-000753,-0.24218165647740555
ACH-000756,-0.016160713307023324
ACH-000757,-0.16588746863903525
ACH-000758,-0.0005678103855749643
ACH-000760,-0.14395269591846366
ACH-000762,-0.192938849593454
ACH-000763,-0.15199126236762991
ACH-000764,-0.0936941420212402
ACH-000765,-0.05782481127408489
ACH-000766,-0.04376047489591422
ACH-000767,-0.09118626151981203
ACH-000768,-0.025830953000949817
ACH-000769,-0.14797367421389576
ACH-000770,-0.0950297264489499
ACH-000771,-0.2466212718980624
ACH-000773,-0.14837830640950958
ACH-000776,-0.10250104410585292
ACH-000777,-0.11336699627623735
ACH-000778,-0.12860884880128315
ACH-000781,-0.12332422114787403
ACH-000782,-0.11172729549728516
ACH-000783,-0.33753948009216816
ACH-000784,-0.2436809907682957
ACH-000785,-0.22241411367179725
ACH-000787,-0.1140220594056631
ACH-000788,-0.03605953431767051
ACH-000791,-0.21360584697451115
ACH-000792,-0.2819547363771265
ACH-000794,-0.21086503793972852
ACH-000796,-0.16575735349696394
ACH-000798,-0.1583354411425148
ACH-000799,-0.1178131409127716
ACH-000800,-0.07497924145372496
ACH-000802,-0.1019387920501494
ACH-000804,0.007678819164175433
ACH-000805,0.04940570628890036
ACH-000809,-0.258190715179758
ACH-000810,0.08198706958809057
ACH-000811,-0.1596251094578134
ACH-000817,0.0898713893449124
ACH-000819,-0.15425944882900067
ACH-000820,0.1849459190076743
ACH-000821,-0.06898353457238797
ACH-000822,-0.17632874435205007
ACH-000823,-0.12016575824525365
ACH-000824,-0.12343875672636227
ACH-000827,-0.16039509299623209
ACH-000829,-0.17763292618524634
ACH-000831,-0.038341260849977216
ACH-000832,-0.10081778678089028
ACH-000833,-0.30406621081225965
ACH-000834,-0.16251946038377393
ACH-000835,-0.16972577719223733
ACH-000836,-0.18600280966602786
ACH-000837,-0.15325165137416424
ACH-000838,-0.025418228720628325
ACH-000839,-0.19867227992727984
ACH-000840,-0.08303727959569053
ACH-000841,-0.04637624874550713
ACH-000843,-0.046821221607292435
ACH-000846,-0.2301827486832223
ACH-000847,-0.11506985954663665
ACH-000848,-0.11872157293146728
ACH-000849,-0.1670881079502624
ACH-000851,-0.08451018773336487
ACH-000855,0.11217875086403103
ACH-000856,-0.19242654308845808
ACH-000858,-0.1353995619455262
ACH-000859,-0.058441715155268276
ACH-000861,-0.17520924248470815
ACH-000862,-0.02119600598046861
ACH-000865,-0.11191468254098914
ACH-000866,-0.14565978564955154
ACH-000867,-0.07935872846844652
ACH-000869,-0.06789754645534479
ACH-000872,-0.05419646942126575
ACH-000873,-0.05223015921392269
ACH-000876,-0.09244347110166014
ACH-000878,-0.2835399568465028
ACH-000880,-0.10639766972745786
ACH-000881,-0.17042338724388842
ACH-000882,-0.21982987892884864
ACH-000884,-0.25836915212173983
ACH-000885,-0.2310620565103717
ACH-000887,-0.04208158345978329
ACH-000889,-0.14144842621233408
ACH-000896,0.014604059542093732
ACH-000898,-0.16260809680353966
ACH-000900,-0.14717684731713587
ACH-000901,-0.10336848886104401
ACH-000905,-0.11323356252966925
ACH-000906,-0.16437477514195414
ACH-000907,-0.19515977440017016
ACH-000910,-0.2891835516385499
ACH-000911,-0.14316864086836428
ACH-000912,-0.16612927589328527
ACH-000913,-0.2618340723830753
ACH-000915,-0.16813093195157044
ACH-000916,0.4395927812730261
ACH-000917,-0.1826783209591709
ACH-000920,-0.44210426527973207
ACH-000921,0.03612311214835659
ACH-000924,-0.20574945391063895
ACH-000926,-0.15758061101478002
ACH-000928,-0.2798887679448141
ACH-000929,-0.08205521381414345
ACH-000932,-0.08899631875352199
ACH-000935,-0.33545752246447313
ACH-000936,-0.13068165691647898
ACH-000937,-0.052181023825388265
ACH-000938,-0.03925878485983336
ACH-000939,-0.2809750180175928
ACH-000941,-0.1543886755010062
ACH-000943,-0.09028023944168828
ACH-000946,-0.19831307750992688
ACH-000947,-0.17748118148131845
ACH-000948,-0.22989827111863356
ACH-000950,-0.26055374969381545
ACH-000953,-0.09372161030931082
ACH-000954,0.04020255093794983
ACH-000957,0.001380116878854277
ACH-000958,0.07497167473035524
ACH-000960,0.056703233006865215
ACH-000963,-0.18911503407924607
ACH-000968,-0.05630226936912874
ACH-000969,-0.06275108831513126
ACH-000972,-0.25539210292480913
ACH-000973,-0.17562428540787725
ACH-000974,-0.0912996789287505
ACH-000978,-0.1427332274158699
ACH-000984,-0.2677311845011947
ACH-000986,-0.17512869722970345
ACH-000988,-0.09422018101200284
ACH-000993,-0.14439664863154195
ACH-000994,-0.10648829793748486
ACH-000996,-0.1828651990421788
ACH-001001,-0.09660947132201116
ACH-001020,-0.19063929112202588
ACH-001028,-0.20638815298179644
ACH-001031,-0.15676675961319464
ACH-001038,-0.17889500481552492
ACH-001048,-0.2191391768681924
ACH-001050,-0.3392515669306441
ACH-001053,0.022566924164792373
ACH-001054,0.01483369499071324
ACH-001061,-0.2618465861405465
ACH-001067,0.07919620050280704
ACH-001075,-0.09302525473022452
ACH-001096,-0.11075960445330857
ACH-001111,-0.3004894304399126
ACH-001119,-0.05410956584296395
ACH-001128,-0.014579523835226456
ACH-001134,-0.12210666852970585
ACH-001151,-0.17683414298857827
ACH-001163,-0.15948739668433576
ACH-001164,0.10085087903960703
ACH-001183,-0.2462079772763233
ACH-001192,-0.20775797570351706
ACH-001193,-0.3795928971079234
ACH-001196,-0.26647384691980136
ACH-001197,-0.2705837520394474
ACH-001205,-0.1319352985227409
ACH-001211,-0.08862638619628584
ACH-001212,-0.12749094420534876
ACH-001228,-0.2041035545236164
ACH-001232,-0.07332215764169955
ACH-001239,-0.12862849333445805
ACH-001270,-0.07538720239734469
ACH-001274,-0.12058750692674232
ACH-001275,-0.1661567431468276
ACH-001277,-0.21681275099901134
ACH-001278,-0.26015795935436825
ACH-001280,-0.18701896482556996
ACH-001283,-0.05302373112120097
ACH-001289,-0.024826834925742117
ACH-001300,-0.25676888233453304
ACH-001301,-0.06241043032303825
ACH-001302,-0.1103073242658016
ACH-001306,-0.15159330156439685
ACH-001318,-0.12417510337037588
ACH-001322,-0.11517735514736507
ACH-001328,-0.15077454103870194
ACH-001332,-0.04696609425671434
ACH-001336,-0.0374154052825847
ACH-001346,-0.09216215928355924
ACH-001353,-0.1919525898373325
ACH-001354,-0.09604535458489548
ACH-001367,-0.1112211216816162
ACH-001368,-0.21731364028875114
ACH-001374,0.1986414888338703
ACH-001377,-0.029551672459519587
ACH-001380,-0.20591100189792674
ACH-001391,-0.11256726185307446
ACH-001408,-0.11389796549714465
ACH-001430,-0.021205002714592254
ACH-001431,-0.22019821937875936
ACH-001450,-0.11029206333826287
ACH-001496,-0.1338383352286579
ACH-001500,-0.045983386231634435
ACH-001523,0.02975944777387143
ACH-001532,-0.08674378304897855
ACH-001550,0.006518009972961254
ACH-001552,0.13064721822839567
ACH-001554,-0.18879643129126564
ACH-001654,-0.2273552239986137
ACH-001735,-0.21623651190845736
ACH-001736,-0.1133878752027179
ACH-001737,0.013780653474406816
ACH-001740,0.0007165525830477702
ACH-001745,-0.12224976435019665
ACH-001765,-0.057460347356482123
