,ETNK1 (55500)
ACH-000004,-0.0685240892047357
ACH-000005,0.13592423562327738
ACH-000007,-0.05256068278286392
ACH-000009,0.13315505750335133
ACH-000011,-0.12129623858525272
ACH-000012,0.2139019787049714
ACH-000013,0.15329299594764373
ACH-000014,0.09606636210954207
ACH-000015,0.0016425437610263867
ACH-000017,-0.04287754786464608
ACH-000018,0.04720971288662555
ACH-000019,-0.10749688711529624
ACH-000021,0.02083351041622809
ACH-000022,-0.02338263748880355
ACH-000025,0.15140062382418992
ACH-000028,0.0952856466055566
ACH-000030,0.0766304223349087
ACH-000035,-0.006522932204966123
ACH-000036,0.10607070473107301
ACH-000037,0.0524712695892001
ACH-000039,0.1016929022736706
ACH-000040,0.08624659046934192
ACH-000041,0.11346297864637653
ACH-000042,0.08370033704513835
ACH-000045,0.10925194286626948
ACH-000047,0.06265487118672071
ACH-000052,0.22808342006472304
ACH-000053,-0.05396714936570436
ACH-000054,0.08011652378424539
ACH-000055,0.10546266907388112
ACH-000060,0.06940692431678204
ACH-000067,0.009911878485808578
ACH-000070,-0.05966375861901545
ACH-000075,0.06258924974154294
ACH-000078,0.11204800145619724
ACH-000082,-0.04279925834055196
ACH-000085,0.09087309548157173
ACH-000086,0.08324669831970583
ACH-000087,0.08802653859349896
ACH-000092,-0.043906700627776865
ACH-000095,0.07848360223030781
ACH-000097,0.055968033166920055
ACH-000098,0.14666079845560587
ACH-000099,0.08331903094148306
ACH-000108,0.05727196548190293
ACH-000113,0.01985472875523745
ACH-000116,-0.05822201964360759
ACH-000118,-0.06419058310007443
ACH-000120,0.10554267626793463
ACH-000123,0.021270579699047616
ACH-000127,0.07427324252432613
ACH-000128,-0.021628964355709115
ACH-000132,-0.029855716008129224
ACH-000133,0.10822956563190764
ACH-000137,0.0656293287905295
ACH-000138,0.011236008447363123
ACH-000142,0.06705943017469491
ACH-000143,0.037388848405420776
ACH-000146,-0.09166938259569037
ACH-000148,0.04457563552621864
ACH-000150,0.12080212206196644
ACH-000152,-0.0379577983167733
ACH-000153,0.031210273270163614
ACH-000159,0.02377957193844956
ACH-000160,0.047335915764542234
ACH-000163,0.13608675791722136
ACH-000167,-0.13991271472815678
ACH-000168,0.07848135922562327
ACH-000169,0.07893743715927483
ACH-000178,0.04662176390663508
ACH-000183,-0.1335630684684579
ACH-000188,0.047931125585189374
ACH-000189,-0.050686236908711116
ACH-000190,0.10508778308858603
ACH-000198,0.031897439148772376
ACH-000203,-0.5409674859053937
ACH-000204,0.07718685809906335
ACH-000206,-0.16566054000017374
ACH-000207,-0.04622104147345418
ACH-000208,0.03686596687574585
ACH-000210,0.056858745269122025
ACH-000211,-0.057901240016024175
ACH-000215,-0.026411997489525683
ACH-000221,0.08289333005884117
ACH-000222,0.16929666529775825
ACH-000223,0.015208647408844606
ACH-000226,-0.1196315541621902
ACH-000227,0.16531782577268644
ACH-000228,0.0034460780908031107
ACH-000231,0.06040949128898751
ACH-000232,0.04049679020580501
ACH-000233,-0.01168965988857181
ACH-000234,0.0052573822409676604
ACH-000235,-0.06912053462141034
ACH-000237,0.11529599579816575
ACH-000238,0.005149193681504911
ACH-000242,0.11177464883317696
ACH-000243,0.03604535254139665
ACH-000244,-0.03947328607097187
ACH-000246,0.15916884352444208
ACH-000248,-0.08732171319674126
ACH-000250,0.08083820481920248
ACH-000251,-0.04753406533320383
ACH-000252,0.02807031541993076
ACH-000253,-0.0313430524181061
ACH-000255,-0.11530737112402455
ACH-000256,-0.08493679956089216
ACH-000257,0.23664215484953674
ACH-000258,0.15219121179226244
ACH-000259,0.06683324898448835
ACH-000260,0.15478258392873068
ACH-000261,0.03155754798589277
ACH-000262,0.30671018836909586
ACH-000263,-0.0401803004815016
ACH-000264,0.0239294409985463
ACH-000265,0.006817232873397819
ACH-000266,-0.027619886814796067
ACH-000272,-0.002962725977879809
ACH-000274,0.02202428961034313
ACH-000277,0.12069000289454375
ACH-000278,0.09897095437474393
ACH-000279,0.044234977619473634
ACH-000280,0.01288864768949762
ACH-000281,0.09549908164790608
ACH-000288,0.026321437622946104
ACH-000291,0.11071354795057683
ACH-000293,-0.3089370819062019
ACH-000294,-0.07941192196191728
ACH-000295,0.173129186535921
ACH-000296,0.04663488223313507
ACH-000302,-0.006431441250570912
ACH-000304,-0.0095593237171721
ACH-000307,0.01993155199015245
