,SERPINF1 (5176)
ACH-000470,-0.2904721721016205
ACH-000471,-0.08978890034029183
ACH-000472,-0.12731845269845948
ACH-000473,0.10753227211872744
ACH-000475,0.004283133664492222
ACH-000476,-0.20074025415413455
ACH-000477,-0.09992963638409276
ACH-000479,0.14411530933612446
ACH-000480,0.07748567076584975
ACH-000481,-0.016278180217561056
ACH-000483,-0.08941530585619031
ACH-000484,-0.03032362714232295
ACH-000485,-0.04967782387794822
ACH-000486,0.012165222023792213
ACH-000487,-0.09864749204613972
ACH-000488,-0.10516699793526314
ACH-000490,-0.07722248294272475
ACH-000491,-0.08109848669233059
ACH-000495,-0.07812157819693111
ACH-000496,-0.2321904290692747
ACH-000499,0.06174303557912606
ACH-000500,0.2745529888033625
ACH-000502,-0.05804745010299282
ACH-000503,-0.12879212207572954
ACH-000505,-0.11005498544411862
ACH-000507,-0.007255258854635615
ACH-000510,-0.044070495453515976
ACH-000511,-0.15026427532304693
ACH-000512,-0.07843939255446496
ACH-000516,-0.004963639600073896
ACH-000517,-0.10446443465531988
ACH-000518,-0.06230802440582985
ACH-000520,-0.14091326775844507
ACH-000521,-0.15984715283127712
ACH-000522,-0.037627171366198885
ACH-000524,-0.0546239740419394
ACH-000527,-0.0969236862768052
ACH-000528,0.035751419996455897
ACH-000537,-0.025826484148933158
ACH-000541,-0.14411691833034315
ACH-000542,-0.0747727811946001
ACH-000544,-0.049135256804588114
ACH-000545,-0.08614296647511949
ACH-000547,0.056914668821668686
ACH-000548,0.05844294194043394
ACH-000549,-0.08821288074471434
ACH-000550,-0.09954513813463704
ACH-000552,-0.08401763921060074
ACH-000556,-0.07558232035783094
ACH-000557,-0.12450185860228735
ACH-000569,-0.13143049001605828
ACH-000570,-0.08847775466425806
ACH-000571,-0.1789121719021934
ACH-000573,0.07257580035541186
ACH-000576,-0.028913414645457294
ACH-000579,0.0546226377941258
ACH-000580,-0.05258944284511522
ACH-000584,-0.1264324245656923
ACH-000585,-0.11532764290546732
ACH-000588,-0.03960822818510741
ACH-000589,-0.05505485888217543
ACH-000591,-0.2150399006584237
ACH-000593,-0.04616948768038447
ACH-000600,0.0015201599168407822
ACH-000601,-0.10948039709811956
ACH-000605,0.07852987914711324
ACH-000606,0.15120248205458586
ACH-000608,-0.14075271993181
ACH-000614,-0.1174292928724428
ACH-000616,0.04328306914362618
ACH-000618,-0.059253460336697074
ACH-000619,0.11089539247056887
ACH-000620,-0.2024909992696402
ACH-000621,-0.13323668712796047
ACH-000622,-0.21252643478172706
ACH-000623,-0.2272887002904442
ACH-000624,-0.1879276505922892
ACH-000627,-0.2097622154927596
ACH-000630,-0.1833473200719489
ACH-000631,-0.21315193674872887
ACH-000632,-0.017547978626934215
ACH-000633,-0.05089712054966936
ACH-000637,0.15238027245648966
ACH-000638,0.13781358457996545
ACH-000646,-0.14202062104651825
ACH-000647,-0.12234772436089852
ACH-000648,-0.09173348714496207
ACH-000649,-0.05589707061729258
ACH-000651,-0.20228476303641
ACH-000652,-0.10925796832088601
ACH-000653,-0.1838822377849837
ACH-000657,-0.0022871754601445065
ACH-000658,-0.00101203029908391
ACH-000661,0.06213583138734648
ACH-000662,-0.16335959696629898
ACH-000663,-0.098159729995549
ACH-000665,-0.09007620849548616
ACH-000671,0.015083193310664019
ACH-000672,-0.36564252216604
ACH-000673,-0.12277074428708044
ACH-000676,-0.055104793584716164
ACH-000677,-0.122869958690903
ACH-000681,-0.20114422680732089
ACH-000683,-0.08778668022642973
ACH-000684,0.01452101301361832
ACH-000688,-0.3040945214728691
ACH-000693,-0.10798114328670376
ACH-000694,-0.10692253312595976
ACH-000695,-0.3276073699458361
ACH-000696,-0.06264277601447299
ACH-000697,-0.05977529413394735
ACH-000699,-0.08937631854171789
ACH-000701,-0.14417446429549435
ACH-000706,-0.07773057525901203
ACH-000711,-0.12229785371399485
ACH-000713,-0.1068414171237507
ACH-000714,-0.173233220949822
ACH-000718,-0.08954284850453159
ACH-000720,-0.18374490322881135
ACH-000721,-0.07719210369088894
ACH-000724,0.01879506366138426
ACH-000725,-0.08439230542977612
ACH-000732,-0.0062317615009473476
ACH-000734,0.0015536900317230204
ACH-000735,-0.10715161972156828
ACH-000736,-0.0952333465967329
ACH-000738,0.01692040026124324
ACH-000746,0.04351889395311118
ACH-000747,-0.11393334550100187
ACH-000748,-0.10192428940689396
ACH-000753,-0.06856496898537594
ACH-000756,-0.0040073595437759395
ACH-000757,-0.031426068074065214
ACH-000758,-0.016286092054207457
ACH-000760,-0.153599712285069
ACH-000762,-0.21073675503482575
ACH-000763,0.02672707235004703
ACH-000764,0.17729296337412168
ACH-000765,-0.006455465272902416
ACH-000766,-0.1893586130816648
ACH-000767,-0.27398477177467895
ACH-000768,-0.17785859221217326
ACH-000769,-0.07402005887815725
ACH-000770,-0.07492520455591473
ACH-000771,-0.07735846200456635
ACH-000773,-0.12622440945210253
ACH-000776,-0.19950387697081504
ACH-000777,-0.09787304933249684
ACH-000778,-0.0832764994386063
ACH-000781,-0.09411179623771926
ACH-000782,-0.0936273528653646
ACH-000783,-0.09320840348621788
ACH-000784,-0.04528119977262183
ACH-000785,0.04604592989845453
ACH-000787,-0.1222171597039344
ACH-000788,-0.2003355423964684
ACH-000791,-0.1516375829525139
ACH-000792,-0.09097760899693223
ACH-000794,-0.04404455294382365
ACH-000796,-0.034510866693557685
ACH-000798,-0.12879895482081646
ACH-000799,0.08821074096209265
ACH-000800,-0.17662277102844962
ACH-000802,-0.11057621168515254
ACH-000804,0.0946168662870897
ACH-000805,0.08548147024636521
ACH-000809,-0.08261053159183925
ACH-000810,-0.2576055314137251
ACH-000811,-0.20773942339251555
ACH-000817,-0.005021701757723525
ACH-000819,0.04599099217156652
ACH-000820,0.1975168210361165
ACH-000821,-0.053637836181014614
ACH-000822,0.011747817069388614
ACH-000823,-0.02315132658032414
ACH-000824,0.01369223939831816
ACH-000827,-0.01768787925824944
ACH-000829,-0.09113961495067002
ACH-000831,0.15631914838358502
ACH-000832,-0.0977966113231644
ACH-000833,-0.003917254897650146
ACH-000834,-0.043273872478605084
ACH-000835,-0.062473133344137975
ACH-000836,-0.18074920693136215
ACH-000837,-0.07725114933256742
ACH-000838,-0.16987451367253714
ACH-000839,0.011120828327625856
ACH-000840,0.07577749120639073
ACH-000841,-0.1585549046115712
ACH-000843,-0.15517136783881902
ACH-000846,0.11549160373068662
ACH-000847,-0.042549379279266636
ACH-000848,-0.07047194379370561
ACH-000849,0.021214469575856168
ACH-000851,-0.2098309824956663
ACH-000855,0.09616979033900656
ACH-000856,-0.2513718426812986
ACH-000858,-0.002463627112871001
ACH-000859,-0.09268278061881392
ACH-000861,-0.1836384472963404
ACH-000862,-0.07371474907531966
ACH-000865,-0.06301440287324084
ACH-000866,0.08587234316118972
ACH-000867,-0.09326006824230873
ACH-000869,-0.010134512965958535
ACH-000872,0.02637295611861736
ACH-000873,-0.21781763644760727
ACH-000876,0.0620113818723567
ACH-000878,-0.10087523585655388
ACH-000880,-0.16674456336536111
ACH-000881,-0.10305261292580456
ACH-000882,-0.11671005096611507
ACH-000884,-0.14065379741120762
ACH-000885,-0.2111537207520581
ACH-000887,-0.045889586775243234
ACH-000889,-0.005143028387934255
ACH-000896,0.010762175520928329
ACH-000898,0.14238502473365375
ACH-000900,0.0019936071151640624
ACH-000901,0.031103490486442436
ACH-000905,-0.12625166016691156
ACH-000906,-0.08696589499083364
ACH-000907,0.0986706461889659
ACH-000910,-0.08277683943139154
ACH-000911,-0.06841038156485095
ACH-000912,-0.10229934199425604
ACH-000913,-0.08467004923069282
ACH-000915,-0.1181497792783815
ACH-000916,-0.21313345979180287
ACH-000917,0.14583278408582664
ACH-000920,-0.2665136942123098
ACH-000921,-0.04526906774905351
ACH-000924,0.007089208612537934
ACH-000926,-0.2616103625743098
ACH-000928,-0.05087902534479538
ACH-000929,-0.1240441468306964
ACH-000932,-0.09364550630904887
ACH-000935,-0.14338067631190793
ACH-000936,0.1163131276349595
ACH-000937,0.07603482342340209
ACH-000938,-0.029554456249241905
ACH-000939,0.028225845794770645
ACH-000941,0.013901317471938205
ACH-000943,-0.08094675943482617
ACH-000946,-0.05738400310186058
ACH-000947,-0.05731281051991186
ACH-000948,-0.018964103894978573
ACH-000950,-0.13476952836395545
ACH-000953,-0.06488315919732007
ACH-000954,0.18129606338006765
ACH-000957,-0.12223590177388048
ACH-000958,-0.06619666681307743
ACH-000960,-0.15519036886922244
ACH-000963,-0.08847770691710657
ACH-000968,-0.0291102658454688
ACH-000969,0.04115251620770219
ACH-000972,0.01807848630496328
ACH-000973,-0.041476566367084466
ACH-000974,-0.1374158577312582
ACH-000978,0.19230088290556005
ACH-000984,-0.0775720041296257
ACH-000986,0.05366880386060572
ACH-000988,0.08894299059266199
ACH-000993,-0.1232421873821884
ACH-000994,-0.22338723343836087
ACH-000996,-0.21698606773272106
ACH-001001,-0.11338437293640105
ACH-001020,0.026462826124171872
ACH-001028,0.04260773150631178
ACH-001031,-0.12565612501408852
ACH-001038,-0.1794245864895918
ACH-001048,-0.02179336071770801
ACH-001050,-0.27983606435721003
ACH-001053,-0.290109480765172
ACH-001054,-0.16230738488009264
ACH-001061,-0.015851217740399437
ACH-001067,0.024020452108930456
ACH-001075,-0.18939666122695364
ACH-001096,-0.0735837928222913
ACH-001111,0.021253748002415092
ACH-001119,-0.2174210067599433
ACH-001128,0.07488585803733751
ACH-001134,-0.09858267489036436
ACH-001151,-0.09683947854836336
ACH-001163,0.0389102909563692
ACH-001164,-0.28582732473957906
ACH-001183,-0.28587683977141004
ACH-001192,-0.10854612527547457
ACH-001193,-0.03494006695328045
ACH-001196,-0.14338701089614256
ACH-001197,0.013342952160591377
ACH-001205,-0.10332481649615256
ACH-001211,-0.08739859325966863
ACH-001212,-0.16887118264085713
ACH-001228,-0.08969689987795261
ACH-001232,-0.2454266132155465
ACH-001239,-0.03580047958227757
ACH-001270,0.010801193009068576
ACH-001274,-0.20178220404842764
ACH-001275,-0.03628356572202993
ACH-001277,-0.1259676999191557
ACH-001278,0.17225730649765275
ACH-001280,-0.2301664797522281
ACH-001283,-0.07871007399645102
ACH-001289,-0.12620486485705926
ACH-001300,-0.5378696039213217
ACH-001301,-0.05359320403294563
ACH-001302,0.17518920536473068
ACH-001306,-0.17322592068356366
ACH-001318,-0.050605942551115016
ACH-001322,-0.1367403207943282
ACH-001328,-0.1633955821367972
ACH-001332,-0.05527737549479956
ACH-001336,-0.010527247411867731
ACH-001346,0.036977049573012975
ACH-001353,-0.11427952348587105
ACH-001354,-0.150953604209297
ACH-001367,0.07070410032171523
ACH-001368,-0.07284019345977807
ACH-001374,0.14201096508929795
ACH-001377,-0.0975194218797979
ACH-001380,-0.1209741353922986
ACH-001391,-0.20543118046609574
ACH-001408,-0.06492160159624367
ACH-001430,-0.20717116375172767
ACH-001431,-0.08158372201556541
ACH-001450,-0.2078471890697417
ACH-001496,-0.13228910843764366
ACH-001500,-0.22921416888896165
ACH-001523,-0.15204856802096758
ACH-001532,-0.06938605235724513
ACH-001550,-0.05750310521159716
ACH-001552,-0.05457570926359948
ACH-001554,-0.1408439062945448
ACH-001654,-0.09781808460000176
ACH-001735,-0.17400972445545584
ACH-001736,-0.10815289126981158
ACH-001737,-0.5016948030959487
ACH-001740,-0.1838830468496033
ACH-001745,-0.015480926385793506
ACH-001765,-0.1075118170217326
