,SUMF2 (25870)
ACH-000004,0.07870537441689733
ACH-000005,0.2794369825596396
ACH-000007,-0.2673212130085436
ACH-000009,-0.048086947515366484
ACH-000011,0.0549753091699268
ACH-000012,-0.1793933594352899
ACH-000013,0.08340974687393245
ACH-000014,-0.03753395441119132
ACH-000015,-0.0733561672503938
ACH-000017,0.05422020171208869
ACH-000018,0.07739874381519837
ACH-000019,0.054085911154511314
ACH-000021,0.05760724036486343
ACH-000022,0.06124977657467955
ACH-000025,0.023469154062153105
ACH-000028,0.15548445131229066
ACH-000030,0.08105075329378764
ACH-000035,0.005353573849804881
ACH-000036,-0.03373057810005368
ACH-000037,0.2046329363537929
ACH-000039,0.07633495289394224
ACH-000040,0.024318331946580736
ACH-000041,0.04677374461466005
ACH-000042,-0.07911386704341722
ACH-000045,0.039187853674588685
ACH-000047,0.026748037378416224
ACH-000052,-0.20691290290078385
ACH-000053,0.04072672211321722
ACH-000054,-0.12352384235375055
ACH-000055,0.07783970869307334
ACH-000060,-0.0779950989362022
ACH-000067,0.046202659704569736
ACH-000070,-0.07591244375524901
ACH-000075,-0.004312570675778103
ACH-000078,0.030813940826807606
ACH-000082,-0.08006475134526345
ACH-000085,0.23354122453975815
ACH-000086,0.1560209795536332
ACH-000087,0.020838923570772112
ACH-000092,0.0748514154199963
ACH-000095,0.029099775160065462
ACH-000097,0.09479106376152738
ACH-000098,0.03661785033867608
ACH-000099,0.02406057396998252
ACH-000108,0.04443350605821135
ACH-000113,0.031526078799416594
ACH-000116,-0.051281116303879264
ACH-000118,0.08589191152513402
ACH-000120,0.0897854488508866
ACH-000123,-0.06345551372606872
ACH-000127,0.03830467822262941
ACH-000128,-0.1742159525173864
ACH-000132,0.12224039213052805
ACH-000133,-0.04325927239660268
ACH-000137,-0.0242475436198961
ACH-000138,0.1589623247615716
ACH-000142,-0.0471597867041215
ACH-000143,-0.12302136621288667
ACH-000146,-0.004600304940158833
ACH-000148,0.026529463448766118
ACH-000150,0.10633356254261693
ACH-000152,0.04174746903320724
ACH-000153,-0.13867818800876916
ACH-000159,-0.09388293232901117
ACH-000160,0.03360230963801858
ACH-000163,0.10536599720222914
ACH-000167,0.2770168747515648
ACH-000168,0.15872829794413995
ACH-000169,0.0745475317231976
ACH-000178,0.16297073986234606
ACH-000183,0.09974871407016347
ACH-000188,0.0759885452526542
ACH-000189,0.012071677622165128
ACH-000190,0.07756374825419564
ACH-000198,0.1547420140526251
ACH-000203,-0.2532501419443925
ACH-000204,0.17854212507168649
ACH-000206,0.048798595513822
ACH-000207,0.08108623434615905
ACH-000208,-0.28375874704331083
ACH-000210,0.0819725221075644
ACH-000211,0.08875909201761661
ACH-000215,0.0403208872611801
ACH-000221,-0.08873434047635792
ACH-000222,-0.01030668620412152
ACH-000223,-0.0059633102057570974
ACH-000226,-0.06622110455010184
ACH-000227,0.14272999866984265
ACH-000228,0.03399306058427025
ACH-000231,0.05169730498042867
ACH-000232,-0.04837835456672188
ACH-000233,0.0667375365296161
ACH-000234,-0.003420945325699009
ACH-000235,-0.0051595172917748774
ACH-000237,-0.02122515383793941
ACH-000238,-0.0637445902868377
ACH-000242,-0.21086157868274427
ACH-000243,0.01968375465499543
ACH-000244,-0.2364232771255277
ACH-000246,0.1161979768900744
ACH-000248,0.11966569362323667
ACH-000250,0.025475623695335663
ACH-000251,0.1616465767270537
ACH-000252,0.022975054977328074
ACH-000253,0.09109342794987214
ACH-000255,-0.07270008314201197
ACH-000256,0.14242204844876086
ACH-000257,-0.10292492366435828
ACH-000258,0.16154738593761672
ACH-000259,0.12690737134490318
ACH-000260,0.17384669244474554
ACH-000261,0.04007934760753636
ACH-000262,-0.03779650237132122
ACH-000263,0.2089566609829436
ACH-000264,0.033776012169099395
ACH-000265,-0.018653895814691783
ACH-000266,-0.06522615582470173
ACH-000272,0.031905114684271804
ACH-000274,0.580979732873956
ACH-000277,-0.07075197788001432
ACH-000278,0.07047396492945478
ACH-000279,0.08022101764960067
ACH-000280,0.003849181967847701
ACH-000281,0.07629796175289924
ACH-000288,0.009812216761419095
ACH-000291,-0.16229272532243558
ACH-000293,0.049922772579286685
ACH-000294,0.018407937026111
ACH-000295,0.2146198092316475
ACH-000296,0.14108184667901813
ACH-000302,-0.049059347645479305
ACH-000304,0.020648574953592118
ACH-000307,-0.10202690757737858
ACH-000308,-0.06317724555254309
ACH-000310,-0.047194019056352614
ACH-000311,-0.033504404208435395
ACH-000312,0.15376450258679006
ACH-000315,-0.04007245592319621
ACH-000316,-0.1107015124619316
ACH-000317,0.3827945179608413
ACH-000318,0.017277457921135664
ACH-000319,-0.06098508764583015
ACH-000320,0.04515154021128682
ACH-000322,0.17783078972536825
ACH-000323,0.0301457983985137
ACH-000324,0.00661196862192019
ACH-000329,0.0600999995111513
ACH-000330,0.10806555129463308
ACH-000331,0.021236273579641304
ACH-000332,0.07970120466229992
ACH-000334,0.17106015827239268
ACH-000335,0.2562596718246848
ACH-000336,0.10309164124445146
ACH-000337,-0.1344592759841925
ACH-000338,0.08332583636929025
ACH-000339,-0.04323594938242567
ACH-000341,-0.14405719945860754
ACH-000348,0.043947335263213774
ACH-000350,-0.0854513338970866
ACH-000352,0.03498642012808618
ACH-000356,-0.03615669576365911
ACH-000361,-0.0018854925254922887
ACH-000362,0.01945298930356924
ACH-000363,0.06644733277690325
ACH-000364,0.035763075323015765
ACH-000365,-0.010534537795278208
ACH-000366,0.0771165748272628
ACH-000368,0.0563515828089304
ACH-000374,0.027425506941751072
ACH-000375,0.057666512949860076
ACH-000376,-0.012961952076821954
ACH-000381,0.025195516478856428
ACH-000383,0.04721047313808117
ACH-000387,0.07625860193259952
ACH-000389,0.027414402962346
ACH-000390,-0.1779937120422043
ACH-000393,-0.07058627277232685
ACH-000395,-0.020315374248305543
ACH-000396,-0.17028320643639985
ACH-000397,-0.008105393574900675
ACH-000401,0.17070412094651982
ACH-000402,0.014763993891837104
ACH-000403,0.020496627500224684
ACH-000404,-0.2707288125418361
ACH-000406,0.013607591729068362
ACH-000407,-0.01971386738667601
ACH-000408,0.11827910306726863
ACH-000410,0.01585728691816069
ACH-000411,0.08755985115780619
ACH-000414,0.03796081280711089
ACH-000415,0.005858714412171582
ACH-000416,-0.0808479656503517
ACH-000420,-0.18034239794059154
ACH-000421,0.02403698380339444
ACH-000424,0.07129344278662464
ACH-000425,0.05496255980426343
ACH-000426,-0.002206740714178198
ACH-000427,0.09225704166005326
ACH-000433,-0.11493481530893652
ACH-000435,0.015412372392492725
ACH-000436,0.2461034449168245
ACH-000444,0.08027959690949034
ACH-000445,0.024254200362614213
ACH-000448,0.0625007303513895
ACH-000450,0.020454127934068544
ACH-000452,-0.09678606455413022
ACH-000454,-0.07478106979886377
ACH-000458,0.004933722320117101
ACH-000459,0.05811903685632627
ACH-000460,0.040959592652487
ACH-000461,0.0008696221261889568
ACH-000463,-0.01077950530747783
ACH-000464,0.06447917143950414
ACH-000466,-0.04463817113737948
ACH-000467,0.07896376127027657
ACH-000468,0.1686091316723711
ACH-000469,0.09027162017405932
ACH-000470,-0.02648619477925869
ACH-000471,-0.0082495287957732
ACH-000472,-0.003612695306181913
ACH-000473,-0.09725423741839544
ACH-000475,-0.037832183793793606
ACH-000476,-0.057291271032985876
ACH-000477,0.01419117737978868
ACH-000479,-0.07062103400293976
ACH-000480,0.1264209916703693
ACH-000481,0.10890505967697156
ACH-000483,0.2650108990781362
ACH-000484,0.049798994968490766
ACH-000485,0.0029820931336243363
ACH-000486,-0.0016541600231889735
ACH-000487,0.11768618368643853
ACH-000488,0.05722316882796506
ACH-000490,0.04615781735196478
ACH-000491,0.17655513004992412
ACH-000495,0.1619741531495998
ACH-000496,0.05348137854679502
ACH-000499,0.13726013538701762
ACH-000500,0.13169893184198522
ACH-000502,0.1096127613356334
ACH-000503,-0.2608526659572608
ACH-000505,0.0960796054247049
ACH-000507,-0.0061230971379424215
ACH-000510,-0.04073626070083021
ACH-000511,0.13703247961194626
ACH-000512,0.1402910735033392
ACH-000516,-0.0047563345266942204
ACH-000517,0.04936608634097574
ACH-000518,-0.06592129983047097
ACH-000520,0.07326174326220601
ACH-000521,0.0646787891628639
ACH-000522,-0.017480011168239714
ACH-000524,-0.05262540238829736
ACH-000527,-0.03630064174387612
ACH-000528,0.038604946346042855
ACH-000537,-0.041280142925436136
ACH-000541,0.06449537411848491
ACH-000542,0.015139015770528232
ACH-000544,-0.34316334783955194
ACH-000545,0.09045553042445584
ACH-000547,0.14282830283388548
ACH-000548,0.1836766755902348
ACH-000549,0.06113423218796522
ACH-000550,-0.07078087290558159
ACH-000552,0.1339820195120868
ACH-000556,0.1592128439737917
ACH-000557,0.10899923074649456
ACH-000569,0.17640225488764003
ACH-000570,0.057038648541779674
ACH-000571,0.15711616685528576
ACH-000573,-0.04461108365854947
ACH-000576,0.1716756143629199
ACH-000579,0.09696409433145478
ACH-000580,0.055862722033046576
ACH-000584,-0.015923063066301618
ACH-000585,0.029225017650104167
ACH-000588,-0.049063245764101315
ACH-000589,0.09767839123637126
ACH-000591,0.002598506165703273
ACH-000593,0.03565387340360082
ACH-000600,0.0996352368443611
ACH-000601,0.1146491945052676
ACH-000605,0.10885041228513057
ACH-000606,0.06336922072192873
ACH-000608,-0.03904593524691674
ACH-000614,-0.08331791818071922
ACH-000616,-0.07416668886868986
ACH-000618,0.06492333042874271
ACH-000619,0.1264503782777415
ACH-000620,-0.06399320899380541
ACH-000621,0.029804369096621992
ACH-000622,0.11460349723962053
ACH-000623,-0.006900083262644815
ACH-000624,-0.042992337053444615
ACH-000627,0.025169532533234538
ACH-000630,0.06846320066417645
ACH-000631,-0.06401200866611838
ACH-000632,0.015760167343391
ACH-000633,0.08932874398089799
ACH-000637,-0.17508773857867144
ACH-000638,0.06701308316873641
ACH-000646,0.03431984579529357
ACH-000647,0.1849972074872957
ACH-000648,0.08804162980802947
ACH-000649,0.0595969268438098
ACH-000651,-0.014854681069042001
ACH-000652,0.01015943969851596
ACH-000653,0.25013082890965443
