,G0S2 (50486)
ACH-000556,0.06692863427415036
ACH-000557,-0.0588762714796804
ACH-000569,-0.1566333723701729
ACH-000570,0.0957371872918902
ACH-000571,0.029464531223906045
ACH-000573,-0.02731130643299197
ACH-000576,0.07314996801574324
ACH-000579,0.00642102275919939
ACH-000580,0.08559776373144892
ACH-000584,0.036048020804793
ACH-000585,-0.010094311695202595
ACH-000588,0.15765330655537838
ACH-000589,0.05850962160563709
ACH-000591,0.18505745608596147
ACH-000593,-0.059666769230333476
ACH-000600,0.10220241141468543
ACH-000601,0.013388075945673313
ACH-000605,0.04133239351078016
ACH-000606,0.011893629441525002
ACH-000608,0.06683012727329332
ACH-000614,0.10087715691183977
ACH-000616,0.0139369896614922
ACH-000618,-0.01620568612351114
ACH-000619,0.0224261650715562
ACH-000620,0.1114050595529572
ACH-000621,0.08982516962075811
ACH-000622,-0.02290160168394797
ACH-000623,0.049737181857475776
ACH-000624,0.017801807691492876
ACH-000627,-0.03590822017180869
ACH-000630,-0.047149610122457816
ACH-000631,-0.09665853666673188
ACH-000632,0.09792626897845387
ACH-000633,0.031265195878581155
ACH-000637,-0.05917523400208322
ACH-000638,0.012215138115585686
ACH-000646,0.09825293562721106
ACH-000647,0.01742960221621026
ACH-000648,0.00625044875237945
ACH-000649,0.031394803370005685
ACH-000651,-0.06955408202402552
ACH-000652,-0.14713196665731812
ACH-000653,0.09119587171603763
ACH-000657,0.06438501651158501
ACH-000658,-0.13812033196802348
ACH-000661,0.043740345927806686
ACH-000662,0.14681959490515414
ACH-000663,-0.07302181728522274
ACH-000665,0.0322774186396813
ACH-000671,-0.07658975821295874
ACH-000672,0.16853482824748114
ACH-000673,0.034708975104252096
ACH-000676,-0.02393387987748056
ACH-000677,0.02912924453515205
ACH-000681,0.0268070862143151
ACH-000683,-0.09939072569133578
ACH-000684,0.1355104949076602
ACH-000688,0.021636703957589484
ACH-000693,0.0079026979408581
ACH-000694,-0.06024929908998816
ACH-000695,-0.1386397770146624
ACH-000696,-0.009522350157564962
ACH-000697,0.08686694933358248
ACH-000699,0.06432270914548815
ACH-000701,-0.15077501371500193
ACH-000706,0.07237257931823175
ACH-000711,-0.06221578049014113
ACH-000713,0.1863151224405924
ACH-000714,0.07976815027701056
ACH-000718,0.02445478678942785
ACH-000720,0.056962927895398335
ACH-000721,-0.01156225246636293
ACH-000724,0.04069345005694894
ACH-000725,0.04185750690142183
ACH-000732,-0.023902998394796614
ACH-000734,0.02036441274136149
ACH-000735,-0.1018265787231885
ACH-000736,0.056357186753954285
ACH-000738,0.03855276684764875
ACH-000746,0.016082215664160474
ACH-000747,-0.008859578718795528
ACH-000748,0.05810672421973066
ACH-000753,0.0006249353063146949
ACH-000756,-0.05318081109157681
ACH-000757,0.06190010406994675
ACH-000758,-0.027222684864491857
ACH-000760,-0.11620056894304685
ACH-000762,-0.07590186196931661
ACH-000763,0.06485533526381164
ACH-000764,0.2543101612619533
ACH-000765,-0.0241525513445448
ACH-000766,0.09035439389360746
ACH-000767,0.055342069526901516
ACH-000768,-0.0367414399068769
ACH-000769,0.04439084317591191
ACH-000770,0.041149453457235134
ACH-000771,-0.04141792447652496
ACH-000773,-0.0772482360579934
ACH-000776,-0.025242871266682527
ACH-000777,-0.05380947057287271
ACH-000778,-0.014775825686713246
ACH-000781,0.025829864843700298
ACH-000782,-0.04306251718437448
ACH-000783,0.07217087689869607
ACH-000784,-0.009866603886365516
ACH-000785,0.002657226791295369
ACH-000787,-0.06917508581243723
ACH-000788,0.02204292582552589
ACH-000791,-0.08499193486769516
ACH-000792,0.08313846282407304
ACH-000794,0.010415152392980279
ACH-000796,0.009450930678877416
ACH-000798,-0.05793076815040196
ACH-000799,0.17185856238023764
ACH-000800,-0.13086315866096665
ACH-000802,0.004798722453952917
ACH-000804,0.08147375154901666
ACH-000805,-0.15379413794912794
ACH-000809,-0.010702348049147074
ACH-000810,0.008017146591724283
ACH-000811,0.03456507464168691
ACH-000817,0.1778755543839813
ACH-000819,0.07994891650217921
ACH-000820,-0.15565062302277705
ACH-000821,-0.0408604472434328
ACH-000822,-0.037249887807989115
ACH-000823,-0.11913482087004322
ACH-000824,-0.04751137017994286
ACH-000827,-0.02136882116735871
ACH-000829,0.1677048455274043
ACH-000831,0.07648469035554385
ACH-000832,-0.02748577531771084
ACH-000833,-0.045324179175257835
ACH-000834,-0.05497759066090117
ACH-000835,0.0610324160776751
ACH-000836,0.008945031098033303
ACH-000837,-0.011806832111507676
ACH-000838,0.243155213601466
ACH-000839,-0.048333209352694737
ACH-000840,0.1330901546774688
ACH-000841,-0.034464150989696435
ACH-000843,0.10391008742964927
ACH-000846,-0.14996620496845442
ACH-000847,0.013438636401178705
ACH-000848,0.08241511491963131
ACH-000849,0.09826705716137704
ACH-000851,0.016518380790856532
ACH-000855,-0.0856419480591572
ACH-000856,0.10304508594460343
ACH-000858,-0.03613900525326853
ACH-000859,-0.0012014126869613775
ACH-000861,-0.10864518654036613
ACH-000862,0.020260379569098808
ACH-000865,-0.055553321330548765
ACH-000866,0.049217028775137985
ACH-000867,0.02759899647674802
ACH-000869,-0.11823082342097968
ACH-000872,-0.01927726585675969
ACH-000873,0.08843735863797264
ACH-000876,-0.02898102621733136
ACH-000878,0.2361775182870188
ACH-000880,-0.09320095029127892
ACH-000881,0.03959803979789088
ACH-000882,0.09818011776460872
ACH-000884,-0.02439662087170029
ACH-000885,0.07662531353126584
ACH-000887,-0.0012407939812432902
ACH-000889,-0.06841363257538173
ACH-000896,-0.027497684177024573
ACH-000898,0.14510350276344236
ACH-000900,0.06325577425205331
ACH-000901,0.07916905487801447
ACH-000905,-0.010224801335243044
ACH-000906,-0.02251508395879433
ACH-000907,-0.06890481314888544
ACH-000910,-0.08751333006210822
ACH-000911,-0.03221296814520756
ACH-000912,0.14783633759307285
ACH-000913,-0.061809998422422074
ACH-000915,-0.03522005003869276
ACH-000916,-0.07159990916270054
ACH-000917,-0.035927698823799835
ACH-000920,0.07447562092608093
ACH-000921,-0.1456990831824896
ACH-000924,-0.11397012545490234
ACH-000926,-0.02764540955222186
ACH-000928,0.0754581672318805
ACH-000929,0.2456115243991946
ACH-000932,0.10139015901452396
ACH-000935,-0.11569347623045895
ACH-000936,-0.2807582563750161
ACH-000937,-0.003655211248116058
ACH-000938,0.027316475842063058
ACH-000939,-0.13018569470338373
ACH-000941,-0.02848790453419945
ACH-000943,0.00015000794778048315
ACH-000946,-0.052007614144512763
ACH-000947,-0.009044507744030287
ACH-000948,0.045790260853275686
ACH-000950,0.10182964182979687
ACH-000953,-0.13827526784716307
ACH-000954,-0.07076703923654053
ACH-000957,0.15219919158851938
ACH-000958,-0.0837512854557046
ACH-000960,0.030343284653623705
ACH-000963,0.2835701426112421
ACH-000968,-0.11218489408708628
ACH-000969,-0.015493035114756304
ACH-000972,0.2616491096253571
ACH-000973,0.0011193698719739005
ACH-000974,-0.08918250488872292
ACH-000978,0.06748798428621612
ACH-000984,-0.034568166283433815
ACH-000986,0.08153863072437822
ACH-000988,-0.11934910101116605
ACH-000993,0.04557840256003636
ACH-000994,-0.003628845759545135
ACH-000996,-0.03331146520021832
ACH-001001,-0.05436189619723646
ACH-001020,-0.11969826275301212
ACH-001028,0.004068390514354946
ACH-001031,0.005316957347981479
ACH-001038,-0.005329706647385992
ACH-001048,-0.07675858815713911
ACH-001050,-0.028656004461740506
ACH-001053,0.06678554699147833
ACH-001054,0.028004560503917104
ACH-001061,0.1111976965391417
ACH-001067,-0.031911773504041424
ACH-001075,0.05027397382724242
ACH-001096,-0.030921343329651508
ACH-001111,0.26504027483314657
ACH-001119,0.058456734743361626
ACH-001128,0.2505274017730784
ACH-001134,0.11653654312437367
ACH-001151,-0.08850485001045742
ACH-001163,-0.011529534672802828
ACH-001164,0.08199940056856933
ACH-001183,-0.08350342561261137
ACH-001192,0.04975565756532869
ACH-001193,0.03749166023332234
ACH-001196,0.15528714944595567
ACH-001197,-0.0077825738693229375
ACH-001205,-0.24660119751417015
ACH-001211,0.20197266552571685
ACH-001212,-0.15087752114886452
ACH-001228,-0.2509055127767703
ACH-001232,0.15416506334831875
ACH-001239,0.05122842462064968
ACH-001270,0.05614216526593912
ACH-001274,-0.16689547848132458
ACH-001275,0.06959788415222601
ACH-001277,-0.2632198303506158
ACH-001278,0.11580967570960955
ACH-001280,0.06443091218220817
ACH-001283,0.0021137059959021056
ACH-001289,-0.0542084978682758
ACH-001300,0.030968416932913693
ACH-001301,-0.0558126391970333
ACH-001302,-0.05265690815166495
ACH-001306,0.01954849220388382
ACH-001318,0.06893381161445344
ACH-001322,-0.10061466473907188
ACH-001328,-0.01553506938249549
ACH-001332,-0.001094361813583139
ACH-001336,-0.12093715120208047
ACH-001346,-0.02559740526871474
ACH-001353,0.1051350171458734
ACH-001354,-0.07871453572978099
ACH-001367,-0.06051454986582103
ACH-001368,-0.017450472743293876
ACH-001374,0.10784344083753288
ACH-001377,-0.06914043144429415
ACH-001380,-0.001611371339484386
ACH-001391,-0.11366752574666185
ACH-001408,-0.12080091080856445
ACH-001430,0.2313826399483375
ACH-001431,7.208252751266914e-05
ACH-001450,-0.364890378017435
ACH-001496,0.13421524853428424
ACH-001500,0.1578023690754699
ACH-001523,0.02082051248920641
ACH-001532,0.035039701580905566
ACH-001550,0.012948193656778104
ACH-001552,-0.20012817128781385
ACH-001554,-0.1170604203345192
ACH-001654,0.10572235580926767
ACH-001735,0.09809408537069908
ACH-001736,0.11075675190756083
ACH-001737,0.3766341108870661
ACH-001740,0.01778237106612291
ACH-001745,0.010422209984558034
ACH-001765,0.00815394816362617
