,BRAP (8315)
ACH-000178,0.2377779657050543
ACH-000183,-0.6817175551510766
ACH-000188,-0.13861439776419868
ACH-000189,-0.2538098893054072
ACH-000190,0.19489540998176136
ACH-000198,0.03235972275134955
ACH-000203,-0.3091458086296449
ACH-000204,-0.05892134501154441
ACH-000206,-0.20687937735460152
ACH-000207,0.013644480621731292
ACH-000208,0.2563968286239535
ACH-000210,-0.16515330242323
ACH-000211,-0.4030544147369074
ACH-000215,-0.22509333588270933
ACH-000221,-0.3439755464467052
ACH-000222,-0.04717460434988882
ACH-000223,-0.21684925076989606
ACH-000226,-0.3703314314925834
ACH-000227,-0.12024568782334423
ACH-000228,0.04588442869734693
ACH-000231,-0.09840136350138293
ACH-000232,-0.08918946536097118
ACH-000233,-0.0439934054306296
ACH-000234,-0.1994982815753294
ACH-000235,-0.2104154882120648
ACH-000237,-0.1124840571877421
ACH-000238,-0.08660981172259216
ACH-000242,-0.044949665712344385
ACH-000243,0.039784383399324816
ACH-000244,-0.4728530051202664
ACH-000246,-0.40849389309614587
ACH-000248,-0.12989164602727593
ACH-000250,-0.2778495452148788
ACH-000251,-0.03952568670896769
ACH-000252,-0.15261662415539767
ACH-000253,-0.1320885092411062
ACH-000255,0.2401778598579984
ACH-000256,-0.0017739897532708774
ACH-000257,0.2868867802929337
ACH-000258,-0.1473994624297911
ACH-000259,0.03071100736666955
ACH-000260,0.016383259606197933
ACH-000261,-0.1384599276685975
ACH-000262,-0.4051669485438488
ACH-000263,-0.02318329185525908
ACH-000264,-0.2719041563327992
ACH-000265,0.06647506333030391
ACH-000266,-0.06735392201542252
ACH-000272,-0.09702093508441753
ACH-000274,-0.3317129547345389
ACH-000277,-0.1801293269826182
ACH-000278,-0.2054989554697207
ACH-000279,0.0669641962860393
ACH-000280,-0.2515167133651107
ACH-000281,0.011218181371586174
ACH-000288,-0.14915833497021214
ACH-000291,-0.011613209645251626
ACH-000293,-0.20389526583678072
ACH-000294,-0.062435971111189925
ACH-000295,-0.033107283969187544
ACH-000296,-0.6324791428757037
ACH-000302,-0.1787468484445527
ACH-000304,-0.2719768669337361
ACH-000307,-0.11101176157800707
ACH-000308,-0.15767098391738948
ACH-000310,0.03837388889690027
ACH-000311,-0.2676639306358787
ACH-000312,0.007338805969346144
ACH-000315,0.05280638137330782
ACH-000316,-0.1409357814799456
ACH-000317,-0.3019032335011892
ACH-000318,-0.23289849889905026
ACH-000319,0.05758326886117327
ACH-000320,-0.11584236435159108
ACH-000322,-0.031509137625113565
ACH-000323,0.015533658081837218
ACH-000324,-0.5194084059479612
ACH-000329,-0.07117101250845045
ACH-000330,-0.007428628276495702
ACH-000331,-0.2524397268442277
ACH-000332,0.07114391053862743
ACH-000334,0.14109020160698227
ACH-000335,-0.03838489920248626
ACH-000336,0.06901334066209347
ACH-000337,-0.5310141199031321
ACH-000338,-0.6175307976847151
ACH-000339,-0.14790513557574328
ACH-000341,-0.3504468240740336
ACH-000348,-0.006528327297937847
ACH-000350,-0.17288500553750558
ACH-000352,-0.3412176348290035
ACH-000356,-0.28799026190984955
ACH-000361,-0.0601120805060177
ACH-000362,-0.16938130792623446
ACH-000363,-0.2561964856253002
ACH-000364,-0.12387894210908874
ACH-000365,0.11357769962816902
ACH-000366,-0.10343793040502956
ACH-000368,-0.0334825327593095
ACH-000374,0.04015131195817862
ACH-000375,-0.3935506667598179
ACH-000376,0.059044242471584615
ACH-000381,-0.207682240329745
ACH-000383,-0.21407789895153012
ACH-000387,-0.04983275070580505
ACH-000389,-0.18852763892757227
ACH-000390,-0.06589945776878432
ACH-000393,-0.3857812353853497
ACH-000395,-0.10714841016129918
ACH-000396,-0.5431769714400428
ACH-000397,-0.23372503277398665
ACH-000401,-0.05311034274506163
ACH-000402,-0.07539356599107079
ACH-000403,0.031071816262642486
ACH-000404,-0.4638356725906175
ACH-000406,0.02209921646897
ACH-000407,-0.010702359603589269
ACH-000408,-0.2932664453266769
ACH-000410,0.1016961256077784
ACH-000411,-0.12404950397343405
ACH-000414,-0.2437481495825244
ACH-000415,-0.10106696170565023
ACH-000416,-0.04744132850815479
ACH-000420,-0.22482282742231766
ACH-000421,0.03750199711449756
ACH-000424,-0.0842705230116306
ACH-000425,-0.051376433338227896
ACH-000426,-0.3010131232530063
ACH-000427,-0.2824960894250945
ACH-000433,-0.14750450753807426
ACH-000435,-0.5404727667494243
ACH-000436,-0.33581428894081106
ACH-000444,-0.2496327585085331
ACH-000445,-0.17050538754849615
ACH-000448,-0.30911112791684203
ACH-000450,-0.4406081763562335
ACH-000452,-0.28860902020233115
ACH-000454,-0.02010386505378726
ACH-000458,-0.2722828542283616
ACH-000459,-0.6526183787170726
ACH-000460,0.13721632572021492
ACH-000461,-0.003859829723422949
ACH-000463,-0.4472037580712479
ACH-000464,0.02637994764727384
ACH-000466,-0.07643384049025619
ACH-000467,-0.20071709806758845
ACH-000468,0.0027391589060951705
ACH-000469,0.25096047342492034
ACH-000470,-0.2530874198067531
ACH-000471,-0.37349061965504055
ACH-000472,-0.3157858759594496
ACH-000473,-0.2494853200943085
ACH-000475,-0.2932412400294685
ACH-000476,0.1132564824023152
ACH-000477,-0.3036084162112058
ACH-000479,-0.014846098530022847
ACH-000480,-0.3665210433705306
ACH-000481,-0.05505562107074513
ACH-000483,-0.5481668502594655
ACH-000484,-0.0649237798128571
ACH-000485,-0.5311249607054874
ACH-000486,-0.4780487289949069
ACH-000487,0.21302778835802894
ACH-000488,-0.19452228749925127
ACH-000490,-0.32385868654400873
ACH-000491,0.16928140157504515
ACH-000495,-0.3282365235084544
ACH-000496,0.056467216478234175
ACH-000499,0.2638160650909803
ACH-000500,-0.03383925576481661
ACH-000502,-0.023198620129525418
ACH-000503,-0.4762134181599293
ACH-000505,0.041874912999240864
ACH-000507,-0.09828333371778146
ACH-000510,0.0253086520865096
ACH-000511,-0.101291129710708
ACH-000512,-0.17843004281119265
ACH-000516,0.0730780007182377
ACH-000517,-0.19849220952848715
ACH-000518,-0.12562494070618296
ACH-000520,-0.3947229315367431
ACH-000521,-0.07350884844304241
ACH-000522,-0.07406061905120434
ACH-000524,-0.2703410973421229
ACH-000527,-0.3075460774240931
ACH-000528,-0.13412139893546718
ACH-000537,-0.04436882132494017
ACH-000541,0.02930070129745988
ACH-000542,-0.04706079039605539
ACH-000544,-0.0360458848699409
ACH-000545,0.020015650494609964
ACH-000547,-0.4806072158709424
ACH-000548,-0.17335316786922833
ACH-000549,-0.037870159521854435
ACH-000550,-0.0977136563990774
ACH-000552,-0.09802187853096074
ACH-000556,-0.2885266488685855
ACH-000557,-0.02863097390829892
ACH-000569,-0.3448911011590093
ACH-000570,-0.18399350877706905
ACH-000571,-0.08372866382075406
ACH-000573,-0.3919188693525309
ACH-000576,0.0729920953777835
ACH-000579,-0.04841818067581809
ACH-000580,-0.2985000136356485
ACH-000584,0.008091837466605759
ACH-000585,-0.3072579057732078
ACH-000588,-0.15356853448767754
ACH-000589,0.09412869109224464
ACH-000591,0.0977828879334309
ACH-000593,-0.44863181463508267
ACH-000600,-0.3110383943673982
ACH-000601,-0.20209815683846472
ACH-000605,0.014924596251427204
ACH-000606,-0.16503680557762784
ACH-000608,-0.04553849580294482
ACH-000614,-0.07523666116727648
ACH-000616,-0.27653315281501306
ACH-000618,-0.3480726136929765
ACH-000619,-0.3532463769724489
ACH-000620,0.008329616760403141
ACH-000621,-0.09176146199345167
ACH-000622,-0.2252958997812905
ACH-000623,-0.13654428784484288
ACH-000624,-0.4375555914916818
ACH-000627,-0.200694137330642
ACH-000630,-0.02990134068043665
ACH-000631,-0.2889111249915112
ACH-000632,0.08044731165840957
ACH-000633,-0.033045729028002124
ACH-000637,-0.401258517241098
ACH-000638,-0.08415381380603013
ACH-000646,-0.163772796337462
ACH-000647,-0.2068552316887108
ACH-000648,-0.013241572396226666
ACH-000649,-0.1211956612439168
ACH-000651,0.20380331745446426
ACH-000652,0.059389337070066064
ACH-000653,-0.1902897979830974
ACH-000657,-0.3003720787806821
ACH-000658,-0.053776010796588086
ACH-000661,0.07596552566115869
ACH-000662,-0.14216522677883606
ACH-000663,-0.3098726336834893
ACH-000665,-0.3842857760863035
ACH-000671,-0.19570511058884613
ACH-000672,-0.13259731767650387
ACH-000673,-0.4289141641062968
ACH-000676,-0.06052927276069845
ACH-000677,-0.1865343312311008
ACH-000681,-0.2737234433467105
ACH-000683,-0.1813309010575284
ACH-000684,-0.17426288774223403
ACH-000688,0.2651965771115148
ACH-000693,0.023060500405311737
ACH-000694,-0.18810127089275885
ACH-000695,-0.1880953759292815
ACH-000696,-0.006321930004527589
ACH-000697,-0.7029212757621067
ACH-000699,-0.03271194678070035
ACH-000701,-0.2747540750376895
ACH-000706,-0.09310671514879673
ACH-000711,-0.4875951200864667
ACH-000713,-0.2259604826818555
ACH-000714,-0.07538117445045851
ACH-000718,-0.3046546166438256
ACH-000720,-0.2105222803878334
ACH-000721,-0.09336565273095188
ACH-000724,-0.12229446093495674
ACH-000725,-0.21093269483919733
ACH-000732,-0.23079934993820914
ACH-000734,-0.12131931849294147
ACH-000735,0.06006622833309425
ACH-000736,-0.31640857047691423
ACH-000738,-0.1308456560650291
ACH-000746,-0.11596344552970002
ACH-000747,-0.34532292956447136
ACH-000748,-0.17537353487109894
ACH-000753,-0.07669066091398201
ACH-000756,0.05255003272472099
ACH-000757,-0.3025017355898073
ACH-000758,0.04431389018487265
ACH-000760,0.048693118094117915
ACH-000762,-0.1751953243343384
ACH-000763,0.047610702270553015
ACH-000764,-0.08519353841126398
ACH-000765,-0.04321189280624739
ACH-000766,-0.3117612690388959
ACH-000767,0.13657908796722495
ACH-000768,0.017701090737997995
ACH-000769,0.02085597466420013
ACH-000770,0.13437723980164085
ACH-000771,0.010087500399954168
ACH-000773,-0.06956078073471281
ACH-000776,-0.1338351186232945
ACH-000777,-0.22829675673413055
ACH-000778,-0.12582836135610995
ACH-000781,-0.3189645406599895
ACH-000782,0.07225418954105159
ACH-000783,-0.318936722413271
ACH-000784,-0.15231482163943436
ACH-000785,-0.07279460207101414
ACH-000787,0.1635491377249965
ACH-000788,-0.05644525380070475
ACH-000791,-0.1751101374988117
ACH-000792,-0.11784886562983575
ACH-000794,-0.4517683458052693
ACH-000796,-0.5037050520636364
ACH-000798,-0.2634295522885595
ACH-000799,-0.2971350778680357
ACH-000800,-0.02482127041353644
ACH-000802,0.008410352031460582
ACH-000804,-0.02226403999377016
ACH-000805,-0.35476513465295506
ACH-000809,-0.4761126063390334
ACH-000810,-0.061312001920070136
ACH-000811,-0.1816561380642386
ACH-000817,0.03562975176895485
ACH-000819,-0.19867274109245425
ACH-000820,-0.4009196434899038
ACH-000821,-0.5722551730408822
ACH-000822,-0.103375652388106
ACH-000823,-0.002686704930224052
ACH-000824,-0.2339568872185657
ACH-000827,0.042649304630782925
ACH-000829,-0.2316140607148248
ACH-000831,-0.037520034289499904
ACH-000832,-0.7127060447480037
ACH-000833,-0.19784873556206453
ACH-000834,-0.15323388812858602
ACH-000835,0.1581272574970108
ACH-000836,-0.22797078074102306
ACH-000837,-0.08025700703803218
ACH-000838,-0.4207105853719397
ACH-000839,0.01611305291898519
ACH-000840,0.1065241791383157
ACH-000841,-0.22309209230071506
ACH-000843,-0.2965976422973449
ACH-000846,-0.3324804550451222
ACH-000847,-0.08728464031393253
ACH-000848,-0.2706896671428868
ACH-000849,-0.08828290903292199
ACH-000851,-0.11308249821415599
ACH-000855,0.012839677285197935
ACH-000856,-0.17150906279025996
ACH-000858,-0.07874581077796211
ACH-000859,-0.01865797900692709
ACH-000861,-0.09078625302516738
ACH-000862,-0.12096674498750445
ACH-000865,-0.17896625054589133
ACH-000866,-0.14547599360372662
ACH-000867,-0.2808041310615256
ACH-000869,-0.05028491464242772
ACH-000872,0.02081133241124774
ACH-000873,0.076141394033617
ACH-000876,-0.2603858492413854
ACH-000878,0.12869836788120578
ACH-000880,-0.26180528443371914
ACH-000881,-0.2425171505166832
ACH-000882,-0.31293503857047744
ACH-000884,0.1694817361940185
ACH-000885,0.10021768545407853
ACH-000887,-0.21055565164771486
ACH-000889,-0.12733416820988652
ACH-000896,-0.1923446342324206
ACH-000898,-0.28533574153938673
ACH-000900,-0.13599294797540112
ACH-000901,-0.20980028572687434
ACH-000905,0.14924206640441814
ACH-000906,0.01634643197744131
ACH-000907,-0.3646990519471861
ACH-000910,-0.24276822777725826
ACH-000911,0.09227930949596112
ACH-000912,-0.3283300425284353
ACH-000913,-0.08166863793275221
ACH-000915,-0.03437352453023431
ACH-000916,-0.05773856502724487
ACH-000917,-0.7034013641828509
ACH-000920,-0.0938101439958929
ACH-000921,0.02778625123142461
ACH-000924,-0.02604755743726676
ACH-000926,-0.026099707126963308
ACH-000928,0.01371580725034206
ACH-000929,0.01689575024781825
ACH-000932,-0.32461179830898845
ACH-000935,-0.3077965780299462
ACH-000936,0.16664580073757826
ACH-000937,-0.03754143797235604
ACH-000938,-0.0847309361932104
ACH-000939,0.0067866831659919
ACH-000941,-0.07704375407684957
ACH-000943,-0.1835113581622911
ACH-000946,-0.43457328784089705
ACH-000947,0.06848019807862639
ACH-000948,-0.3064318194428677
ACH-000950,-0.020623505096104142
ACH-000953,-0.08773304797981797
ACH-000954,-0.07053477092970704
ACH-000957,-0.4214739272963829
ACH-000958,-0.11488902581110436
ACH-000960,-0.2179245698249765
ACH-000963,-0.6592076983998433
ACH-000968,-0.13288560787894946
ACH-000969,-0.19544890520040428
ACH-000972,-0.33870532101185824
ACH-000973,-0.4630221897582312
ACH-000974,-0.20477946921763368
ACH-000978,-0.02285669147882457
ACH-000984,-0.3134081820799525
ACH-000986,-0.2859580051836179
ACH-000988,-0.12449006989287688
ACH-000993,-0.3945699062395382
ACH-000994,-0.2089723061869121
ACH-000996,-0.2384039424202559
ACH-001001,-0.13517354904656065
ACH-001020,-0.3432222511264019
ACH-001028,0.01732192842905891
ACH-001031,-0.4836661722410365
ACH-001038,0.053502449640865736
ACH-001048,-0.15244307839316715
ACH-001050,-0.26596815303534177
ACH-001053,0.03650681882950118
ACH-001054,-0.2095634919896555
ACH-001061,-0.08954473695633205
ACH-001067,-0.4096763325971255
ACH-001075,-0.3047925484418734
ACH-001096,0.0496117226307327
ACH-001111,-0.015272606227941191
ACH-001119,-0.26235990799419484
ACH-001128,-0.5880313193974386
ACH-001134,-0.5652283224008016
ACH-001151,-0.4625482156324239
ACH-001163,-0.14090464920462778
ACH-001164,-0.03272575879443553
ACH-001183,-0.2215555897922072
ACH-001192,0.09338300308142003
ACH-001193,-0.2661379829532484
ACH-001196,0.011904980902967285
ACH-001197,-0.5401984213757886
ACH-001205,-0.0017132309230667615
ACH-001211,-0.5774766041644628
ACH-001212,-0.1563980380148301
ACH-001228,-0.3115767594328281
ACH-001232,-0.17107581259951815
ACH-001239,-0.2305197205189104
ACH-001270,0.17674278170140795
ACH-001274,-0.2349340048435709
ACH-001275,-0.36440568362257203
ACH-001277,-0.09716011248683848
ACH-001278,-0.2003841881217717
ACH-001280,-0.09814200910248286
ACH-001283,0.186839627675889
ACH-001289,-0.3359056810903657
ACH-001300,-0.21094310188399332
ACH-001301,0.1913840848988829
ACH-001302,0.07939379079923563
ACH-001306,-0.13605609481245826
ACH-001318,-0.4237397914615159
ACH-001322,0.10645918823647334
ACH-001328,0.05409539592279225
ACH-001332,-0.14892848442522838
ACH-001336,-0.17448291561734272
ACH-001346,-0.4324343395193251
ACH-001353,-0.40413798218737707
ACH-001354,-0.022100797133108103
ACH-001367,-0.3002197770727548
ACH-001368,0.0011581707465705734
ACH-001374,-0.2498004289608137
ACH-001377,-0.3056255733480979
ACH-001380,-0.1154790225450559
ACH-001391,-0.10035366381251197
ACH-001408,-0.06524396343943406
ACH-001430,0.04397103896098339
ACH-001431,-0.17245135927922428
ACH-001450,-0.18030865191799164
ACH-001496,-0.22426511793267245
ACH-001500,0.09602682362214712
ACH-001523,-0.4835729697669709
ACH-001532,-0.5292202581537016
ACH-001550,-0.10944912471156712
ACH-001552,0.09254418221339858
ACH-001554,-0.1597942415789013
ACH-001654,-0.16778526485042286
ACH-001735,0.04360419035494999
ACH-001736,0.019941947698037758
ACH-001737,0.18347819095238196
ACH-001740,0.13823860157420145
ACH-001745,-0.005314590197600553
ACH-001765,-0.04744239028074587
