,PPIA (5478)
ACH-000272,-0.5867025035711417
ACH-000274,-0.5909744109118769
ACH-000277,-0.4392525958958729
ACH-000278,-0.4778333753946677
ACH-000279,-0.513620158091446
ACH-000280,-0.5210262467176087
ACH-000281,-0.4999815260268906
ACH-000288,-0.6344069113838612
ACH-000291,-0.5145127513972559
ACH-000293,-0.5070803789666578
ACH-000294,-0.6425433017962074
ACH-000295,-0.8107263687446217
ACH-000296,-0.34468710686592385
ACH-000302,-0.6060242435205946
ACH-000304,-0.8430699164788545
ACH-000307,-0.644318387678307
ACH-000308,-0.623256955939375
ACH-000310,-0.6651808060432726
ACH-000311,-0.7704528004121988
ACH-000312,-0.5856324299714928
ACH-000315,-0.6028809211972407
ACH-000316,-0.5617948280313863
ACH-000317,-0.30523583467264503
ACH-000318,-0.3675425131446253
ACH-000319,-0.5102436664502357
ACH-000320,-0.6578841582460333
ACH-000322,-0.6264467367124317
ACH-000323,-0.35804552143802004
ACH-000324,-0.4683101449887331
ACH-000329,-0.5939183749950026
ACH-000330,-0.8013525442818626
ACH-000331,-0.4965161298903207
ACH-000332,-0.5917786445194511
ACH-000334,-0.5341997659901228
ACH-000335,-0.6467561483962697
ACH-000336,-0.6023052217930009
ACH-000337,-0.6678354214958399
ACH-000338,-0.8816419166200384
ACH-000339,-0.5921258950281769
ACH-000341,-0.4449821591156024
ACH-000348,-0.4921249575767716
ACH-000350,-0.5580332984530343
ACH-000352,-0.4459476442365099
ACH-000356,-0.5781895438350289
ACH-000361,-0.4449491428037454
ACH-000362,-0.483973182591645
ACH-000363,-0.5571982381770052
ACH-000364,-0.7578339938354132
ACH-000365,-0.3918138325767112
ACH-000366,-0.5313171106295198
ACH-000368,-0.5769116962108314
ACH-000374,-0.5848798154439173
ACH-000375,-0.7065259858414763
ACH-000376,-0.5628829623694389
ACH-000381,-0.7041289863825964
ACH-000383,-0.4951501544259607
ACH-000387,-0.5360962935902855
ACH-000389,-0.4983821137241089
ACH-000390,-0.400266938238588
ACH-000393,-0.6972631967719237
ACH-000395,-0.6709736083371425
ACH-000396,-0.4930229160578808
ACH-000397,-0.5658687216194125
ACH-000401,-0.7125703865199845
ACH-000402,-0.2618737397375122
ACH-000403,-0.5219692718800575
ACH-000404,-0.6209767130389825
ACH-000406,-0.5683998750056426
ACH-000407,-0.8022851277175828
ACH-000408,-0.5763881383312136
ACH-000410,-0.4402299744450833
ACH-000411,-0.6028851460621385
ACH-000414,-0.5492581041511697
ACH-000415,-0.7062973598310234
ACH-000416,-0.5140941846049131
ACH-000420,-0.6464943875259849
ACH-000421,-0.4686788841769978
ACH-000424,-0.2024006802231864
ACH-000425,-0.4786856307331793
ACH-000426,-0.3992461832998625
ACH-000427,-0.4926819543785911
ACH-000433,-0.5063681597278156
ACH-000435,-0.5892212643113984
ACH-000436,-0.44377739051449105
ACH-000444,-0.40627958560011024
ACH-000445,-0.27072721844604136
ACH-000448,-0.6268842606796652
ACH-000450,-0.7058221369700143
ACH-000452,-0.5794968145684616
ACH-000454,-0.6488748066550694
ACH-000458,-0.6490595570560003
ACH-000459,-0.3804872791581222
ACH-000460,-0.6989679706991205
ACH-000461,-0.4731036076989024
ACH-000463,-0.6362746320420608
ACH-000464,-0.4861790140933716
ACH-000466,-0.5825256529171657
ACH-000467,-0.6661437620506501
ACH-000468,-0.42801328725043103
ACH-000469,-0.7954268929988145
ACH-000470,-0.6435899455789348
ACH-000471,-0.5287645392517096
ACH-000472,-0.5411629268288833
ACH-000473,-0.6584125112352897
ACH-000475,-0.6206194095645775
ACH-000476,-0.6892557252024526
ACH-000477,-0.5455146379863292
ACH-000479,-0.6618311735088098
ACH-000480,-0.4657494144003749
ACH-000481,-0.6244086003443932
ACH-000483,-0.349247490761263
ACH-000484,-0.4559512945495821
ACH-000485,-0.4980381067808405
ACH-000486,-0.4398469618101564
ACH-000487,-0.5725327388610755
ACH-000488,-0.5985902396337464
ACH-000490,-0.5450785068762907
ACH-000491,-0.5746719825769991
ACH-000495,-0.6401998865285683
ACH-000496,-0.4692126396807843
ACH-000499,-0.4903333474821043
ACH-000500,-0.20390191582028155
ACH-000502,-0.6139222754258848
ACH-000503,-0.2820117788755947
ACH-000505,-0.4140365711958999
ACH-000507,-0.5091272470403898
ACH-000510,-0.5434438191173033
ACH-000511,-0.6743837514704227
ACH-000512,-0.19749128951678302
ACH-000516,-0.6803183465370986
ACH-000517,-0.4925587731125806
ACH-000518,-0.7003731257128039
ACH-000520,-0.5820956821218534
ACH-000521,-0.5612948324840833
ACH-000522,-0.5775668025690847
ACH-000524,-0.5558043026784594
ACH-000527,-0.550203001861085
ACH-000528,-0.5240687591599694
ACH-000537,-0.4847524668192032
ACH-000541,-0.3096216589366121
ACH-000542,-0.4616544607819687
ACH-000544,-0.6207079127708944
ACH-000545,-0.6526632265221084
ACH-000547,-0.6879008550358114
ACH-000548,-0.4717958240385585
ACH-000549,-0.48649617180928706
ACH-000550,-0.6723931638940263
ACH-000552,-0.5506843164682034
ACH-000556,-0.5147949702761069
ACH-000557,-0.6358785599956249
ACH-000569,-0.2893505781707931
ACH-000570,-0.8548543394580779
ACH-000571,-0.4421814163696422
ACH-000573,-0.5740676237333749
ACH-000576,-0.4981591496508474
ACH-000579,-0.6048136611891745
ACH-000580,-0.6097304164345673
ACH-000584,-0.6877701073232989
ACH-000585,-0.6790122899815294
ACH-000588,-0.5116589176521357
ACH-000589,-0.5871013055144741
ACH-000591,-0.6815697571792841
ACH-000593,-0.484393888589936
ACH-000600,-0.6316424770593507
ACH-000601,-0.510638325442199
ACH-000605,-0.667196240452343
ACH-000606,-0.5535564966774107
ACH-000608,-0.7140567366483578
ACH-000614,-0.6366703955563896
ACH-000616,-0.6444406541108487
ACH-000618,-0.6632648044059378
ACH-000619,-0.5030983754988491
ACH-000620,-0.4666853105849745
ACH-000621,-0.5116887310606234
ACH-000622,-0.5234281771656619
ACH-000623,-0.5711637436591146
ACH-000624,-0.5678604437259177
ACH-000627,-0.5122259109920708
ACH-000630,-0.5260272503758511
ACH-000631,-0.6989330554690321
ACH-000632,-0.7185505028084418
ACH-000633,-0.5277495704380015
ACH-000637,-0.4715139700068533
ACH-000638,-0.5069374049279174
ACH-000646,-0.5339810950176976
ACH-000647,-0.4700947101713475
ACH-000648,-0.5432536175267114
ACH-000649,-0.4087967962693194
ACH-000651,-0.4657013921959283
ACH-000652,-0.3634935477226933
ACH-000653,-0.660618964204593
ACH-000657,-0.5375040228984811
ACH-000658,-0.6016749341205393
ACH-000661,-0.5390032233157039
ACH-000662,-0.6531706281211209
ACH-000663,-0.5424104897219068
ACH-000665,-0.4195629906111821
ACH-000671,-0.5430192984677404
ACH-000672,-0.0914575103947488
ACH-000673,-0.6186911961185507
ACH-000676,-0.5455499281421718
ACH-000677,-0.4808703819577829
ACH-000681,-0.6777772485545538
ACH-000683,-0.6313971532452158
ACH-000684,-0.7290423640640572
ACH-000688,-0.2456104177059761
ACH-000693,-0.5108613390422643
ACH-000694,-0.41153510387719583
ACH-000695,-0.4419398338870935
ACH-000696,-0.5325383361117162
ACH-000697,-0.23203167245198
ACH-000699,-0.5789212892098801
ACH-000701,-0.6096987749774812
ACH-000706,-0.6298302136317416
ACH-000711,-0.4902985053506621
ACH-000713,-0.615387111928845
ACH-000714,-0.4916496902535922
ACH-000718,-0.625789691981216
ACH-000720,-0.5811716793686038
ACH-000721,-0.5342838763370692
ACH-000724,-0.6545370048489563
ACH-000725,-0.5647088704972418
ACH-000732,-0.6559612736099212
ACH-000734,-0.4642235175152152
ACH-000735,-0.5703531040625368
ACH-000736,-0.5464822200097263
ACH-000738,-0.486933717781123
ACH-000746,-0.46478826695957104
ACH-000747,-0.671189967209845
ACH-000748,-0.4756733413025353
ACH-000753,-0.5845170870640656
ACH-000756,-0.6472245057028261
ACH-000757,-0.4409650564007487
ACH-000758,-0.5400575338883359
ACH-000760,-0.4165981177368467
ACH-000762,-0.5764708648432078
ACH-000763,-0.6109098903448139
ACH-000764,-0.16275409207706082
ACH-000765,-0.4809830151760025
ACH-000766,-0.6621579852189337
ACH-000767,-0.5401848704705462
ACH-000768,-0.6251090773574925
ACH-000769,-0.6570069033101165
ACH-000770,-0.6281558924657623
ACH-000771,-0.6632858883114037
ACH-000773,-0.5188063110952643
ACH-000776,-0.5597978676326882
ACH-000777,-0.700773394388701
ACH-000778,-0.917875107449178
ACH-000781,-0.7789707664470603
ACH-000782,-0.6040697088255251
ACH-000783,-0.7198417755886413
ACH-000784,-0.5462327130186291
ACH-000785,-0.6865222118182838
ACH-000787,-0.4914928511307708
ACH-000788,-0.5469256740986336
ACH-000791,-0.516247899845177
ACH-000792,-0.569593303812968
ACH-000794,-0.6664795029765171
ACH-000796,-0.619560625393696
ACH-000798,-0.7444244388037691
ACH-000799,-0.4348978047341003
ACH-000800,-0.8771944786163623
ACH-000802,-0.54105962855004
ACH-000804,-0.5176467954549435
ACH-000805,-0.7121901470865445
ACH-000809,-0.5074674170746407
ACH-000810,-0.7356606713529936
ACH-000811,-0.4434661615682711
ACH-000817,-0.6131976694917175
ACH-000819,-0.5609566980290227
ACH-000820,-0.8025600948263069
ACH-000821,-0.5413879219222943
ACH-000822,-0.5624085157175207
ACH-000823,-0.5091726485360303
ACH-000824,-0.7505410952730276
ACH-000827,-0.5382408552750085
ACH-000829,-0.7090870963628961
ACH-000831,-0.6128495449203999
ACH-000832,-0.4948604706522405
ACH-000833,-0.4912058733643132
ACH-000834,-0.6342502732668519
ACH-000835,-0.5221808223364803
ACH-000836,-0.4604858423830784
ACH-000837,-0.5515918152149866
ACH-000838,-0.13213294921932273
ACH-000839,-0.6350275992479694
ACH-000840,-0.6952393464369273
ACH-000841,-0.4802503903129662
ACH-000843,-0.5181619378111435
ACH-000846,-0.7436125843888806
ACH-000847,-0.5522314168131263
ACH-000848,-0.5230206786804925
ACH-000849,-0.4172013735256495
ACH-000851,-0.3680113082416052
ACH-000855,-0.9239878432039664
ACH-000856,-0.4352340880638565
ACH-000858,-0.5104269760016684
ACH-000859,-0.5607179754100374
ACH-000861,-0.585184642775625
ACH-000862,-0.6712743408090043
ACH-000865,-0.575615775951463
ACH-000866,-0.6222489149102495
ACH-000867,-0.6195007365563953
ACH-000869,-0.415679265328386
ACH-000872,-0.4239126473249059
ACH-000873,-0.4797538144202189
ACH-000876,-0.6847717822031012
ACH-000878,-0.5785557605605052
ACH-000880,-0.6977751950109684
ACH-000881,-0.7288373257001832
ACH-000882,-0.6495908345080551
ACH-000884,-0.5444552915101576
ACH-000885,-0.4206436555630945
ACH-000887,-0.5376939872629548
ACH-000889,-0.6218536646605913
ACH-000896,-0.7207500262463479
ACH-000898,-0.4152079636098523
ACH-000900,-0.7528447333104266
ACH-000901,-0.4872565068716628
ACH-000905,-0.5573770480775374
ACH-000906,-0.42974630020964816
ACH-000907,-0.4729214883415558
ACH-000910,-0.6658965702050319
ACH-000911,-0.7045857161359441
ACH-000912,-0.5593694916702331
ACH-000913,-0.5197700110064408
ACH-000915,-0.6985068811733702
ACH-000916,-0.4936062899968384
ACH-000917,-0.5721240904961996
ACH-000920,-0.4355680010874344
ACH-000921,-0.5309715975948994
ACH-000924,-0.4722065900145544
ACH-000926,-0.6129016573863588
ACH-000928,-0.5179089901255461
ACH-000929,0.12115414622563594
ACH-000932,-0.5974100831770172
ACH-000935,-0.6179447731324855
ACH-000936,-0.5009235022335629
ACH-000937,-0.671602494137277
ACH-000938,-0.6124233350147542
ACH-000939,-0.5461940783558153
ACH-000941,-0.5621017803228378
ACH-000943,-0.4609529844229852
ACH-000946,-0.5526528522543106
ACH-000947,-0.5263965761726711
ACH-000948,-0.6224722290070869
ACH-000950,-0.5564607692737985
ACH-000953,-0.5749693900834074
ACH-000954,-0.7593834490699185
ACH-000957,-0.6582541450889308
ACH-000958,-0.6531537844874449
ACH-000960,-0.5057023909849739
ACH-000963,-0.7242571583154276
ACH-000968,-0.6453959965976384
ACH-000969,-0.720429502511512
ACH-000972,-0.6851070271007292
ACH-000973,-0.5760364109114389
ACH-000974,-0.5428662755584699
ACH-000978,-0.7467357609156905
ACH-000984,-0.5315170801430067
ACH-000986,-0.4608428080990004
ACH-000988,-0.6596230911694524
ACH-000993,-0.6312859187907621
ACH-000994,-0.3985871957360249
ACH-000996,-0.5880269731999421
ACH-001001,-0.4549058786074968
ACH-001020,-0.6110689760236158
ACH-001028,-0.5199244161217389
ACH-001031,-0.5165328133825429
ACH-001038,-0.6240257801568284
ACH-001048,-0.5396743886496693
ACH-001050,-0.3688801112316969
ACH-001053,-0.4542840409631922
ACH-001054,-0.4500437148404796
ACH-001061,-0.4789412946131636
ACH-001067,-0.4632749276478541
ACH-001075,-0.36507502051498064
ACH-001096,-0.483934333242833
ACH-001111,-0.7285658307923822
ACH-001119,-0.6688071233195867
ACH-001128,-0.5686620224576481
ACH-001134,-0.5655823097575691
ACH-001151,-0.6115798421577252
ACH-001163,-0.3862724261287256
ACH-001164,-0.6370297129531484
ACH-001183,-0.5522339198080976
ACH-001192,-0.5034333963465478
ACH-001193,-0.8133487967418292
ACH-001196,-0.7991974224012951
ACH-001197,-0.43778316468713946
ACH-001205,-0.49296980047500394
ACH-001211,-0.6598619204787134
ACH-001212,-0.6267732307230536
ACH-001228,-0.6536627436151533
ACH-001232,-0.7904599211935036
ACH-001239,-0.5630429405024514
ACH-001270,-0.6215812436981499
ACH-001274,-0.614350985169844
ACH-001275,-0.5897174430718011
ACH-001277,-0.5321591094213953
ACH-001278,-0.5491736902015774
ACH-001280,-0.5837348551805566
ACH-001283,-0.6659668246909238
ACH-001289,-0.8642669691159829
ACH-001300,-0.8257075137799972
ACH-001301,-0.5880440768423678
ACH-001302,-0.8225188326354941
ACH-001306,-0.5136806770130837
ACH-001318,-0.6160270455202898
ACH-001322,-0.7584509308440446
ACH-001328,-0.5754273443989283
ACH-001332,-0.6256100298464004
ACH-001336,-0.6863949627841623
ACH-001346,-0.4718862841833555
ACH-001353,-0.5333803150392712
ACH-001354,-0.2733524943193953
ACH-001367,-0.7028069860870826
ACH-001368,-0.570187533694042
ACH-001374,-0.3404144212936797
ACH-001377,-0.5932348206090436
ACH-001380,-0.6268186743993924
ACH-001391,-0.4935659289752353
ACH-001408,-0.6053393328667379
ACH-001430,-0.28263509369043993
ACH-001431,-0.8895677240415124
ACH-001450,-0.6547377022018721
ACH-001496,-0.7114783945627121
ACH-001500,-0.31608115066651365
ACH-001523,-0.6349482021636823
ACH-001532,-0.4993842853033528
ACH-001550,-0.4301633338987971
ACH-001552,-0.5024826621759917
ACH-001554,-0.3721796644405478
ACH-001654,-0.7290839828274832
ACH-001735,-0.5209457301054355
ACH-001736,-0.19501764449213768
ACH-001737,-0.6794419400658969
ACH-001740,-0.6113273270350547
ACH-001745,-0.5224324781897043
ACH-001765,-0.51288663929365
