,FGFBP3 (143282)
ACH-000004,-0.2372872892986421
ACH-000005,0.036942308107354514
ACH-000007,0.11558359015912613
ACH-000009,0.0011284711006387185
ACH-000011,0.0573200343569187
ACH-000012,-0.14008849032736767
ACH-000013,0.07038694630879037
ACH-000014,-0.08635120999620824
ACH-000015,-0.19686521765449694
ACH-000017,-0.014444262320865337
ACH-000018,-0.2461661944804323
ACH-000019,-0.18944123672171986
ACH-000021,-0.1041535392965832
ACH-000022,0.02226891061479519
ACH-000025,-0.15035075722871194
ACH-000028,-0.10950551475349346
ACH-000030,-0.11751694111184613
ACH-000035,-0.07956681787630307
ACH-000036,-0.12254528650598374
ACH-000037,-0.034713437414106235
ACH-000039,-0.2566052110163682
ACH-000040,-0.25673313179231505
ACH-000041,-0.2041948721205197
ACH-000042,-0.1293626430916665
ACH-000045,-0.09204344089312652
ACH-000047,-0.06568537162179787
ACH-000052,0.0623263016773222
ACH-000053,-0.03639424894144617
ACH-000054,-0.0457228743914334
ACH-000055,-0.12387733672503155
ACH-000060,-0.2622634458647694
ACH-000067,-0.06472826241041896
ACH-000070,0.051575687817713836
ACH-000075,0.05518311629344308
ACH-000078,-0.002250792884539133
ACH-000082,-0.08544285702304187
ACH-000085,0.003953180018478528
ACH-000086,-0.21060028027902786
ACH-000087,-0.0766254487876649
ACH-000092,-0.21813479882078687
ACH-000095,-0.13126066546594964
ACH-000097,0.07895507091786386
ACH-000098,-0.1427290393298776
ACH-000099,-0.07632561557653794
ACH-000108,-0.003501830873815977
ACH-000113,-0.1067312102401594
ACH-000116,0.007931096481826109
ACH-000118,-0.07885969341897682
ACH-000120,0.03760430371806295
ACH-000123,-0.10558800020298503
ACH-000127,-0.11402650811910385
ACH-000128,-0.2353425551838832
ACH-000132,0.06612016704200294
ACH-000133,-0.10700733835982693
ACH-000137,-0.19625516114719632
ACH-000138,0.005117295415819587
ACH-000142,-0.12402421234546293
ACH-000143,-0.15682940818140886
ACH-000146,-0.11254890327079063
ACH-000148,-0.08517433134926382
ACH-000150,-0.05688239459065333
ACH-000152,-0.1607662677406088
ACH-000153,-0.19238333292636786
ACH-000159,-0.02092275766361561
ACH-000160,-0.2353843316253208
ACH-000163,-0.2615142508230296
ACH-000167,0.1300793793623947
ACH-000168,0.1612161637026303
ACH-000169,0.06517569127619129
ACH-000178,-0.035281329745037684
ACH-000183,0.07493160095789085
ACH-000188,0.016741073184569532
ACH-000189,-0.33600135669758946
ACH-000190,-0.18724061193538627
ACH-000198,-0.0652651953032209
ACH-000203,0.017257921475432286
ACH-000204,-0.1911410854899518
ACH-000206,-0.315931254562308
ACH-000207,-0.11977554153064042
ACH-000208,-0.08324627437510089
ACH-000210,0.3265985888006253
ACH-000211,-0.06568436341644047
ACH-000215,-0.0951254530195154
ACH-000221,0.01981919147366213
ACH-000222,-0.035585308742212274
ACH-000223,-0.03935908182113707
ACH-000226,-0.09548026742150584
ACH-000227,0.03356659556454607
ACH-000228,0.006781238200523167
ACH-000231,-0.0899368123606861
ACH-000232,-0.040079876374258236
ACH-000233,0.01823673001023276
ACH-000234,-0.10398690965498103
ACH-000235,-0.0649598524930553
ACH-000237,-0.07588679000016027
ACH-000238,-0.06184885443614119
ACH-000242,0.31711019466541995
ACH-000243,-0.0707559070468841
ACH-000244,-0.0017161996286422245
ACH-000246,-0.1581989390288918
ACH-000248,-0.1357127361057079
ACH-000250,-0.09886633658259844
ACH-000251,-0.10010958701547126
ACH-000252,-0.05932325922472656
ACH-000253,-0.06762302938517374
ACH-000255,-0.17701552422916872
ACH-000256,-0.11793780350815627
ACH-000257,-0.3803145173809335
ACH-000258,-0.0715769908983406
ACH-000259,-0.02175612535095289
ACH-000260,-0.15183482648957086
ACH-000261,-0.0787306373867676
ACH-000262,-0.08769920117416184
ACH-000263,-0.38220527725925774
ACH-000264,-0.07027890164843004
ACH-000265,-0.09650049702146604
ACH-000266,-0.07760796401853777
ACH-000272,-0.007614040991026095
ACH-000274,-0.19000002156113693
ACH-000277,-0.3416494479098781
ACH-000278,-0.21442695745580415
ACH-000279,-0.0018863198018228774
ACH-000280,-0.03827811629347835
ACH-000281,0.1017827815980049
ACH-000288,-0.15456408130563892
ACH-000291,-0.19028277867824805
ACH-000293,-0.03953512693666482
ACH-000294,-0.05623184683692145
ACH-000295,-0.19345239153023974
ACH-000296,0.1423590771374398
ACH-000302,-0.07223737335190444
ACH-000304,0.006171572489471545
ACH-000307,0.0993387983623306
ACH-000308,-0.01192281814603516
ACH-000310,-0.023197108986729883
ACH-000311,-0.08621927354898899
ACH-000312,0.03223313967457905
ACH-000315,-0.28507653394740834
ACH-000316,0.021039390051360355
ACH-000317,-0.15828039334359534
ACH-000318,0.1799703729367506
ACH-000319,-0.12280190263079235
ACH-000320,-0.4987008127180411
ACH-000322,-0.031049945544543982
ACH-000323,-0.07450767128454748
ACH-000324,-0.1218310552242398
ACH-000329,-0.1364947152212414
ACH-000330,-0.10520346569220117
ACH-000331,-0.2495354781612275
ACH-000332,-0.05292122833535985
ACH-000334,-0.20418057872954334
ACH-000335,-0.12273797505621505
ACH-000336,0.3343138628674879
ACH-000337,0.0699726560170097
ACH-000338,-0.2714831264492358
ACH-000339,0.003948469309951868
ACH-000341,-0.07466704643143865
ACH-000348,-0.02563737492327284
ACH-000350,-0.002268549800040505
ACH-000352,0.02186091553570757
ACH-000356,-0.06275352910919478
ACH-000361,-0.17824269508843707
ACH-000362,-0.14718109390793085
ACH-000363,-0.23132606509559303
ACH-000364,-0.009440083283305874
ACH-000365,-0.05470913094734228
