,TMEM8A (58986)
ACH-000004,-0.0570790099560707
ACH-000005,-0.02280007570031489
ACH-000007,-0.14094888618978624
ACH-000009,-0.02754687454316829
ACH-000011,-0.0523744232379337
ACH-000012,-0.14115647363036193
ACH-000013,-0.058942749738511865
ACH-000014,-0.08846540233098943
ACH-000015,-0.14359933012129475
ACH-000017,-0.1690059827492736
ACH-000018,-0.11695489224590724
ACH-000019,-0.10263907469658684
ACH-000021,-0.03316229105921381
ACH-000022,-0.1800967062456716
ACH-000025,-0.09024233327116994
ACH-000028,-0.08142158099018615
ACH-000030,-0.07691769650946126
ACH-000035,-0.10280219440650573
ACH-000036,-0.2512850814890462
ACH-000037,-0.27932752886969603
ACH-000039,-0.06882903861125057
ACH-000040,-0.1703957004000426
ACH-000041,-0.1293914868367732
ACH-000042,-0.09448977251906653
ACH-000045,-0.1379427415906346
ACH-000047,-0.314838322033598
ACH-000052,-0.2167403673605012
ACH-000053,-0.2148141785851416
ACH-000054,-0.13095763639832847
ACH-000055,-0.038014884598712065
ACH-000060,-0.15218949614483487
ACH-000067,-0.11657507130844726
ACH-000070,-0.1601805709014383
ACH-000075,0.02388574107184029
ACH-000078,-0.16932809265027984
ACH-000082,-0.06892405584575348
ACH-000085,-0.1760083486097158
ACH-000086,-0.114737605594183
ACH-000087,-0.11447099782456956
ACH-000092,-0.08584405574525163
ACH-000095,-0.0938216590311109
ACH-000097,-0.13003478498802928
ACH-000098,-0.09447336420158044
ACH-000099,-0.2203348915716285
ACH-000108,-0.2369550283307263
ACH-000113,-0.1512049630913057
ACH-000116,-0.14483260209640536
ACH-000118,-0.04253148190581864
ACH-000120,-0.10323550029430303
ACH-000123,-0.16622498132396404
ACH-000127,-0.0807388124563492
ACH-000128,-0.09401341277587763
ACH-000132,-0.19237216203309496
ACH-000133,-0.19924431228883646
ACH-000137,-0.14413008134772895
ACH-000138,-0.09028608135732193
ACH-000142,-0.16855789471401111
ACH-000143,-0.12430138320488734
ACH-000146,-0.0027802024135002447
ACH-000148,-0.13949827044649254
ACH-000150,-0.05847021463952315
ACH-000152,-0.06455318647057649
ACH-000153,-0.2605238061261331
ACH-000159,-0.17928370430484275
ACH-000160,-0.05202558152973822
ACH-000163,-0.08092540415048798
ACH-000167,-0.219981924086818
ACH-000168,-0.1957837862953507
ACH-000169,-0.051292094574291125
ACH-000178,-0.22501785979975028
ACH-000183,-0.14127895182144176
ACH-000188,-0.19111337727864244
ACH-000189,-0.1274231686547592
ACH-000190,-0.007300342867653305
ACH-000198,-0.08844559423232591
ACH-000203,-0.11089807374776953
ACH-000204,-0.099175126153355
ACH-000206,-0.0025719636547007034
ACH-000207,0.02432688544746246
ACH-000208,-0.1887852473307794
ACH-000210,-0.2565715844752899
ACH-000211,-0.09375212005606444
ACH-000215,-0.08975282843081643
ACH-000221,-0.09137543060877608
ACH-000222,-0.16336382854752388
ACH-000223,-0.05074661150286525
ACH-000226,0.024545392757605332
ACH-000227,-0.21782493975919154
ACH-000228,-0.004847361764898295
ACH-000231,-0.15177550413991986
ACH-000232,-0.08048190104809481
ACH-000233,-0.0803778275964367
ACH-000234,-0.1647984047138235
ACH-000235,-0.06309092818395008
ACH-000237,-0.1381239173984314
ACH-000238,-0.11921719727182828
ACH-000242,-0.202566376030755
ACH-000243,-0.05005997005307452
ACH-000244,-0.12308949867925717
ACH-000246,-0.1264393919011727
ACH-000248,-0.1980552824947027
ACH-000250,-0.2290403304521281
ACH-000251,-0.0445626842155626
ACH-000252,-0.06525760768896556
ACH-000253,-0.1329944644434808
