,C11orf63 (79864)
ACH-000004,-0.2536960085530401
ACH-000005,-0.18980821343129636
ACH-000007,-0.2866270331218141
ACH-000009,-0.3557495706046966
ACH-000011,-0.3909881805593905
ACH-000012,-0.1876536432464255
ACH-000013,-0.2732049080881806
ACH-000014,-0.3407112227778724
ACH-000015,-0.1320505085434855
ACH-000017,-0.29592064708809723
ACH-000018,-0.5082547946927071
ACH-000019,-0.24116736642011985
ACH-000021,-0.26097270545904205
ACH-000022,-0.25111506549254875
ACH-000025,-0.29799047738065504
ACH-000028,-0.3973050658046076
ACH-000030,-0.2255811143090635
ACH-000035,-0.33656909862217704
ACH-000036,-0.21618813064396336
ACH-000037,-0.4416028046867632
ACH-000039,-0.3758091862774722
ACH-000040,-0.28859677096717634
ACH-000041,-0.3707069699204204
ACH-000042,-0.29782569497852424
ACH-000045,-0.20891856261065408
ACH-000047,-0.3584631356506547
ACH-000052,-0.29773439926218553
ACH-000053,-0.1861749422496768
ACH-000054,-0.32189175805510256
ACH-000055,-0.261261746254208
ACH-000060,-0.3205667345355456
ACH-000067,-0.4149449614742401
ACH-000070,-0.3729087814294743
ACH-000075,-0.2991282844417214
ACH-000078,-0.41760879234073256
ACH-000082,-0.34452305013408224
ACH-000085,-0.34010729047112537
ACH-000086,-0.32006112419097743
ACH-000087,-0.26956421247266105
ACH-000092,-0.07172365109953126
ACH-000095,-0.3298837091702281
ACH-000097,-0.3609303008859767
ACH-000098,-0.21777275775396612
ACH-000099,-0.3118916416694477
ACH-000108,-0.2975086501599607
ACH-000113,-0.2824523589889989
ACH-000116,-0.3964786625092173
ACH-000118,-0.2834416957258833
ACH-000120,-0.21347663865869412
ACH-000123,-0.27475567714172033
ACH-000127,-0.2535498137404833
ACH-000128,-0.3841517576453399
ACH-000132,-0.30740213315040554
ACH-000133,-0.35012437794021745
ACH-000137,-0.3275352605753662
ACH-000138,-0.2647271584900828
ACH-000142,-0.20909979488747696
ACH-000143,-0.25797120267902524
ACH-000146,-0.3842341816797147
ACH-000148,-0.2493939780833762
ACH-000150,-0.2343103439900177
ACH-000152,-0.489137845766452
ACH-000153,-0.17780290475355526
ACH-000159,-0.2890852745662148
ACH-000160,-0.13768422365622882
ACH-000163,-0.23241471563107904
ACH-000167,-0.30603672112845026
ACH-000168,-0.3874736044820677
ACH-000169,-0.34465290002633003
ACH-000178,-0.30438405902264754
ACH-000183,-0.2430281536990054
ACH-000188,-0.40697186206154223
ACH-000189,-0.07892080080856811
ACH-000190,-0.5355100186303781
ACH-000198,-0.2302842370066641
ACH-000203,-0.3229319780684595
ACH-000204,-0.25276163998947354
ACH-000206,-0.468920856720854
ACH-000207,-0.2219212595021956
ACH-000208,-0.14149635264786167
ACH-000210,-0.34335663322293497
ACH-000211,-0.20655323919522414
ACH-000215,-0.3370379335663017
ACH-000221,-0.2687362165619151
ACH-000222,-0.3848619383085841
ACH-000223,-0.3280831052415008
ACH-000226,-0.24138609247506804
ACH-000227,-0.5013623810454195
ACH-000228,-0.40805615863015415
ACH-000231,-0.38954098729717934
ACH-000232,-0.4034686131846164
ACH-000233,-0.2292841464171246
ACH-000234,-0.4075984880278615
ACH-000235,-0.2854212558363444
ACH-000237,-0.2983956958988813
ACH-000238,-0.3713198901920182
ACH-000242,-0.3446331793308625
ACH-000243,-0.32314023720007656
ACH-000244,-0.5867653765024902
