,RASL10B (91608)
ACH-000255,-0.1814391961499024
ACH-000256,-0.18038812557503728
ACH-000257,0.005051553045231341
ACH-000258,-0.1361072156505684
ACH-000259,-0.0724926929505615
ACH-000260,-0.1864645628178241
ACH-000261,-0.0829531990296494
ACH-000262,-0.25550140428111023
ACH-000263,-0.14774946952404186
ACH-000264,-0.14589580259889245
ACH-000265,-0.16331458197080492
ACH-000266,-0.15903458326176895
ACH-000272,-0.19778969571768065
ACH-000274,-0.2935737487854517
ACH-000277,-0.1048152482204234
ACH-000278,-0.226617640466444
ACH-000279,-0.2267216749441147
ACH-000280,-0.1956310007945542
ACH-000281,-0.11092122911217403
ACH-000288,-0.17069989182295522
ACH-000291,-0.24672293317224786
ACH-000293,-0.1952699925468061
ACH-000294,-0.04445303535430024
ACH-000295,-0.2418876667574235
ACH-000296,-0.09523290762092687
ACH-000302,-0.15700643442896964
ACH-000304,-0.3216521887788545
ACH-000307,-0.2558419558931067
ACH-000308,-0.20350162528936486
ACH-000310,-0.2018455569662332
ACH-000311,-0.1250406908355221
ACH-000312,-0.21626620062350332
ACH-000315,-0.25855053543798323
ACH-000316,-0.08584111630956504
ACH-000317,-0.10535053565558343
ACH-000318,-0.14430279399531498
ACH-000319,-0.2451298555714475
ACH-000320,-0.21676934403751813
ACH-000322,0.007507202350669531
ACH-000323,-0.11409958598030487
ACH-000324,-0.06079749174451855
ACH-000329,-0.10013791456294456
ACH-000330,-0.2972010753708437
ACH-000331,-0.02606928551417062
ACH-000332,-0.13140605986000406
ACH-000334,-0.07163351839659994
ACH-000335,-0.21555449035580115
ACH-000336,-0.0386663165020525
ACH-000337,-0.4742805993557492
ACH-000338,-0.46191349659370207
ACH-000339,-0.2534834506247101
ACH-000341,-0.20196917568420808
ACH-000348,-0.22828679607221145
ACH-000350,-0.2556350790602983
ACH-000352,-0.20276043280714914
ACH-000356,-0.4789409520227887
ACH-000361,-0.321534246321456
ACH-000362,-0.13639653589088732
ACH-000363,-0.183583352406938
ACH-000364,-0.0740139665555734
ACH-000365,-0.08941619066981077
ACH-000366,-0.1607936997939306
ACH-000368,-0.12908845582812895
ACH-000374,-0.3525924536702468
ACH-000375,-0.1080413557895581
ACH-000376,-0.15743568001379227
ACH-000381,-0.11424361341709985
ACH-000383,-0.3052325253945336
ACH-000387,-0.06858758660620366
ACH-000389,-0.10021826240336193
ACH-000390,-0.2291261397408999
ACH-000393,-0.2028313528808856
ACH-000395,-0.3846434427352129
ACH-000396,-0.19654668454953614
ACH-000397,-0.230880315037582
ACH-000401,-0.1922519784322717
ACH-000402,-0.11527071900104788
ACH-000403,-0.2503765570707763
ACH-000404,-0.3211872315304901
ACH-000406,-0.16362371594493774
ACH-000407,-0.02454741706629094
ACH-000408,-0.08361754112388682
ACH-000410,-0.2151503335970596
ACH-000411,-0.1886837910966273
ACH-000414,-0.1520951186922292
ACH-000415,-0.2900866077086633
ACH-000416,-0.17309359378192612
ACH-000420,-0.22110312701410328
ACH-000421,-0.2576194944452822
ACH-000424,-0.3307491111432689
ACH-000425,-0.2325126966984296
ACH-000426,-0.2646720809665468
ACH-000427,-0.2906613342048595
ACH-000433,-0.5168395694595035
ACH-000435,0.25365706647604264
ACH-000436,-0.1908402953562679
ACH-000444,-0.1680777718932805
ACH-000445,0.13505159932667965
ACH-000448,-0.3336163486382978
ACH-000450,-0.18327712903820656
ACH-000452,-0.19555745985855733
ACH-000454,-0.03245153927741519
ACH-000458,-0.17430816555693812
ACH-000459,-0.16601982062476828
ACH-000460,-0.1488635604877872
ACH-000461,-0.2598129476443991
ACH-000463,0.01279563404780567
ACH-000464,-0.19375492048169626
ACH-000466,-0.09906035743329207
ACH-000467,-0.2478950053309109
ACH-000468,-0.2569542913504936
ACH-000469,-0.20596707595611327
ACH-000470,-0.16671114042888732
ACH-000471,-0.17899689924564918
ACH-000472,-0.19927882165444089
ACH-000473,-0.21553410200427106
ACH-000475,-0.13552781250730206
ACH-000476,-0.10586338531295438
ACH-000477,-0.1377896426214626
ACH-000479,-0.5366224738306026
ACH-000480,-0.16471684167588527
ACH-000481,-0.14616544966417394
ACH-000483,-0.08994780716329502
ACH-000484,-0.17979039672897335
ACH-000485,-0.037545565289791714
ACH-000486,-0.34953021073625234
ACH-000487,-0.03556415503741281
ACH-000488,-0.2447865468981908
ACH-000490,-0.18369215550676168
ACH-000491,-0.1034221498289914
ACH-000495,-0.20656223240177854
ACH-000496,-0.1665372562445038
ACH-000499,-0.1383827087194491
ACH-000500,0.04600575241368335
ACH-000502,-0.35419592306259523
ACH-000503,0.02833793052889878
ACH-000505,-0.031116208009755494
ACH-000507,-0.14457842406012228
ACH-000510,-0.1168763064350405
ACH-000511,-0.07997974979566162
ACH-000512,0.0877997540496492
ACH-000516,-0.20621464352175287
ACH-000517,-0.1453062045130273
ACH-000518,-0.08618506190103048
ACH-000520,-0.12294609748605753
ACH-000521,-0.3075839411866079
ACH-000522,-0.08801631929821029
ACH-000524,-0.1473002119404343
ACH-000527,-0.2301582624080954
ACH-000528,-0.1750023229880968
ACH-000537,-0.05207282112308602
ACH-000541,-0.013009372844960234
ACH-000542,-0.07319178347363761
ACH-000544,-0.3479096549039989
ACH-000545,-0.230582181127786
ACH-000547,-0.2394590780176943
ACH-000548,-0.2465107917919744
ACH-000549,-0.2436406968416188
ACH-000550,-0.13428351601955762
ACH-000552,-0.3227942087496869
ACH-000556,-0.2573791288986654
ACH-000557,-0.0659422448620015
ACH-000569,-0.10021014389898003
ACH-000570,-0.259888883246415
ACH-000571,-0.19260756050156155
ACH-000573,-0.04500198121414574
ACH-000576,-0.1644860803778029
ACH-000579,-0.16374203294816975
ACH-000580,-0.07628187104239452
ACH-000584,-0.186729958930994
ACH-000585,-0.1689383916875548
ACH-000588,-0.3726089705956405
ACH-000589,-0.09029161155031612
ACH-000591,-0.12492708077467785
ACH-000593,-0.3646779369711876
ACH-000600,-0.3295896181699544
ACH-000601,-0.13004390997894186
ACH-000605,-0.2134776312655545
ACH-000606,-0.22499702623745296
ACH-000608,-0.2308282901590223
ACH-000614,-0.27455989506970496
ACH-000616,-0.19860558728148328
ACH-000618,-0.2280202992291256
ACH-000619,-0.08772077192549578
ACH-000620,-0.04005172923946392
ACH-000621,-0.14673738744032466
ACH-000622,0.02299111622017088
ACH-000623,-0.2533244932014915
ACH-000624,-0.18039128632143409
ACH-000627,-0.1400240422307222
ACH-000630,-0.2056916165043736
ACH-000631,0.006549163085017489
ACH-000632,-0.2546179722852372
ACH-000633,-0.06563187056477005
ACH-000637,-0.17304840473578526
ACH-000638,-0.23567295160533905
ACH-000646,-0.08167902847131757
ACH-000647,-0.19289746847317674
ACH-000648,-0.1973376640680529
ACH-000649,-0.15501377566922386
ACH-000651,-0.2155327674141492
ACH-000652,-0.13821357415229027
ACH-000653,-0.18343386786326105
ACH-000657,-0.2356951313939856
ACH-000658,-0.15610691238152638
ACH-000661,-0.12410871004213883
ACH-000662,-0.15285951356807118
ACH-000663,-0.17820407023180046
ACH-000665,-0.05306500561984162
ACH-000671,-0.13109903727079633
ACH-000672,-0.02366317201056858
ACH-000673,-0.1719888902878944
ACH-000676,-0.20393070916366493
ACH-000677,-0.13443000477925846
ACH-000681,-0.18153375201614494
ACH-000683,-0.08332376703562011
ACH-000684,-0.15642811731510609
ACH-000688,-0.295315171679062
ACH-000693,-0.16318675188220624
ACH-000694,-0.16228760576380838
ACH-000695,-0.19625948836106688
ACH-000696,-0.18372692780635674
ACH-000697,-0.10902721325523038
ACH-000699,-0.1942630358298572
ACH-000701,-0.2687181739583722
ACH-000706,-0.1959822486065672
ACH-000711,-0.1872020768246684
ACH-000713,-0.22483152212580168
ACH-000714,0.036463349416197034
ACH-000718,-0.12975117229124244
ACH-000720,-0.22211408039892586
ACH-000721,-0.2338964915927101
ACH-000724,-0.17568320616193936
ACH-000725,-0.06552522528224321
ACH-000732,-0.2699244946265461
ACH-000734,-0.09478315764282932
ACH-000735,-0.2306391276474229
ACH-000736,-0.2189907159810863
ACH-000738,-0.23699169945363
ACH-000746,-0.2619774598698085
ACH-000747,-0.1591443426053844
ACH-000748,-0.2226985204303841
ACH-000753,-0.0874528186431149
ACH-000756,-0.14555829999088898
ACH-000757,-0.09362839734727796
ACH-000758,-0.305025784286004
ACH-000760,-0.17296615651420744
ACH-000762,-0.1665142358132998
ACH-000763,-0.11450196599236345
ACH-000764,-0.4556377317270899
ACH-000765,-0.08313617734862934
ACH-000766,-0.05796086979894646
ACH-000767,-0.09523264205129292
ACH-000768,-0.19001091527483707
ACH-000769,-0.1824272796570848
ACH-000770,-0.06210953678141586
ACH-000771,-0.09112941276954653
ACH-000773,-0.2037620202519821
ACH-000776,-0.14440302199133506
ACH-000777,-0.29856873299337866
ACH-000778,-0.25191471685325484
ACH-000781,-0.1608165636365017
ACH-000782,-0.2289607278643906
ACH-000783,-0.2167045169543958
ACH-000784,-0.22180686703137964
ACH-000785,-0.23859300051510796
ACH-000787,-0.12888065315361058
ACH-000788,-0.0947697289613062
ACH-000791,-0.2862847683097737
ACH-000792,-0.24071239115666315
ACH-000794,-0.352991624215976
ACH-000796,-0.2110913285996144
ACH-000798,-0.2825674038542321
ACH-000799,-0.06015446910363403
ACH-000800,-0.27903658372183804
ACH-000802,-0.1801227376593223
ACH-000804,-0.10186711517200918
ACH-000805,0.07281644841185678
ACH-000809,-0.2444048570847424
ACH-000810,-0.047935971420710384
ACH-000811,-0.22537021620627465
ACH-000817,-0.2208994090110797
ACH-000819,-0.07041129919513864
ACH-000820,0.004591516834886468
ACH-000821,-0.4316175096805336
ACH-000822,-0.16922840549072346
ACH-000823,-0.19428518171264766
ACH-000824,-0.05539492270067636
ACH-000827,-0.043162067743313264
ACH-000829,-0.07220522710542764
ACH-000831,-0.1561763633024753
ACH-000832,-0.3835743381727511
ACH-000833,-0.35136644223342817
ACH-000834,-0.16724137343911055
ACH-000835,-0.2199489008121379
ACH-000836,-0.22780472277521055
ACH-000837,-0.2290562898292691
ACH-000838,-0.11367071324555288
ACH-000839,-0.15750214872674015
ACH-000840,-0.2529255102457242
ACH-000841,-0.11205320630164037
ACH-000843,-0.4045230064383437
ACH-000846,-0.41414226109658736
ACH-000847,-0.1332177633784376
ACH-000848,-0.2009969137879437
ACH-000849,-0.1483960095669107
ACH-000851,-0.26599315014002195
ACH-000855,-0.038294256833166666
ACH-000856,-0.1853662316808328
ACH-000858,-0.2574546440327041
ACH-000859,-0.027225828657038115
ACH-000861,-0.033752100031929584
ACH-000862,-0.1808537577116996
ACH-000865,-0.1300197885070087
ACH-000866,-0.06630493178246241
ACH-000867,-0.15624382346163865
ACH-000869,-0.17363993547713275
ACH-000872,-0.1451926285335679
ACH-000873,-0.1505163238836531
ACH-000876,-0.19616876205098874
ACH-000878,-0.046634745775977836
ACH-000880,-0.1926799506929635
ACH-000881,-0.21296955841823076
ACH-000882,-0.16498573783052567
ACH-000884,-0.34359907742662515
ACH-000885,-0.3034417989939237
ACH-000887,-0.21835152361319052
ACH-000889,-0.17011510032161162
ACH-000896,-0.01309082676617025
ACH-000898,-0.16247080026069818
ACH-000900,-0.08077464049830335
ACH-000901,-0.08322353565406275
ACH-000905,-0.1670779568588014
ACH-000906,-0.10896944760619696
ACH-000907,-0.10757128953908852
ACH-000910,-0.16407743567370478
ACH-000911,-0.24142591209611305
ACH-000912,-0.22827104076997184
ACH-000913,-0.2028902446374444
ACH-000915,-0.13801916611069176
ACH-000916,-0.36915380985748464
ACH-000917,-0.1737689543237007
ACH-000920,0.028716056380937705
ACH-000921,-0.1016727746831247
ACH-000924,-0.13573307063703607
ACH-000926,-0.20590208763608292
ACH-000928,-0.14895701622460208
ACH-000929,-0.048782899104568116
ACH-000932,-0.14976922813729412
ACH-000935,-0.12469639959233715
ACH-000936,-0.17483878525873425
ACH-000937,-0.08320994584651123
ACH-000938,-0.16439575811195206
ACH-000939,-0.18975583853204314
ACH-000941,-0.07966770433046763
ACH-000943,-0.1553630961520186
ACH-000946,-0.16149312999059387
ACH-000947,-0.14358421756083548
ACH-000948,-0.19873240082432386
ACH-000950,-0.042367457496539904
ACH-000953,-0.27360186384835883
ACH-000954,-0.2585340002564561
ACH-000957,-0.4899307742832476
ACH-000958,-0.08024781938087243
ACH-000960,-0.11526125757458752
ACH-000963,-0.2579012575759653
ACH-000968,-0.13934433851113884
ACH-000969,-0.10589150134726642
ACH-000972,-0.19521902207557515
ACH-000973,-0.22378544681687146
ACH-000974,-0.26752050509694186
ACH-000978,-0.022154062286421475
ACH-000984,-0.20992087240453736
ACH-000986,-0.25906183295025914
ACH-000988,-0.096650437647903
ACH-000993,-0.24163404172762626
ACH-000994,-0.1812011123579233
ACH-000996,-0.206251027165426
ACH-001001,-0.14004467266256568
ACH-001020,-0.2750517717258905
ACH-001028,-0.1981788869574928
ACH-001031,-0.2016490650511228
ACH-001038,-0.1987389882743236
ACH-001048,-0.1672045373757377
ACH-001050,-0.2959733969849473
ACH-001053,-0.11886329669710695
ACH-001054,-0.28534296029147305
ACH-001061,-0.074137057433846
ACH-001067,-0.3057210103577453
ACH-001075,-0.10730348004542277
ACH-001096,0.007465639298559776
ACH-001111,-0.1383718188231625
ACH-001119,-0.11457190794246387
ACH-001128,-0.011271761313827944
ACH-001134,-0.25176043516494195
ACH-001151,-0.0679237345769875
ACH-001163,-0.21287350953872528
ACH-001164,-0.3272783913884202
ACH-001183,-0.18697346348769894
ACH-001192,-0.04485940330989598
ACH-001193,-0.21151239925198026
ACH-001196,-0.2426574921107382
ACH-001197,-0.4905152542749308
ACH-001205,-0.04472986071913996
ACH-001211,-0.14764248120076304
ACH-001212,-0.18167774267249975
ACH-001228,-0.1306317167079259
ACH-001232,-0.2923302150185195
ACH-001239,-0.27390649255228755
ACH-001270,-0.2863988049313794
ACH-001274,-0.17899152878205798
ACH-001275,-0.16959316682165393
ACH-001277,-0.09079271287041686
ACH-001278,-0.2540630383930632
ACH-001280,-0.07397187559317404
ACH-001283,-0.06844963967227505
ACH-001289,-0.138890951224824
ACH-001300,-0.3117714534710544
ACH-001301,-0.14943636105270752
ACH-001302,-0.405412283455998
ACH-001306,-0.09109836169483174
ACH-001318,-0.23051834392331086
ACH-001322,-0.1787081341779655
ACH-001328,-0.23751903303599725
ACH-001332,-0.39475516177234704
ACH-001336,-0.09981441137648392
ACH-001346,-0.3028405268096653
ACH-001353,-0.20624205541475624
ACH-001354,-0.143572729438809
ACH-001367,-0.2666309109379366
ACH-001368,-0.2326804200204401
ACH-001374,-0.3285408887500248
ACH-001377,-0.13484266713955673
ACH-001380,-0.12975011271385645
ACH-001391,0.021741833863564642
ACH-001408,-0.2845573153100789
ACH-001430,-0.2539804078687037
ACH-001431,-0.24463468162453325
ACH-001450,-0.24058586931926185
ACH-001496,-0.25396786903940777
ACH-001500,-0.40874873654774335
ACH-001523,-0.2569656423584532
ACH-001532,-0.1282449936170967
ACH-001550,-0.16051145798121738
ACH-001552,0.035322930708741235
ACH-001554,-0.07256807672733555
ACH-001654,-0.17816638960642825
ACH-001735,-0.1903187963461421
ACH-001736,-0.050399995114878055
ACH-001737,-0.26479054445117634
ACH-001740,-0.16544776535531347
ACH-001745,-0.019181772955275882
ACH-001765,-0.11245012519704428
