,GTF2H2 (2966)
ACH-000296,-0.3800669403225485
ACH-000302,-0.45012688960738345
ACH-000304,-0.3675357752482583
ACH-000307,-0.3801725626368168
ACH-000308,-0.4357181714941021
ACH-000310,-0.2880699483788985
ACH-000311,-0.3382205994001879
ACH-000312,-0.5094822172703697
ACH-000315,-0.37568548384451295
ACH-000316,-0.5540563778879836
ACH-000317,-0.5504880360766491
ACH-000318,-0.4640518418078706
ACH-000319,-0.3809232873888491
ACH-000320,-0.4571958988701118
ACH-000322,-0.2856299777700273
ACH-000323,-0.4579719514803873
ACH-000324,-0.4452256413239453
ACH-000329,-0.3396582643960631
ACH-000330,-0.35615353345916795
ACH-000331,-0.38017600707385146
ACH-000332,-0.4260739694529447
ACH-000334,-0.3893996532462235
ACH-000335,-0.5167095232419548
ACH-000336,-0.2158299404261682
ACH-000337,-0.3648000561845293
ACH-000338,-0.3014400482269232
ACH-000339,-0.4056992322182889
ACH-000341,-0.4716642372367492
ACH-000348,-0.3816859422248048
ACH-000350,-0.16997809297250396
ACH-000352,-0.3460598928963434
ACH-000356,-0.5586883064314037
ACH-000361,-0.23843575343154336
ACH-000362,-0.17194246368549335
ACH-000363,-0.2902968785813478
ACH-000364,-0.3870367438836565
ACH-000365,-0.27113741221978543
ACH-000366,-0.4021597532633357
ACH-000368,-0.4436276226952296
ACH-000374,-0.6752485928887958
ACH-000375,-0.2245359010072536
ACH-000376,-0.32375053189338204
ACH-000381,-0.4187422046427275
ACH-000383,-0.3563104035983745
ACH-000387,-0.3750025915557587
ACH-000389,-0.39309275548543604
ACH-000390,-0.39731590055722943
ACH-000393,-0.44746101714544495
ACH-000395,-0.4896643426231435
ACH-000396,-0.4237243667868875
ACH-000397,-0.5388882091336534
ACH-000401,-0.3939491604739368
ACH-000402,-0.4094364106206384
ACH-000403,-0.19187506209744187
ACH-000404,-0.3505102121583519
ACH-000406,-0.40539510774004217
ACH-000407,-0.5362277327777835
ACH-000408,-0.5947891173562093
ACH-000410,-0.3964473139411759
ACH-000411,-0.462404367701101
ACH-000414,-0.3878688133875661
ACH-000415,-0.5432531848029072
ACH-000416,-0.517904305552852
ACH-000420,-0.3593022418135486
ACH-000421,-0.5073121923379825
ACH-000424,-0.4016174922417528
ACH-000425,-0.3269103006921191
ACH-000426,-0.26026403840414397
ACH-000427,-0.4359422026322731
ACH-000433,-0.4573436034862504
ACH-000435,-0.28623388628797064
ACH-000436,-0.3079817587167033
ACH-000444,-0.3650719126022087
ACH-000445,-0.6097208892183505
ACH-000448,-0.3104571801508553
ACH-000450,-0.10386652133137372
ACH-000452,-0.4740120102883858
ACH-000454,-0.4794072906141068
ACH-000458,-0.3472311752080456
ACH-000459,-0.15547865545581185
ACH-000460,-0.3705835028854611
ACH-000461,-0.4835461387610473
ACH-000463,-0.4913935453049659
ACH-000464,-0.31692228236279485
ACH-000466,-0.3686260741607301
ACH-000467,-0.40076651976745536
ACH-000468,-0.31267897324495125
ACH-000469,-0.4651314812374011
ACH-000470,-0.4427428752149629
ACH-000471,-0.7071658704418045
ACH-000472,-0.4026001716051121
ACH-000473,-0.4431349399643811
ACH-000475,-0.4249594355395915
ACH-000476,-0.32152207155223145
ACH-000477,-0.3764395802578445
ACH-000479,-0.6252818776523598
ACH-000480,-0.3510418734830109
ACH-000481,-0.3471142707394651
ACH-000483,-0.2922842501564655
ACH-000484,-0.0973948322772202
ACH-000485,-0.3605813046114752
ACH-000486,-0.4193620768515535
ACH-000487,-0.30635917361548776
ACH-000488,-0.3989262650748149
ACH-000490,-0.3574793008710936
ACH-000491,-0.3559368798032155
ACH-000495,-0.2235599715111573
ACH-000496,-0.3621113779841696
ACH-000499,-0.42756677234919305
ACH-000500,-0.4079738309599357
ACH-000502,-0.34529420027338104
ACH-000503,-0.3696344441755055
ACH-000505,-0.3598132035740156
ACH-000507,-0.3948739304479602
ACH-000510,-0.4397506911132221
ACH-000511,-0.4356435085522834
ACH-000512,-0.2509787022941575
ACH-000516,-0.3473923563511449
ACH-000517,-0.3620680504512976
ACH-000518,-0.42419940067489
ACH-000520,-0.4341554072135239
ACH-000521,-0.2527099021225315
ACH-000522,-0.5541194474107052
ACH-000524,-0.2706655816050447
ACH-000527,-0.416929679203382
ACH-000528,-0.4279260596778819
ACH-000537,-0.4518543407320196
ACH-000541,-0.21060193738248406
ACH-000542,-0.32092665739684834
ACH-000544,-0.26179466129788537
ACH-000545,-0.3629558372751157
ACH-000547,-0.6168198544842753
ACH-000548,-0.4096389074252873
ACH-000549,-0.4295255801817048
ACH-000550,-0.3793058371562005
ACH-000552,-0.43184331933887615
ACH-000556,-0.2968000700170919
ACH-000557,-0.08108606505396848
ACH-000569,-0.35696879388664665
ACH-000570,-0.3577539850589548
ACH-000571,-0.22584564595351864
ACH-000573,-0.5199847526868844
ACH-000576,-0.4045738772351449
ACH-000579,-0.3225869690228146
ACH-000580,-0.299411916509667
ACH-000584,-0.5936068401364097
ACH-000585,-0.5577865479481162
ACH-000588,-0.37319890614349216
ACH-000589,-0.4052924108272568
ACH-000591,-0.4991073234584155
ACH-000593,-0.524760663273406
ACH-000600,-0.3382178159220597
ACH-000601,-0.4104460447485696
ACH-000605,-0.5174297228590374
ACH-000606,-0.43070998003567823
ACH-000608,-0.3115920090737684
ACH-000614,-0.22616539487725176
ACH-000616,-0.5013208221107109
ACH-000618,-0.43156240422636427
ACH-000619,-0.2521946363939176
ACH-000620,-0.4497255627454281
ACH-000621,-0.353068472836845
ACH-000622,-0.4534834907287507
ACH-000623,-0.4042601430258646
ACH-000624,-0.5288245170466476
ACH-000627,-0.4522337056327576
ACH-000630,-0.4694848676720416
ACH-000631,-0.4786697802628896
ACH-000632,-0.3882605251430774
ACH-000633,-0.3107087735336672
ACH-000637,-0.3962956432024036
ACH-000638,-0.484610649317013
ACH-000646,-0.18749386447925329
ACH-000647,-0.5469124921776819
ACH-000648,-0.3858173856500357
ACH-000649,-0.4832957492707048
ACH-000651,-0.4806462570255926
ACH-000652,-0.459769708475245
ACH-000653,-0.3382980533360169
ACH-000657,-0.4914785113941708
ACH-000658,-0.39112676834465854
ACH-000661,-0.3504393376169888
ACH-000662,-0.2288348207443807
ACH-000663,-0.4228943408109575
ACH-000665,-0.5773882604830175
ACH-000671,-0.4260020788338056
ACH-000672,-0.6242704140527289
ACH-000673,-0.4915454069925635
ACH-000676,-0.4517133802611091
ACH-000677,-0.12626360414037316
ACH-000681,-0.3864689927789308
ACH-000683,-0.3853845372148682
ACH-000684,-0.5470191999304206
ACH-000688,-0.36021205012152635
ACH-000693,-0.4759226854834621
ACH-000694,-0.4329509145082081
ACH-000695,-0.4613470066908199
ACH-000696,-0.4256709093878445
ACH-000697,-0.32722416013078465
ACH-000699,-0.3322412032663019
ACH-000701,-0.1467844199802525
ACH-000706,-0.5222037467826507
ACH-000711,-0.5895416088521099
ACH-000713,-0.5749165252930106
ACH-000714,-0.2648928628297751
ACH-000718,-0.3420616223680992
ACH-000720,-0.4023765073939112
ACH-000721,-0.44225702098673386
ACH-000724,-0.23202729622130194
ACH-000725,-0.16949443093767025
ACH-000732,-0.4603978824529047
ACH-000734,-0.32590525364661577
ACH-000735,-0.31917121107161744
ACH-000736,-0.40122821198409336
ACH-000738,-0.4921880250545344
ACH-000746,-0.29234866329009984
ACH-000747,-0.4635644220024629
ACH-000748,-0.3716106377280496
ACH-000753,-0.4876453003542502
ACH-000756,-0.6588756689238071
ACH-000757,-0.4954549232675659
ACH-000758,-0.38528638610388266
ACH-000760,-0.4501393000138125
ACH-000762,-0.4801118389233974
ACH-000763,-0.42428900755258747
ACH-000764,-0.509419016651746
ACH-000765,-0.4324125362188053
ACH-000766,-0.4596044915673884
ACH-000767,-0.25247854143308485
ACH-000768,-0.4368933212648862
ACH-000769,-0.4111208978312433
ACH-000770,-0.2546889297543222
ACH-000771,-0.4531975638532982
ACH-000773,-0.24255634685558386
ACH-000776,-0.3644373445455515
ACH-000777,-0.4283454589335437
ACH-000778,-0.2759821921848417
ACH-000781,-0.5753213718757786
ACH-000782,-0.4821436487485324
ACH-000783,-0.1238963624133432
ACH-000784,-0.5801014694528871
ACH-000785,-0.2782908513991182
ACH-000787,-0.4272998046015947
ACH-000788,-0.6536927772843777
ACH-000791,-0.4924217264560836
ACH-000792,-0.3922954213471776
ACH-000794,-0.5813002972069639
ACH-000796,-0.4077383132061144
ACH-000798,-0.42417212807642857
ACH-000799,-0.3797156025562766
ACH-000800,-0.5198162154050955
ACH-000802,-0.4695229721003434
ACH-000804,-0.31116792063153403
ACH-000805,-0.3732260718211713
ACH-000809,-0.21040651943759447
ACH-000810,-0.4271376074370797
ACH-000811,-0.4207464739296448
ACH-000817,-0.4280269475966613
ACH-000819,-0.5084776486357296
ACH-000820,-0.5916258788540536
ACH-000821,-0.4021021116363902
ACH-000822,-0.08431619048698318
ACH-000823,-0.4589112325653657
ACH-000824,-0.4792573787657219
ACH-000827,-0.3798301437243925
ACH-000829,-0.2229309768543292
ACH-000831,-0.4759356393866576
ACH-000832,-0.4509268999944017
ACH-000833,-0.4827782286293372
ACH-000834,-0.3928113974224127
ACH-000835,-0.4514850041474719
ACH-000836,-0.30901809211984466
ACH-000837,-0.5254232302898928
ACH-000838,-0.4448335908690969
ACH-000839,-0.4526036642886543
ACH-000840,-0.38417716799746987
ACH-000841,-0.3492140324891729
ACH-000843,-0.5480322492642127
ACH-000846,-0.3925803734596658
ACH-000847,-0.5866063094002137
ACH-000848,-0.4001507742186189
ACH-000849,-0.4928544963044914
ACH-000851,-0.5557470774234226
ACH-000855,-0.478040031742859
ACH-000856,-0.4527556965131774
ACH-000858,-0.4867066113365875
ACH-000859,-0.47004187854418
ACH-000861,-0.4314491658707245
ACH-000862,-0.4500798296499193
ACH-000865,-0.5465099832949699
ACH-000866,-0.5095966097247441
ACH-000867,-0.5238563344312923
ACH-000869,-0.17574948472590865
ACH-000872,-0.39486727312315495
ACH-000873,-0.6118482191916352
ACH-000876,-0.1939159235466579
ACH-000878,-0.5083227420452495
ACH-000880,-0.2965823369922516
ACH-000881,-0.3039253952421617
ACH-000882,-0.2976053910633449
ACH-000884,-0.4632534776391728
ACH-000885,-0.37802920588788097
ACH-000887,-0.5841926480562888
ACH-000889,-0.4035509736997044
ACH-000896,-0.5904926995902989
ACH-000898,-0.3575265445504417
ACH-000900,-0.4825848174112349
ACH-000901,-0.4731724286610287
ACH-000905,-0.5549796974270791
ACH-000906,-0.39460581757932794
ACH-000907,-0.19403669846171787
ACH-000910,-0.4177159190324365
ACH-000911,-0.4552956508744267
ACH-000912,-0.5392010650528404
ACH-000913,-0.40164547824199054
ACH-000915,-0.33109130531944664
ACH-000916,-0.4102240924115073
ACH-000917,-0.3831297940947928
ACH-000920,-0.3643504704652344
ACH-000921,-0.5083398480834079
ACH-000924,-0.4928604227869215
ACH-000926,-0.2872624698587141
ACH-000928,-0.31076479594619283
ACH-000929,-0.5796407948805331
ACH-000932,-0.32715968324547273
ACH-000935,-0.2919068473628181
ACH-000936,-0.4395802150757807
ACH-000937,-0.4073126452048581
ACH-000938,-0.3342245434663579
ACH-000939,-0.5027088317228798
ACH-000941,-0.34077602089760395
ACH-000943,-0.4616410448144536
ACH-000946,-0.3681523418845877
ACH-000947,-0.460324813953136
ACH-000948,-0.33652060777781745
ACH-000950,-0.4032000029937724
ACH-000953,-0.2948953511554272
ACH-000954,-0.3007257402362065
ACH-000957,-0.3419080703490677
ACH-000958,-0.4901481329943325
ACH-000960,-0.3956151018548757
ACH-000963,-0.5293718083733743
ACH-000968,-0.3270846714089536
ACH-000969,-0.255333144844347
ACH-000972,-0.4492489887053656
ACH-000973,-0.502338245183355
ACH-000974,-0.4915463330733437
ACH-000978,-0.4354405723749412
ACH-000984,-0.17133550065420491
ACH-000986,-0.3816288568832307
ACH-000988,-0.3957912696651565
ACH-000993,-0.2662543751324078
ACH-000994,-0.5307291321919918
ACH-000996,-0.3952642207736221
ACH-001001,-0.40294231675466574
ACH-001020,-0.4599658696895075
ACH-001028,-0.4533824587185161
ACH-001031,-0.4207751101319456
ACH-001038,-0.5097797749217454
ACH-001048,-0.4804597272603576
ACH-001050,-0.3186378337501101
ACH-001053,-0.6757520976826659
ACH-001054,-0.4864424485861278
ACH-001061,-0.34160141576264225
ACH-001067,-0.3949979666924075
ACH-001075,-0.260564655097593
ACH-001096,-0.5613128422526891
ACH-001111,-0.18140817498192505
ACH-001119,-0.3709029175626515
ACH-001128,-0.24560181099147246
ACH-001134,-0.3428845528327602
ACH-001151,-0.4106854913270189
ACH-001163,-0.39063463802293774
ACH-001164,-0.3923706360848207
ACH-001183,-0.4585032494973831
ACH-001192,-0.6542511595866162
ACH-001193,-0.565677291654053
ACH-001196,-0.30743782118482965
ACH-001197,-0.17790843650005567
ACH-001205,-0.3713057997613645
ACH-001211,-0.18835754189656198
ACH-001212,-0.3377845396926202
ACH-001228,-0.3103605860189922
ACH-001232,-0.4948899570302578
ACH-001239,-0.4320400094166458
ACH-001270,-0.4663658002052918
ACH-001274,-0.4337115976452062
ACH-001275,-0.35641033211888823
ACH-001277,-0.4400039832192649
ACH-001278,-0.25995387583551643
ACH-001280,-0.22158725919263886
ACH-001283,-0.3341974404910757
ACH-001289,-0.4392557232020873
ACH-001300,-0.30153185708779423
ACH-001301,-0.4697565809407415
ACH-001302,-0.3318891380012305
ACH-001306,-0.3996424558744065
ACH-001318,-0.4697490239693957
ACH-001322,-0.4615633616881493
ACH-001328,-0.41509939322480144
ACH-001332,-0.6269544481877716
ACH-001336,-0.5398427802398554
ACH-001346,-0.36039783239995743
ACH-001353,-0.4691429390717374
ACH-001354,-0.3241562851858366
ACH-001367,-0.4446721894720239
ACH-001368,-0.4064231650364152
ACH-001374,-0.3013537105386462
ACH-001377,-0.4164908998231835
ACH-001380,-0.4298210896332442
ACH-001391,-0.2480595558105685
ACH-001408,-0.4240144265753667
ACH-001430,-0.5516170750518378
ACH-001431,-0.4447693056262698
ACH-001450,-0.3616052412323793
ACH-001496,-0.4215195153657464
ACH-001500,-0.43897494636263
ACH-001523,-0.5127970196951849
ACH-001532,-0.36588785808625535
ACH-001550,-0.3742677619187921
ACH-001552,-0.4081706985108327
ACH-001554,-0.3200626877196647
ACH-001654,-0.5332488138875094
ACH-001735,-0.3368545230549238
ACH-001736,-0.283859789616652
ACH-001737,-0.4313437213795267
ACH-001740,-0.4956964668041429
ACH-001745,-0.4351542316252781
ACH-001765,-0.2818227256481038
