,TBX6 (6911)
ACH-000004,-0.1356099241033689
ACH-000005,-0.09950652445309396
ACH-000007,0.0746155391417637
ACH-000009,-0.008512549889999057
ACH-000011,-0.04396870436256448
ACH-000012,-0.18004212605632153
ACH-000013,-0.18984062793938536
ACH-000014,0.08545619593975015
ACH-000015,-0.18745858972298746
ACH-000017,-0.15297624263476606
ACH-000018,0.041230305877429936
ACH-000019,0.052769287182910816
ACH-000021,-0.15986052520855387
ACH-000022,-0.15087061821601316
ACH-000025,-0.11590823765109415
ACH-000028,-0.02129876513236042
ACH-000030,0.036435035884392335
ACH-000035,-0.15731622606574436
ACH-000036,-0.01399605054791806
ACH-000037,-0.318432079864852
ACH-000039,-0.16107101268908067
ACH-000040,-0.13970674053798754
ACH-000041,0.02079907447717172
ACH-000042,0.20182029831290213
ACH-000045,-0.06962985670391318
ACH-000047,-0.24485034763987415
ACH-000052,0.10680771568058074
ACH-000053,-0.010480828038339851
ACH-000054,-0.031219997690868955
ACH-000055,-0.15981642316051442
ACH-000060,0.14585429338849765
ACH-000067,-0.08473405197585457
ACH-000070,0.05441226326607038
ACH-000075,-0.14062460918801534
ACH-000078,-0.001236419781296719
ACH-000082,-0.05150334763690452
ACH-000085,0.11955009320885507
ACH-000086,0.10588277548365307
ACH-000087,0.005269345968710809
ACH-000092,-0.016474225071944244
ACH-000095,0.03637774631248515
ACH-000097,-0.07341320622653415
ACH-000098,-0.1986752083783448
ACH-000099,-0.054850278089329116
ACH-000108,0.0628541851204628
ACH-000113,-0.22140308063502806
ACH-000116,-0.011538958322611705
ACH-000118,-0.07145143421546693
ACH-000120,0.0013513594055491152
ACH-000123,-0.26691668719091977
ACH-000127,-0.17630120169032612
ACH-000128,-0.007953592931262833
ACH-000132,-0.10336240042613247
ACH-000133,-0.09293342398010937
ACH-000137,-0.33888731617892714
ACH-000138,0.03749393752934135
ACH-000142,-0.2804183227542003
ACH-000143,-0.20541360506836612
ACH-000146,-0.07741644701309837
ACH-000148,-0.13004804281739388
ACH-000150,-0.2139071913434282
ACH-000152,-0.02188153049940157
ACH-000153,-0.2372156437579687
ACH-000159,-0.059604857598637
ACH-000160,0.009693171957626964
ACH-000163,-0.08355546636265275
ACH-000167,0.009008061287777496
ACH-000168,-0.0635316345847718
ACH-000169,-0.04917334300378876
ACH-000178,-0.1278516528337161
ACH-000183,-0.12302677055251005
ACH-000188,0.02142278858351837
ACH-000189,-0.16426293872392486
ACH-000190,0.071880744748164
ACH-000198,-0.16841628143379545
ACH-000203,-0.44731299736080393
ACH-000204,-0.24791448063079435
ACH-000206,0.12927265613666647
ACH-000207,0.030456650701844088
ACH-000208,-0.26001707855996603
ACH-000210,-0.07892383285168343
ACH-000211,-0.03311050413990066
ACH-000215,-0.03464462415131861
ACH-000221,-0.3013979225460256
ACH-000222,-0.13082564436035196
ACH-000223,-0.06365410270063636
ACH-000226,-0.16599531504059772
ACH-000227,0.00040961556872068085
ACH-000228,-0.05162440284478083
ACH-000231,-0.08295692119179819
ACH-000232,-0.039287406816071714
ACH-000233,-0.0790016801260917
ACH-000234,-0.18782807027862594
ACH-000235,-0.06749572091170519
ACH-000237,-0.07544722497345056
ACH-000238,0.08914896380291101
ACH-000242,-0.19158097857679052
ACH-000243,-0.17323472084050415
ACH-000244,-0.1262512346162915
ACH-000246,-0.02999059533711317
ACH-000248,-0.21561518758254225
ACH-000250,-0.13569254248704204
ACH-000251,-0.16979694409248305
ACH-000252,-0.1073164759242943
ACH-000253,0.10637391821380854
ACH-000255,0.013623223776767873
ACH-000256,-0.04694604843884756
ACH-000257,-0.17666427180992175
ACH-000258,-0.07039433885591045
ACH-000259,-0.05203277168616503
ACH-000260,-0.17396008757894127
ACH-000261,-0.08130247446274673
ACH-000262,-0.2357349918016439
ACH-000263,0.18297882924617773
ACH-000264,-0.12786952372454485
ACH-000265,-0.04658697845854588
ACH-000266,-0.009464711583870912
ACH-000272,-0.0868306377377371
ACH-000274,-0.02578325245471371
ACH-000277,0.011318368696575487
ACH-000278,0.05190147988927929
ACH-000279,-0.14116033950289586
ACH-000280,-0.0023927600969443465
ACH-000281,0.1416171073142194
ACH-000288,-0.2375343785071033
ACH-000291,-0.12732113525605154
ACH-000293,-0.1561743200578752
ACH-000294,-0.024601180495541296
ACH-000295,-0.11307834010289508
ACH-000296,-0.2377070674025919
ACH-000302,-0.11516797603948445
ACH-000304,-0.25340262956198883
ACH-000307,-0.12396436138076974
ACH-000308,-0.13333939869005454
ACH-000310,-0.1069870823723203
ACH-000311,0.018450780952480816
ACH-000312,0.0011160430243460932
ACH-000315,-0.3170876778792052
ACH-000316,-0.2772799609824218
ACH-000317,0.06556005496059962
ACH-000318,0.020314788029072942
ACH-000319,-0.17510227831587508
ACH-000320,0.008734983208386329
ACH-000322,-0.487252978228386
ACH-000323,-0.150607182086245
ACH-000324,-0.14891218064411782
ACH-000329,-0.16739606903174573
ACH-000330,-0.2534694163690536
ACH-000331,-0.018537297536602392
ACH-000332,-0.07092475439852701
ACH-000334,-0.14418331083395358
ACH-000335,-0.07665638340484789
ACH-000336,0.0722015893803087
ACH-000337,0.0002441330095739
ACH-000338,-0.16765470573018718
ACH-000339,-0.10004967029956448
ACH-000341,-0.0895138769105354
ACH-000348,-0.19341917174357348
ACH-000350,0.051452053442326055
ACH-000352,-0.060526811123686165
ACH-000356,-0.4092233361115201
ACH-000361,-0.17378705172710449
ACH-000362,-0.08893103599276765
ACH-000363,-0.18822279050916266
ACH-000364,-0.3013932180146208
ACH-000365,-0.19638768024644293
ACH-000366,-0.009980110813826113
ACH-000368,-0.10745957172868773
ACH-000374,-0.20162503343681204
ACH-000375,-0.16192824052197993
ACH-000376,0.02150340705298284
ACH-000381,-0.004672246854979968
ACH-000383,-0.0346014786205377
ACH-000387,-0.01937076385936576
ACH-000389,-0.060124117945462824
ACH-000390,-0.04538010575739168
ACH-000393,-0.03233496302324065
ACH-000395,0.07709559006319014
ACH-000396,-0.40575096988261533
ACH-000397,-0.229755614579972
ACH-000401,-0.4382391919660608
ACH-000402,0.11924081427446233
ACH-000403,-0.04482687162303047
ACH-000404,-0.21688880413058406
ACH-000406,-0.09456491610823836
ACH-000407,-0.2771202446497039
ACH-000408,-0.22518928175508515
ACH-000410,-0.14988674336947713
ACH-000411,-0.08213632582115966
