,AVPR1B (553)
ACH-000190,-0.02101329562595793
ACH-000198,0.09664496020071496
ACH-000203,0.04773495196140403
ACH-000204,-0.004261740110265378
ACH-000206,-0.0096003511072708
ACH-000207,-0.032854487583883867
ACH-000208,-0.2815703854700674
ACH-000210,-0.4064907431396302
ACH-000211,-0.0098259888680609
ACH-000215,-0.2221104786536263
ACH-000221,-0.11797465097645912
ACH-000222,-0.1408799103941311
ACH-000223,-0.15936244578552644
ACH-000226,-0.4666226861187677
ACH-000227,-0.05041592402547943
ACH-000228,-0.2585252406208268
ACH-000231,-0.14700115204098338
ACH-000232,-0.058182568031619177
ACH-000233,-0.25437866095845385
ACH-000234,-0.06588950502999187
ACH-000235,-0.14869609702143133
ACH-000237,-0.13200137917071175
ACH-000238,-0.15933488662135084
ACH-000242,-0.02798415949927841
ACH-000243,-0.1345914684861613
ACH-000244,-0.2334394892138525
ACH-000246,-0.11448637101465582
ACH-000248,-0.1231330592120758
ACH-000250,-0.025806698454321472
ACH-000251,-0.1849256441652592
ACH-000252,-0.07327012859327148
ACH-000253,-0.15833017978222175
ACH-000255,-0.07592222920070772
ACH-000256,-0.2818795006302956
ACH-000257,0.15398701114983715
ACH-000258,-0.4661009704612373
ACH-000259,-0.14637935353717926
ACH-000260,-0.031171985046227438
ACH-000261,-0.01370731862293217
ACH-000262,-0.14116537323432013
ACH-000263,-0.05045097832511527
ACH-000264,-0.18032109166220625
ACH-000265,-0.06358497719710637
ACH-000266,-0.09148135057931367
ACH-000272,-0.1703657125723031
ACH-000274,-0.11055860610189212
ACH-000277,0.12288773905087533
ACH-000278,-0.14497078105300687
ACH-000279,0.13011445814539566
ACH-000280,-0.02741438477002681
ACH-000281,-0.2722104213106707
ACH-000288,-0.14420905620565602
ACH-000291,-0.09714793396330564
ACH-000293,0.09263993050719466
ACH-000294,-0.13746351594278994
ACH-000295,-0.037031948563563885
ACH-000296,-0.19938986976041195
ACH-000302,-0.05721505317236648
ACH-000304,-0.006094647846857226
ACH-000307,-0.03413226347764476
ACH-000308,-0.2318803088173336
ACH-000310,-0.106535054801465
ACH-000311,-0.08872042403678514
ACH-000312,-0.16629443757995072
ACH-000315,-0.021185007156144332
ACH-000316,-0.03282455603158796
ACH-000317,-0.12800994196831192
ACH-000318,-0.1395168772592116
ACH-000319,-0.03390526093412846
ACH-000320,-0.19395538756617972
ACH-000322,-0.059846357463347565
ACH-000323,-0.15877092596079118
ACH-000324,-0.16330702474898529
ACH-000329,-0.1028308269224792
ACH-000330,-0.13685946004903474
ACH-000331,-0.03294435672455074
ACH-000332,0.015838410834855685
ACH-000334,-0.12832177367288278
ACH-000335,-0.08249813536057883
ACH-000336,-0.6047856308247909
ACH-000337,-0.09915916461218396
ACH-000338,-0.11031074356210517
ACH-000339,-0.1052645447927327
ACH-000341,-0.2114969301914431
ACH-000348,-0.15038343668815576
ACH-000350,-0.2290631092859288
ACH-000352,-0.1364608747490835
ACH-000356,-0.05133574808312738
ACH-000361,0.1163293447798381
ACH-000362,0.09437937832894222
ACH-000363,-0.013385614286948759
ACH-000364,-0.14128188335269648
ACH-000365,0.08316130570239487
ACH-000366,-0.2166440475141891
ACH-000368,-0.1657957082369883
ACH-000374,-0.12024075119511185
ACH-000375,-0.22790521916862566
ACH-000376,-0.07303199195718643
ACH-000381,-0.09156507054171224
ACH-000383,-0.059613341514775514
ACH-000387,0.030019303318355558
ACH-000389,-0.2142290640265846
ACH-000390,-0.15604999923703095
ACH-000393,-0.09096605674663054
ACH-000395,-0.10000612551876344
ACH-000396,0.07706149262679025
ACH-000397,-0.04545726755607907
ACH-000401,0.17747563216305365
ACH-000402,0.004189948417588107
ACH-000403,-0.1633554686112062
ACH-000404,0.17463665301525694
ACH-000406,-0.006722680520080549
ACH-000407,-0.03747138300876637
ACH-000408,-0.10273081716037173
ACH-000410,-0.1487131312465403
ACH-000411,-0.029291241133146576
ACH-000414,-0.05570186780854988
ACH-000415,-0.2902315852687873
ACH-000416,-0.11563847615341538
ACH-000420,-0.16518173622505505
ACH-000421,0.009110400570666055
ACH-000424,-0.020700874825739426
ACH-000425,0.004247120141335346
ACH-000426,-0.036676567188206916
ACH-000427,0.09845268057947858
ACH-000433,-0.34981679596649434
ACH-000435,-0.033112032185722395
ACH-000436,-0.0575944096021808
ACH-000444,-0.030518376111690525
ACH-000445,-0.01090039787496747
ACH-000448,-0.10619072556865604
ACH-000450,-0.1747964408480679
ACH-000452,-0.1851417008458744
ACH-000454,-0.1732117500530423
ACH-000458,-0.4060925983560277
ACH-000459,-0.2969144884679834
ACH-000460,-0.06283817143347017
ACH-000461,0.08550511904863485
ACH-000463,-0.0590686386814444
ACH-000464,0.043071148391835436
ACH-000466,0.02662113580141701
ACH-000467,-0.1247808166660068
ACH-000468,-0.10192172800801592
ACH-000469,-0.019838125158917443
ACH-000470,-0.04984249858646722
ACH-000471,-0.023584842677511604
ACH-000472,-0.15296489382048142
ACH-000473,-0.00588068883876375
ACH-000475,-0.1208723312882637
ACH-000476,0.07314977958392653
ACH-000477,-0.0497464356042891
ACH-000479,-0.07774308743817722
ACH-000480,0.10753320591355632
ACH-000481,0.015163535683235776
ACH-000483,-0.028163485570705662
ACH-000484,-0.014263248269401644
ACH-000485,-0.05976464436946855
ACH-000486,-0.09067179405154747
ACH-000487,-0.16403202113623638
ACH-000488,-0.016852572764008422
ACH-000490,0.011250014873781041
ACH-000491,0.1643869980732618
ACH-000495,-0.1916245551871769
ACH-000496,-0.06740955477249468
ACH-000499,0.05459229429531661
ACH-000500,-0.39860140759713897
ACH-000502,-0.053095216329517636
ACH-000503,-0.1637931671052444
ACH-000505,-0.10866083381182633
ACH-000507,-0.12544474466812314
ACH-000510,-0.0848808819321392
ACH-000511,-0.16372818124468394
ACH-000512,-0.3755910015887907
ACH-000516,-0.14512603929914838
ACH-000517,-0.05637300106364877
ACH-000518,0.007827165991582972
ACH-000520,-0.07343394871316695
ACH-000521,0.060788943930237774
ACH-000522,-0.09486038820897988
ACH-000524,-0.17546829243233972
ACH-000527,-0.1821776284066766
ACH-000528,-0.10178539848797874
ACH-000537,-0.19905377768765845
ACH-000541,-0.03159513606195243
ACH-000542,-0.0523072340214069
ACH-000544,-0.18046556695517216
ACH-000545,-0.08048593571114236
ACH-000547,-0.10743146514942756
ACH-000548,-0.18256285754240525
ACH-000549,-0.018039094483534298
ACH-000550,-0.09360663153335834
ACH-000552,-0.09714228986321954
ACH-000556,-0.15467011279036866
ACH-000557,-0.08824672646076953
ACH-000569,-0.06730167693750617
ACH-000570,-0.014111517006291669
ACH-000571,-0.06306581273849048
ACH-000573,-0.11360133018627785
ACH-000576,-0.18883125873680592
ACH-000579,0.035018589531601224
ACH-000580,-0.1934514183645908
ACH-000584,-0.249270407023186
ACH-000585,-0.2387303226493707
ACH-000588,-0.17034931175714846
ACH-000589,-0.03248382463551667
ACH-000591,-0.12162828421048485
ACH-000593,-0.09717572677568337
ACH-000600,-0.031882558185599964
ACH-000601,-0.15664490736847367
ACH-000605,-0.009051422970521607
ACH-000606,-0.17240309544343627
ACH-000608,-0.07453436327546463
ACH-000614,0.05436737377257006
ACH-000616,-0.08112909774925098
ACH-000618,-0.1548736306956042
ACH-000619,-0.12960343533070645
ACH-000620,-0.009640485641253785
ACH-000621,0.05182928090569618
ACH-000622,-0.06189492370553575
ACH-000623,0.043668006354528464
ACH-000624,-0.007704576916748669
ACH-000627,-0.13502210301275086
ACH-000630,-0.1760595948296758
ACH-000631,-0.3819540789814145
ACH-000632,-0.1555453940038081
ACH-000633,-0.10383754361480002
ACH-000637,-0.1450336918750286
ACH-000638,-0.061677736875870776
ACH-000646,-0.3700327981782952
ACH-000647,-0.02252925395624126
ACH-000648,-0.2909085297187043
ACH-000649,-0.06598034434257351
ACH-000651,-0.10026551665850797
ACH-000652,-0.2283923296149679
ACH-000653,-0.11485590042689267
ACH-000657,-0.0742395038533845
ACH-000658,-0.20962803515719694
ACH-000661,-0.19673138936853168
ACH-000662,-0.07162450684421194
ACH-000663,-0.02304841453623862
ACH-000665,-0.1289534773547182
ACH-000671,-0.04849427330063065
ACH-000672,0.29655372358738274
ACH-000673,-0.046480223549519965
ACH-000676,-0.07529613552981271
ACH-000677,0.012007902234035826
ACH-000681,0.06342335360843476
ACH-000683,-0.2070335295929852
ACH-000684,0.03444959044414933
ACH-000688,0.07116400591347409
ACH-000693,-0.06420112328747991
ACH-000694,-0.19584746471142647
ACH-000695,-0.09444542564382168
ACH-000696,-0.09787859090518093
ACH-000697,-0.03491012450942864
ACH-000699,0.010326068304723764
ACH-000701,-0.042669760901000435
ACH-000706,-0.29182983211051405
ACH-000711,-0.09539330021526536
ACH-000713,-0.1899599502663918
ACH-000714,-0.17143566956352785
ACH-000718,-0.1240517023240552
ACH-000720,-0.08901014209227127
ACH-000721,-0.07185918488636643
ACH-000724,-0.06545152909439032
ACH-000725,-0.14386326186342402
ACH-000732,-0.1303074761499584
ACH-000734,-0.09807128403883213
ACH-000735,-0.21896564467272786
ACH-000736,-0.17514682266806514
ACH-000738,-0.02338015678124293
ACH-000746,0.05025847132676317
ACH-000747,-0.2547958550144781
ACH-000748,-0.14173244773397328
ACH-000753,-0.18702622748094028
ACH-000756,-0.08125919112613604
ACH-000757,0.03121237940712488
ACH-000758,-0.10418957866221656
ACH-000760,-0.10537929370584824
ACH-000762,-0.13516143437055073
ACH-000763,-0.27950555236752833
ACH-000764,0.0404124730915373
ACH-000765,0.0005786272215683885
ACH-000766,0.09960083748349648
ACH-000767,-0.005598620160983708
ACH-000768,-0.06784895484118084
ACH-000769,0.00415773358751534
ACH-000770,-0.10497098562956476
ACH-000771,0.010562165373882527
ACH-000773,-0.16837086712874533
ACH-000776,-0.11791721596130265
ACH-000777,-0.11133940936480304
ACH-000778,0.04692535088610482
ACH-000781,-0.11145474873047684
ACH-000782,-0.09173400061271368
ACH-000783,-0.09463698994016786
ACH-000784,-0.14580165134322767
ACH-000785,-0.11022506806674708
ACH-000787,-0.1335187975081392
ACH-000788,-0.07737404504049414
ACH-000791,-0.09239068063887393
ACH-000792,-0.17309237051643225
ACH-000794,-0.1574587579433256
ACH-000796,-0.1272943069801752
ACH-000798,-0.039478224179929
ACH-000799,0.10198073185084792
ACH-000800,-0.08166333691215237
ACH-000802,-0.06371104554507621
ACH-000804,-0.08291860962658965
ACH-000805,-0.07836046227792062
ACH-000809,-0.02659076421074528
ACH-000810,-0.11164664082897377
ACH-000811,-0.07881408415441922
ACH-000817,-0.2727005402967351
ACH-000819,-0.3492142136947757
ACH-000820,-0.4775350339938949
ACH-000821,0.06875189827364563
ACH-000822,-0.1559556886097701
ACH-000823,-0.2257654480289143
ACH-000824,-0.17947465873896398
ACH-000827,-0.14819660572292345
ACH-000829,0.03979693970649118
ACH-000831,-0.06456154257030823
ACH-000832,-0.1620973105147943
ACH-000833,-0.15329175589723013
ACH-000834,-0.19617590800552248
ACH-000835,-0.1865255793743809
ACH-000836,-0.052754172183382284
ACH-000837,-0.08321324569852548
ACH-000838,-0.03222264250745474
ACH-000839,-0.0592279846352125
ACH-000840,0.03866493967928393
ACH-000841,0.03811061446600378
ACH-000843,-0.09642345357188688
ACH-000846,-0.12256227397333705
ACH-000847,-0.06351683327534613
ACH-000848,-0.3199462839141263
ACH-000849,-0.1362696909854039
ACH-000851,-0.12158065395573722
ACH-000855,-0.189841191406656
ACH-000856,0.02027401083182357
ACH-000858,-0.08614072222840291
ACH-000859,-0.055999209149681095
ACH-000861,-0.062107567322098316
ACH-000862,-0.2377934219398844
ACH-000865,-0.15118128142965825
ACH-000866,-0.14340739532630048
ACH-000867,-0.08923295166017872
ACH-000869,-0.14051136937102982
ACH-000872,-0.1224945152801056
ACH-000873,-0.17483629635980644
ACH-000876,-0.20286042097168827
ACH-000878,-0.06985422937484839
ACH-000880,-0.08053168861687947
ACH-000881,-0.06144153737734535
ACH-000882,-0.015532073282172362
ACH-000884,-0.06924976395320846
ACH-000885,0.006080286300869718
ACH-000887,-0.07154846848751448
ACH-000889,-0.11972777693186233
ACH-000896,-0.06307707129518977
ACH-000898,0.062333449506451886
ACH-000900,-0.00939627936138402
ACH-000901,-0.0724436158214875
ACH-000905,-0.14602921056620247
ACH-000906,-0.11360507861032584
ACH-000907,-0.03174952855435854
ACH-000910,-0.1972880677314542
ACH-000911,-0.23600979698313596
ACH-000912,-0.12122884252121575
ACH-000913,-0.09893361245633507
ACH-000915,0.0834844101542871
ACH-000916,0.15108569571301494
ACH-000917,-0.13869459162727438
ACH-000920,-0.2188043299194307
ACH-000921,-0.18105646673508208
ACH-000924,-0.27700458168875514
ACH-000926,-0.07610251029213502
ACH-000928,-0.291157992726526
ACH-000929,-0.27219487574149737
ACH-000932,-0.03642874225759042
ACH-000935,-0.10032767416909176
ACH-000936,-0.27998058969894113
ACH-000937,-0.052517972187962635
ACH-000938,-0.14693805097495458
ACH-000939,-0.038424836160468816
ACH-000941,-0.09932619526586717
ACH-000943,-0.03555076998358795
ACH-000946,-0.005645492960379033
ACH-000947,-0.06228391222106966
ACH-000948,-0.1220908892213333
ACH-000950,0.017906228866547143
ACH-000953,-0.09342186195280744
ACH-000954,-0.06275007823166208
ACH-000957,0.011979505352678858
ACH-000958,0.07056256561745952
ACH-000960,0.017843379017344764
ACH-000963,-0.02875032581945335
ACH-000968,0.02719989105628569
ACH-000969,0.041199922262215305
ACH-000972,-0.2319005917336573
ACH-000973,-0.08214658036558803
ACH-000974,-0.05431247120692389
ACH-000978,0.009197503625764686
ACH-000984,-0.21461201611046107
ACH-000986,-0.09250721349714207
ACH-000988,-0.057424779209223974
ACH-000993,-0.19503080903988268
ACH-000994,-0.15919367104761148
ACH-000996,-0.21258118022453698
ACH-001001,-0.15846082736919626
ACH-001020,-0.1524395869133577
ACH-001028,-0.15477820494706432
ACH-001031,-0.06372729255916068
ACH-001038,-0.025667692407104332
ACH-001048,-0.03517919998380952
ACH-001050,-0.15091740171710175
ACH-001053,0.03503335023597666
ACH-001054,-0.044049084025762984
ACH-001061,-0.11537611403536333
ACH-001067,-0.10888519506843372
ACH-001075,-0.11830261253515925
ACH-001096,-0.09483840791436256
ACH-001111,-0.13704742718674626
ACH-001119,-0.011623328348835822
ACH-001128,-0.3623901652903527
ACH-001134,-0.033769924687064835
ACH-001151,-0.08257228835294456
ACH-001163,-0.2252165015137289
ACH-001164,-0.06945813818158629
ACH-001183,-0.2572859869503951
ACH-001192,0.07449764127667127
ACH-001193,-0.36370053143368575
ACH-001196,-0.03856023657108425
ACH-001197,-0.3591080015166995
ACH-001205,-0.06961308827203977
ACH-001211,-0.14354705732696826
ACH-001212,-0.0603232420012299
ACH-001228,-0.06388411908724861
ACH-001232,-0.17592994264288128
ACH-001239,-0.13921160761521872
ACH-001270,-0.29449117619956217
ACH-001274,-0.01050916734939578
ACH-001275,-0.03627729037340933
ACH-001277,-0.13912771825698134
ACH-001278,0.061931749427577724
ACH-001280,-0.09428702291154063
ACH-001283,0.11362584522996727
ACH-001289,-0.014057449230254676
ACH-001300,-0.15331111422199653
ACH-001301,-0.2250489084834296
ACH-001302,-0.3679035064694032
ACH-001306,-0.22240346149238413
ACH-001318,0.025008586570741325
ACH-001322,-0.0518537841422784
ACH-001328,-0.20327314410169134
ACH-001332,-0.17114130862631102
ACH-001336,-0.2260414182582969
ACH-001346,-0.2259761703891352
ACH-001353,-0.18281313901912902
ACH-001354,-0.15235695858720186
ACH-001367,-0.3226307744692424
ACH-001368,-0.03594991917670961
ACH-001374,0.2658819029809106
ACH-001377,-0.1875052468297853
ACH-001380,-0.17258760461164302
ACH-001391,-0.03421228121862677
ACH-001408,-0.08509515642886988
ACH-001430,-0.023864130563248827
ACH-001431,0.09656226577509074
ACH-001450,-0.2508677766454986
ACH-001496,-0.07592662401821372
ACH-001500,-0.06970235745000886
ACH-001523,-0.061705669087125166
ACH-001532,0.01845658397469009
ACH-001550,-0.058653374622940575
ACH-001552,0.04153324705488577
ACH-001554,-0.003076852555765442
ACH-001654,-0.15416605626011234
ACH-001735,-0.040259252511276516
ACH-001736,-0.10202269908131233
ACH-001737,-0.09849494577248157
ACH-001740,-0.1485156376510922
ACH-001745,-0.23284447281151385
ACH-001765,-0.05289108824942363
