,NOX4 (50507)
ACH-000004,0.03676140811749643
ACH-000005,-0.051090738519389216
ACH-000007,-0.08209088930926157
ACH-000009,-0.05847771269953385
ACH-000011,-0.13627796293923608
ACH-000012,-0.006384454253150572
ACH-000013,-0.08280921530084732
ACH-000014,-0.04288060291019928
ACH-000015,-0.11916519705735625
ACH-000017,-0.005423190509193019
ACH-000018,-0.2971244299833615
ACH-000019,0.034720147624397214
ACH-000021,-0.020823944771141332
ACH-000022,0.050407588695814944
ACH-000025,0.06425039361684809
ACH-000028,-0.04685491846625504
ACH-000030,0.0048636143014439024
ACH-000035,-0.10509920485642886
ACH-000036,-0.007465983583438197
ACH-000037,0.024236785385742542
ACH-000039,-0.15302949723613202
ACH-000040,-0.09503117864940018
ACH-000041,-0.05128619416314635
ACH-000042,-0.016870337052738715
ACH-000045,0.047767236786626886
ACH-000047,0.025574573711002056
ACH-000052,0.0842834615259162
ACH-000053,-0.12411709746633905
ACH-000054,-0.10869559922899306
ACH-000055,0.09671491755644393
ACH-000060,0.14200488610178738
ACH-000067,0.007962583235693193
ACH-000070,0.019833619999515884
ACH-000075,-0.1300939761301125
ACH-000078,0.05527005987521568
ACH-000082,0.06625889935514594
ACH-000085,-0.16937021356235954
ACH-000086,-0.20609251907234305
ACH-000087,0.08377753059847444
ACH-000092,0.07063006925488369
ACH-000095,-0.04346848116922192
ACH-000097,-0.10554638834765648
ACH-000098,-0.04916227280886815
ACH-000099,-0.02922656609187748
ACH-000108,-0.034498186284394564
ACH-000113,-0.028357902983110313
ACH-000116,-0.17390579126238556
ACH-000118,0.03888778275942978
ACH-000120,-0.04037178568233707
ACH-000123,0.01740029889492944
ACH-000127,-0.08230552994179488
ACH-000128,-0.03798710701688374
ACH-000132,-0.07061244261489437
ACH-000133,-0.07489532232199897
ACH-000137,-0.09103132687910408
ACH-000138,-0.11206894739045564
ACH-000142,0.11320291559982047
ACH-000143,-0.2253807627830653
ACH-000146,-0.030235404177732742
ACH-000148,-0.06983269040152082
ACH-000150,-0.11174384589781576
ACH-000152,0.08599996198734806
ACH-000153,-0.1130461512946053
ACH-000159,0.013985366568263687
ACH-000160,-0.011890410744930085
ACH-000163,-0.09599613874858166
ACH-000167,-0.18154672255870044
ACH-000168,0.09008557557380804
ACH-000169,0.009048280792555137
ACH-000178,0.04789769070044849
ACH-000183,-0.04257042416121299
ACH-000188,-0.03630109748030917
ACH-000189,-0.13701802093429274
ACH-000190,-0.0006894174734608888
ACH-000198,-0.11581439177461968
ACH-000203,-0.09820451515136627
ACH-000204,0.04972946762521481
ACH-000206,0.15956932107575145
ACH-000207,-0.1448020179112851
ACH-000208,-0.010847667178887148
ACH-000210,-0.2170948046175496
ACH-000211,-0.010393325462232776
ACH-000215,0.030302365634752068
ACH-000221,-0.1301043843419471
ACH-000222,0.0292624998883194
ACH-000223,-0.03565146893985387
ACH-000226,-0.07895410545712668
ACH-000227,-0.0021733309710319755
ACH-000228,-0.10867205765843056
ACH-000231,-0.0449630948611817
ACH-000232,-0.06948440951522318
ACH-000233,-0.011150915480649271
ACH-000234,0.03329787861616594
ACH-000235,-0.024299400412755343
ACH-000237,-0.2154678952935827
ACH-000238,-0.0885335896639339
ACH-000242,-0.3107089872986798
ACH-000243,0.006649848798882432
ACH-000244,-0.041515098133985726
ACH-000246,-0.005285690990976433
ACH-000248,0.10565796626936724
ACH-000250,0.05171515984154868
ACH-000251,-0.0012985331625705956
ACH-000252,-0.18150153348866752
ACH-000253,-0.014779583435748556
ACH-000255,0.010513339592264007
ACH-000256,-0.1325328415238127
ACH-000257,0.012382047261823388
ACH-000258,-0.03813963515987809
ACH-000259,0.04638050659514217
ACH-000260,0.05240599740488045
ACH-000261,-0.017576301253879018
ACH-000262,-0.2385382827599619
ACH-000263,0.12011808507260507
ACH-000264,0.03650326777366277
ACH-000265,-0.0842188980702887
ACH-000266,-0.029869349464361532
ACH-000272,-0.05948478601335254
ACH-000274,0.09576067402647304
ACH-000277,-0.038684046918181364
ACH-000278,-0.12133055350104788
ACH-000279,-0.17424704144835604
ACH-000280,0.07016640633712484
ACH-000281,-0.022412791051794875
ACH-000288,-0.0695104620030639
ACH-000291,-0.08971804049835119
ACH-000293,-0.09468735690961352
ACH-000294,-0.06677937515085035
ACH-000295,0.1787951010333572
ACH-000296,-0.041408647086462864
ACH-000302,-0.02652413485107256
ACH-000304,-0.23002496137402606
ACH-000307,-0.11262480360976368
ACH-000308,-0.1311133342056927
ACH-000310,-0.10037165103241287
ACH-000311,-0.1331017106417597
ACH-000312,-0.010826228962886623
ACH-000315,-0.3825671993756492
ACH-000316,-0.1794885806918167
ACH-000317,-0.09535957942658227
ACH-000318,0.0161636905071496
ACH-000319,-0.10192779861078637
ACH-000320,0.1341325810063009
