,SEPSECS (51091)
ACH-000232,-0.18317070421159448
ACH-000233,-0.548343681110388
ACH-000234,-0.43942106775351536
ACH-000235,-0.36734336591315947
ACH-000237,-0.5565064905243412
ACH-000238,-0.5061855853226053
ACH-000242,-0.25729653768136745
ACH-000243,-0.8382569515904301
ACH-000244,-0.5474702983755423
ACH-000246,-0.9970490061157754
ACH-000248,-0.5397983078855519
ACH-000250,-0.8985128276889699
ACH-000251,-1.1388850986139394
ACH-000252,-0.20760287073471514
ACH-000253,0.0008373773360211633
ACH-000255,-0.9047845980855059
ACH-000256,-0.7534901673941773
ACH-000257,-0.5787960166997395
ACH-000258,-0.5767532198497232
ACH-000259,-0.9724956078383166
ACH-000260,-0.8329848463096361
ACH-000261,-0.7985848187546993
ACH-000262,-0.7499518942984043
ACH-000263,-0.28006255776044725
ACH-000264,-0.4101804364576074
ACH-000265,-0.8611363119155407
ACH-000266,-0.6626781906827911
ACH-000272,-0.7541134631476626
ACH-000274,-0.34326742553274425
ACH-000277,0.03833099240365991
ACH-000278,-0.6102878621179857
ACH-000279,-0.9503319592855316
ACH-000280,-0.5682554457581328
ACH-000281,-1.321127752680659
ACH-000288,-0.8970930998760758
ACH-000291,-0.5148235215146377
ACH-000293,-0.2659607249988609
ACH-000294,-1.0637972605519468
ACH-000295,-0.2652883245605777
ACH-000296,-0.2833776908079255
ACH-000302,-0.7576847886929081
ACH-000304,-0.3675037536428283
ACH-000307,-0.3761719350073207
ACH-000308,-0.6166331668658184
ACH-000310,-0.31099430754254986
ACH-000311,-0.2523265432367049
ACH-000312,-0.3579219057737267
ACH-000315,-1.042505517963232
ACH-000316,-0.808499790688329
ACH-000317,-0.9893929051090816
ACH-000318,-0.22158106004328865
ACH-000319,-0.5902697785430007
ACH-000320,-0.41410531001003603
ACH-000322,-0.2938928288864767
ACH-000323,-0.8105936543816183
ACH-000324,-0.2876456146443878
ACH-000329,-0.6563829288756281
ACH-000330,-0.4756785550508794
ACH-000331,-0.7803665441547014
ACH-000332,-0.19459801970967103
ACH-000334,-0.5182868249047271
ACH-000335,-0.6780889394243313
ACH-000336,-0.4331650090774947
ACH-000337,-0.7469382733816509
ACH-000338,-0.5570403132192596
ACH-000339,-0.8577359499817229
ACH-000341,-0.5049499877698882
ACH-000348,-1.2043070608180764
ACH-000350,-0.3063620610765496
ACH-000352,-0.3275986713438102
ACH-000356,-0.287061194751068
ACH-000361,-0.4581107296723796
ACH-000362,-0.7249188680566787
ACH-000363,-0.44756256473342376
ACH-000364,-0.6257714545676897
ACH-000365,-0.8659786690794186
ACH-000366,-1.0238517542887828
ACH-000368,-1.0099250976757594
ACH-000374,-0.43051932278551214
ACH-000375,-0.5921020965195556
ACH-000376,-0.7335260243002231
ACH-000381,-0.19361097441076675
ACH-000383,-0.2335101284513238
ACH-000387,-0.1742838244413499
ACH-000389,-0.34451745915591725
ACH-000390,-0.2559742908176933
ACH-000393,-0.8762376033359816
ACH-000395,-0.2243207850180686
ACH-000396,-0.6547424424150092
ACH-000397,-0.9978996917489164
ACH-000401,-0.8782064422057396
ACH-000402,-0.6874943292443371
ACH-000403,-0.20978916097436406
ACH-000404,-0.6526275247863873
ACH-000406,-0.7067059263462669
ACH-000407,-0.8932134631621136
ACH-000408,-0.623106128179692
ACH-000410,-0.9039914857870754
ACH-000411,-0.2918398782699079
ACH-000414,-0.5980302308670709
ACH-000415,-0.6779619098212571
ACH-000416,-0.4426244606567767
ACH-000420,-0.3629356592878948
ACH-000421,-0.17649126648857302
ACH-000424,-0.6667700564154705
ACH-000425,-0.4352110012876113
ACH-000426,-0.28372677812059494
ACH-000427,-0.3898130447668809
ACH-000433,-0.7707570005416672
ACH-000435,-0.4147171812837205
ACH-000436,-0.8185115605597116
ACH-000444,-0.3215575353651272
ACH-000445,-0.2528775790909644
ACH-000448,-0.26474126506969564
ACH-000450,-0.3697257606895165
ACH-000452,-0.7723566240759964
ACH-000454,-0.3789763143691221
ACH-000458,-1.0783305626434676
ACH-000459,-0.4946083650328175
ACH-000460,-0.840106166541847
ACH-000461,-0.07943764775269754
ACH-000463,-0.4158682269756572
ACH-000464,-0.969069674008208
ACH-000466,-0.2513939222140133
ACH-000467,-0.21133652777033585
ACH-000468,-0.4732586148995429
ACH-000469,-0.9306346029334704
ACH-000470,-0.5028682279340582
ACH-000471,-0.061522269816942164
ACH-000472,-0.8586328238169608
ACH-000473,-0.41879071085140906
ACH-000475,-0.2247379081751579
ACH-000476,-0.5379073756078584
ACH-000477,-0.3262178814497811
ACH-000479,-0.4361568260124868
ACH-000480,-0.9768472499337242
ACH-000481,-0.3660184134498408
ACH-000483,-0.7464336403087828
ACH-000484,-0.3115623920990012
ACH-000485,-0.05767417312732896
ACH-000486,-0.7606102939194723
ACH-000487,-0.7443718529393921
ACH-000488,-0.3530923494735041
ACH-000490,-0.29920282121943537
ACH-000491,-0.24753821337321424
ACH-000495,-0.7966887932973319
ACH-000496,-0.3781185478171456
ACH-000499,-0.928400439056812
ACH-000500,-0.7478157354647627
ACH-000502,-0.299789704798738
ACH-000503,-0.3463164371418002
ACH-000505,-1.1628650945680532
ACH-000507,-0.3533323677852051
ACH-000510,-0.2562152796706589
ACH-000511,-1.0768905361811167
ACH-000512,-0.6914898232496159
ACH-000516,-0.2700339825424041
ACH-000517,-0.96679683576174
ACH-000518,-0.4558495045441267
ACH-000520,-0.5648954761457505
ACH-000521,-0.9480645582547702
ACH-000522,-0.2756896596553483
ACH-000524,-0.5339412192687424
ACH-000527,-0.8698064984323663
ACH-000528,-0.4655718521934208
ACH-000537,-0.6052407309599412
ACH-000541,-0.1629469736847606
ACH-000542,-0.7125193922833511
ACH-000544,-0.5648389292074121
ACH-000545,-0.19506322069099785
ACH-000547,-0.4875128755847528
ACH-000548,-0.5711001976777261
ACH-000549,-0.3495593423187817
ACH-000550,-0.9401147049028559
ACH-000552,-0.3768038761980525
ACH-000556,-0.5175965604270615
ACH-000557,-0.2631635725632607
ACH-000569,-0.4361353135328821
ACH-000570,-0.3355679299321506
ACH-000571,-0.948359989514198
ACH-000573,-0.3448058065284902
ACH-000576,-0.2855003436826572
ACH-000579,-0.4719642467254533
ACH-000580,-0.5033456906408085
ACH-000584,-1.1587751125728472
ACH-000585,-0.5420846963273033
ACH-000588,-0.7966544467546745
ACH-000589,-0.2759214198400252
ACH-000591,-0.4230333720348151
ACH-000593,-0.4839922095819089
ACH-000600,-0.5241252894439411
ACH-000601,-0.5619912858906899
ACH-000605,-0.3548865521394177
ACH-000606,-0.8406712457044446
ACH-000608,-0.32989079246480785
ACH-000614,-0.24807977146117355
ACH-000616,-0.6906650372362506
ACH-000618,-0.211201934920308
ACH-000619,-0.2570316256812523
ACH-000620,-0.4592876499513878
ACH-000621,-0.6874716080677156
ACH-000622,-0.4199146816355989
ACH-000623,-0.9117771278207908
ACH-000624,-0.3228659054477831
ACH-000627,-0.4690257359359192
ACH-000630,-0.7441124849399394
ACH-000631,-1.0686031413968229
ACH-000632,-0.4236790118595416
ACH-000633,-0.8235959699690472
ACH-000637,-0.4358311993148936
ACH-000638,-1.0982446382705269
ACH-000646,-0.3364959063805316
ACH-000647,-0.3614553834898688
ACH-000648,-0.6749986878226495
ACH-000649,-1.1091124898634537
ACH-000651,-0.3360243384019353
ACH-000652,-0.1628700882649135
ACH-000653,-0.4493199038247835
ACH-000657,-0.5182964992698336
ACH-000658,-0.2956222528591739
ACH-000661,-0.4515040628358391
ACH-000662,-0.2190863902533576
ACH-000663,-0.6763630460767852
ACH-000665,-0.2138158147002336
ACH-000671,-0.04326892567003051
ACH-000672,-0.686803054718207
ACH-000673,-0.9764275473884704
ACH-000676,-0.3978664145595635
ACH-000677,-0.4769992057482385
ACH-000681,-0.4139192100817485
ACH-000683,-0.3542784163219632
ACH-000684,-0.8089120472937084
ACH-000688,-0.9096233000298034
ACH-000693,-0.8838848980500595
ACH-000694,-0.6574935982392243
ACH-000695,-0.2576938986999659
ACH-000696,-0.7860254447077247
ACH-000697,-0.30777967793732275
ACH-000699,-0.7078376513274655
ACH-000701,-0.4307627142125813
ACH-000706,-0.4862092530199984
ACH-000711,-0.4533563949614518
ACH-000713,-0.5991917485505199
ACH-000714,-0.4657914743215034
ACH-000718,-0.6792194194031367
ACH-000720,-1.0184634982964218
ACH-000721,-0.2949207985273816
ACH-000724,-0.35139652761044704
ACH-000725,-0.31986109733273393
ACH-000732,-0.8900298154899716
ACH-000734,-0.8368606652566896
ACH-000735,-0.3753424245109306
ACH-000736,-0.4860698948690696
ACH-000738,-0.5414182493974871
ACH-000746,-0.2065137315532708
ACH-000747,-0.887237279768008
ACH-000748,-1.1816134338645337
ACH-000753,-0.4884354288355932
ACH-000756,-0.6193183126351165
ACH-000757,-0.3908854274235053
ACH-000758,-0.29255113056116505
ACH-000760,-0.16364869915847424
ACH-000762,-0.5202938337875922
ACH-000763,-0.3508197227098649
ACH-000764,-0.7512430419424881
ACH-000765,-0.6567038421200669
ACH-000766,-0.5826350981271431
ACH-000767,-0.7776386811452403
ACH-000768,-0.9758648882714936
ACH-000769,-0.5262764935687294
ACH-000770,-0.8836026263523205
ACH-000771,-0.8463877543444034
ACH-000773,-0.5962464611393535
ACH-000776,-0.6897400741105774
ACH-000777,-0.8187256370342588
ACH-000778,-0.19094265395397486
ACH-000781,-0.3079496672186783
ACH-000782,-0.4142182545407817
ACH-000783,-0.297948018998658
ACH-000784,-0.19123872795898333
ACH-000785,-0.357947501241118
ACH-000787,-0.8907535697103875
ACH-000788,-0.4472706260643592
ACH-000791,-0.3720779165116937
ACH-000792,-0.5417151460539607
ACH-000794,-0.7465764843149365
ACH-000796,-0.5054737354558081
ACH-000798,-0.08307731778356713
ACH-000799,-0.6268000586959738
ACH-000800,-0.6714428555247267
ACH-000802,-0.4740130981623705
ACH-000804,-0.6948561727295266
ACH-000805,-0.6889065724209663
ACH-000809,-0.4811823768238868
ACH-000810,-0.2013303691355044
ACH-000811,-0.5453549795422824
ACH-000817,-0.6952728747909241
ACH-000819,-0.19049857406431106
ACH-000820,-0.3739955432013394
ACH-000821,-0.3146003042515623
ACH-000822,-0.8186477487499214
ACH-000823,-0.7846790192034628
ACH-000824,-0.12607210313286926
ACH-000827,-0.6332827431571554
ACH-000829,-0.6936405556530278
ACH-000831,-0.2905023387912854
ACH-000832,-0.7048368562432389
ACH-000833,-0.7528647695122479
ACH-000834,0.18105070538769485
ACH-000835,-1.1282115372500194
ACH-000836,-0.06501917836885092
ACH-000837,-0.364216324054002
ACH-000838,-1.1700019371148629
ACH-000839,-0.8305772063422315
ACH-000840,-0.3532475895613649
ACH-000841,-0.9629613469840772
ACH-000843,-0.7318467487800255
ACH-000846,-0.2728901948024255
ACH-000847,-0.6385962974275455
ACH-000848,-0.2818399593099296
ACH-000849,-0.8543034603808177
ACH-000851,-0.6217296999221132
ACH-000855,-0.4054171537791329
ACH-000856,-0.928102421673951
ACH-000858,-0.3306233674784027
ACH-000859,-0.7228397230643473
ACH-000861,-0.4524965813938289
ACH-000862,-0.812194585877808
ACH-000865,-0.3766356327123577
ACH-000866,-0.6284537319541292
ACH-000867,-0.17473093334844872
ACH-000869,-0.2288627372723382
ACH-000872,-1.1009674070929856
ACH-000873,-0.39442738093376695
ACH-000876,-0.28659783629538066
ACH-000878,-0.7868351946522313
ACH-000880,-0.2059995757928113
ACH-000881,-0.5305334357188423
ACH-000882,-0.4186332271668564
ACH-000884,-0.4358711689783485
ACH-000885,-0.6720951677041639
ACH-000887,-0.2717494045774177
ACH-000889,-0.7616128579467142
ACH-000896,-0.33214125642300785
ACH-000898,-0.04628665333970488
ACH-000900,-0.7333165976007545
ACH-000901,-1.0460834130963552
ACH-000905,-1.0057222764317897
ACH-000906,-1.1160778716789723
ACH-000907,-0.841423479957615
ACH-000910,-0.3993007661861243
ACH-000911,-0.3226716702579475
ACH-000912,-0.58991954516575
ACH-000913,-0.5892088229246529
ACH-000915,-0.2621413741554072
ACH-000916,-1.020720506554748
ACH-000917,-0.5264330102395286
ACH-000920,-0.6801201386643435
ACH-000921,-0.9442785691988584
ACH-000924,-0.3213736739318104
ACH-000926,-0.3332177960729648
ACH-000928,-0.5444403688912242
ACH-000929,-0.19781058202288354
ACH-000932,-0.2921921674027409
ACH-000935,-0.40388297193698064
ACH-000936,-0.9872862631280024
ACH-000937,-0.6982330060785445
ACH-000938,-0.6417982090479276
ACH-000939,-0.3565491302464554
ACH-000941,-0.24266100700135065
ACH-000943,-0.33831519962238205
ACH-000946,-0.348294704767908
ACH-000947,-0.575868416835204
ACH-000948,-0.2898871994582428
ACH-000950,-0.6470741492674404
ACH-000953,-0.5252724136879793
ACH-000954,-0.28409011993414235
ACH-000957,-0.3533798227654688
ACH-000958,-0.2832243731399443
ACH-000960,-0.7348846690952986
ACH-000963,-0.6098613930637631
ACH-000968,-0.41443803180884586
ACH-000969,-0.23578472677645804
ACH-000972,-0.4405478585411848
ACH-000973,-0.6985659804762866
ACH-000974,-0.8881343157083762
ACH-000978,-0.21266163575827612
ACH-000984,-0.5231942887121428
ACH-000986,-0.256175589221323
ACH-000988,-0.5956045635960382
ACH-000993,-0.16606177058440189
ACH-000994,-0.4092273237203076
ACH-000996,-0.5549288827884
ACH-001001,-0.404219462514883
ACH-001020,-0.5416470275022593
ACH-001028,-0.7002989476674399
ACH-001031,-0.44482859235826616
ACH-001038,-0.9411441849535441
ACH-001048,-0.6536997702933292
ACH-001050,-0.6277900579705228
ACH-001053,-1.218303496464196
ACH-001054,-1.025752719912592
ACH-001061,-0.5185049737399658
ACH-001067,-0.5230768660402233
ACH-001075,-0.9287707278655136
ACH-001096,-0.6231975173702579
ACH-001111,-0.4280935223883023
ACH-001119,-0.7082994688100384
ACH-001128,-0.6031376153040722
ACH-001134,-0.3636715459450859
ACH-001151,-0.44932084914122455
ACH-001163,-0.6111694701088722
ACH-001164,-0.5951181393744188
ACH-001183,-0.3451842490455967
ACH-001192,-0.843569751952718
ACH-001193,-0.7152118179154225
ACH-001196,-0.7073217802485571
ACH-001197,-0.6158263520078816
ACH-001205,-0.7753794399534171
ACH-001211,-0.6269179871481197
ACH-001212,-0.8689568371490272
ACH-001228,-0.2507151761313091
ACH-001232,-1.1648203361931222
ACH-001239,-0.5163612494864217
ACH-001270,-0.37984363866030396
ACH-001274,-0.4510707603871154
ACH-001275,-0.7070039290152845
ACH-001277,-0.31399448046161954
ACH-001278,-0.6590662755981868
ACH-001280,-0.4459449941622268
ACH-001283,-0.9789131033379492
ACH-001289,-0.5371898863796802
ACH-001300,-0.7207589126096122
ACH-001301,-0.3554360170604141
ACH-001302,-0.6367829930486609
ACH-001306,-0.984199842480384
ACH-001318,-0.3614911196589605
ACH-001322,-0.6011390942616971
ACH-001328,-0.2515094916975511
ACH-001332,-0.6518971124278482
ACH-001336,-0.7479257555729107
ACH-001346,-0.50185257618889
ACH-001353,-0.0839938774067368
ACH-001354,-1.4424282971071776
ACH-001367,-0.7222041620109874
ACH-001368,-0.3629958884556899
ACH-001374,-0.6006972335870175
ACH-001377,-0.3757247355098151
ACH-001380,-0.5555509857542174
ACH-001391,-0.2901937172127922
ACH-001408,-0.4901340182448517
ACH-001430,-0.6834241025248912
ACH-001431,-0.8587294219845749
ACH-001450,-1.1111937738692306
ACH-001496,-0.22745259420187
ACH-001500,-0.637927397007913
ACH-001523,-0.8401781443362241
ACH-001532,-0.3341708597497213
ACH-001550,-0.2819767696936488
ACH-001552,-1.2113626983698698
ACH-001554,-0.6156021369691194
ACH-001654,-0.4104076425218137
ACH-001735,-0.2728147362949817
ACH-001736,-0.7458350030506771
ACH-001737,-0.7821132281225679
ACH-001740,-0.76927575554113
ACH-001745,-0.7976993712961765
ACH-001765,-0.5387210268840924
