,CHIT1 (1118)
ACH-000178,-0.08107875326844946
ACH-000183,-0.19698951599549547
ACH-000188,-0.08433867970399975
ACH-000189,-0.2829351308864949
ACH-000190,-0.13340387246429994
ACH-000198,-0.08568012058065957
ACH-000203,-0.12502119464923636
ACH-000204,-0.09603158032646113
ACH-000206,-0.014863864868697481
ACH-000207,-0.06467048559228232
ACH-000208,-0.01069484768198628
ACH-000210,0.005857865079928568
ACH-000211,-0.10059580674557599
ACH-000215,-0.17442000507212888
ACH-000221,-0.13641843963301267
ACH-000222,0.06554756192001697
ACH-000223,-0.0965910500341579
ACH-000226,-0.16724010752544846
ACH-000227,-0.30908399423382343
ACH-000228,-0.10246887565346464
ACH-000231,-0.0818756292537251
ACH-000232,-0.0676625365485271
ACH-000233,-0.08000715535551561
ACH-000234,-0.014698434545899615
ACH-000235,-0.1267899405656547
ACH-000237,-0.07939831557783396
ACH-000238,-0.1597436635156158
ACH-000242,0.2154586923883864
ACH-000243,-0.07323348376994869
ACH-000244,-0.13154846176216595
ACH-000246,-0.1347832914235092
ACH-000248,-0.003323490248169485
ACH-000250,-0.04032828177963466
ACH-000251,-0.2848072943058908
ACH-000252,-0.18417079340806325
ACH-000253,-0.23654136179819116
ACH-000255,-0.18255381465839904
ACH-000256,-0.009930680251422734
ACH-000257,0.15666754151564646
ACH-000258,-0.1598264390855192
ACH-000259,-0.02164387635955043
ACH-000260,-0.07361747492233245
ACH-000261,-0.03417846713874958
ACH-000262,-0.09308391997418353
ACH-000263,-0.2689418873448551
ACH-000264,-0.1357360270017646
ACH-000265,-0.054249232931363765
ACH-000266,-0.12118026650879575
ACH-000272,-0.19164612608794845
ACH-000274,-0.0585236460771214
ACH-000277,-0.189702416970687
ACH-000278,-0.061469249840591676
ACH-000279,-0.005008495175872574
ACH-000280,-0.032392477077373895
ACH-000281,-0.17470305299112612
ACH-000288,-0.08498318715000762
ACH-000291,-0.07791298177505067
ACH-000293,-0.07964647373151994
ACH-000294,0.011932097148487593
ACH-000295,-0.11842263137250852
ACH-000296,-0.08752453889257397
ACH-000302,-0.04398230326462238
ACH-000304,0.0391002990726568
ACH-000307,-0.021310351410067468
ACH-000308,0.03719777987754355
ACH-000310,-0.20751925567147134
ACH-000311,-0.21446531523051726
ACH-000312,-0.0420987558653496
ACH-000315,0.20002744775334366
ACH-000316,-0.231231095520546
ACH-000317,-0.12545520844829613
ACH-000318,-0.03977509520869548
ACH-000319,-0.019886309309049038
ACH-000320,-0.1335579307705642
ACH-000322,-0.2427305574197352
ACH-000323,-0.2568644896957186
ACH-000324,-0.08013414028533854
ACH-000329,-0.0595083950325609
ACH-000330,-0.10907612508835222
ACH-000331,-0.0697508205294243
ACH-000332,-0.053472357888656764
ACH-000334,-0.20282420035185986
ACH-000335,-0.1775230810233224
ACH-000336,0.08282845584723633
ACH-000337,-0.21287193300136495
ACH-000338,-0.5706440640360246
ACH-000339,-0.027617643880968226
ACH-000341,-0.1645421920440165
ACH-000348,-0.14798364564446148
ACH-000350,-0.15238125143352768
ACH-000352,-0.08980284251953657
ACH-000356,-0.1870241423612884
ACH-000361,-0.1744503389203894
ACH-000362,-0.11314315366360138
ACH-000363,-0.13521065943452126
ACH-000364,-0.13929384859002394
ACH-000365,-0.06578256575085252
ACH-000366,-0.20390983813302507
ACH-000368,-0.04073702450874323
ACH-000374,0.015871148635950263
ACH-000375,-0.14337745325890255
ACH-000376,-0.2456010593542545
ACH-000381,-0.07415478288946613
ACH-000383,-0.05513678907597069
ACH-000387,-0.11118451125704212
ACH-000389,-0.13937905296118078
ACH-000390,-0.11470803549297373
ACH-000393,-0.08919621449766935
ACH-000395,0.0011079310636460604
ACH-000396,-0.2319444585331152
ACH-000397,0.019468901654901186
ACH-000401,-0.10374738184525148
ACH-000402,0.0096973460990697
ACH-000403,-0.1200394508210992
ACH-000404,0.04698133817214572
ACH-000406,-0.0684949816413539
ACH-000407,-0.07634424032126888
ACH-000408,-0.0023601592842467326
ACH-000410,-0.16943644675367822
ACH-000411,-0.10197590188600322
ACH-000414,-0.0695170305919671
ACH-000415,-0.1543518203799859
ACH-000416,-0.09546531072520363
ACH-000420,-0.20046968662983344
ACH-000421,-0.09705638253702732
ACH-000424,-0.08007489651995305
ACH-000425,-0.0431937023289263
ACH-000426,-0.030437338087886286
ACH-000427,-0.13155134747232836
ACH-000433,-0.10927379106078224
ACH-000435,0.16535802091286095
ACH-000436,-0.004893375055116
ACH-000444,-0.07836606025986012
ACH-000445,0.07485240379240607
ACH-000448,-0.13841502075959336
ACH-000450,0.04926587486561925
ACH-000452,-0.14421041185545472
ACH-000454,-0.20645487397299084
ACH-000458,0.039393196063695034
ACH-000459,-0.22567194848114985
ACH-000460,-0.18830763648244528
ACH-000461,-0.0248071844797558
ACH-000463,0.02398096756264629
ACH-000464,0.0278813801047224
ACH-000466,-0.09752612616371877
ACH-000467,-0.09718997823325097
ACH-000468,0.01326065305223617
ACH-000469,-0.07020853454504965
ACH-000470,-0.05096075313864401
ACH-000471,-0.04143036853009937
ACH-000472,-0.13855807038246512
ACH-000473,0.008945200638058384
ACH-000475,-0.14953257552751853
ACH-000476,-0.06270183146747148
ACH-000477,-0.09982962027467834
ACH-000479,0.05214791105040075
ACH-000480,-0.1114099336453613
ACH-000481,-0.15691902305510608
ACH-000483,-0.06903082774680074
ACH-000484,-0.2043767441306061
ACH-000485,-0.05215933621350676
ACH-000486,-0.07815852226191743
ACH-000487,-0.2003256272561532
ACH-000488,-0.1134990246890526
ACH-000490,-0.016336903755521666
ACH-000491,0.020815498315106304
ACH-000495,-0.07956293924624408
ACH-000496,0.03796306596957971
ACH-000499,-0.09959159662158393
ACH-000500,-0.2708684071858582
ACH-000502,-0.04751969147342607
ACH-000503,-0.2596339567458354
ACH-000505,-0.10040755748190823
ACH-000507,-0.08582787559238808
ACH-000510,-0.12727786200976826
ACH-000511,-0.1843214341577584
ACH-000512,-0.17687591870790212
ACH-000516,-0.08616416539166567
ACH-000517,-0.10247864177478676
ACH-000518,-0.044914943587112066
ACH-000520,-0.17087438618183526
ACH-000521,-0.027515095591150486
ACH-000522,-0.10520184468104136
ACH-000524,-0.10357744600496237
ACH-000527,-0.08664308159722826
ACH-000528,0.029071450139693762
ACH-000537,-0.2763982320864644
ACH-000541,0.033990601101959124
ACH-000542,-0.07071623109110571
ACH-000544,-0.10924340281556852
ACH-000545,-0.19854456031094528
ACH-000547,-0.19859140259205954
ACH-000548,-0.16020771043705412
ACH-000549,-0.1420654944919299
ACH-000550,-0.07410081127564816
ACH-000552,0.0059007918541241315
ACH-000556,-0.1403992612410538
ACH-000557,-0.06986615221280144
ACH-000569,-0.27934363219481084
ACH-000570,0.08733241358724635
ACH-000571,-0.07539716532950369
ACH-000573,-0.0753902394140029
ACH-000576,-0.2317622446107857
ACH-000579,0.005170065155002286
ACH-000580,-0.03302980922938481
ACH-000584,-0.04702822508815187
ACH-000585,-0.18162878257685305
ACH-000588,-0.14794443619347578
ACH-000589,-0.039818205864785516
ACH-000591,0.16871873487265254
ACH-000593,-0.107703918771794
ACH-000600,-0.23422772057219904
ACH-000601,-0.13839196110350166
ACH-000605,-0.19516769148153754
ACH-000606,-0.10210813241986703
ACH-000608,-0.03463426161023421
ACH-000614,0.028119959866441124
ACH-000616,-0.1885297286218943
ACH-000618,-0.1345671505326196
ACH-000619,-0.17043016443021786
ACH-000620,0.005123940794703743
ACH-000621,-0.024100657745920077
ACH-000622,-0.04823028455152011
ACH-000623,0.08545074348316757
ACH-000624,-0.11260632207927238
ACH-000627,0.028050535993022777
ACH-000630,-0.11268462678205135
ACH-000631,-0.056373027010517475
ACH-000632,-0.08224940503692675
ACH-000633,0.007496654221711669
ACH-000637,-0.02423620588747464
ACH-000638,-0.0932446554521504
ACH-000646,-0.11083929318311296
ACH-000647,-0.20922011522031536
ACH-000648,-0.2331986089442761
ACH-000649,-0.07840095618345867
ACH-000651,-0.06821223853060801
ACH-000652,-0.07326603132529759
ACH-000653,-0.15437970967342485
ACH-000657,-0.11979791294632222
ACH-000658,-0.23941445570311565
ACH-000661,0.00992744311122019
ACH-000662,0.07638591319115826
ACH-000663,-0.0709301467467481
ACH-000665,-0.06939165562205166
ACH-000671,-0.14988850378776855
ACH-000672,-0.2402064806087117
ACH-000673,-0.13597508386801868
ACH-000676,-0.17341659948002924
ACH-000677,-0.09834719772983558
ACH-000681,-0.1261796676052502
ACH-000683,-0.1690924881524367
ACH-000684,0.01232859737417833
ACH-000688,-0.1162216866103124
ACH-000693,-0.13067912766797682
ACH-000694,-0.06175486207913041
ACH-000695,-0.07218762193377727
ACH-000696,-0.06477283124509291
ACH-000697,-0.08285971499685897
ACH-000699,-0.02948835853033485
ACH-000701,-0.13278222272736567
ACH-000706,-0.23323288951185894
ACH-000711,-0.05167239402401342
ACH-000713,-0.1978655806898865
ACH-000714,-0.2652310751909165
ACH-000718,-0.15218420628688656
ACH-000720,-0.08416626845865782
ACH-000721,-0.08341629698577452
ACH-000724,-0.010725464346702893
ACH-000725,-0.07429565440164686
ACH-000732,-0.03990262270407531
ACH-000734,-0.10394614188862106
ACH-000735,-0.2128000549032648
ACH-000736,-0.10247153322673808
ACH-000738,-0.11760777805875627
ACH-000746,-0.02526876459547309
ACH-000747,-0.0013192232398015233
ACH-000748,-0.10206009426307544
ACH-000753,-0.23215914643872745
ACH-000756,-0.15152092287421814
ACH-000757,-0.14799150942392497
ACH-000758,-0.19817517871215906
ACH-000760,-0.1323705260690678
ACH-000762,0.005533741972158357
ACH-000763,-0.17040159994423976
ACH-000764,-0.24387671834798064
ACH-000765,-0.12496113916489154
ACH-000766,-0.09929375552270013
ACH-000767,-0.091878328022799
ACH-000768,0.01442576248166015
ACH-000769,-0.05606433527204808
ACH-000770,-0.11231664172713623
ACH-000771,-0.007784461141728709
ACH-000773,-0.2357790982836897
ACH-000776,-0.013836401727268063
ACH-000777,-0.1574071180091038
ACH-000778,0.020967515234228247
ACH-000781,-0.10535319493652906
ACH-000782,0.008998620822963377
ACH-000783,-0.1383980517092048
ACH-000784,-0.08114223865051852
ACH-000785,-0.17274627482124072
ACH-000787,-0.2078836977116586
ACH-000788,-0.0720564968637866
ACH-000791,-0.13283737081664665
ACH-000792,-0.08758646725516181
ACH-000794,-0.18746434873104534
ACH-000796,-0.1702201198590282
ACH-000798,-0.14502132137217022
ACH-000799,-0.1374642758179901
ACH-000800,-0.3253284058593562
ACH-000802,-0.18875135121655415
ACH-000804,-0.1682147627721771
ACH-000805,-0.03633941138005935
ACH-000809,-0.0729376735180285
ACH-000810,-0.0645996556236321
ACH-000811,-0.07984497466459138
ACH-000817,-0.09179046353859
ACH-000819,-0.09459813369669036
ACH-000820,-0.05735854536129055
ACH-000821,-0.16748651799091
ACH-000822,-0.07107019997935299
ACH-000823,-0.08090369911751707
ACH-000824,-0.11833240641870832
ACH-000827,-0.1388476340465318
ACH-000829,-0.1040442151703273
ACH-000831,-0.00012143063839932595
ACH-000832,-0.10149828206670364
ACH-000833,0.013294601888759396
ACH-000834,-0.13136061045320355
ACH-000835,-0.1057078787361459
ACH-000836,0.09029125970525986
ACH-000837,-0.04894718443275177
ACH-000838,-0.2267831071057356
ACH-000839,-0.14842219624494624
ACH-000840,-0.08675544331104539
ACH-000841,0.0005092555676117711
ACH-000843,0.07450057796423899
ACH-000846,-0.2626944516302774
ACH-000847,-0.204078580964913
ACH-000848,-0.15750954253648114
ACH-000849,-0.10674304411101694
ACH-000851,-0.0075556559025588485
ACH-000855,0.0010408810520866553
ACH-000856,-0.2194394995230181
ACH-000858,-0.17143942942639298
ACH-000859,-0.0469382769055256
ACH-000861,-0.2193507231405288
ACH-000862,-0.03280972234525457
ACH-000865,-0.13298180582181202
ACH-000866,-0.07772000646480716
ACH-000867,-0.10677218724607136
ACH-000869,0.023744407941843824
ACH-000872,-0.04872972719112895
ACH-000873,0.0021300994703012275
ACH-000876,-0.10483396064493336
ACH-000878,-0.09313354739953687
ACH-000880,-0.017197762112058996
ACH-000881,-0.06241169566874503
ACH-000882,-0.10929169910928584
ACH-000884,-0.12826980632333054
ACH-000885,-0.07763701623643524
ACH-000887,-0.08600496125874542
ACH-000889,-0.14494954380940642
ACH-000896,-0.13276595694923954
ACH-000898,0.03360487521317821
ACH-000900,-0.08400834353829997
ACH-000901,-0.08075075116390093
ACH-000905,-0.1962141818537064
ACH-000906,-0.09844333544102486
ACH-000907,-0.10591318915871313
ACH-000910,-0.17796165947655082
ACH-000911,-0.1391689843231292
ACH-000912,-0.15083218288995007
ACH-000913,-0.16074399204190926
ACH-000915,-0.08086945664120934
ACH-000916,0.049341927359980435
ACH-000917,0.017446733374410762
ACH-000920,-0.11703580097956925
ACH-000921,-0.02984218722963246
ACH-000924,-0.1712192762938114
ACH-000926,-0.09840508108182153
ACH-000928,-0.20194980510044885
ACH-000929,-0.14260948832025605
ACH-000932,-0.14237445833991727
ACH-000935,-0.10898132037677306
ACH-000936,-0.2164912398293384
ACH-000937,-0.14859010124647815
ACH-000938,-0.1919853550821584
ACH-000939,-0.07657677658852495
ACH-000941,-0.06244921955215139
ACH-000943,-0.10192965510437048
ACH-000946,-0.027060749456628348
ACH-000947,-0.1633762306398414
ACH-000948,-0.04246044304114186
ACH-000950,0.0269545308284393
ACH-000953,-0.01869784090895322
ACH-000954,0.1368945340405615
ACH-000957,-0.0882844025128188
ACH-000958,-0.11659681351658233
ACH-000960,-0.08807204053953506
ACH-000963,-0.0732502652972478
ACH-000968,-0.1626909866416912
ACH-000969,-0.30115243469765457
ACH-000972,0.16499021556288213
ACH-000973,-0.08369992994100173
ACH-000974,0.003380757491300759
ACH-000978,-0.042224991887910485
ACH-000984,-0.10545176455153912
ACH-000986,-0.1671777125851281
ACH-000988,-0.05845653958333567
ACH-000993,-0.08926626997355687
ACH-000994,0.043420260892677434
ACH-000996,-0.08481892473622403
ACH-001001,-0.16937294037881842
ACH-001020,-0.13862495817819154
ACH-001028,-0.06150283455044856
ACH-001031,-0.037495925036737286
ACH-001038,-0.13351513467668005
ACH-001048,-0.07406178681910516
ACH-001050,-0.08986613206538348
ACH-001053,-0.2755563708100079
ACH-001054,-0.1270701757955902
ACH-001061,-0.12305110845974596
ACH-001067,-0.22051723682528204
ACH-001075,-0.027645254923327416
ACH-001096,-0.20654053562478453
ACH-001111,-0.11321294676417147
ACH-001119,-0.05684933580209904
ACH-001128,0.14056197044762853
ACH-001134,-0.19728521538636448
ACH-001151,-0.1090415430620802
ACH-001163,-0.18584539194254493
ACH-001164,-0.28220067061065823
ACH-001183,-0.15561000478484055
ACH-001192,0.057443961936368776
ACH-001193,-0.10477744248045892
ACH-001196,-0.14605873622157545
ACH-001197,-0.0370710257153133
ACH-001205,-0.12575602043824385
ACH-001211,-0.2916117766520926
ACH-001212,-0.16605128409921374
ACH-001228,-0.14143265782609535
ACH-001232,-0.027731698201732883
ACH-001239,0.04955873904108005
ACH-001270,-0.02703043990075533
ACH-001274,0.10494275556212294
ACH-001275,-0.24119504735526215
ACH-001277,0.059977881548439776
ACH-001278,-0.20172677271580872
ACH-001280,-0.14692413503648266
ACH-001283,-0.10415188334716173
ACH-001289,-0.16796613512272127
ACH-001300,-0.1602950200182353
ACH-001301,-0.1253955306189989
ACH-001302,-0.27730508267036863
ACH-001306,-0.12368876471853715
ACH-001318,-0.20641998312839271
ACH-001322,0.008426173576642992
ACH-001328,-0.17542635282071956
ACH-001332,-0.2431940179158608
ACH-001336,-0.14183091941876036
ACH-001346,-0.06859991871009218
ACH-001353,-0.16288727268242315
ACH-001354,-0.2068590802119002
ACH-001367,0.015023178741718294
ACH-001368,-0.09029778075774234
ACH-001374,0.03166906495555069
ACH-001377,-0.01651694707040113
ACH-001380,-0.02732505351814394
ACH-001391,-0.040419444255508086
ACH-001408,-0.0387598076360884
ACH-001430,0.02702185777462085
ACH-001431,-0.12655114599455444
ACH-001450,-0.17852703173291906
ACH-001496,-0.09433626614444728
ACH-001500,-0.09199957660191088
ACH-001523,-0.1495743763952665
ACH-001532,-0.034737596732759286
ACH-001550,-0.07815910431469905
ACH-001552,-0.04329927990186823
ACH-001554,-0.18812103134020566
ACH-001654,-0.0734892793575436
ACH-001735,-0.05734830177828691
ACH-001736,-0.12925115186452665
ACH-001737,-0.09311241723141744
ACH-001740,-0.21898728902303666
ACH-001745,-0.14365669232218073
ACH-001765,-0.14823955377352788
