,HES7 (84667)
ACH-000004,-0.3433689348196334
ACH-000005,-0.3902797709449128
ACH-000007,-0.12548147769581605
ACH-000009,-0.24309813346988884
ACH-000011,-0.3041771940466694
ACH-000012,-0.21144049950169355
ACH-000013,-0.271274878537731
ACH-000014,-0.04513449964136039
ACH-000015,-0.2609826245772793
ACH-000017,-0.21105833553044628
ACH-000018,-0.3641105155822551
ACH-000019,-0.27662934055023275
ACH-000021,-0.22239976532572914
ACH-000022,-0.17831036110857726
ACH-000025,-0.33599988768401223
ACH-000028,-0.1453131103271561
ACH-000030,-0.2026466885414433
ACH-000035,-0.2706228814348832
ACH-000036,-0.3592229079057763
ACH-000037,-0.34495504257100185
ACH-000039,-0.4429725865355577
ACH-000040,-0.2659373547777509
ACH-000041,-0.3095902887945169
ACH-000042,-0.329856218194605
ACH-000045,-0.2658018499832693
ACH-000047,-0.2543413862554815
ACH-000052,-0.3805745138371434
ACH-000053,-0.11933360047592086
ACH-000054,-0.23377675695721944
ACH-000055,-0.5019455466200171
ACH-000060,-0.4279916631138783
ACH-000067,-0.3749800917914423
ACH-000070,-0.17419861928501768
ACH-000075,-0.3291056413217233
ACH-000078,-0.24367068471245798
ACH-000082,-0.4137183705963534
ACH-000085,-0.2285865191418432
ACH-000086,-0.2832454763460508
ACH-000087,-0.3329199570288285
ACH-000092,-0.26183573944286603
ACH-000095,-0.30249467380493505
ACH-000097,-0.3395862759424195
ACH-000098,-0.3501854665740615
ACH-000099,-0.2538458230169917
ACH-000108,-0.20191407769442415
ACH-000113,-0.2496512449702841
ACH-000116,-0.2983185116351995
ACH-000118,-0.22223121756768555
ACH-000120,-0.39585310268958973
ACH-000123,-0.2077625349858822
ACH-000127,-0.27573350225948223
ACH-000128,-0.38401853284431936
ACH-000132,-0.3896391564721327
ACH-000133,-0.23653747807247216
ACH-000137,-0.17405119226132307
ACH-000138,-0.31645282094823163
ACH-000142,-0.2138000178546099
ACH-000143,-0.1552434831414631
ACH-000146,-0.19740822111563106
ACH-000148,-0.3072969236192352
ACH-000150,-0.2646814322279851
ACH-000152,-0.3817853519334413
ACH-000153,-0.3991918021776712
ACH-000159,-0.34540322320049205
ACH-000160,-0.29030147293514985
ACH-000163,-0.28254846594883604
ACH-000167,-0.07835623228128387
ACH-000168,-0.4962658410318953
ACH-000169,-0.3846054200306066
ACH-000178,-0.24534989221789466
ACH-000183,-0.24226917593106276
ACH-000188,-0.3488755692482333
ACH-000189,-0.1409510669501758
ACH-000190,-0.3816754591041517
ACH-000198,-0.21030969580130304
ACH-000203,0.02191117135059288
ACH-000204,-0.2973046228321736
ACH-000206,-0.5234018876381672
ACH-000207,-0.3112936972656494
ACH-000208,-0.4535377518104866
ACH-000210,-0.32707668230626297
ACH-000211,-0.11914074821367734
ACH-000215,-0.31782853400220884
ACH-000221,-0.251709442226284
ACH-000222,-0.2812742178630028
ACH-000223,-0.24512700884653366
ACH-000226,-0.21760307117259106
ACH-000227,-0.19118313533872788
ACH-000228,-0.23694720289086985
ACH-000231,-0.33915775194183484
ACH-000232,-0.2038337063695022
ACH-000233,-0.1986221341826356
ACH-000234,-0.19646760702561467
ACH-000235,-0.35876287390235484
ACH-000237,-0.34091056971644906
ACH-000238,-0.29451405199310343
ACH-000242,-0.10975987678413507
ACH-000243,-0.3144503759860042
ACH-000244,-0.14932758093779336
ACH-000246,-0.2339639013354228
ACH-000248,-0.27421611565785714
ACH-000250,-0.3679440872045287
ACH-000251,-0.4338901500494693
ACH-000252,-0.1850643095409082
ACH-000253,-0.2759425047393297
ACH-000255,-0.2436820318012431
ACH-000256,-0.3517999356544393
ACH-000257,0.03181702448350161
ACH-000258,-0.3811794033182336
ACH-000259,-0.2584303821080017
ACH-000260,-0.3219081245759088
ACH-000261,-0.3240725550351173
ACH-000262,-0.20640677849198102
ACH-000263,0.04880110577810432
ACH-000264,-0.19644589628120546
ACH-000265,-0.23817424883375746
ACH-000266,-0.2622392195940709
ACH-000272,-0.2922894004100148
ACH-000274,-0.3155445359972235
ACH-000277,-0.3050194510759293
ACH-000278,-0.37630502332269933
ACH-000279,-0.29150672021816315
ACH-000280,-0.32131768573284275
ACH-000281,-0.1996173367864965
ACH-000288,-0.4168156573541987
ACH-000291,-0.16637040304536171
ACH-000293,-0.26285835191454104
ACH-000294,-0.2923524708562179
ACH-000295,-0.4850480207920317
ACH-000296,-0.8058614291977275
ACH-000302,-0.24650971682454714
ACH-000304,-0.08252274974074307
ACH-000307,-0.2638384263233551
ACH-000308,-0.2399971796384241
ACH-000310,-0.20038808280417525
ACH-000311,-0.17820809596060386
ACH-000312,-0.3974954567545565
ACH-000315,-0.3392912663860023
ACH-000316,-0.6283151389604901
ACH-000317,0.12569900419076552
ACH-000318,-0.19866304769184706
ACH-000319,-0.22735473214326546
ACH-000320,-0.4503515985902587
ACH-000322,-0.2501325878399281
ACH-000323,-0.3746228924814549
ACH-000324,-0.12140520993039935
ACH-000329,-0.3145325098213844
ACH-000330,-0.1949238816469016
ACH-000331,-0.3108333852997305
ACH-000332,-0.26002679252720085
ACH-000334,-0.3890662342621409
ACH-000335,-0.3123508530649601
ACH-000336,-0.10431202012948404
ACH-000337,-0.04176127427452778
ACH-000338,0.019484828172040503
ACH-000339,-0.3844390331315349
