,HRNR (388697)
ACH-000004,0.1927245053686576
ACH-000005,0.4359270240984929
ACH-000007,-0.025769650929174045
ACH-000009,-0.13804592478272934
ACH-000011,-0.07703138638590669
ACH-000012,0.028739155604363437
ACH-000013,0.0010044343962694606
ACH-000014,0.009057730089063505
ACH-000015,0.05778323977689076
ACH-000017,0.17426173516300822
ACH-000018,0.06630606126023034
ACH-000019,-0.18691818821931186
ACH-000021,-0.04244179828886471
ACH-000022,0.05303957929900023
ACH-000025,-0.0987581779987121
ACH-000028,-0.16407484590107138
ACH-000030,0.048899665942291184
ACH-000035,0.0054129793497826465
ACH-000036,0.16437972848904495
ACH-000037,0.10032753325125583
ACH-000039,0.0021606306971753424
ACH-000040,-0.006996444498188287
ACH-000041,0.1908472369596538
ACH-000042,0.12300200322114188
ACH-000045,0.07089268160293047
ACH-000047,0.11558842793021933
ACH-000052,0.10456741080271137
ACH-000053,-0.07929295588348466
ACH-000054,0.10701434496380703
ACH-000055,0.06400202066267817
ACH-000060,0.11511676342466405
ACH-000067,-0.01922951431607684
ACH-000070,0.15245535287130307
ACH-000075,-0.017407651594672068
ACH-000078,-0.044535016069441255
ACH-000082,0.0570139064548296
ACH-000085,0.1608578438232421
ACH-000086,-0.08582988648780586
ACH-000087,0.14205614197572938
ACH-000092,0.06228769667287312
ACH-000095,0.03216289246948698
ACH-000097,-0.1915926820417657
ACH-000098,-0.07532481786632175
ACH-000099,0.020199005148935915
ACH-000108,0.12516366835312334
ACH-000113,-0.002253902346472326
ACH-000116,0.022417363095418797
ACH-000118,0.06774354243609694
ACH-000120,-0.054170005501126745
ACH-000123,0.08198082007130048
ACH-000127,-0.05142882688747857
ACH-000128,0.06324511910304058
ACH-000132,0.07176985311330976
ACH-000133,0.056821467049780736
ACH-000137,0.07451779996009039
ACH-000138,0.0627699045034515
ACH-000142,-0.051990592009120665
ACH-000143,0.045992631537434873
ACH-000146,-0.016401432082628852
ACH-000148,-0.028240222801011895
