,NKX6-3 (157848)
ACH-000004,-0.061482457467629925
ACH-000005,0.08012646563470717
ACH-000007,-0.1676892576519357
ACH-000009,0.054892562394109085
ACH-000011,-0.14633688299729794
ACH-000012,0.026565484738413248
ACH-000013,-0.08864748899157686
ACH-000014,-0.07566265181162116
ACH-000015,-0.026644763682289685
ACH-000017,-0.047897438939418266
ACH-000018,0.1412742656165988
ACH-000019,-0.03116733131830028
ACH-000021,-0.03617896285693724
ACH-000022,-0.09344510552558637
ACH-000025,-0.13045436410064448
ACH-000028,-0.049188358175536816
ACH-000030,-0.053033307985318814
ACH-000035,-0.2391876747236321
ACH-000036,-0.0784908255727445
ACH-000037,-0.17840385615393745
ACH-000039,0.0706578014690232
ACH-000040,-0.2016410627768896
ACH-000041,-0.20446660183046386
ACH-000042,-0.1522096732835279
ACH-000045,0.07403367791439469
ACH-000047,0.07571824411501883
ACH-000052,-0.038255994082023626
ACH-000053,-0.08238746931971645
ACH-000054,0.010773703342343116
ACH-000055,-0.032024755744449615
ACH-000060,-0.14599020445053426
ACH-000067,-0.08436460492471058
ACH-000070,0.044529092026169226
ACH-000075,-0.015489645098218353
ACH-000078,0.01724573230835369
ACH-000082,-0.08401942797764203
ACH-000085,0.1722303348614232
ACH-000086,-0.03901525768137189
ACH-000087,0.023202593177594686
ACH-000092,-0.06653746143105227
ACH-000095,-0.026022976538838533
ACH-000097,-0.05963881517388714
ACH-000098,-0.04213387755600603
ACH-000099,-0.009670797251563872
ACH-000108,-0.11041442183239487
ACH-000113,-0.06264731136863377
ACH-000116,-0.5117710893738493
ACH-000118,-0.06458548452499217
ACH-000120,0.0033412885969912034
ACH-000123,-0.13910019077192196
ACH-000127,0.019634583973799358
ACH-000128,-0.003960629503408324
ACH-000132,0.009467633014385954
ACH-000133,-0.061563393764025226
ACH-000137,-0.17309218822196878
ACH-000138,-0.11400555601946065
ACH-000142,0.011932557290495764
ACH-000143,-0.008526241083659344
ACH-000146,-0.10476537339219393
ACH-000148,-0.0009922887174029595
ACH-000150,-0.15884765003019216
ACH-000152,-0.04100410244849055
ACH-000153,-0.04538642253878936
ACH-000159,-0.10733442321019004
ACH-000160,-0.07867078020073219
ACH-000163,-0.12504332938491633
ACH-000167,-0.11878821969506607
ACH-000168,0.05072200143502361
ACH-000169,-0.13428881266032014
ACH-000178,-0.0662394044350471
ACH-000183,-0.09401118638179616
ACH-000188,-0.1576529876012749
ACH-000189,0.06026156700344702
ACH-000190,0.04752402393922868
ACH-000198,-0.05732754159615903
ACH-000203,-0.12755779250871493
ACH-000204,0.07668897333519616
ACH-000206,-0.24633768365209924
ACH-000207,-0.012268582618078377
ACH-000208,-0.2511733910720897
ACH-000210,-0.341595415183485
ACH-000211,-0.05231880567627878
ACH-000215,-0.08602136348369613
ACH-000221,-0.2312797038261843
ACH-000222,-0.11683012332851014
ACH-000223,-0.10559628191924532
ACH-000226,-0.015476720416742732
ACH-000227,-0.1952105895370551
ACH-000228,-0.23237440223734196
ACH-000231,-0.07221156858407499
ACH-000232,-0.07280552124486436
ACH-000233,-0.1431972129545807
ACH-000234,-0.05634529645919339
ACH-000235,-0.013119748090003505
ACH-000237,-0.07889445227916014
ACH-000238,0.05756375199953055
ACH-000242,-0.12289850328970305
ACH-000243,-0.10830137375203283
ACH-000244,-0.15985082295697414
ACH-000246,-0.006593973798320506
ACH-000248,-0.05740864081613053
ACH-000250,-0.09871242498024607
ACH-000251,-0.3059697231582847
ACH-000252,-0.1034769151678748
ACH-000253,-0.11907344940215138
ACH-000255,-0.0774253134746215
ACH-000256,-0.1545038739889803
ACH-000257,-0.04103193197502483
ACH-000258,0.01786388722538973
ACH-000259,-0.07204873892483675
ACH-000260,-0.051584856989484035
ACH-000261,-0.1632966912710137
ACH-000262,-0.0880588667246847
ACH-000263,0.27066547309900885
ACH-000264,-0.0916594481786352
ACH-000265,-0.15917600485499234
ACH-000266,-0.023010534540813976
ACH-000272,0.06463348039440875
ACH-000274,-0.12867406703571505
ACH-000277,-0.16679738127317226
ACH-000278,-0.1470261933162172
ACH-000279,0.03410702162629597
ACH-000280,-0.011554388134816488
ACH-000281,-0.038861314538132456
ACH-000288,0.02262014942420785
ACH-000291,-0.2309390388795421
ACH-000293,-0.09385379607904074
ACH-000294,0.08870193853339857
ACH-000295,0.028924169503779844
ACH-000296,-0.054531963284951725
ACH-000302,-0.07337517525065577
ACH-000304,0.02763852924641796
ACH-000307,-0.20151831273364046
ACH-000308,-0.09711753016797042
ACH-000310,-0.22161695941098195
ACH-000311,-0.07172366314343366
ACH-000312,-0.04551976865263825
ACH-000315,-0.042996651719485
ACH-000316,-0.1755660467683565
ACH-000317,-0.16842363757165738
ACH-000318,-0.09904718593562374
ACH-000319,-0.15705582797313386
ACH-000320,-0.04837225242027362
ACH-000322,-0.046297195219001566
ACH-000323,-0.07011633562459095
ACH-000324,-0.017308389955121867
ACH-000329,-0.07810243689946036
ACH-000330,0.015493938648762974
ACH-000331,-0.11191734629018336
ACH-000332,-0.10018109887339688
ACH-000334,0.0564228088434821
ACH-000335,0.009105125840805913
ACH-000336,-0.07186852792671099
ACH-000337,-0.07496217480277703
ACH-000338,-0.3394591328934501
ACH-000339,-0.10313753514206148
ACH-000341,-0.01653833750364016
ACH-000348,-0.08361179872268308
ACH-000350,-0.13677839408839876
ACH-000352,-0.1413060720938885
ACH-000356,-0.12918449732927656
ACH-000361,0.04030994457759461
ACH-000362,-0.1486055120237222
ACH-000363,-0.05013169068073415
ACH-000364,-0.058136352733708076
ACH-000365,0.07180685122715948
ACH-000366,0.04813390312256712
ACH-000368,-0.1849416759183612
ACH-000374,-0.13524701925922292
ACH-000375,-0.0945332675617751
ACH-000376,-0.04204023723868496
ACH-000381,-0.003176727500087125
ACH-000383,-0.04737907421940689
ACH-000387,-0.05131949636979219
ACH-000389,0.00878006185797196
ACH-000390,-0.04038584370363549
ACH-000393,-0.2016980598849464
ACH-000395,-0.12327021655824512
ACH-000396,-0.12877994348706295
ACH-000397,-0.027292543226585926
ACH-000401,0.05075000479479121
ACH-000402,-0.11210306073146092
ACH-000403,-0.12559805971552726
ACH-000404,-0.003984801943617928
ACH-000406,-0.0026022831191867962
ACH-000407,-0.07445062457132974
ACH-000408,-0.0766723845905491
ACH-000410,0.01680101859627391
ACH-000411,-0.11204954333413784
ACH-000414,-0.09633345394826076
ACH-000415,-0.1600443575365809
ACH-000416,-0.10906428149068396
ACH-000420,-0.10101825625341868
ACH-000421,-0.1286609102666019
ACH-000424,-0.13347283006430816
ACH-000425,-0.0014639003528287204
ACH-000426,-0.11951198499799386
ACH-000427,-0.0934795959508144
ACH-000433,0.06248206897611429
ACH-000435,0.0949322648545703
ACH-000436,0.06898455433999964
ACH-000444,-0.1840784000104012
ACH-000445,-0.057224608865993475
ACH-000448,-0.033353788822882605
ACH-000450,-0.17744007923890698
ACH-000452,-0.10190427773155288
ACH-000454,-0.2992757766207202
ACH-000458,-0.04146591934516912
ACH-000459,-0.04963614492527005
ACH-000460,0.014523858681676143
ACH-000461,-0.22462087501793712
ACH-000463,-0.1669583583247253
ACH-000464,-0.09049236463958332
ACH-000466,-0.18851371710846815
ACH-000467,-0.12878357831980294
ACH-000468,0.010437219915555442
ACH-000469,-0.12008091256557712
ACH-000470,-0.03224747553440272
ACH-000471,-0.12164052574432913
ACH-000472,-0.10587337373475693
ACH-000473,-0.17876906568482406
ACH-000475,-0.09363000878037137
ACH-000476,-0.1611578330905798
ACH-000477,0.04533948848602423
ACH-000479,-0.09455266135829796
ACH-000480,-0.00134303086819451
ACH-000481,-0.1338395572073102
ACH-000483,-0.09699160577645193
ACH-000484,-0.13064679063145926
ACH-000485,-0.18366670302249627
ACH-000486,-0.2203886841711015
ACH-000487,-0.06734801459967868
ACH-000488,0.006099116076637253
ACH-000490,-0.12029671939644282
ACH-000491,-0.0454724596935142
ACH-000495,-0.14785904170928613
ACH-000496,-0.055833234589959715
ACH-000499,0.2542224444641892
ACH-000500,-0.02226341448732222
ACH-000502,-0.1221778178448056
ACH-000503,-0.1443919473002395
ACH-000505,-0.08657089993470682
ACH-000507,-0.03606541024614138
ACH-000510,-0.12760038024284798
ACH-000511,-0.06883540944242597
ACH-000512,-0.08699953861768367
ACH-000516,-0.18184134220668552
ACH-000517,-0.10689031364408552
ACH-000518,-0.07097611410772209
ACH-000520,-0.32427791803312617
ACH-000521,-0.035323197805774656
ACH-000522,-0.12045848609817215
ACH-000524,-0.22226103688030407
ACH-000527,-0.06616838631163041
ACH-000528,-0.11857177968241248
ACH-000537,-0.1944841779143672
ACH-000541,0.023669360800559848
ACH-000542,0.08061586442968023
ACH-000544,-0.009691810892031215
ACH-000545,-0.036119188148314316
ACH-000547,-0.22149658213215015
ACH-000548,-0.10337834569309852
ACH-000549,-0.012939266191437012
ACH-000550,0.08307822062143769
ACH-000552,-0.09077438437374796
ACH-000556,-0.14780479899661494
ACH-000557,-0.26780370097857764
ACH-000569,-0.04918096657955486
ACH-000570,-0.06354236194844723
ACH-000571,-0.07249645366250684
ACH-000573,-0.08874505829876367
ACH-000576,-0.008568089789754605
ACH-000579,0.013021928092790382
ACH-000580,-0.028610498429261732
ACH-000584,-0.12489056023751545
ACH-000585,-0.1334604497768232
ACH-000588,-0.07882295461416854
ACH-000589,-0.19616922947072007
ACH-000591,-0.057542340661003014
ACH-000593,0.07965329742497998
ACH-000600,-0.10844939440697643
ACH-000601,-0.05816876527248195
ACH-000605,-0.008788263549890327
ACH-000606,-0.1721820795367708
ACH-000608,-0.15397882053835002
ACH-000614,0.06553768485111218
ACH-000616,-0.12680809593962114
ACH-000618,-0.12685747256133598
ACH-000619,-0.19994399661527174
ACH-000620,0.009471924872406176
ACH-000621,-0.2415743789251606
ACH-000622,-0.1134672398347699
ACH-000623,-0.02579351283948837
ACH-000624,-0.10120231784687303
ACH-000627,-0.07763209657910511
ACH-000630,-0.2030912431608224
ACH-000631,-0.4172916260201669
ACH-000632,-0.0017204608801299356
ACH-000633,-0.06292973986308847
ACH-000637,-0.07147994669463427
ACH-000638,-0.06169386380758421
ACH-000646,0.13928366017707744
ACH-000647,-0.07838104699545145
ACH-000648,0.07733919505927947
ACH-000649,-0.0461742071497911
ACH-000651,-0.028801015652745763
ACH-000652,-0.0963605389958826
ACH-000653,-0.05312559387751753
ACH-000657,-0.07398335178641538
ACH-000658,-0.1967897686117448
ACH-000661,-0.002576119919311638
ACH-000662,0.4435698644821315
ACH-000663,0.14621759146150312
ACH-000665,-0.061361793272368285
ACH-000671,-0.14141767849975048
ACH-000672,0.23827197436963696
ACH-000673,-0.10865215084302778
ACH-000676,0.006647744179018426
ACH-000677,-0.044076019789380666
ACH-000681,-0.11296326563213308
ACH-000683,-0.18649103568539216
ACH-000684,-0.06719069975453232
ACH-000688,-0.1391826674555754
ACH-000693,-0.15495378941863694
ACH-000694,-0.020186528750302756
ACH-000695,-0.08929306787723852
ACH-000696,-0.07097596049081993
ACH-000697,-0.0484457311215391
ACH-000699,-0.07937616522986292
ACH-000701,-0.0036750633099093006
ACH-000706,-0.04283368941721296
