,PRRC2C (23215)
ACH-000621,-0.17151748187791566
ACH-000622,-0.26201903996384857
ACH-000623,-0.2102264766435348
ACH-000624,-0.0930140798840244
ACH-000627,-0.036820114785980886
ACH-000630,-0.0897121046842478
ACH-000631,0.0927359214982363
ACH-000632,0.01680551003509606
ACH-000633,-0.024416240507958684
ACH-000637,-0.0751461019691121
ACH-000638,-0.4463861405107437
ACH-000646,-0.33038564806978005
ACH-000647,-0.25942903101959136
ACH-000648,-0.16065676687297764
ACH-000649,-0.2674754609036863
ACH-000651,-0.053569573090650836
ACH-000652,-0.2484182822276315
ACH-000653,-0.15112467063412388
ACH-000657,-0.03855781040704178
ACH-000658,-0.2734395292717893
ACH-000661,-0.4118313990316381
ACH-000662,-0.22894314818303024
ACH-000663,-0.5818822969260101
ACH-000665,-0.004947339742787004
ACH-000671,-0.2501198321204548
ACH-000672,0.02045150113282809
ACH-000673,-0.17246412108698336
ACH-000676,-0.19252421300779932
ACH-000677,-0.18022465235814036
ACH-000681,-0.1826420595756196
ACH-000683,-0.3636679702834609
ACH-000684,0.16274500195619288
ACH-000688,-0.16252672827601386
ACH-000693,0.09139639905297434
ACH-000694,0.04649008607378273
ACH-000695,0.007492861987201888
ACH-000696,-0.06854481101907706
ACH-000697,-0.3926400364494548
ACH-000699,-0.0816843359785011
ACH-000701,-0.2980950077938793
ACH-000706,-0.3318312332718588
ACH-000711,-0.14706559360357624
ACH-000713,-0.1012809366817187
ACH-000714,-0.10484207713624903
ACH-000718,-0.12930540230056808
ACH-000720,-0.06946306235178959
ACH-000721,-0.19601000464059296
ACH-000724,-0.06250745229506495
ACH-000725,-0.15659517696015118
ACH-000732,-0.1597669081672072
ACH-000734,-0.1084752694711821
ACH-000735,-0.19093636593056293
ACH-000736,-0.2384558585691387
ACH-000738,-0.1266490909734511
ACH-000746,-0.3082609173143308
ACH-000747,-0.3242546765876915
ACH-000748,-0.3030593389418566
ACH-000753,-0.2380652759738289
ACH-000756,0.024998341766942697
ACH-000757,-0.17656967384175115
ACH-000758,-0.11778589651184153
ACH-000760,-0.3579947312963992
ACH-000762,0.1687257702482658
ACH-000763,-0.2734080519476719
ACH-000764,0.16761335552874987
ACH-000765,-0.1195563050523458
ACH-000766,-0.35800622383481845
ACH-000767,-0.3251262160988556
ACH-000768,0.019452602232555082
ACH-000769,-0.09109067852535467
ACH-000770,0.11966018251407187
ACH-000771,-0.032575773058672465
ACH-000773,-0.15166461603850706
ACH-000776,-0.20199528277288253
ACH-000777,-0.16369120285106475
ACH-000778,-0.11761111175745635
ACH-000781,-0.2487599404972642
ACH-000782,0.03256453915402363
ACH-000783,-0.019154762736123043
ACH-000784,-0.09883994794173437
ACH-000785,-0.37532892481908176
ACH-000787,-0.14077889719135606
ACH-000788,-0.051428990325632015
ACH-000791,-0.2632025263491368
ACH-000792,-0.13990314189387282
ACH-000794,0.020621981985739453
ACH-000796,-0.03489312670187252
ACH-000798,-0.1835268068892174
ACH-000799,-0.23911439059264344
ACH-000800,-0.15603317662303934
ACH-000802,-0.005910314185470858
ACH-000804,0.0550372465905249
ACH-000805,-0.148453775322781
ACH-000809,-0.18002938109712205
ACH-000810,-0.18199546930934032
ACH-000811,-0.1794516081905577
ACH-000817,-0.16563395945522622
ACH-000819,-0.1687199385717956
ACH-000820,-0.17881181525866652
ACH-000821,-0.19598806622349985
ACH-000822,-0.16770842850175846
ACH-000823,-0.10368458918202336
ACH-000824,0.09557730144322626
ACH-000827,-0.3579455219471179
ACH-000829,-0.42793553598344297
ACH-000831,0.017969690856610026
ACH-000832,0.10730588566294434
ACH-000833,-0.050654420793938185
ACH-000834,0.02350235163606659
ACH-000835,-0.17925490928779814
ACH-000836,-0.2998313485832069
ACH-000837,-0.10370968590184904
ACH-000838,-0.2652723616083356
ACH-000839,0.20986208929419925
ACH-000840,0.011441090513033523
ACH-000841,-0.13079446975676315
ACH-000843,-0.10995565027176016
ACH-000846,-0.009419631352718907
ACH-000847,0.16310444039345398
ACH-000848,-0.1920973674399366
ACH-000849,-0.02966356156142672
ACH-000851,-0.24014528279648906
ACH-000855,-0.10469550685993853
ACH-000856,-0.191656813220484
ACH-000858,-0.09547684002507947
ACH-000859,-0.06789421090584688
ACH-000861,-0.1594075456668848
ACH-000862,-0.08971054117379602
ACH-000865,-0.0977939907656232
ACH-000866,-0.050714986267529016
ACH-000867,-0.011960248275409242
ACH-000869,-0.07154856343624731
ACH-000872,-0.08450336958304552
ACH-000873,-0.06767677187578032
ACH-000876,-0.2782098181286424
ACH-000878,0.02928415882815288
ACH-000880,0.007711645102550256
ACH-000881,-0.23701944348719456
ACH-000882,-0.22037358554918246
ACH-000884,-0.011074421076783705
ACH-000885,-0.09739601836351712
ACH-000887,-0.2091238250685119
ACH-000889,-0.1278807255773257
ACH-000896,0.035874977522864684
ACH-000898,-0.11615427814475356
ACH-000900,-0.05761847586006653
ACH-000901,-0.1936948005581771
ACH-000905,-0.0624062358249562
ACH-000906,-0.11113551505164683
ACH-000907,-0.3923248360186936
ACH-000910,-0.17967405387418567
ACH-000911,0.09425312692149762
ACH-000912,-0.3958783619679835
ACH-000913,-0.3986748062683267
ACH-000915,0.08405240545108056
ACH-000916,-0.1067760128932538
ACH-000917,-0.0319444836565928
ACH-000920,0.01707031727621469
ACH-000921,-0.3370329264372994
ACH-000924,-0.230709263517836
ACH-000926,-0.26626452209157736
ACH-000928,-0.3483560206547731
ACH-000929,-0.2095082091075653
ACH-000932,0.17554038101057906
ACH-000935,-0.005881043755792861
ACH-000936,-0.1578638396433542
ACH-000937,-0.2547503278399312
ACH-000938,-0.28075369194100525
ACH-000939,-0.16126694860657104
ACH-000941,-0.07050684772685742
ACH-000943,0.05209216134715562
ACH-000946,-0.07593553034086221
ACH-000947,0.0710491580070026
ACH-000948,-0.29101196744585606
ACH-000950,-0.30352319107247305
ACH-000953,-0.01653598633699106
ACH-000954,0.045011732611054116
ACH-000957,-0.053195968376040605
ACH-000958,-0.1954524847823162
ACH-000960,-0.10664820746071936
ACH-000963,-0.15378393397885345
ACH-000968,-0.256204485205709
ACH-000969,-0.20593715302104876
ACH-000972,-0.06367960148987922
ACH-000973,-0.102321028647857
ACH-000974,-0.18611610228159647
ACH-000978,-0.20108144562872093
ACH-000984,-0.1453631153009901
ACH-000986,-0.34892187933675994
ACH-000988,-0.1033364363277695
ACH-000993,-0.15269526274783393
ACH-000994,-0.38434863854165935
ACH-000996,-0.31243126440752217
ACH-001001,-0.023462358707021264
ACH-001020,-0.5505913752528199
ACH-001028,-0.19730963503888924
ACH-001031,-0.3689869603205181
ACH-001038,-0.026985575022415317
ACH-001048,-0.13371114099903167
ACH-001050,-0.29957369510517423
ACH-001053,-0.21169674301617045
ACH-001054,-0.0481751045135404
ACH-001061,-0.2973196776561697
ACH-001067,-0.2002054530660291
ACH-001075,-0.054285258434041736
ACH-001096,-0.27203950695398244
ACH-001111,0.053160060332118064
ACH-001119,-0.160173203044052
ACH-001128,-0.7154772589366515
ACH-001134,-0.4327102378821137
ACH-001151,-0.255491770113688
ACH-001163,-0.4706514511953285
ACH-001164,-0.1335516538595656
ACH-001183,-0.28908146390617795
ACH-001192,-0.16925104675451094
ACH-001193,-0.4342366286475415
ACH-001196,-0.08778799588252723
ACH-001197,-0.2683829449613175
ACH-001205,-0.1626766620084254
ACH-001211,-0.15842582634378488
ACH-001212,-0.6324179730702522
ACH-001228,-0.05376951018480392
ACH-001232,-0.3783707440023464
ACH-001239,-0.11017229860195173
ACH-001270,-0.4557174272206069
ACH-001274,-0.13114172443453348
ACH-001275,-0.2460706665550492
ACH-001277,0.004537592999581078
ACH-001278,-0.6199537476405712
ACH-001280,-0.32871196031333605
ACH-001283,-0.3151447017955332
ACH-001289,-0.4151170950046752
ACH-001300,0.10386530700713416
ACH-001301,-0.2036504071503042
ACH-001302,-0.09336604667244272
ACH-001306,-0.1616176718524691
ACH-001318,-0.13018868510711906
ACH-001322,-0.18607028220003935
ACH-001328,-0.09377240317608504
ACH-001332,0.11016865442152267
ACH-001336,-0.03227682974566848
ACH-001346,-0.10132034605071404
ACH-001353,-0.15671253489045814
ACH-001354,-0.22721297695721165
ACH-001367,0.05553797383823456
ACH-001368,-0.18198257420114394
ACH-001374,-0.2394393609273904
ACH-001377,-0.1529057995250981
ACH-001380,-0.13431950364234507
ACH-001391,-0.3526945349746529
ACH-001408,-0.1346268673538096
ACH-001430,0.07919330977863838
ACH-001431,-0.1697023895804394
ACH-001450,-0.2700193574344648
ACH-001496,0.061102266393327914
ACH-001500,-0.05858915756581151
ACH-001523,-0.18481304218424846
ACH-001532,-0.2447645909204493
ACH-001550,-0.09141075242448966
ACH-001552,-0.3293198531959395
ACH-001554,-0.11239517362048086
ACH-001654,-0.10419725294923604
ACH-001735,0.08121347000823723
ACH-001736,-0.1253194388113262
ACH-001737,0.2915394387015404
ACH-001740,-0.15080314335857034
ACH-001745,-0.1280544646792215
ACH-001765,-0.07696093869488241
