,MPP3 (4356)
ACH-000203,-0.4548291805867832
ACH-000204,-0.4017005186100932
ACH-000206,0.024762165545092543
ACH-000207,-0.3620916575257728
ACH-000208,-0.4138811039781711
ACH-000210,-0.14745980476126574
ACH-000211,-0.30399577406103184
ACH-000215,-0.3164574954018238
ACH-000221,-0.3201637009360275
ACH-000222,-0.1392454819734253
ACH-000223,-0.1420558957661486
ACH-000226,-0.27967282361520474
ACH-000227,-0.3238093647931296
ACH-000228,-0.3299730338435665
ACH-000231,-0.2112599605165962
ACH-000232,-0.1809184143017772
ACH-000233,-0.16080837548941002
ACH-000234,-0.3743879469350127
ACH-000235,-0.335609897314997
ACH-000237,-0.20965313466212365
ACH-000238,-0.3488127787639388
ACH-000242,0.07205903705174588
ACH-000243,-0.2986287151870311
ACH-000244,-0.4204025741817321
ACH-000246,-0.1736676941547713
ACH-000248,-0.2435367353278293
ACH-000250,-0.3667195395258573
ACH-000251,-0.1900047505500756
ACH-000252,-0.3021118081372612
ACH-000253,-0.3087453168985834
ACH-000255,-0.4513258440867458
ACH-000256,-0.34319143326472873
ACH-000257,-0.1198995277392228
ACH-000258,-0.2964744599325384
ACH-000259,-0.32644591766434955
ACH-000260,-0.2993808270786308
ACH-000261,-0.16919035281288838
ACH-000262,-0.3690663847325634
ACH-000263,-0.5890260765490629
ACH-000264,-0.3479346664648845
ACH-000265,-0.4531180881242915
ACH-000266,-0.21509362493785225
ACH-000272,-0.18751681262300549
ACH-000274,-0.3150235784812553
ACH-000277,-0.2631633134291257
ACH-000278,-0.10241267052833113
ACH-000279,-0.2858057638416272
ACH-000280,-0.2584372199555615
ACH-000281,-0.2561756899150016
ACH-000288,-0.2848352635946673
ACH-000291,-0.2993900684216795
ACH-000293,-0.4144376544155276
ACH-000294,-0.31978122264527314
ACH-000295,-0.3160779615627573
ACH-000296,-0.3131912497367837
ACH-000302,-0.2884737577449121
ACH-000304,-0.18065466966302132
ACH-000307,-0.2068335998640308
ACH-000308,-0.25778736593192303
ACH-000310,-0.4946428857611008
ACH-000311,-0.22960924013142436
ACH-000312,-0.2254620232031204
ACH-000315,-0.11297648167223068
ACH-000316,-0.31077821736907946
ACH-000317,-0.1773569795074417
ACH-000318,-0.2586416648287194
ACH-000319,-0.3512593312082608
ACH-000320,-0.1020875466570965
ACH-000322,-0.20316397313700035
ACH-000323,-0.32980746701033264
ACH-000324,-0.3135813779444387
ACH-000329,-0.3575264096746903
ACH-000330,-0.28590475251348124
ACH-000331,-0.13052153302973118
ACH-000332,-0.2728012570002121
ACH-000334,-0.13934898205942772
ACH-000335,0.029165576421277224
ACH-000336,-0.4510588049395102
ACH-000337,-0.452743246101064
ACH-000338,0.17529943010752508
ACH-000339,-0.19904263329259306
ACH-000341,-0.3863566642744571
ACH-000348,-0.14680203273374934
ACH-000350,-0.3921608912236773
ACH-000352,-0.3239299199810445
ACH-000356,-0.462814629177129
ACH-000361,-0.2112948677822417
ACH-000362,-0.15527835943010504
ACH-000363,-0.19835555768470053
ACH-000364,-0.4665576671936574
ACH-000365,-0.20196460299802912
ACH-000366,-0.3293977845506646
ACH-000368,-0.15904273574032424
ACH-000374,-0.16409051136221528
ACH-000375,-0.30525774924681004
ACH-000376,-0.2124598875956072
ACH-000381,-0.38087266782073137
ACH-000383,-0.2486846085886664
ACH-000387,-0.3310560096133915
ACH-000389,-0.15361635060000595
ACH-000390,-0.3551878777902337
ACH-000393,-0.2828211127723359
ACH-000395,-0.19569837055896416
ACH-000396,-0.01901406970350274
ACH-000397,-0.4404000182235157
ACH-000401,-0.2528790623467169
ACH-000402,0.10537825249785734
ACH-000403,-0.15997233415894085
ACH-000404,-0.1159151638223622
ACH-000406,-0.27055878020411883
ACH-000407,-0.1809251967415184
ACH-000408,-0.22508660173770847
ACH-000410,-0.21699090343197794
ACH-000411,-0.2591402022864227
ACH-000414,-0.2683854926771795
ACH-000415,-0.43245305099705134
ACH-000416,-0.2296830963582052
ACH-000420,-0.2144628160910667
ACH-000421,-0.3133393408287002
ACH-000424,-0.13933314215909956
ACH-000425,-0.4121161494428538
ACH-000426,-0.31987598500664466
ACH-000427,-0.3978442700598099
ACH-000433,-0.2860776242860667
ACH-000435,-0.08606618677473922
ACH-000436,-0.35227175372266856
ACH-000444,-0.2804892569817838
ACH-000445,-0.20409804316470573
ACH-000448,-0.33171863219768266
ACH-000450,-0.15791766237310464
ACH-000452,-0.27900380211008297
ACH-000454,-0.1178881047894581
ACH-000458,-0.33440600182205193
ACH-000459,-0.013209896896201449
ACH-000460,-0.2807965205656378
ACH-000461,-0.4088764689164356
ACH-000463,-0.27382492440738593
ACH-000464,-0.3850143457799344
ACH-000466,-0.2289986604907304
ACH-000467,-0.039220618112095096
ACH-000468,-0.3583821541582773
ACH-000469,-0.3026554205175306
ACH-000470,-0.31775199047302904
ACH-000471,-0.2208619453536305
ACH-000472,-0.23415424913216534
ACH-000473,-0.31933831852898026
ACH-000475,-0.2091820430456346
ACH-000476,-0.4924995120009412
ACH-000477,-0.10896478924180884
ACH-000479,-0.13532031423166332
ACH-000480,-0.40219415172913103
ACH-000481,-0.20765615849531807
ACH-000483,-0.375814099175852
ACH-000484,-0.29985645775562103
ACH-000485,-0.18384296216899115
ACH-000486,-0.2201879402497328
ACH-000487,-0.16934958278061985
ACH-000488,-0.1820873773513798
ACH-000490,-0.12563640542659704
ACH-000491,-0.3847938557741988
ACH-000495,-0.3147092349125811
ACH-000496,-0.2501095375621962
ACH-000499,-0.058137398764923874
ACH-000500,-0.49952132894532597
ACH-000502,-0.2525949024596706
ACH-000503,0.15218204472723032
ACH-000505,-0.2849236346634366
ACH-000507,-0.2613180363884793
ACH-000510,-0.26536263601289056
ACH-000511,-0.17694558314565284
ACH-000512,-0.07477609600609872
ACH-000516,-0.39272309372627
ACH-000517,-0.3299767606686189
ACH-000518,-0.25088216022212273
ACH-000520,-0.1522375821291076
ACH-000521,-0.2909178101931746
ACH-000522,-0.2823251575478833
ACH-000524,-0.29787293838520124
ACH-000527,-0.1814726373000571
ACH-000528,-0.26875195462954343
ACH-000537,-0.2623405543339887
ACH-000541,-0.08699394047991336
ACH-000542,-0.4088767731605494
ACH-000544,-0.5328854192927205
ACH-000545,-0.2956484356988023
ACH-000547,-0.4211366023288569
ACH-000548,-0.2725990901326503
ACH-000549,-0.3482143072577196
ACH-000550,-0.4256237477994002
ACH-000552,-0.10019279142126973
ACH-000556,-0.3475055106878032
ACH-000557,-0.28817347133418136
ACH-000569,-0.2973506210914316
ACH-000570,-0.35192062648730943
ACH-000571,-0.15614673345213173
ACH-000573,-0.16502596650965962
ACH-000576,-0.27078041718401896
ACH-000579,-0.1694961818608745
ACH-000580,-0.4089734700535374
ACH-000584,-0.192468143223504
ACH-000585,-0.20069915774627475
ACH-000588,-0.07991000192325806
ACH-000589,-0.3723933225883619
ACH-000591,-0.15677600863423524
ACH-000593,-0.17955855131636095
ACH-000600,-0.3202290213153134
ACH-000601,-0.21369681441052185
ACH-000605,-0.26940703007793143
ACH-000606,-0.27546257175173433
ACH-000608,-0.32153101713431337
ACH-000614,-0.2748199198111716
ACH-000616,-0.16153278809251764
ACH-000618,-0.30903171135312674
ACH-000619,-0.24271807999926825
ACH-000620,-0.17340532017207488
ACH-000621,-0.2592595606802163
ACH-000622,-0.2215956730382753
ACH-000623,-0.2837864395585936
ACH-000624,-0.23012885567706265
ACH-000627,-0.2125513008946544
ACH-000630,-0.2388315942404896
ACH-000631,-0.5992769252189358
ACH-000632,-0.32837807181101525
ACH-000633,-0.3015449141723035
ACH-000637,-0.1849084796234844
ACH-000638,-0.11019397025797646
ACH-000646,-0.4673259730850041
ACH-000647,-0.2638634838231309
ACH-000648,-0.38307278255898775
ACH-000649,-0.2144679836351628
ACH-000651,-0.22455359800285196
ACH-000652,-0.3823507445906704
ACH-000653,-0.2768831025767186
ACH-000657,-0.29542579738165825
ACH-000658,-0.16055247607469414
ACH-000661,-0.1442852914177269
ACH-000662,-0.6335406518545307
ACH-000663,-0.5365220987964169
ACH-000665,-0.2651093012116645
ACH-000671,-0.4082772038557432
ACH-000672,-0.3219077653564158
ACH-000673,-0.3207561500701799
ACH-000676,-0.2497929720136142
ACH-000677,-0.2832820060186788
ACH-000681,-0.3637557974954024
ACH-000683,-0.2463756950036924
ACH-000684,-0.3577431463079968
ACH-000688,-0.2396441831378107
ACH-000693,-0.2926575349339933
ACH-000694,-0.22270362770816354
ACH-000695,-0.3632744849080872
ACH-000696,-0.26713578299397506
ACH-000697,-0.16279414796834876
ACH-000699,-0.19137952490740104
ACH-000701,-0.2322583805102797
ACH-000706,-0.24210199686426306
ACH-000711,-0.2756085926216589
ACH-000713,-0.15385237348722436
ACH-000714,-0.3975617352751675
ACH-000718,-0.15296636630940372
ACH-000720,-0.3637515272840723
ACH-000721,-0.2280739565603393
ACH-000724,-0.22168748981527653
ACH-000725,-0.3858117324288479
ACH-000732,-0.2008939432777468
ACH-000734,-0.11333121669956245
ACH-000735,-0.337252734052884
ACH-000736,-0.3487464698859463
ACH-000738,-0.33034823883447834
ACH-000746,-0.3360881760974188
ACH-000747,-0.3402346994203267
ACH-000748,-0.35460660948721884
ACH-000753,-0.3720438108713088
ACH-000756,-0.18994650043506509
ACH-000757,-0.11057427612977576
ACH-000758,-0.2172484111955074
ACH-000760,-0.3480591321984673
ACH-000762,-0.2233318850305807
ACH-000763,-0.20226523487986706
ACH-000764,-0.3404232387705683
ACH-000765,-0.01817200917961749
ACH-000766,-0.4437179386866628
ACH-000767,-0.34330763762707056
ACH-000768,-0.407059681001912
ACH-000769,-0.06855661519463484
ACH-000770,-0.31828947026396165
ACH-000771,-0.18843532546184785
ACH-000773,-0.2964670637757109
ACH-000776,-0.2514343236398261
ACH-000777,-0.2588402864076976
ACH-000778,-0.4552211269126995
ACH-000781,-0.1948335012150222
ACH-000782,-0.43279574620866745
ACH-000783,-0.2189411853964557
ACH-000784,-0.35493537080099397
ACH-000785,-0.3649645306801202
ACH-000787,-0.2953759956830504
ACH-000788,-0.2690206265307501
ACH-000791,-0.2609107900561331
ACH-000792,-0.24723930229402435
ACH-000794,-0.18591670628417287
ACH-000796,-0.2026630821892338
ACH-000798,-0.4905604389691776
ACH-000799,-0.3264330338484069
ACH-000800,-0.2368072432924117
ACH-000802,-0.2791318555520885
ACH-000804,-0.10388235852383344
ACH-000805,-0.29277269917630705
ACH-000809,-0.2525523832632391
ACH-000810,-0.14652881475293725
ACH-000811,-0.3245079999770521
ACH-000817,0.07026507129077326
ACH-000819,-0.12249049224224935
ACH-000820,-0.21768646558224256
ACH-000821,-0.3965253468918408
ACH-000822,-0.258865733462482
ACH-000823,-0.3210304965611417
ACH-000824,-0.20412262769245965
ACH-000827,-0.2865719167064816
ACH-000829,-0.1514866669921238
ACH-000831,-0.15629393993345184
ACH-000832,-0.31874805143884816
ACH-000833,-0.1991198261257492
ACH-000834,-0.17031812390608553
ACH-000835,-0.19165117891589886
ACH-000836,-0.22086636628297565
ACH-000837,-0.2719670434865182
ACH-000838,-0.18700976890162654
ACH-000839,-0.3150201568585447
ACH-000840,-0.2204883482773768
ACH-000841,-0.3772527486627044
ACH-000843,-0.3225073832248917
ACH-000846,-0.22297934880862424
ACH-000847,-0.33259717021912744
ACH-000848,-0.2619579481952101
ACH-000849,-0.31294705624379626
ACH-000851,-0.2594320644974352
ACH-000855,-0.10569766581457032
ACH-000856,-0.3024476311948226
ACH-000858,-0.3817149446069175
ACH-000859,-0.16767015996244575
ACH-000861,-0.3429442569068714
ACH-000862,-0.14391552815080416
ACH-000865,-0.2512638431129024
ACH-000866,-0.26168030480318705
ACH-000867,-0.3664288866693831
ACH-000869,-0.3205978972064669
ACH-000872,-0.2744940717002039
ACH-000873,-0.3217449432216532
ACH-000876,-0.3020391251656305
ACH-000878,-0.2797100425111693
ACH-000880,-0.15203601661460148
ACH-000881,-0.20479516952755308
ACH-000882,-0.2530109499876253
ACH-000884,-0.4484535791612053
ACH-000885,-0.3282562275453878
ACH-000887,-0.30296006855825725
ACH-000889,-0.15909592667906067
ACH-000896,-0.3144709288156021
ACH-000898,-0.11881193828064
ACH-000900,-0.2333889241151189
ACH-000901,-0.30929512707977314
ACH-000905,-0.3219053435993943
ACH-000906,-0.3223504303682733
ACH-000907,-0.08705136360769275
ACH-000910,-0.2434536100151526
ACH-000911,-0.3040384181144567
ACH-000912,-0.3757663939408124
ACH-000913,-0.3732846479577981
ACH-000915,-0.21180980566463886
ACH-000916,-0.5554828496515127
ACH-000917,-0.1407138701647273
ACH-000920,-0.2905518493946246
ACH-000921,-0.2260047778789102
ACH-000924,-0.2533612954349754
ACH-000926,-0.3338000872409725
ACH-000928,-0.5196600956341005
ACH-000929,-0.26262143079224304
ACH-000932,-0.2478215132155821
ACH-000935,-0.19721890550317284
ACH-000936,-0.26531116593767984
ACH-000937,-0.4900341199229244
ACH-000938,-0.19880977830565708
ACH-000939,-0.5080410954254796
ACH-000941,-0.3160637752070482
ACH-000943,-0.1866201148138544
ACH-000946,-0.3108247742355989
ACH-000947,-0.34680715783416016
ACH-000948,-0.2611760287977401
ACH-000950,-0.31932634842353325
ACH-000953,-0.3708658185083361
ACH-000954,-0.11543034582624545
ACH-000957,-0.17139364307643026
ACH-000958,-0.15604862685795104
ACH-000960,-0.27915172927974397
ACH-000963,-0.4415797533849696
ACH-000968,-0.2378738607353911
ACH-000969,-0.23014448917479574
ACH-000972,-0.32736541201632624
ACH-000973,-0.2885648447123422
ACH-000974,-0.3583134655124873
ACH-000978,-0.12433591534205975
ACH-000984,-0.38415627703473454
ACH-000986,-0.32673630261751785
ACH-000988,-0.21578240559871145
ACH-000993,-0.3849342611319391
ACH-000994,-0.2402666802347533
ACH-000996,-0.20984186839121227
ACH-001001,-0.3739030940057942
ACH-001020,-0.08782653349077693
ACH-001028,-0.2287983693287132
ACH-001031,-0.4008156866737725
ACH-001038,-0.26978909580587396
ACH-001048,-0.28384943168845544
ACH-001050,-0.26979052869369363
ACH-001053,-0.27926010216022273
ACH-001054,-0.3278087182514854
ACH-001061,-0.2779277584994945
ACH-001067,-0.14761153115342748
ACH-001075,-0.3554637489119598
ACH-001096,-0.27322234428455977
ACH-001111,-0.35889809289483354
ACH-001119,-0.17741947216024193
ACH-001128,-0.3499106456802589
ACH-001134,-0.24707598956461285
ACH-001151,-0.3572201945616485
ACH-001163,-0.4357466770690641
ACH-001164,-0.289705701194195
ACH-001183,-0.13607237227649968
ACH-001192,-0.4217276900806761
ACH-001193,-0.400294082158129
ACH-001196,-0.3104822982984025
ACH-001197,-0.33989703009300803
ACH-001205,-0.3010297123084545
ACH-001211,-0.2760436917794416
ACH-001212,-0.3938670439592391
ACH-001228,-0.41820035296073216
ACH-001232,-0.2779318477520025
ACH-001239,-0.3174039525619697
ACH-001270,-0.2321693386876481
ACH-001274,-0.2589125766487904
ACH-001275,-0.024735611373186733
ACH-001277,-0.13756030768016778
ACH-001278,-0.32909084651468845
ACH-001280,-0.3136131125453163
ACH-001283,-0.3118762135008915
ACH-001289,-0.4334141242880025
ACH-001300,-0.30929236474925337
ACH-001301,-0.37912518552613295
ACH-001302,-0.23448946356971065
ACH-001306,-0.19943409595105416
ACH-001318,-0.2454392189646568
ACH-001322,-0.3211044540562427
ACH-001328,-0.2322323235763889
ACH-001332,-0.21879887589202315
ACH-001336,-0.11350085286220972
ACH-001346,-0.3211200908875953
ACH-001353,-0.3928858458212538
ACH-001354,-0.3612068236963817
ACH-001367,-0.31666850926157863
ACH-001368,-0.3806446210204457
ACH-001374,-0.3745526892534139
ACH-001377,-0.34567865155682004
ACH-001380,-0.3653902415810623
ACH-001391,-0.25787177108532394
ACH-001408,-0.209979802177452
ACH-001430,-0.4235839739150668
ACH-001431,-0.4298911953027852
ACH-001450,-0.3280482020382343
ACH-001496,-0.1927613842411236
ACH-001500,-0.3847114296483181
ACH-001523,-0.3799434203963484
ACH-001532,-0.3362705192617871
ACH-001550,-0.19611021745182328
ACH-001552,-0.2457713231780072
ACH-001554,-0.2939243998090304
ACH-001654,-0.3378169660693986
ACH-001735,-0.2606659311108526
ACH-001736,-0.2052989777916376
ACH-001737,-0.1111639826589771
ACH-001740,-0.14618347918565772
ACH-001745,-0.286818016286886
ACH-001765,-0.33535249565274033
