,MPZL1 (9019)
ACH-000004,-0.31658111117946464
ACH-000005,-0.1872735467546628
ACH-000007,-0.3803974740091264
ACH-000009,-0.3044051816387021
ACH-000011,-0.3285125387366973
ACH-000012,-0.280947560639212
ACH-000013,-0.23248073691382734
ACH-000014,-0.16004558061295993
ACH-000015,-0.2741585034216302
ACH-000017,-0.31736743512259824
ACH-000018,-0.03864708196481045
ACH-000019,-0.0424903450103491
ACH-000021,-0.3044792180731741
ACH-000022,-0.18828073168591736
ACH-000025,-0.19351362688278312
ACH-000028,-0.052739568442222995
ACH-000030,-0.1569034052564336
ACH-000035,-0.2954965672254414
ACH-000036,-0.21198657673768587
ACH-000037,-0.3242939421510047
ACH-000039,-0.2416106055036652
ACH-000040,-0.28285287554530203
ACH-000041,-0.2780181210378129
ACH-000042,-0.07837256530615938
ACH-000045,-0.14282862098801682
ACH-000047,-0.25483195456766233
ACH-000052,-0.1425678970587092
ACH-000053,-0.21692665047484447
ACH-000054,-0.4070596952161255
ACH-000055,-0.5839008547659269
ACH-000060,-0.23033378695187426
ACH-000067,-0.18986430945236907
ACH-000070,-0.20004788644125945
ACH-000075,-0.10853287638037848
ACH-000078,-0.3145084262977991
ACH-000082,-0.3164237357675587
ACH-000085,-0.3239664503849993
ACH-000086,-0.25904387737366674
ACH-000087,-0.142475682386419
ACH-000092,-0.236648993167906
ACH-000095,-0.17853582853219108
ACH-000097,-0.149863955601099
ACH-000098,-0.23288887474251604
ACH-000099,-0.1930208734076244
ACH-000108,-0.11456474477577118
ACH-000113,-0.2820561732939825
ACH-000116,-0.30195580954757306
ACH-000118,-0.28947757980769057
ACH-000120,0.01652531585215483
ACH-000123,-0.3013169167656162
ACH-000127,-0.2209393324152875
ACH-000128,-0.29719190315470395
ACH-000132,-0.20837357329181394
ACH-000133,-0.2480994899761052
ACH-000137,-0.30407446431333657
ACH-000138,-0.010263721710606596
ACH-000142,-0.17646930097481797
ACH-000143,-0.15926428739976387
ACH-000146,-0.2277018148904102
ACH-000148,-0.3638999169961141
ACH-000150,-0.2033956922132932
ACH-000152,0.028824607821576118
ACH-000153,-0.1696041634069778
ACH-000159,-0.16671599110340513
ACH-000160,-0.112964954780718
ACH-000163,-0.23197979403459346
ACH-000167,-0.017414286587223174
ACH-000168,0.11226850872260206
ACH-000169,-0.3440872963462433
ACH-000178,-0.23399565702347214
ACH-000183,-0.3351269112573543
ACH-000188,-0.2616728432920843
ACH-000189,-0.5226799595360803
ACH-000190,-0.1014231258097336
ACH-000198,-0.0037664955290842867
ACH-000203,-0.8710581031498478
ACH-000204,-0.5133446657409239
ACH-000206,-0.2692149391372495
ACH-000207,-0.17702862645037912
ACH-000208,-0.4508969312998584
ACH-000210,-0.09835227961819737
ACH-000211,-0.2267925330143929
ACH-000215,-0.3197589148080998
ACH-000221,-0.12698246217748416
ACH-000222,-0.2074536966116912
ACH-000223,-0.39339792432463505
ACH-000226,-0.33832498720389553
ACH-000227,-0.2306078865556167
ACH-000228,-0.3404728146459638
ACH-000231,-0.31328867961978946
ACH-000232,-0.2237985054643549
ACH-000233,-0.2635430959013416
ACH-000234,-0.2546462778491335
ACH-000235,-0.3658845874884482
ACH-000237,-0.3509965522248203
ACH-000238,-0.19642073250558487
ACH-000242,-0.11339818613695295
ACH-000243,-0.20817544268123206
ACH-000244,-0.07321346706692013
ACH-000246,-0.2253213558159121
ACH-000248,-0.18160834827733088
ACH-000250,-0.27831554676351045
ACH-000251,-0.27715602472531825
ACH-000252,-0.04192721253156719
ACH-000253,-0.2300541494956552
ACH-000255,-0.32968272619956673
ACH-000256,-0.1762325860383042
ACH-000257,-0.1405894923474702
ACH-000258,-0.4595679029263886
ACH-000259,-0.30669398324955555
ACH-000260,-0.22944050328739796
ACH-000261,-0.2852077590254086
ACH-000262,-0.3741034006032244
ACH-000263,-0.2463964575397963
ACH-000264,-0.480113852163622
ACH-000265,-0.10522918661227837
ACH-000266,-0.29305907732259945
ACH-000272,-0.15018867310079495
ACH-000274,-0.21702224561469985
ACH-000277,-0.2046078131702568
ACH-000278,-0.2305437634329442
ACH-000279,-0.2120887064441103
ACH-000280,-0.20565600949395046
ACH-000281,-0.09562226573636214
ACH-000288,-0.2070516801275249
ACH-000291,-0.3372103327773677
ACH-000293,-0.17841469849934674
ACH-000294,-0.18224381131567388
ACH-000295,-0.2566776587985771
ACH-000296,-0.10861109735587636
ACH-000302,-0.16893386004362182
ACH-000304,-0.07019609521166263
ACH-000307,-0.23992906554391366
ACH-000308,-0.3773999524782049
ACH-000310,-0.2523446232249798
ACH-000311,-0.41477571675144703
ACH-000312,-0.32995241204683623
ACH-000315,-0.029541280256433305
ACH-000316,-0.09898685019057107
ACH-000317,-0.35586223886862084
ACH-000318,-0.35890404611574905
ACH-000319,-0.4288918506845022
ACH-000320,-0.24625637992203414
ACH-000322,-0.5738097075076912
ACH-000323,-0.2624231618344239
ACH-000324,-0.21910168405593733
ACH-000329,-0.3293965971787183
ACH-000330,-0.1557057777819813
ACH-000331,-0.13568591869277982
ACH-000332,-0.22019574611393275
ACH-000334,-0.27556589716256763
ACH-000335,-0.35174492209638
ACH-000336,-0.08336237128884011
ACH-000337,-0.26130316373074314
ACH-000338,-0.07541270162769331
ACH-000339,-0.3396095224309329
ACH-000341,-0.3480725936809115
ACH-000348,-0.2295834127820089
ACH-000350,-0.25866276197563504
ACH-000352,-0.2490508261397833
ACH-000356,-0.11454175946028733
ACH-000361,-0.32460197569892035
ACH-000362,-0.03967638853605293
ACH-000363,-0.3619901296172003
ACH-000364,-0.1833459541619896
ACH-000365,-0.16722287205437053
ACH-000366,-0.20474871389125546
ACH-000368,-0.0866881066881885
ACH-000374,-0.17258781809582086
ACH-000375,-0.2970047548488329
ACH-000376,-0.21892593372659866
ACH-000381,-0.1635921235880988
ACH-000383,-0.2265891794953029
ACH-000387,-0.3339114672335769
ACH-000389,-0.2487696149103331
ACH-000390,-0.24233288415791154
ACH-000393,-0.31019315326491265
ACH-000395,-0.32356487941170536
ACH-000396,-0.30517424455471154
ACH-000397,-0.18613752720962815
ACH-000401,-0.17850985113153311
ACH-000402,-0.1120532813687668
ACH-000403,-0.22262882329012507
ACH-000404,-0.2674122499075709
ACH-000406,-0.2499333709228621
ACH-000407,-0.026698096839037882
ACH-000408,-0.25555009188575195
ACH-000410,-0.363839519552504
ACH-000411,-0.3649304538500155
ACH-000414,-0.19095553370245186
ACH-000415,-0.2542034712901152
ACH-000416,-0.21937400714194297
ACH-000420,-0.2481065531440761
ACH-000421,-0.20309989386381025
ACH-000424,-0.2196708027148858
ACH-000425,-0.24354189965814876
ACH-000426,-0.5539766421176956
ACH-000427,-0.2073475420172282
ACH-000433,-0.1455603296236681
ACH-000435,-0.10932956672859746
ACH-000436,-0.07948247560657909
ACH-000444,-0.2435653191758453
ACH-000445,-0.09036943298798976
ACH-000448,-0.23509666554119946
ACH-000450,-0.26099145129046386
ACH-000452,-0.15508902343450887
ACH-000454,-0.029902368954929863
ACH-000458,-0.1142881511067394
ACH-000459,-0.2298367650477697
ACH-000460,-0.1309038467976029
ACH-000461,-0.16276450866516773
ACH-000463,-0.2576825457459698
ACH-000464,-0.3006657084220752
ACH-000466,-0.2528534680241851
ACH-000467,-0.5255805781995739
ACH-000468,-0.054100854328260714
ACH-000469,-0.2616524162163765
ACH-000470,-0.20240267934240025
ACH-000471,-0.2132178631893167
ACH-000472,-0.21867455114609904
ACH-000473,-0.2557342158391364
ACH-000475,-0.2526352947017209
ACH-000476,-0.3563324387849545
ACH-000477,-0.14100730458534333
ACH-000479,-0.07223077897308851
ACH-000480,-0.30836115766559485
ACH-000481,-0.3449600707818241
ACH-000483,0.025454648105761802
ACH-000484,-0.25251506587641354
ACH-000485,-0.22146288901150607
ACH-000486,-0.3304733460816158
ACH-000487,-0.32098796531903456
ACH-000488,-0.11022838316245773
ACH-000490,-0.29745966594259343
ACH-000491,-0.2336285997581679
ACH-000495,-0.24470382492595574
ACH-000496,-0.08941844224329315
ACH-000499,-0.2045000755714369
ACH-000500,-0.03718552578999682
ACH-000502,-0.2744174002980164
ACH-000503,0.032121618830811105
ACH-000505,-0.2453298401969857
ACH-000507,-0.32884903234862306
ACH-000510,-0.3771683103849842
ACH-000511,-0.10171303287320642
ACH-000512,-0.31035182821088353
ACH-000516,-0.2650821279083139
ACH-000517,-0.25417023484501616
ACH-000518,-0.31853989908491154
ACH-000520,-0.23186907056686046
ACH-000521,-0.1371165675113122
ACH-000522,-0.3529778534355943
ACH-000524,-0.21495781196043576
ACH-000527,-0.22957914627640624
ACH-000528,-0.08137530594897839
ACH-000537,-0.28262971068424925
ACH-000541,-0.0816779251741555
ACH-000542,-0.25201531420058315
ACH-000544,-0.28450795199321266
ACH-000545,-0.3379896981481809
ACH-000547,-0.11116911444180466
ACH-000548,-0.3505922098460802
ACH-000549,-0.3264515035466424
ACH-000550,-0.11395295240566483
ACH-000552,-0.2664728131215063
ACH-000556,-0.17178147949007588
ACH-000557,-0.21762366181190174
ACH-000569,0.007981623574757554
ACH-000570,-0.08949554097505896
ACH-000571,-0.18139843450533494
ACH-000573,-0.21123527747576049
ACH-000576,-0.4127584582284352
ACH-000579,-0.2968464641349668
ACH-000580,-0.21324211252848133
ACH-000584,-0.18268932955652886
ACH-000585,-0.16359953909209612
ACH-000588,-0.20693708673975808
ACH-000589,-0.2461981473373997
ACH-000591,-0.0013634416935426935
ACH-000593,-0.3573817628233981
ACH-000600,-0.2243256288473159
ACH-000601,-0.2540044765773388
ACH-000605,-0.26099888714568226
ACH-000606,-0.28849027333518096
ACH-000608,-0.2743557189560281
ACH-000614,-0.27135918219141303
ACH-000616,-0.3516782449987216
ACH-000618,-0.24363872296766095
ACH-000619,-0.17288934143552528
ACH-000620,-0.18702107088218606
ACH-000621,-0.13466946800240956
ACH-000622,-0.3267304930971242
ACH-000623,-0.1917547727613608
ACH-000624,-0.27491263322930976
ACH-000627,-0.28804137436534083
