,SNRNP200 (23020)
ACH-000335,-1.5034665745926337
ACH-000336,-1.4296317770779392
ACH-000337,-1.3119689921547693
ACH-000338,-1.7504626761300894
ACH-000339,-1.5295796029965132
ACH-000341,-1.7650898071816403
ACH-000348,-1.6538237770648767
ACH-000350,-1.6349423549247029
ACH-000352,-1.5223815792941275
ACH-000356,-1.2433563026713708
ACH-000361,-1.536248344817316
ACH-000362,-1.554438215783192
ACH-000363,-1.5154590812347286
ACH-000364,-1.6503479716178178
ACH-000365,-1.621265828164839
ACH-000366,-1.562320884985939
ACH-000368,-1.4460720165065182
ACH-000374,-1.5992294550313797
ACH-000375,-1.603544857479236
ACH-000376,-1.58894411601273
ACH-000381,-1.4761103498719843
ACH-000383,-1.4611298361976992
ACH-000387,-1.847683078352225
ACH-000389,-1.5094309306784317
ACH-000390,-1.5754120877434272
ACH-000393,-1.586981373914108
ACH-000395,-1.4948421071434257
ACH-000396,-1.3255183589807569
ACH-000397,-1.6809788037152744
ACH-000401,-1.7253744786358267
ACH-000402,-1.924557068790895
ACH-000403,-1.5129839746321163
ACH-000404,-1.3889239955626422
ACH-000406,-1.890173772509667
ACH-000407,-1.7323964695698817
ACH-000408,-1.543930153942804
ACH-000410,-1.492672610825101
ACH-000411,-1.531517982200174
ACH-000414,-1.536101314442238
ACH-000415,-1.7369297399223065
ACH-000416,-1.4706908440725992
ACH-000420,-1.3617173753457052
ACH-000421,-1.5029741067766158
ACH-000424,-1.5895777977888674
ACH-000425,-1.5163547790188965
ACH-000426,-1.9391858157342328
ACH-000427,-1.7286452569134942
ACH-000433,-1.5514257262996023
ACH-000435,-1.898573924179335
ACH-000436,-1.348871388171761
ACH-000444,-1.365752412036917
ACH-000445,-1.1870406668997575
ACH-000448,-1.3714702312542033
ACH-000450,-1.2846252815411812
ACH-000452,-1.6388175978967
ACH-000454,-1.2551746353012223
ACH-000458,-1.407105039089992
ACH-000459,-1.9625340763312848
ACH-000460,-1.4417940039817958
ACH-000461,-1.140543614628082
ACH-000463,-1.5222740819778162
ACH-000464,-1.5669923756872308
ACH-000466,-1.760991981404892
ACH-000467,-1.4784324674335867
ACH-000468,-1.480604786718153
ACH-000469,-1.6311041307077767
ACH-000470,-1.7602773089859542
ACH-000471,-1.5210552573862168
ACH-000472,-1.6432582424200226
ACH-000473,-1.4422466959117368
ACH-000475,-1.4203344686073105
ACH-000476,-1.4853737683818822
ACH-000477,-1.5125115841643222
ACH-000479,-1.6888024762460068
ACH-000480,-1.3531376911739608
ACH-000481,-1.6320866651314736
ACH-000483,-1.7013887090273032
ACH-000484,-1.804459805013215
ACH-000485,-1.4412938259789336
ACH-000486,-1.5106467786081184
ACH-000487,-1.6184756115766086
ACH-000488,-1.6361604239518706
ACH-000490,-1.5445965940139037
ACH-000491,-1.5967424831517683
ACH-000495,-1.7415248663343357
ACH-000496,-1.6143880205885075
ACH-000499,-1.3286488869701492
ACH-000500,-1.372768053057993
ACH-000502,-1.4734020523291955
ACH-000503,-1.354975392066549
ACH-000505,-1.5623914433916228
ACH-000507,-1.4678000925306018
ACH-000510,-1.5530457310556671
ACH-000511,-1.404569196984326
ACH-000512,-1.3105079660349328
ACH-000516,-1.4387088180745504
ACH-000517,-1.6808219489903682
ACH-000518,-1.6303081023347448
ACH-000520,-1.6013034039284444
ACH-000521,-1.5898435155555215
ACH-000522,-1.5848422009796033
ACH-000524,-1.5690053775724904
ACH-000527,-1.4797382909013108
ACH-000528,-1.4470677549310946
ACH-000537,-1.7714324713585428
ACH-000541,-1.7071279435704787
ACH-000542,-1.4550406567707037
ACH-000544,-1.6644655808118214
ACH-000545,-1.3467074624888615
ACH-000547,-1.5832649036854822
ACH-000548,-1.5067803780338798
ACH-000549,-1.4304736434294798
ACH-000550,-1.6681321969283542
ACH-000552,-1.4511769414585551
ACH-000556,-1.4844523140753902
ACH-000557,-1.7051264004796
ACH-000569,-1.360858308982397
ACH-000570,-1.4862621836629155
ACH-000571,-1.6801858596313397
ACH-000573,-1.704584782038962
ACH-000576,-1.4499736227273936
ACH-000579,-1.7740146768614558
ACH-000580,-1.6498199650305918
ACH-000584,-1.5657997964360333
ACH-000585,-1.5846622151749232
ACH-000588,-1.6910524064646355
ACH-000589,-1.5940976205450008
ACH-000591,-1.469981376992069
ACH-000593,-1.4786361720738623
ACH-000600,-1.3842458657891006
ACH-000601,-1.5782592939223918
ACH-000605,-1.8549000829246407
ACH-000606,-1.534037998848535
ACH-000608,-1.4871335718008092
ACH-000614,-1.7271920712690187
ACH-000616,-1.3920156743310728
ACH-000618,-1.4880907222329194
ACH-000619,-1.82222636215866
ACH-000620,-1.4571285918589532
ACH-000621,-1.5784572529424363
ACH-000622,-1.6994203825429866
ACH-000623,-1.5540404117711235
ACH-000624,-1.48650848380315
ACH-000627,-1.3201885679447791
ACH-000630,-1.5230186895656903
ACH-000631,-1.6110702618472037
ACH-000632,-1.6420890295957495
ACH-000633,-1.5829493838206508
ACH-000637,-1.6725856877414746
ACH-000638,-1.5857160374979702
ACH-000646,-1.6060391455902747
ACH-000647,-1.4834612527063131
ACH-000648,-1.5999355671232038
ACH-000649,-1.5588071434461517
ACH-000651,-1.6371193246265374
ACH-000652,-1.5362503513329049
ACH-000653,-1.717549679144944
ACH-000657,-1.5776022868289037
ACH-000658,-1.5882456217697274
ACH-000661,-1.8398843135185556
ACH-000662,-1.4079213974286071
ACH-000663,-1.5028716286306003
ACH-000665,-1.474021650185224
ACH-000671,-1.3602024209598549
ACH-000672,-1.6954304926537802
ACH-000673,-1.3841610987909827
ACH-000676,-1.6096197381675226
ACH-000677,-1.4868645943640373
ACH-000681,-1.6725672697105411
ACH-000683,-1.6998414163472546
ACH-000684,-1.4232632494352722
ACH-000688,-1.8785520135691385
ACH-000693,-1.5616437434640509
ACH-000694,-1.6429083010231496
ACH-000695,-1.7853952213942883
ACH-000696,-1.4445684820027724
ACH-000697,-1.4456188403357997
ACH-000699,-1.8868552658558904
ACH-000701,-1.5393512947195416
ACH-000706,-1.5181693932336646
ACH-000711,-1.4453974530904938
ACH-000713,-1.384517220593852
ACH-000714,-1.7499615754610756
ACH-000718,-1.5969107157146
ACH-000720,-1.587765741632492
ACH-000721,-1.6501840651476645
ACH-000724,-1.5317122889742114
ACH-000725,-1.6837412362042998
ACH-000732,-1.4565442199865295
ACH-000734,-1.4740140919427325
ACH-000735,-1.534812534731156
ACH-000736,-1.5420370981738152
ACH-000738,-1.5159131722288244
ACH-000746,-1.5065539290935737
ACH-000747,-1.5074170114187118
ACH-000748,-1.4295657358373364
ACH-000753,-1.6402860010383982
ACH-000756,-1.6213856869158008
ACH-000757,-1.476503078435039
ACH-000758,-1.4757819863207695
ACH-000760,-1.5756567315494512
ACH-000762,-1.6868976160614604
ACH-000763,-1.7863395634433192
ACH-000764,-1.4552879586443426
ACH-000765,-1.4921816457092667
ACH-000766,-1.6005529586050198
ACH-000767,-1.6793108486135009
ACH-000768,-1.589434197763311
ACH-000769,-1.5942700174674898
ACH-000770,-1.6682812367061035
ACH-000771,-1.6503729739073247
ACH-000773,-1.4925267994441536
ACH-000776,-1.5424520544311733
ACH-000777,-1.6284043246562054
ACH-000778,-1.9192874151742547
ACH-000781,-1.5858387110014618
ACH-000782,-1.5569469052258025
ACH-000783,-1.5814011731070692
ACH-000784,-1.6234361312331185
ACH-000785,-1.43441253560584
ACH-000787,-1.5892385761000205
ACH-000788,-1.530300199646084
ACH-000791,-1.5089875254026344
ACH-000792,-1.5999226187820337
ACH-000794,-1.5060230532018466
ACH-000796,-1.4765358955304169
ACH-000798,-1.5565899492780035
ACH-000799,-1.5557791502547444
ACH-000800,-1.6733786142799612
ACH-000802,-1.6976865703107111
ACH-000804,-1.8039901791007933
ACH-000805,-1.5681749933502018
ACH-000809,-1.3877407509236566
ACH-000810,-1.6494825975223582
ACH-000811,-1.5054457421567669
ACH-000817,-1.5695910967433129
ACH-000819,-1.3852928603346708
ACH-000820,-1.5476341369665894
ACH-000821,-1.967623779777096
ACH-000822,-1.6485252623263311
ACH-000823,-1.6845085888915896
ACH-000824,-1.4751938389055994
ACH-000827,-1.4949769375037398
ACH-000829,-1.5683992074852564
ACH-000831,-1.7006960239673183
ACH-000832,-1.4215061713607244
ACH-000833,-1.8079935069017927
ACH-000834,-1.6578155845958786
ACH-000835,-1.494300083738839
ACH-000836,-1.6562777242802795
ACH-000837,-1.5098606377691348
ACH-000838,-1.5535313712369372
ACH-000839,-1.428449959042391
ACH-000840,-1.3655143538076806
ACH-000841,-1.6803898662541819
ACH-000843,-1.5798629465780352
ACH-000846,-1.4471208822664925
ACH-000847,-1.4341659379574712
ACH-000848,-1.5720060483131628
ACH-000849,-1.4290170086107985
ACH-000851,-1.2747057838247864
ACH-000855,-1.582469826501372
ACH-000856,-1.4734840674755931
ACH-000858,-1.3453029529707774
ACH-000859,-1.6674755964922665
ACH-000861,-1.587445240346646
ACH-000862,-1.5086436076098302
ACH-000865,-1.569731108021777
ACH-000866,-1.6435458050806733
ACH-000867,-1.4336841482400111
ACH-000869,-1.8524208471886376
ACH-000872,-1.44782295228532
ACH-000873,-1.4927551205037939
ACH-000876,-1.9548303673771148
ACH-000878,-1.4358641184984426
ACH-000880,-1.5371231221756876
ACH-000881,-1.697075960109488
ACH-000882,-1.34589961213233
ACH-000884,-1.2916692125765217
ACH-000885,-1.5990029717291383
ACH-000887,-1.3913149372670421
ACH-000889,-1.7723396080344374
ACH-000896,-1.4823560472345514
ACH-000898,-1.6070116147589104
ACH-000900,-1.3666634506839743
ACH-000901,-1.7629641772476468
ACH-000905,-1.4925881604991302
ACH-000906,-1.643505563342424
ACH-000907,-1.321769788320554
ACH-000910,-1.6482045745044307
ACH-000911,-1.5557219864167788
ACH-000912,-1.7442026619697573
ACH-000913,-1.6145902739252411
ACH-000915,-1.2700945542747206
ACH-000916,-1.6782498717449326
ACH-000917,-1.4516878149954149
ACH-000920,-1.5285098876266858
ACH-000921,-1.5051065375540285
ACH-000924,-1.465882851872648
ACH-000926,-1.4350009143802198
ACH-000928,-1.5357900142480236
ACH-000929,-1.4123925248902691
ACH-000932,-1.5783363479772423
ACH-000935,-1.5840914930092918
ACH-000936,-1.5134965808818983
ACH-000937,-1.6573146745290828
ACH-000938,-1.4416731335927564
ACH-000939,-1.713083046925847
ACH-000941,-1.7206710812198982
ACH-000943,-1.5471134119306271
ACH-000946,-1.6220977455397991
ACH-000947,-1.4806029889897954
ACH-000948,-1.4826260266820876
ACH-000950,-1.6357174122735416
ACH-000953,-1.4314577902102488
ACH-000954,-1.2312545798881616
ACH-000957,-1.3562984106778533
ACH-000958,-1.6645009073063828
ACH-000960,-1.8575730659226877
ACH-000963,-1.7474578802641327
ACH-000968,-1.5305949114526711
ACH-000969,-1.3938412767705564
ACH-000972,-1.5664455966337028
ACH-000973,-1.5703833553437794
ACH-000974,-1.4694211186872912
ACH-000978,-1.5681383168229803
ACH-000984,-1.489164282583831
ACH-000986,-1.4837181101170969
ACH-000988,-1.5932061516321347
ACH-000993,-1.7135356465708018
ACH-000994,-1.5412960857180351
ACH-000996,-1.410803754361751
ACH-001001,-1.445580191420431
ACH-001020,-1.1886203953264545
ACH-001028,-1.5639274114924706
ACH-001031,-1.6352567384771668
ACH-001038,-1.5850193328137718
ACH-001048,-1.6268089638286767
ACH-001050,-1.2606120000487178
ACH-001053,-1.3020957474182315
ACH-001054,-1.3853268811974206
ACH-001061,-1.5541589704285068
ACH-001067,-1.6475043968315062
ACH-001075,-1.6717854431638703
ACH-001096,-1.5964138670142982
ACH-001111,-1.6001494130589613
ACH-001119,-1.5603431378706023
ACH-001128,-1.6247025221934095
ACH-001134,-1.5310334779002872
ACH-001151,-1.5723263239842216
ACH-001163,-1.5216855616004603
ACH-001164,-1.2720045683774708
ACH-001183,-1.7736535461230651
ACH-001192,-1.4364599708229142
ACH-001193,-1.4011474461520022
ACH-001196,-1.6731624254204676
ACH-001197,-1.9473642249135823
ACH-001205,-1.6392920687556949
ACH-001211,-1.5868099793061023
ACH-001212,-1.5819348436531961
ACH-001228,-1.6255571342488797
ACH-001232,-1.5941675229287482
ACH-001239,-1.4188782024728577
ACH-001270,-1.5201261025631785
ACH-001274,-1.5249207935041162
ACH-001275,-1.6144782121419106
ACH-001277,-1.6561509204610374
ACH-001278,-1.6235486092083962
ACH-001280,-1.683893992209512
ACH-001283,-1.424446571220068
ACH-001289,-1.585855078859369
ACH-001300,-1.4600376280361096
ACH-001301,-1.4419411215320106
ACH-001302,-1.5048452216255217
ACH-001306,-1.4037284354991602
ACH-001318,-1.6226712701079125
ACH-001322,-1.3976329206343745
ACH-001328,-1.5440392695570682
ACH-001332,-1.3050655842583678
ACH-001336,-1.4157862155353027
ACH-001346,-1.53438814512431
ACH-001353,-1.5918968784644945
ACH-001354,-1.4532609794906115
ACH-001367,-1.55655190392547
ACH-001368,-1.7546700945571982
ACH-001374,-1.6276906214193854
ACH-001377,-1.5364758322869674
ACH-001380,-1.429232352981733
ACH-001391,-1.426443862649124
ACH-001408,-1.5894553762384778
ACH-001430,-1.4382432650986483
ACH-001431,-1.4265902554408083
ACH-001450,-1.6476686170954442
ACH-001496,-1.5292772741929668
ACH-001500,-1.3869103733877295
ACH-001523,-1.8339743831049395
ACH-001532,-1.745232083872147
ACH-001550,-1.810293920545103
ACH-001552,-1.5448830940847451
ACH-001554,-1.7609857686089687
ACH-001654,-1.5971025633959486
ACH-001735,-1.77596697619741
ACH-001736,-1.97279667460524
ACH-001737,-1.4401215311116962
ACH-001740,-1.6927236979074327
ACH-001745,-1.6318034689454124
ACH-001765,-1.5155636362486078
