,TRMT6 (51605)
ACH-000004,-0.3734270002091853
ACH-000005,-0.3678959439417253
ACH-000007,-0.5071406895528696
ACH-000009,-0.3494940614066806
ACH-000011,-0.4048811231514829
ACH-000012,-0.2348843314203707
ACH-000013,-0.5246647118364184
ACH-000014,-0.4437168158048528
ACH-000015,-0.3507352996509411
ACH-000017,-0.16572903626764976
ACH-000018,-0.4024353709103299
ACH-000019,-0.23182608152020875
ACH-000021,-0.4134082700352363
ACH-000022,-0.3915386801668039
ACH-000025,-0.15504134886345594
ACH-000028,-0.3689120056064909
ACH-000030,-0.3356405253561667
ACH-000035,-0.5108010578672029
ACH-000036,-0.19988405230127254
ACH-000037,-0.11622998901243135
ACH-000039,-0.2837946800785558
ACH-000040,-0.3025207205377983
ACH-000041,-0.18104911957388686
ACH-000042,-0.3891185117345639
ACH-000045,-0.1848224654652869
ACH-000047,-0.31042281366977736
ACH-000052,-0.3398399781110281
ACH-000053,-0.20985238449253693
ACH-000054,-0.437563587437864
ACH-000055,-0.404943073386899
ACH-000060,-0.40495618699377
ACH-000067,-0.3522632030702353
ACH-000070,-0.3284516456458594
ACH-000075,-0.3969515335558848
ACH-000078,-0.08264643497070294
ACH-000082,-0.24306057471201825
ACH-000085,-0.5803523309441365
ACH-000086,-0.6222993258573913
ACH-000087,-0.3087065729920859
ACH-000092,-0.19744569300906853
ACH-000095,-0.26676555742372765
ACH-000097,-0.3507810648371397
ACH-000098,-0.40687930770124
ACH-000099,-0.3429934097776376
ACH-000108,-0.5746456154460831
ACH-000113,-0.26787694427516834
ACH-000116,-0.4138218058224991
ACH-000118,-0.7017403150992395
ACH-000120,-0.4820084067590578
ACH-000123,-0.30114893993882186
ACH-000127,-0.21508035502205264
ACH-000128,-0.2880070818417857
ACH-000132,-0.5265256251657793
ACH-000133,-0.4868932126659145
ACH-000137,-0.431309912146836
ACH-000138,-0.2803598567431721
ACH-000142,-0.4223191956847879
ACH-000143,-0.5090300262791192
ACH-000146,-0.3703746691577722
ACH-000148,-0.4263795297213904
ACH-000150,-0.4145836407915681
ACH-000152,-0.2813564633942047
ACH-000153,-0.5758689962569536
ACH-000159,-0.1396583701163371
ACH-000160,-0.327343010165947
ACH-000163,-0.4934175377019344
ACH-000167,-0.19193142956573225
ACH-000168,-0.4394407728069106
ACH-000169,-0.4165036111784503
ACH-000178,-0.4453916252973395
ACH-000183,-0.5048224702290696
ACH-000188,-0.28162050597308397
ACH-000189,-0.20052996783273588
ACH-000190,-0.4040334093813109
ACH-000198,-0.23275904393803354
ACH-000203,-0.3167152983462541
ACH-000204,-0.3396826004990142
ACH-000206,-0.2608585314146507
ACH-000207,-0.3224208946804588
ACH-000208,-0.4364808105756555
ACH-000210,-0.3130918498880571
ACH-000211,-0.3427513996974866
ACH-000215,-0.4515775099878938
ACH-000221,-0.33902177581442816
ACH-000222,-0.33276656825391426
ACH-000223,-0.19833488455982032
ACH-000226,-0.3533487700891467
ACH-000227,-0.3025976565969003
ACH-000228,-0.3132673806788261
ACH-000231,-0.6338329266650241
ACH-000232,-0.348048273675657
ACH-000233,-0.15766534579709002
ACH-000234,-0.16074551933541945
ACH-000235,-0.5014935286052871
ACH-000237,-0.3665698330716819
ACH-000238,-0.4097963438370288
ACH-000242,-0.3922129112041071
ACH-000243,-0.5767563697152173
ACH-000244,-0.28362419125471106
ACH-000246,-0.3427348609474858
ACH-000248,-0.3031762741765675
ACH-000250,-0.350868095049375
ACH-000251,-0.6174103937203915
ACH-000252,-0.1371305945583576
ACH-000253,-0.2133521097622524
ACH-000255,-0.690355727178292
ACH-000256,-0.2494784063984535
ACH-000257,-0.19177254431176333
ACH-000258,-0.24677896437816585
ACH-000259,-0.507782392539043
ACH-000260,-0.4900921069508238
ACH-000261,-0.5653865603772298
ACH-000262,-0.3188958527361858
ACH-000263,-0.4422436024158951
ACH-000264,-0.30818885079306474
ACH-000265,-0.4750879614812741
ACH-000266,-0.3613815932272399
ACH-000272,-0.3266584655509777
ACH-000274,-0.21274981556720998
ACH-000277,-0.3776915548749985
ACH-000278,-0.2489037189079192
ACH-000279,-0.33220493638575743
ACH-000280,-0.1726543678356928
ACH-000281,-0.4733164747253402
ACH-000288,-0.34873234412986737
ACH-000291,-0.3853005287337131
ACH-000293,-0.16002414445430646
ACH-000294,-0.40292007275522185
ACH-000295,-0.4430860680105003
ACH-000296,-0.4055304214091053
ACH-000302,-0.11911374186717452
ACH-000304,-0.4621309534697253
ACH-000307,-0.32273785031160845
ACH-000308,-0.35870624675237894
ACH-000310,-0.12060867201266852
ACH-000311,-0.38329656950707536
ACH-000312,-0.4673877356451481
ACH-000315,-0.6079855394968544
ACH-000316,-0.4823470089360094
ACH-000317,-0.360142726054176
ACH-000318,-0.6351591067966212
ACH-000319,-0.5594822002884385
ACH-000320,-0.2490257546256823
ACH-000322,-0.4633856890673471
ACH-000323,-0.2870721302961252
ACH-000324,-0.17013576581523054
ACH-000329,-0.3757016725614041
ACH-000330,-0.2632884468243349
ACH-000331,-0.4967582432297026
