,CA7 (766)
ACH-000004,-0.1090648595149898
ACH-000005,-0.21359859840022347
ACH-000007,-0.1716972050359712
ACH-000009,-0.12181321698558699
ACH-000011,-0.2072646512413099
ACH-000012,-0.3173387368193423
ACH-000013,-0.42062778435847104
ACH-000014,-0.15239661191566836
ACH-000015,-0.14005398791476556
ACH-000017,-0.29364086848529125
ACH-000018,-0.2684219084246188
ACH-000019,-0.2543741816478582
ACH-000021,-0.3448065547276171
ACH-000022,-0.2464257685702709
ACH-000025,-0.3959156670103112
ACH-000028,0.0768824624065312
ACH-000030,-0.3098353949585406
ACH-000035,-0.3058928039106276
ACH-000036,-0.36374097315848497
ACH-000037,-0.47898226627502705
ACH-000039,-0.4108634299852081
ACH-000040,-0.2282422703833453
ACH-000041,-0.1970874814454264
ACH-000042,-0.2276240083586843
ACH-000045,-0.1634275174053076
ACH-000047,-0.3934545357875658
ACH-000052,-0.2530030392392261
ACH-000053,-0.2805483316354879
ACH-000054,-0.21671901623958356
ACH-000055,0.0903531990329317
ACH-000060,-0.2838731498072661
ACH-000067,-0.35866017992008764
ACH-000070,-0.3069785797373343
ACH-000075,-0.3425651654079722
ACH-000078,-0.2204290020002896
ACH-000082,-0.18679278539140612
ACH-000085,-0.2763112604413782
ACH-000086,-0.2920555658810424
ACH-000087,-0.38056186524007335
ACH-000092,-0.2380135285899083
ACH-000095,-0.2615702521515144
ACH-000097,-0.16932483301968712
ACH-000098,-0.269426760005936
ACH-000099,-0.2553031584070347
ACH-000108,-0.2420891705494493
ACH-000113,-0.15763663684082171
ACH-000116,-0.22638776919821066
ACH-000118,-0.2516591780060295
ACH-000120,-0.4127223456350572
ACH-000123,-0.2963847771302738
ACH-000127,-0.33687154497588145
ACH-000128,-0.12011386041496692
ACH-000132,-0.3583265469134807
ACH-000133,-0.2819936574624219
ACH-000137,-0.2456430220284163
ACH-000138,-0.204943334470477
ACH-000142,-0.484841075599294
ACH-000143,-0.3031167457347096
ACH-000146,-0.2401921638580276
ACH-000148,-0.2799149314851932
ACH-000150,-0.1543636315889964
ACH-000152,-0.2661607130411276
ACH-000153,-0.27182763998229514
ACH-000159,-0.2193270977931253
ACH-000160,-0.2154868623960801
ACH-000163,-0.18298588721619224
ACH-000167,-0.10915267395232887
ACH-000168,-0.2883685133569037
ACH-000169,-0.1537667770293721
ACH-000178,-0.2539234012549313
ACH-000183,-0.3337995305704212
ACH-000188,-0.3442413973132281
ACH-000189,-0.12537847996175588
ACH-000190,-0.1777060031135971
ACH-000198,-0.20677433293984765
ACH-000203,-0.3322423742179382
ACH-000204,-0.3048676279682712
ACH-000206,-0.4940017965843617
ACH-000207,0.016090524750664897
ACH-000208,-0.08789998703454788
ACH-000210,-0.15143640495339453
ACH-000211,-0.2489991555270531
ACH-000215,-0.3205109193895201
ACH-000221,-0.3128089379371488
ACH-000222,-0.4061480574980788
ACH-000223,-0.1757202806452167
ACH-000226,-0.3233318791240561
ACH-000227,-0.2794301645144852
ACH-000228,-0.2197483558578988
ACH-000231,-0.24702212955659064
ACH-000232,-0.3181684238628756
ACH-000233,-0.3347356141723523
ACH-000234,-0.17598053010558384
ACH-000235,-0.2616684753507457
ACH-000237,-0.18835776896564
ACH-000238,-0.3345230910421212
ACH-000242,-0.12510684574251546
ACH-000243,-0.2233809322143416
ACH-000244,-0.2930759817645602
ACH-000246,-0.2203610161178676
ACH-000248,-0.24984191149148005
ACH-000250,-0.2517396101566339
ACH-000251,-0.1409468576229286
ACH-000252,-0.6155411395031435
ACH-000253,-0.3906750336307735
ACH-000255,-0.2537173514065217
ACH-000256,-0.1399266023903837
ACH-000257,-0.30750328602267496
ACH-000258,-0.2453545368316335
ACH-000259,-0.1373011735289857
ACH-000260,-0.4287114010810965
ACH-000261,-0.2669245684157979
ACH-000262,-0.3986560214680526
ACH-000263,-0.12970272309604536
ACH-000264,-0.24281336001719994
ACH-000265,-0.2270600789479633
ACH-000266,-0.2409226385766404
ACH-000272,-0.16662771475744215
ACH-000274,-0.2308271994520429
ACH-000277,-0.09758479619286736
ACH-000278,-0.04755608332902237
ACH-000279,-0.1684552199871358
ACH-000280,-0.2369202470383243
ACH-000281,-0.4632059494963698
ACH-000288,-0.3427744750314448
ACH-000291,-0.27724197152888497
ACH-000293,-0.4230000038997555
ACH-000294,-0.2276618228911047
ACH-000295,-0.2376466760083901
ACH-000296,-0.17188398248567127
ACH-000302,-0.2624779772755043
ACH-000304,-0.1988126527256072
ACH-000307,-0.3178681030605756
ACH-000308,-0.16812028939708068
ACH-000310,-0.32848135494181
ACH-000311,-0.2378223641772428
ACH-000312,-0.29933929791740005
ACH-000315,-0.2266055700479858
ACH-000316,-0.5479877445934599
ACH-000317,-0.32339023067668365
ACH-000318,-0.32635991401961384
ACH-000319,-0.25067207700390265
ACH-000320,-0.4678075575605651
ACH-000322,-0.3176236895799361
ACH-000323,-0.016033337007706098
ACH-000324,-0.150884570806524
ACH-000329,-0.3104651573988861
ACH-000330,-0.062292625329451234
ACH-000331,-0.25254620278808737
ACH-000332,-0.16091831450555913
ACH-000334,-0.29030946431496424
ACH-000335,-0.4393376735490863
ACH-000336,-0.5401091411127081
ACH-000337,-0.4575706839699269
ACH-000338,-0.21415299473552185
ACH-000339,-0.29943946843180186
ACH-000341,-0.14717454033463515
ACH-000348,-0.3395342271591061
ACH-000350,-0.3084163042362632
ACH-000352,-0.32322136728235856
ACH-000356,-0.18031510061020956
ACH-000361,-0.4555139389804292
ACH-000362,-0.2853556904159071
ACH-000363,-0.1762660605597543
ACH-000364,-0.29572785535867696
ACH-000365,-0.25177271478994595
ACH-000366,-0.1932174452299334
ACH-000368,-0.2422170759933401
ACH-000374,-0.2253762622774903
ACH-000375,-0.0658102822485054
ACH-000376,-0.1095144843269625
ACH-000381,-0.3072264172815613
ACH-000383,-0.2643374588735418
ACH-000387,-0.21066650373263107
ACH-000389,-0.21230751172022724
ACH-000390,-0.2638748555222376
ACH-000393,-0.16198224771675152
ACH-000395,-0.5035172527486269
ACH-000396,-0.4151675161880357
ACH-000397,-0.2114917001359902
ACH-000401,-0.004997835800666681
ACH-000402,-0.5063602206087485
ACH-000403,-0.3279441803197921
ACH-000404,0.08614871254346163
ACH-000406,-0.24289797249775674
ACH-000407,-0.20871151747353966
ACH-000408,-0.3530926602171421
ACH-000410,-0.2654147302026577
ACH-000411,-0.13983612383742788
ACH-000414,-0.3154865330498625
ACH-000415,-0.038363362985018544
ACH-000416,-0.4232882248169527
ACH-000420,-0.1694260438171969
ACH-000421,-0.3208841856382025
ACH-000424,-0.5323605481714758
ACH-000425,-0.22276318036806414
ACH-000426,-0.3312292066659305
ACH-000427,-0.18822929836655272
ACH-000433,-0.36430317878614576
ACH-000435,-0.39058444506636864
ACH-000436,-0.02611396531720137
ACH-000444,-0.18661964186475344
ACH-000445,-0.3352709374883687
ACH-000448,-0.33298592075790817
ACH-000450,-0.5061039624528666
ACH-000452,-0.2890923695722664
ACH-000454,-0.5242052542585272
ACH-000458,-0.24062976454171456
ACH-000459,-0.20086334952084792
ACH-000460,-0.2228427316009995
ACH-000461,-0.2324871806106124
ACH-000463,-0.4437813488858815
ACH-000464,-0.1766586502393772
ACH-000466,-0.3175665110496295
ACH-000467,-0.34132912216330824
ACH-000468,-0.4636264790903669
ACH-000469,-0.30724121938521004
ACH-000470,-0.3234881525758089
ACH-000471,-0.32257571779123306
ACH-000472,-0.25653005556208297
ACH-000473,-0.3789529924853838
ACH-000475,-0.29967369808201666
ACH-000476,-0.1423026107623167
ACH-000477,0.04978063113918259
ACH-000479,-0.4085210079145367
ACH-000480,-0.18034014137291246
ACH-000481,-0.11026575508566756
ACH-000483,-0.35238302574664665
ACH-000484,-0.3954610028556449
ACH-000485,-0.3216539413678374
ACH-000486,-0.15431865110078102
ACH-000487,-0.2287174964947132
ACH-000488,-0.3090914757975866
ACH-000490,-0.2602833860855762
ACH-000491,-0.18051347127729345
ACH-000495,-0.2898588133677965
ACH-000496,-0.3071001992260378
ACH-000499,-0.3649869007480489
ACH-000500,-0.09669527755568942
ACH-000502,-0.2937404318686286
ACH-000503,-0.21818084784249364
ACH-000505,-0.38644946764500737
ACH-000507,-0.18274508072456705
ACH-000510,-0.22251033987224889
ACH-000511,-0.19567800484273906
ACH-000512,-0.24411034180852814
ACH-000516,-0.3247609443559432
ACH-000517,-0.2666789348413599
ACH-000518,-0.2166264625454487
ACH-000520,-0.3584248954558143
ACH-000521,-0.13425927022339207
ACH-000522,-0.3796238653660483
ACH-000524,-0.21251613876082148
ACH-000527,-0.08656868924879088
ACH-000528,-0.2921004369492753
ACH-000537,-0.3121198884405807
ACH-000541,-0.727661146949798
ACH-000542,-0.20294608949257387
ACH-000544,-0.4153201763748574
ACH-000545,-0.3484187195821388
ACH-000547,-0.28842674025307397
ACH-000548,-0.5067997815637367
ACH-000549,-0.2970368313955474
ACH-000550,-0.6230781323361764
ACH-000552,-0.3882194946672385
ACH-000556,-0.37909243052770586
ACH-000557,-0.3932001294541124
ACH-000569,-0.2452696095362209
ACH-000570,-0.32878791191834383
ACH-000571,-0.2631971153096929
ACH-000573,-0.2386324778539811
ACH-000576,-0.21647635769418147
ACH-000579,-0.0008737826109809189
ACH-000580,-0.13677188211830293
ACH-000584,-0.275944593096045
ACH-000585,-0.3032583601925733
ACH-000588,-0.2955916469453713
ACH-000589,-0.266447203097219
ACH-000591,-0.3705733250060177
ACH-000593,-0.27984875688309274
ACH-000600,-0.16387105480437944
ACH-000601,-0.3449837461135217
ACH-000605,-0.34888134578686536
ACH-000606,-0.04105786717963927
ACH-000608,-0.2263800161428041
ACH-000614,-0.15521010284457898
ACH-000616,-0.4112441675578225
ACH-000618,-0.4107499617698982
ACH-000619,-0.21386990314355314
ACH-000620,-0.3100881233154674
ACH-000621,-0.4514931902962199
ACH-000622,-0.2324856266304827
ACH-000623,-0.2747555229721568
ACH-000624,-0.21703292540211733
ACH-000627,-0.24541095503569324
ACH-000630,-0.2667768102204985
ACH-000631,-0.1948411590002201
ACH-000632,-0.1957826316221841
ACH-000633,-0.18676282155711027
ACH-000637,-0.3358309145965345
ACH-000638,-0.12616213702676396
ACH-000646,-0.2431364743234247
ACH-000647,-0.4423202488199798
ACH-000648,-0.22321297022139305
ACH-000649,-0.1820260757106625
ACH-000651,-0.5653371235544569
ACH-000652,-0.20786587725065925
ACH-000653,-0.2971454006045049
ACH-000657,-0.27445705715690805
ACH-000658,-0.30994288374998424
ACH-000661,-0.14438240486629395
ACH-000662,-0.3501136053898267
ACH-000663,-0.33542567622418656
ACH-000665,-0.20092894197543126
ACH-000671,-0.15375397289091508
ACH-000672,-0.10138907295294358
ACH-000673,-0.10432451951954204
ACH-000676,-0.2529848641677072
ACH-000677,-0.2625518827153543
ACH-000681,-0.27883346208632875
ACH-000683,-0.3433369558373874
ACH-000684,-0.08759421882563825
ACH-000688,-0.3589806035250354
ACH-000693,-0.2629247089180557
ACH-000694,-0.2682973786113672
ACH-000695,-0.23230757970911434
ACH-000696,-0.1495536282850235
ACH-000697,-0.3118798933089633
ACH-000699,-0.1406213714544024
ACH-000701,-0.3775266087228811
ACH-000706,-0.13498924973239196
ACH-000711,-0.2319715496592365
ACH-000713,-0.17799906977271848
ACH-000714,-0.2248399791071671
ACH-000718,-0.04934091208969865
ACH-000720,-0.2854210533714662
ACH-000721,-0.21027144716206086
ACH-000724,-0.4948076781195035
ACH-000725,-0.16183866521574305
ACH-000732,-0.4958061841492568
ACH-000734,-0.13468577583352292
ACH-000735,-0.08086397367367305
ACH-000736,-0.2586006860362802
ACH-000738,-0.2582325241492126
