,RSRP1 (57035)
ACH-000004,-0.15716237740453076
ACH-000005,-0.05281640413417496
ACH-000007,-0.026654022191559868
ACH-000009,0.0615666941528853
ACH-000011,0.12363132699479412
ACH-000012,0.16304839237949426
ACH-000013,-0.07770301004715763
ACH-000014,0.22588920970707585
ACH-000015,0.05985621863016705
ACH-000017,-0.010560772137691923
ACH-000018,0.04957386012847756
ACH-000019,-0.4302563193406169
ACH-000021,0.03671344628492127
ACH-000022,0.04089278728329022
ACH-000025,0.1999005930563016
ACH-000028,0.004425689449376539
ACH-000030,0.1452350314479367
ACH-000035,-0.0955504883052506
ACH-000036,0.06037288567360579
ACH-000037,-0.08672681839015414
ACH-000039,-0.06972833966979537
ACH-000040,0.03224921445322953
ACH-000041,0.02851574050610496
ACH-000042,0.09964761214805476
ACH-000045,-0.13429481035975124
ACH-000047,0.0961722628885862
ACH-000052,0.048501613871285036
ACH-000053,-0.0483438048346112
ACH-000054,0.10229642604515014
ACH-000055,0.07586480027650519
ACH-000060,0.06197396250151601
ACH-000067,-0.003782400696031177
ACH-000070,0.212250681937415
ACH-000075,0.0130825191967847
ACH-000078,0.0378129715312929
ACH-000082,0.06738199818421547
ACH-000085,0.020354148240249857
ACH-000086,0.06470853275447036
ACH-000087,0.05196723580047456
ACH-000092,-0.014051980962483198
ACH-000095,0.05408519962806716
ACH-000097,0.0013838927935220353
ACH-000098,-0.005267552725234182
ACH-000099,0.05645199123042712
ACH-000108,0.10663974776937342
ACH-000113,-0.054596486871947306
ACH-000116,0.12402225725993142
ACH-000118,0.1102251385426665
ACH-000120,-0.06614637350352101
ACH-000123,0.005477810317097348
ACH-000127,-0.03592591082874845
ACH-000128,0.059846303354015015
ACH-000132,-0.004176861740714178
ACH-000133,0.07030050736821193
ACH-000137,-0.1824694543944378
ACH-000138,-0.00019343215332351973
ACH-000142,0.2782792116845902
ACH-000143,0.02915823650990852
ACH-000146,0.09929142618777566
ACH-000148,0.05070469524215322
ACH-000150,-0.17303632964861526
ACH-000152,-0.03999629075949243
ACH-000153,-0.30224215861856923
ACH-000159,0.042893694344342516
ACH-000160,-0.0635298930951023
ACH-000163,0.01980901597774109
ACH-000167,-0.02123021729397963
ACH-000168,0.07894361072252551
ACH-000169,0.0637942245948967
ACH-000178,0.05199038419488373
ACH-000183,-0.09760799448365964
ACH-000188,0.02779682432172343
ACH-000189,0.12264064593190585
ACH-000190,-0.2648983207436036
ACH-000198,0.009869768556034829
ACH-000203,-0.05198219951012899
ACH-000204,0.09538272024016642
ACH-000206,-0.15508920616471664
ACH-000207,0.15879539376930418
ACH-000208,-0.2905790909741016
ACH-000210,0.4440640582335352
ACH-000211,0.030127612357419876
ACH-000215,-0.01575540561406361
ACH-000221,0.2629778226898213
