,UBE2W (55284)
ACH-000259,-0.07052551635405255
ACH-000260,-0.10396645346911723
ACH-000261,-0.04102674213350102
ACH-000262,-0.12388246498889452
ACH-000263,-0.15885400782648698
ACH-000264,-0.06409496873405758
ACH-000265,-0.023089999351427883
ACH-000266,-0.031369322985989774
ACH-000272,-0.027517480364023364
ACH-000274,-0.1227924707991008
ACH-000277,-0.0029192915405433536
ACH-000278,0.17044828484536367
ACH-000279,-0.07769924532527309
ACH-000280,-0.09512669648271344
ACH-000281,-0.02533090345972845
ACH-000288,0.030908197345955606
ACH-000291,-0.08911497465468582
ACH-000293,-0.021347022690377845
ACH-000294,-0.0238743175163604
ACH-000295,0.08509149144607027
ACH-000296,-0.20064315774733388
ACH-000302,-0.059066155243277525
ACH-000304,-0.12066684513649735
ACH-000307,0.01417280861135206
ACH-000308,-0.07832248398292653
ACH-000310,-0.07202354981835822
ACH-000311,-0.12563236673021153
ACH-000312,-0.03733160276585856
ACH-000315,0.0021082830802882217
ACH-000316,-0.05482237612791594
ACH-000317,-0.020499281712954825
ACH-000318,0.0554533942275745
ACH-000319,0.044539290794389744
ACH-000320,0.15919181444635502
ACH-000322,-0.06027725751788918
ACH-000323,0.07149819729058778
ACH-000324,-0.1119044998475417
ACH-000329,-0.1018182229405148
ACH-000330,-0.1978909914898822
ACH-000331,-0.1163804544422276
ACH-000332,-0.06707533387874404
ACH-000334,-0.17067079370448626
ACH-000335,-0.03671129618968191
ACH-000336,-0.011684445660318113
ACH-000337,0.045702326320564604
ACH-000338,-0.3051902633359834
ACH-000339,0.042789868733705966
ACH-000341,-0.1363136732140719
ACH-000348,-0.02212548554237263
ACH-000350,0.01245876420166248
ACH-000352,-0.2083753031238928
ACH-000356,-0.061259450445369436
ACH-000361,-0.020732890073537992
ACH-000362,-0.03821649093026423
ACH-000363,-0.003443314823808534
ACH-000364,-0.022699779281785383
ACH-000365,-0.00905179722238823
ACH-000366,-0.06325342217594049
ACH-000368,-0.13363156904393192
ACH-000374,0.2105019947000639
ACH-000375,-0.1294680489624176
ACH-000376,-0.1000286717003026
ACH-000381,-0.02061021584246621
ACH-000383,-0.0043622360612002005
ACH-000387,-0.19551526103420733
ACH-000389,-0.07856853707617968
ACH-000390,-0.09327678714899257
ACH-000393,-0.06436940455488331
ACH-000395,0.10965726550384364
ACH-000396,-0.1676296897285026
ACH-000397,-0.09224081552936383
ACH-000401,-0.02838788054672373
ACH-000402,-0.00956549116998585
ACH-000403,0.03739422524219499
ACH-000404,-0.4648511908140203
ACH-000406,0.04532469118472237
ACH-000407,-0.08068112296372941
ACH-000408,-0.1804679354238113
ACH-000410,-0.04772695853846624
ACH-000411,-0.11030773588846816
ACH-000414,-0.2381069815574749
ACH-000415,0.003291980398112351
ACH-000416,-0.05458228432056561
ACH-000420,0.0338447466434793
ACH-000421,-0.0607649373584112
ACH-000424,-0.035988547082423786
ACH-000425,-0.09018863174680214
ACH-000426,-0.02313766972720907
ACH-000427,0.01076238260017875
ACH-000433,-0.15172960468261873
ACH-000435,-0.2775216451116541
ACH-000436,-0.05120934953554835
ACH-000444,0.06442966544393054
ACH-000445,-0.02828875781562354
ACH-000448,-0.12889169678667786
ACH-000450,-0.1123212697043368
ACH-000452,0.02056452804377237
ACH-000454,0.1645516500454921
ACH-000458,-0.13278571794510888
ACH-000459,-0.1728068798108976
ACH-000460,-0.07460866034383327
ACH-000461,-0.22502444552144496
ACH-000463,0.05463256471441552
ACH-000464,-0.054789215331522985
ACH-000466,-0.23160990209682425
ACH-000467,-0.006981892049445497
ACH-000468,-0.014197959476028891
ACH-000469,-0.009710567614937536
ACH-000470,-0.1394893132054898
ACH-000471,-0.10172966022770302
ACH-000472,-0.1388406878432201
ACH-000473,-0.13947179180176691
ACH-000475,0.0013869616181525295
ACH-000476,-0.0671709603605545
ACH-000477,-0.11798590437248725
ACH-000479,0.08332569030718526
ACH-000480,-0.019484376218229682
ACH-000481,-0.09422069309348237
ACH-000483,0.07239911971155423
ACH-000484,-0.01923679201328009
ACH-000485,-0.2685961558116653
ACH-000486,0.07811192765031083
ACH-000487,0.02971330089578042
ACH-000488,0.009207950639147458
ACH-000490,-0.0668978744477704
ACH-000491,0.06371487887880142
ACH-000495,-0.15334017507998934
ACH-000496,0.13155932137025653
ACH-000499,-0.037867814118156234
ACH-000500,-0.059815744387996236
ACH-000502,-0.15659163295081485
ACH-000503,0.025887090040345874
ACH-000505,-0.09722151163186403
ACH-000507,-0.2721271824939768
ACH-000510,0.044668278802714234
ACH-000511,-0.04316949025159298
ACH-000512,-0.4094143853053117
ACH-000516,-0.03976096852437809
ACH-000517,-0.04677862268321936
ACH-000518,-0.09075975314628852
ACH-000520,0.012837362847993748
ACH-000521,0.07656890019569923
ACH-000522,-0.04979697969977916
ACH-000524,-0.17979352989865174
ACH-000527,-0.03868197613771388
ACH-000528,-0.015364944374523997
ACH-000537,-0.028329469589863782
ACH-000541,0.07846155067908407
ACH-000542,-0.23112589587338744
ACH-000544,-0.05777640153899245
ACH-000545,-0.043026514926777684
ACH-000547,0.005241057766186524
ACH-000548,0.01159569636249978
ACH-000549,-0.09097198233049032
ACH-000550,0.02464312832389935
ACH-000552,0.023395600984994328
ACH-000556,-0.0070134648193301286
ACH-000557,-0.022882774384077487
ACH-000569,-0.07687359326234022
ACH-000570,-0.2056803765080729
ACH-000571,-0.10130172941640184
ACH-000573,0.04755254215619522
ACH-000576,0.034267537769243066
ACH-000579,-0.1864000528015504
ACH-000580,-0.1820507268748166
ACH-000584,-0.06707357575341265
ACH-000585,-0.0101341486787785
ACH-000588,-0.02605995381995525
ACH-000589,-0.0012088822125920055
ACH-000591,0.07862551675087251
ACH-000593,0.1367356359768216
ACH-000600,-0.16500567930556134
ACH-000601,-0.009724591493584756
ACH-000605,-0.10343827018187082
ACH-000606,-0.09310714229201222
ACH-000608,-0.009876069538957744
ACH-000614,-0.1852751449298639
ACH-000616,0.014146676506974962
ACH-000618,0.0027172611726506584
ACH-000619,-0.03664551242448999
ACH-000620,0.06933294412066386
ACH-000621,0.007955516000307727
ACH-000622,0.12521562227366484
ACH-000623,-0.03442436833708723
ACH-000624,-0.041666657642974884
ACH-000627,-0.12440177944769445
ACH-000630,0.06429736188433978
ACH-000631,0.015479954348898813
ACH-000632,-0.0632572391254595
ACH-000633,-0.020388946493348697
ACH-000637,-0.02380150447815939
ACH-000638,-0.09127439408705568
ACH-000646,0.11202272587165793
ACH-000647,0.032267820279859784
ACH-000648,-0.07925056656816631
ACH-000649,-0.10145331270031932
ACH-000651,-0.14873745106075922
ACH-000652,-0.11811049053876545
ACH-000653,0.1723852743092735
ACH-000657,-0.013081537866850252
ACH-000658,-0.13379471152728467
ACH-000661,-0.09282674568329076
ACH-000662,-0.22553063580527935
ACH-000663,0.004552404626573018
ACH-000665,-0.041615805639856784
ACH-000671,-0.08203100171643811
ACH-000672,0.16204008484893384
ACH-000673,-0.06031881334972261
ACH-000676,0.03945881360032509
ACH-000677,0.024066673184257144
ACH-000681,-0.001408126640632345
ACH-000683,-0.058008036192524
ACH-000684,-0.2134563949579353
ACH-000688,-0.06258425342349852
ACH-000693,0.01760830943529163
ACH-000694,-0.06626005230971373
ACH-000695,0.14490891303081727
ACH-000696,-0.00536190708946585
ACH-000697,-0.02388870413325046
ACH-000699,0.02969540576612437
ACH-000701,-0.06317499182352697
ACH-000706,-0.005299989896839988
ACH-000711,0.028433801468404945
ACH-000713,-0.1468875435309303
ACH-000714,-0.008425063540016979
ACH-000718,0.003478049132598999
ACH-000720,0.029812221952691682
ACH-000721,0.030296952308619764
ACH-000724,-0.11540624283485355
ACH-000725,0.0056127264446328715
ACH-000732,0.011234058660514431
ACH-000734,-0.04081928573071834
ACH-000735,0.039078692480942034
ACH-000736,-0.1004576594615808
ACH-000738,0.04486605813265844
ACH-000746,0.0860540546797352
ACH-000747,0.10939610224931627
ACH-000748,-0.2328280948849929
ACH-000753,-0.031038200155997193
ACH-000756,0.011087429565493715
ACH-000757,-0.1798869913559708
ACH-000758,0.1268979334190838
ACH-000760,-0.024711416987983504
ACH-000762,0.0008979955211037842
ACH-000763,-0.12627547072311954
ACH-000764,-0.009536402580395878
ACH-000765,-0.09275971910210062
ACH-000766,-0.07207685199323671
ACH-000767,-0.002082844188965188
ACH-000768,0.012738723742027449
ACH-000769,-0.13291422752220514
ACH-000770,-0.0921279309597495
ACH-000771,-0.08861453085767483
ACH-000773,-0.06371041402428594
ACH-000776,-0.058938902352690975
ACH-000777,0.03818669735541325
ACH-000778,0.02641061730854821
ACH-000781,-0.07286188465353256
ACH-000782,-0.022504379084187308
ACH-000783,0.010798437263891842
ACH-000784,-0.030998605412370463
ACH-000785,0.039367610818627004
ACH-000787,0.0812390274991826
ACH-000788,0.011191762448605631
ACH-000791,-0.02285883711104946
ACH-000792,-0.057015757354188686
ACH-000794,-0.017907541792908124
ACH-000796,-0.003330806882336475
ACH-000798,-0.05075007597428613
ACH-000799,0.0180397471470216
ACH-000800,-0.062356592202027473
ACH-000802,-0.07112787706353134
ACH-000804,-0.013680005120678013
ACH-000805,-0.20860748558010112
ACH-000809,0.02409059235047484
ACH-000810,-0.02038500949940786
ACH-000811,0.002841492257347952
ACH-000817,0.10406239313794467
ACH-000819,0.01322596550056854
ACH-000820,-0.13630540239207226
ACH-000821,-0.0329079132144296
ACH-000822,-0.06380345493329287
ACH-000823,0.0439127869473339
ACH-000824,-0.12010345171878276
ACH-000827,-0.105139343755714
ACH-000829,-0.11411081083688
ACH-000831,-0.19454346157339925
ACH-000832,-0.08001211441488619
ACH-000833,0.11946661792138046
ACH-000834,-0.2983661954469245
ACH-000835,-0.1019184001582972
ACH-000836,-0.05074846710360873
ACH-000837,0.1349615823807768
ACH-000838,-0.09371821754249997
ACH-000839,-0.15047254284976458
ACH-000840,0.19963519858596346
ACH-000841,0.043706623624813985
ACH-000843,-0.029139473377014943
ACH-000846,-0.1522933855146062
ACH-000847,-0.1233191893826896
ACH-000848,-0.1414361728434842
ACH-000849,-0.02784652102286339
ACH-000851,-0.02289844883743991
ACH-000855,0.0091014513625199
ACH-000856,0.06888021199209479
ACH-000858,-0.15596928206306515
ACH-000859,-0.04061366468097734
ACH-000861,-0.2458124039810997
ACH-000862,-0.08652956993906842
ACH-000865,-0.006882919880277494
ACH-000866,-0.13275798915879866
ACH-000867,-0.049359257051891606
ACH-000869,-0.190059333620236
ACH-000872,-0.17083788503211986
ACH-000873,-0.13034776141915644
ACH-000876,-0.027463002856911167
ACH-000878,0.06936347155996682
ACH-000880,0.04664145170019887
ACH-000881,-0.06781691152854634
ACH-000882,-0.061396385623649165
ACH-000884,-0.10605475348155707
ACH-000885,-0.08977829871475237
ACH-000887,-0.04147133178789507
ACH-000889,0.009353250589093238
ACH-000896,0.09457568483170556
ACH-000898,-0.019371100954386745
ACH-000900,-0.03678393331654997
ACH-000901,-0.06240774507411
ACH-000905,-0.0010517269707804905
ACH-000906,-0.05497737105546836
ACH-000907,-0.10185777799591866
ACH-000910,-0.07845217569861633
ACH-000911,-0.1351796968407415
ACH-000912,-0.03598429401894381
ACH-000913,0.004850970270879975
ACH-000915,-0.19397527523081035
ACH-000916,-0.04052405951724577
ACH-000917,-0.16067987546989476
ACH-000920,0.07511899254121596
ACH-000921,-0.05279052202675729
ACH-000924,-0.08751247766185022
ACH-000926,-0.051356663921340286
ACH-000928,0.014778245082213213
ACH-000929,0.12857612336906954
ACH-000932,-0.02888617571120225
ACH-000935,-0.15958292514619504
ACH-000936,-0.04149987353812792
ACH-000937,-0.06998612842441213
ACH-000938,0.0291120526062025
ACH-000939,0.09957066576213472
ACH-000941,-0.04082185791150622
ACH-000943,0.06826941233332377
ACH-000946,-0.2378567692584837
ACH-000947,0.04225963222635519
ACH-000948,-0.06202566436586124
ACH-000950,0.07362375568098747
ACH-000953,-0.09954589335212743
ACH-000954,0.029333617959936387
ACH-000957,-0.04092921545741211
ACH-000958,-0.08981944706225957
ACH-000960,0.032007247964280415
ACH-000963,-0.13552084759590066
ACH-000968,-0.07718159161413497
ACH-000969,-0.20279646587357095
ACH-000972,-0.43447342613969664
ACH-000973,-0.13368488575547327
ACH-000974,-0.09654135074439477
ACH-000978,0.0336077215386683
ACH-000984,0.0011032706230181104
ACH-000986,-0.18095106650170711
ACH-000988,0.05306053307238656
ACH-000993,-0.014992596313016691
ACH-000994,0.054717051612335164
ACH-000996,-0.07665632018387779
ACH-001001,0.010300774915078066
ACH-001020,-0.008129354168142198
ACH-001028,0.019890322898142455
ACH-001031,-0.12443667465770855
ACH-001038,-0.08707347810409599
ACH-001048,-0.08124411112984928
ACH-001050,-0.13663024809120244
ACH-001053,0.0009660542708518997
ACH-001054,0.041557857231318274
ACH-001061,0.12523775849559518
ACH-001067,-0.2123373411105828
ACH-001075,0.09768784470845904
ACH-001096,0.03985053729773838
ACH-001111,-0.20183991942295748
ACH-001119,-0.2549389778894565
ACH-001128,-0.03635382109096186
ACH-001134,-0.0949514849917518
ACH-001151,-0.09029133640392308
ACH-001163,-0.005136702229563425
ACH-001164,0.058669188554904925
ACH-001183,-0.2288114753326393
ACH-001192,-0.07184077266810816
ACH-001193,0.382570705839742
ACH-001196,-0.05743458540005699
ACH-001197,-0.09840772263319772
ACH-001205,-0.03776679137241595
ACH-001211,-0.14157751382666656
ACH-001212,-0.0737990464166465
ACH-001228,-0.10977291805398898
ACH-001232,-0.04104421127002167
ACH-001239,-0.0004660795179058999
ACH-001270,-0.14180669862471046
ACH-001274,0.08492395393206797
ACH-001275,-0.06995267548358275
ACH-001277,-0.05575546118627958
ACH-001278,-0.002524227609549901
ACH-001280,0.12514989998273085
ACH-001283,0.16429529003055646
ACH-001289,-0.056801699334243325
ACH-001300,0.06538372670483003
ACH-001301,0.04151518976291805
ACH-001302,-0.004668174670738783
ACH-001306,-0.06407176712747432
ACH-001318,-0.11361130996816785
ACH-001322,-0.07571315085529402
ACH-001328,0.07863137660574697
ACH-001332,-0.07436087005467817
ACH-001336,0.01951497157404037
ACH-001346,-0.11583299751191604
ACH-001353,0.022935488150610268
ACH-001354,-0.15505471371332008
ACH-001367,-0.2097713776055551
ACH-001368,0.010288969784636464
ACH-001374,-0.22385164796108786
ACH-001377,-0.1585464101641864
ACH-001380,-0.012957947586466664
ACH-001391,-0.2207600523937148
ACH-001408,-0.0986520958170944
ACH-001430,-0.07054109103799405
ACH-001431,-0.06354117227203257
ACH-001450,-0.1413318991969527
ACH-001496,-0.08255001483376984
ACH-001500,-0.07518143178143015
ACH-001523,-0.02276975387332441
ACH-001532,-0.036389743281795145
ACH-001550,-0.012811871203845523
ACH-001552,0.1045930714859154
ACH-001554,0.0007806690418220372
ACH-001654,-0.11821567249825407
ACH-001735,-0.027745216731076883
ACH-001736,0.031085465941574512
ACH-001737,0.07754609740179914
ACH-001740,-0.04574416647790135
ACH-001745,-0.00847171259354448
ACH-001765,-0.04430607828440148
