,CADM1 (23705)
ACH-000004,-0.0287237281424388
ACH-000005,-0.44848757327571015
ACH-000007,-0.05453858324413143
ACH-000009,-0.060676782015083086
ACH-000011,-0.2627616074155449
ACH-000012,0.024253493723890768
ACH-000013,-0.06597999041509968
ACH-000014,-0.1376539483568051
ACH-000015,-0.05049311744853257
ACH-000017,-0.0531235685567179
ACH-000018,-0.17568652911497587
ACH-000019,0.15912081701698844
ACH-000021,0.024120902148459432
ACH-000022,-0.15782165088511435
ACH-000025,0.00977336167972597
ACH-000028,-0.0162719696402927
ACH-000030,-0.0881847016642047
ACH-000035,0.044079789731888086
ACH-000036,0.011323870323785594
ACH-000037,-0.16498917598896526
ACH-000039,-0.2398707965985425
ACH-000040,-0.052607269837322224
ACH-000041,-0.011193466589223787
ACH-000042,-0.09201876948894508
ACH-000045,-0.09480792461099866
ACH-000047,-0.08392237354473184
ACH-000052,0.07962001238700188
ACH-000053,0.01238470851445955
ACH-000054,-0.12511851899959225
ACH-000055,-0.08879614703074068
ACH-000060,0.032401274660868444
ACH-000067,0.05140111204835166
ACH-000070,0.022833798764430605
ACH-000075,-0.3928003307217729
ACH-000078,-0.02432778951173434
ACH-000082,-0.08236563707587304
ACH-000085,0.0921818777990972
ACH-000086,-0.0634669926858908
ACH-000087,-0.12229696862220775
ACH-000092,0.031737266371189184
ACH-000095,-0.18212936535291355
ACH-000097,-0.1037611900056859
ACH-000098,-0.09943844015280877
ACH-000099,-0.13251971124930256
ACH-000108,-0.14169769026923254
ACH-000113,0.0301132486037083
ACH-000116,-0.2386783685532327
ACH-000118,-0.2002238315734552
ACH-000120,-0.0729886592113975
ACH-000123,-0.1365886809686358
ACH-000127,-0.16399959329950958
ACH-000128,-0.2795053015604781
ACH-000132,-0.2075380878071608
ACH-000133,-0.0437061758061706
ACH-000137,-0.35075965878021786
ACH-000138,-0.058145273319440076
ACH-000142,1.0376344622365923e-06
ACH-000143,0.05528745323684662
ACH-000146,-0.08408092879639195
ACH-000148,-0.06587658059693258
ACH-000150,-0.045031019900002016
ACH-000152,-0.12775971971826006
ACH-000153,0.07849206585097555
ACH-000159,0.004145900332243489
ACH-000160,-0.032778816963473144
ACH-000163,0.10469932796838877
ACH-000167,-0.3676615864554558
ACH-000168,-0.3317353852206833
ACH-000169,-0.053659079986656484
ACH-000178,0.03686032707215793
ACH-000183,-0.10742957000617358
ACH-000188,-0.19039963657926195
ACH-000189,-0.07158463537129561
ACH-000190,0.05767742085025249
ACH-000198,-0.03805331710159055
ACH-000203,-0.06929599773194547
ACH-000204,-0.016197537749154587
ACH-000206,0.07188696759862792
ACH-000207,-0.03723358087569114
ACH-000208,-0.23731113458692546
ACH-000210,-0.04678262918320037
ACH-000211,-0.0010522696276821363
ACH-000215,-0.03990929789993941
ACH-000221,0.10924452360788768
ACH-000222,-0.02750570250180621
ACH-000223,-0.07571953379482275
