,CDCP1 (64866)
ACH-000004,-0.0776380381270112
ACH-000005,0.3958122282236953
ACH-000007,0.14525669244692835
ACH-000009,-0.0978035743755303
ACH-000011,0.028866968195252925
ACH-000012,-0.010107748266332987
ACH-000013,-0.08150644899745885
ACH-000014,-0.1684870744539363
ACH-000015,-0.23279585441855485
ACH-000017,0.10867249109515796
ACH-000018,0.040442109205412746
ACH-000019,-0.1409489310199694
ACH-000021,-0.08970494467800445
ACH-000022,0.07265026755749736
ACH-000025,-0.11754461900298672
ACH-000028,0.02508486303988153
ACH-000030,0.014874624216561641
ACH-000035,0.07019843915845085
ACH-000036,0.047167484047982385
ACH-000037,-0.021127135595068344
ACH-000039,-0.27590170807741776
ACH-000040,-0.015941341175408356
ACH-000041,-0.00047655786578315877
ACH-000042,-0.109982968167941
ACH-000045,-0.04962812160907989
ACH-000047,-0.08823987013722774
ACH-000052,-0.12753701374237547
ACH-000053,-0.13683438277040422
ACH-000054,-0.039963487988805266
ACH-000055,-0.03340855406532453
ACH-000060,-0.08525618436573677
ACH-000067,-0.27147624592421016
ACH-000070,-0.03249085221050398
ACH-000075,-0.27432596192623404
ACH-000078,0.03062607812205828
ACH-000082,-0.1236970615154079
ACH-000085,-0.05317175950884631
ACH-000086,-0.14633917542810296
ACH-000087,-0.11617336297230013
ACH-000092,-0.06374390806008319
ACH-000095,-0.07113408449443204
ACH-000097,-0.009221552852782231
ACH-000098,-0.16970693020343622
ACH-000099,-0.13443182073140253
ACH-000108,0.07022302101337087
ACH-000113,0.014850197943193812
ACH-000116,-0.055592203529097835
ACH-000118,-0.03747108963072919
ACH-000120,-0.0748246920241122
ACH-000123,-0.0928577316842924
ACH-000127,-0.036823309787921366
ACH-000128,-0.1672054677681959
ACH-000132,-0.07976363466159365
ACH-000133,-0.10178823122882237
ACH-000137,-0.011784434955962313
ACH-000138,-0.048682044089232136
ACH-000142,0.1628863805256283
ACH-000143,-0.1332232351644292
ACH-000146,-0.1838342873800297
ACH-000148,-0.05696094476158161
ACH-000150,-0.04373088369358191
ACH-000152,-0.15911538096617273
ACH-000153,-0.09476488676424168
ACH-000159,-0.04684174418612242
ACH-000160,-0.1328430532982472
ACH-000163,-0.2202110905879436
ACH-000167,-0.41511493633908775
ACH-000168,-0.11637122121629387
ACH-000169,-0.11807102018638638
ACH-000178,-0.15894840160845675
ACH-000183,0.012264241622812031
ACH-000188,-0.0041700512419672545
ACH-000189,-0.07788950692809447
ACH-000190,-0.04829210418507921
ACH-000198,0.003780145417677976
ACH-000203,-0.0538085536094133
ACH-000204,-0.1838370549528359
ACH-000206,-0.13276927008660178
ACH-000207,-0.09033247751692136
ACH-000208,0.06039891726487906
ACH-000210,0.3461005613812148
ACH-000211,-0.07125250727123074
ACH-000215,-0.04338999450846651
ACH-000221,-0.1563890787703278
ACH-000222,-0.08803245241079925
ACH-000223,0.03986727024247278
ACH-000226,0.0038130135594738814
ACH-000227,-0.08449674143015716
ACH-000228,-0.1761388051620639
ACH-000231,-0.050208378428777366
ACH-000232,-0.017298240999203955
ACH-000233,-0.2044427198481226
ACH-000234,-0.1365254606571211
ACH-000235,-0.013705122888703295
ACH-000237,-0.0786469647423123
ACH-000238,-0.10525884138583567
ACH-000242,0.2375228042557413
ACH-000243,-0.1524281358695145
ACH-000244,-0.1688937445708722
ACH-000246,-0.007911811934619909
ACH-000248,0.03526450035727779
ACH-000250,-0.01978676851155476
ACH-000251,-0.0015752376073029112
ACH-000252,0.0564173821843279
ACH-000253,-0.07941592852211843
ACH-000255,-0.07869268984884686
ACH-000256,-0.0980459278035506
ACH-000257,0.07323757036981167
ACH-000258,-0.13725956438796388
ACH-000259,-0.03967810262505477
ACH-000260,0.02379470665388686
ACH-000261,-0.20430494389211065
ACH-000262,-0.2253181276020341
ACH-000263,-0.2336654562962937
ACH-000264,-0.1798168387274263
ACH-000265,-0.06741420185442255
ACH-000266,0.028771896358599523
ACH-000272,-0.0888502708534339
ACH-000274,-0.18445112128300128
ACH-000277,-0.011103177370680313
ACH-000278,0.12456996166198298
ACH-000279,-0.17407462850346314
ACH-000280,-0.2723570656305196
ACH-000281,-0.1326278204988556
ACH-000288,0.0661299475434715
ACH-000291,-0.10535055710001903
ACH-000293,-0.1237429342609812
ACH-000294,-0.23208708392319374
ACH-000295,0.12810956272308507
ACH-000296,-0.10756136970065988
ACH-000302,-0.11412709383084844
ACH-000304,-0.4055697017045336
ACH-000307,-0.04472685192838773
ACH-000308,-0.1033050986875246
ACH-000310,-0.11570868491224096
ACH-000311,-0.07966283695320371
ACH-000312,-0.08791544689986064
ACH-000315,-0.050559684070447
ACH-000316,-0.0302270904544724
ACH-000317,0.10742395991057192
ACH-000318,-0.11162566771657467
ACH-000319,-0.10730040057276967
ACH-000320,0.04855733397192442
ACH-000322,0.003892323275319118
ACH-000323,-0.21168167453298015
ACH-000324,-0.13367787900130754
ACH-000329,-0.1572159658966258
ACH-000330,-0.2449732051358039
ACH-000331,-0.09994500148696828
ACH-000332,-0.06169722931468531
ACH-000334,0.002768874659559111
ACH-000335,-0.03606121449392601
ACH-000336,-0.21286158888168108
ACH-000337,-0.2876743669430723
ACH-000338,-1.0420565166367115
ACH-000339,0.02009730448046192
ACH-000341,-0.16673608371385995
ACH-000348,0.023635924873462992
ACH-000350,-0.12019114564580576
ACH-000352,-0.1226230787034944
ACH-000356,-0.0033571319636832987
ACH-000361,-0.052658814574835636
ACH-000362,-0.04189070315430225
ACH-000363,-0.1327936320537685
ACH-000364,0.10685786669195878
ACH-000365,-0.1371211540711153
ACH-000366,-0.10827682600691388
ACH-000368,0.05256292463409944
ACH-000374,-0.1073511094686166
ACH-000375,0.06676553574032458
