,COPS5 (10987)
ACH-000004,-1.406726776440145
ACH-000005,-1.1374996470822911
ACH-000007,-0.9658931106350441
ACH-000009,-1.1093339979287482
ACH-000011,-1.0545565606607374
ACH-000012,-1.1155206597786371
ACH-000013,-1.0959034884051626
ACH-000014,-1.135789951012634
ACH-000015,-1.232808410015116
ACH-000017,-1.1939017696016327
ACH-000018,-1.18436266900024
ACH-000019,-1.0086670181288242
ACH-000021,-1.117339177741182
ACH-000022,-0.7443762397316444
ACH-000025,-1.2512810269432542
ACH-000028,-1.2446816122568949
ACH-000030,-1.1362368940407928
ACH-000035,-1.0729959774795312
ACH-000036,-1.155423612595867
ACH-000037,-0.8082515684831203
ACH-000039,-1.1353089930160765
ACH-000040,-0.9060602896311588
ACH-000041,-1.0595290706459315
ACH-000042,-1.1343232405057735
ACH-000045,-0.8413018448544066
ACH-000047,-1.1246447658100314
ACH-000052,-1.1973607503111279
ACH-000053,-1.0266248417444552
ACH-000054,-1.0832614333701769
ACH-000055,-1.099566765617501
ACH-000060,-1.053816102648092
ACH-000067,-1.1160971446495602
ACH-000070,-1.036940832506374
ACH-000075,-1.0233647750442771
ACH-000078,-1.1786507401188409
ACH-000082,-0.8190552754015141
ACH-000085,-0.9964018645205148
ACH-000086,-1.0482757355949963
ACH-000087,-1.285009551361666
ACH-000092,-1.3005686691037597
ACH-000095,-1.1647613181101182
ACH-000097,-0.9261078717856066
ACH-000098,-1.0726017267953267
ACH-000099,-0.6649557210862534
ACH-000108,-0.9487346076724268
ACH-000113,-1.1042368284909525
ACH-000116,-1.0319289633214106
ACH-000118,-1.258471255685102
ACH-000120,-1.1013516969165225
ACH-000123,-1.0285550574686282
ACH-000127,-1.127930780866215
ACH-000128,-1.3286537765785125
ACH-000132,-1.086338386269555
ACH-000133,-1.1708809813001908
ACH-000137,-0.9081152650547056
ACH-000138,-1.1401197423138592
ACH-000142,-0.7578817868594167
ACH-000143,-1.0733526249083187
ACH-000146,-1.0683729434094502
ACH-000148,-0.9668801657389856
ACH-000150,-1.2402808143740125
ACH-000152,-1.2741988038442176
ACH-000153,-1.4308257923213483
ACH-000159,-1.3276554703557446
ACH-000160,-0.8205754068950559
ACH-000163,-0.9366489987309512
ACH-000167,-0.6817261785328217
ACH-000168,-0.7673416888091639
ACH-000169,-0.9633682602658556
ACH-000178,-0.7909229492143269
ACH-000183,-0.9964363280048352
ACH-000188,-0.9228839609962852
ACH-000189,-1.4225107316399268
ACH-000190,-0.7335434872162084
ACH-000198,-0.9915282141282026
ACH-000203,-1.2698378719549628
ACH-000204,-1.1184788881761791
ACH-000206,-1.0224027308908399
