,PSME1 (5720)
ACH-000512,-0.6143314196826066
ACH-000516,-0.6747746834458888
ACH-000517,-0.6345265625109953
ACH-000518,-0.5002059170878956
ACH-000520,-0.4736148519447844
ACH-000521,-0.44395220658431617
ACH-000522,-0.6311669550598564
ACH-000524,-0.5860821935766973
ACH-000527,-0.5181039675986008
ACH-000528,-0.6122117306326866
ACH-000537,-0.6648728676298125
ACH-000541,-0.461133190893273
ACH-000542,-0.5766326727007381
ACH-000544,-0.6313814032763809
ACH-000545,-0.5739123554837924
ACH-000547,-0.6603088586477909
ACH-000548,-0.6282483328488563
ACH-000549,-0.5508313877434841
ACH-000550,-0.4844390279328703
ACH-000552,-0.4374061536573597
ACH-000556,-0.5129044051142418
ACH-000557,-0.6411187175764935
ACH-000569,-0.8668756877435394
ACH-000570,-0.4760350153271997
ACH-000571,-0.5110675927461911
ACH-000573,-0.5939342983723546
ACH-000576,-0.8675927525785151
ACH-000579,-0.4460645767887869
ACH-000580,-0.6420364184700087
ACH-000584,-0.6737049544389456
ACH-000585,-0.5927866056567367
ACH-000588,-0.36804051161857343
ACH-000589,-0.6199132613516747
ACH-000591,-0.27863654791857523
ACH-000593,-0.5227064748604129
ACH-000600,-0.7886991027325521
ACH-000601,-0.5149135296839643
ACH-000605,-0.4885655005825689
ACH-000606,-0.7008927251627854
ACH-000608,-0.6520765938622665
ACH-000614,-0.6083933340981994
ACH-000616,-0.7471526792959032
ACH-000618,-0.3470037644070887
ACH-000619,-0.6235643051465818
ACH-000620,-0.5814466103896221
ACH-000621,-0.5690256323065095
ACH-000622,-0.6956859933899328
ACH-000623,-0.3890828256834141
ACH-000624,-0.5682036205862311
ACH-000627,-0.41677877542928105
ACH-000630,-0.4066686617865901
ACH-000631,-0.6424616264444734
ACH-000632,-0.6113857242704661
ACH-000633,-0.4369190043851605
ACH-000637,-0.8293236226779799
ACH-000638,-0.6837900919901445
ACH-000646,-0.5757215662647157
ACH-000647,-0.4325018107928779
ACH-000648,-0.6266518259125817
ACH-000649,-0.5603241551021538
ACH-000651,-0.5351129713430256
ACH-000652,-0.35925705761284915
ACH-000653,-0.5718023856842707
ACH-000657,-0.7364865434918049
ACH-000658,-0.4055267385097683
ACH-000661,-0.6757398747726471
ACH-000662,-0.7836196537647943
ACH-000663,-0.5191399633221551
ACH-000665,-0.4090960930180814
ACH-000671,-0.4845967784532538
ACH-000672,-0.9321974604302076
ACH-000673,-0.6036175126243347
ACH-000676,-0.5292523844945553
ACH-000677,-0.4254855139108638
ACH-000681,-0.5889863119541977
ACH-000683,-0.4940510312466884
ACH-000684,-0.6681711658901293
ACH-000688,-0.4427488103284904
ACH-000693,-0.4323228908280896
ACH-000694,-0.5907569263955594
ACH-000695,-0.9267308400048768
ACH-000696,-0.6747654912628496
ACH-000697,-0.5090613443792024
ACH-000699,-0.5933160390857874
ACH-000701,-0.43304009859656656
ACH-000706,-0.512825698632817
ACH-000711,-0.6894979618317374
ACH-000713,-0.39600564527617743
ACH-000714,-0.7684672703237949
ACH-000718,-0.6697689846277995
ACH-000720,-0.5307417079314299
ACH-000721,-0.6593223905746604
ACH-000724,-0.4205122151623745
ACH-000725,-0.6509919721451566
ACH-000732,-0.7040251670978636
ACH-000734,-0.470555552661719
ACH-000735,-0.5981704533431869
ACH-000736,-0.7276366509303841
ACH-000738,-0.5420115144131785
ACH-000746,-0.594729334935
ACH-000747,-0.5767324339480084
ACH-000748,-0.6122219265859894
ACH-000753,-0.5504347360681863
ACH-000756,-0.4943088894651718
ACH-000757,-0.4758548317728555
ACH-000758,-0.6997986697480713
ACH-000760,-0.35455907003042275
ACH-000762,-0.8835195487452595
ACH-000763,-0.7386584158314882
ACH-000764,-0.5100307717259612
ACH-000765,-0.6296709155565616
ACH-000766,-0.6917143674153041
ACH-000767,-0.6914605728297821
ACH-000768,-0.7032449324062494
ACH-000769,-0.5502975511140414
ACH-000770,-0.7003024484558227
ACH-000771,-0.6689831211243584
ACH-000773,-0.547264710336128
ACH-000776,-0.5162153204543986
ACH-000777,-0.5542294964093715
ACH-000778,-0.4943610619804592
ACH-000781,-0.4916510994881353
ACH-000782,-0.8270334354091023
ACH-000783,-0.7496260209811445
ACH-000784,-0.42346959113097205
ACH-000785,-0.5108522428568875
ACH-000787,-0.4654103312740529
ACH-000788,-0.5757365603470103
ACH-000791,-0.5066823973545779
ACH-000792,-0.5092729627608035
ACH-000794,-0.6071483134222448
ACH-000796,-0.5435665744723348
ACH-000798,-0.6398170766781597
ACH-000799,-0.6528199945556491
ACH-000800,-0.7147404366078121
ACH-000802,-0.3714378661868679
ACH-000804,-0.6733388729818428
ACH-000805,-0.8162252523611692
ACH-000809,-0.3039356843350289
ACH-000810,-0.7666218558213624
ACH-000811,-0.35846801230241715
ACH-000817,-0.6469478102384039
ACH-000819,-0.39273090104726577
ACH-000820,-0.40055883090675615
ACH-000821,-0.634673191554997
ACH-000822,-0.6013987192994669
ACH-000823,-0.5722554539611228
ACH-000824,-0.6545245690477471
ACH-000827,-0.6300707016487221
ACH-000829,-0.652922824958197
ACH-000831,-0.8089596571526481
ACH-000832,-0.6611983498871309
ACH-000833,-0.42317359917011016
ACH-000834,-0.3189538381100315
ACH-000835,-0.5997615766026725
ACH-000836,-0.6148435617795648
ACH-000837,-0.6290759760555491
ACH-000838,-0.5293594789748293
ACH-000839,-0.6053506348205508
ACH-000840,-0.8428153483618631
ACH-000841,-0.6622152879099941
ACH-000843,-0.7643846682414821
ACH-000846,-0.6683491785130079
ACH-000847,-0.5618411449424174
ACH-000848,-0.6476256245091127
ACH-000849,-0.6799792201016029
ACH-000851,-0.7015806202054402
ACH-000855,-0.6953128692888271
ACH-000856,-0.5348189783472282
ACH-000858,-0.5615412394259582
ACH-000859,-0.494183832984484
ACH-000861,-0.4598035737935837
ACH-000862,-0.5308240030493674
ACH-000865,-0.5028619563035385
ACH-000866,-0.5594547653037054
ACH-000867,-0.6299391292489489
ACH-000869,-0.5343957974839397
ACH-000872,-0.4651791218792599
ACH-000873,-0.5938401361738085
ACH-000876,-0.6542992994573225
ACH-000878,-0.9986767573551528
ACH-000880,-0.6032118408534083
ACH-000881,-0.6719394498421595
ACH-000882,-0.6085498736133377
ACH-000884,-0.4853845933388725
ACH-000885,-0.6201166437212916
ACH-000887,-0.6638082024761521
ACH-000889,-0.6646103934635507
ACH-000896,-0.5863526503336604
ACH-000898,-0.6137886721555736
ACH-000900,-0.6542153440813842
ACH-000901,-0.501653142731747
ACH-000905,-0.6840504280740131
ACH-000906,-0.4285125012492616
ACH-000907,-0.4315346179806302
ACH-000910,-0.4951925635522412
ACH-000911,-0.5373955316447533
ACH-000912,-0.7192250561981223
ACH-000913,-0.4213222874401769
ACH-000915,-0.657660265318396
ACH-000916,-0.4474492853541588
ACH-000917,-0.4808853913413109
ACH-000920,-0.5753282696625717
ACH-000921,-0.6533256788657487
ACH-000924,-0.2880542364418997
ACH-000926,-0.5487138605278601
ACH-000928,-0.8126723639616314
ACH-000929,-0.5661188559854029
ACH-000932,-0.4801903464685975
ACH-000935,-0.5282308254462219
ACH-000936,-0.6502502453770794
ACH-000937,-0.9283833467613504
ACH-000938,-0.7077940559848147
ACH-000939,-0.7579420803800555
ACH-000941,-0.634143502125701
ACH-000943,-0.5758793503247894
ACH-000946,-0.8316168722253922
ACH-000947,-0.6778466774170717
ACH-000948,-0.6686608712678258
ACH-000950,-0.7337658949652889
ACH-000953,-0.8332172098389147
ACH-000954,-0.5119066304281067
ACH-000957,-0.6136788408992329
ACH-000958,-1.0740525750512795
ACH-000960,-0.8265249561946859
ACH-000963,-0.7226111427546856
ACH-000968,-0.6536864501010375
ACH-000969,-0.9122958201513164
ACH-000972,-0.800909347995443
ACH-000973,-0.3952802045610108
ACH-000974,-0.6959941220487216
ACH-000978,-0.9756724758331068
ACH-000984,-0.5494232174306258
ACH-000986,-0.6526984775678903
ACH-000988,-0.5133074828171669
ACH-000993,-0.5361415889854438
ACH-000994,-0.6421551697589728
ACH-000996,-0.7610277209372079
ACH-001001,-0.5726281931142526
ACH-001020,-0.5850155687884577
ACH-001028,-0.5574188833833978
ACH-001031,-0.5987354716762018
ACH-001038,-0.6089369998792271
ACH-001048,-0.5526970524375083
ACH-001050,-0.5371356198414265
ACH-001053,-0.5119774420796696
ACH-001054,-0.705906438407323
ACH-001061,-0.5383427760433356
ACH-001067,-0.8197489502913731
ACH-001075,-0.6411069229838202
ACH-001096,-0.5232838096569574
ACH-001111,-0.7182255108648349
ACH-001119,-0.5146100097165804
ACH-001128,-0.7647718726406487
ACH-001134,-0.6828951782837672
ACH-001151,-0.4518064619281337
ACH-001163,-0.4884002161166694
ACH-001164,-0.7895071239075488
ACH-001183,-0.5068296398676468
ACH-001192,-0.4679187199981395
ACH-001193,-0.4472071751523497
ACH-001196,-0.7644298467397749
ACH-001197,-0.7597896120688648
ACH-001205,-0.7917262005213874
ACH-001211,-0.6913748049954694
ACH-001212,-0.8229455589480114
ACH-001228,-0.5560372077656659
ACH-001232,-0.6152922357868305
ACH-001239,-0.5238667079548733
ACH-001270,-0.6680182305404699
ACH-001274,-0.8033765017013569
ACH-001275,-0.5973317680167051
ACH-001277,-0.6174765645817378
ACH-001278,-0.6425808926216052
ACH-001280,-0.5866687578781576
ACH-001283,-0.5514623500161356
ACH-001289,-0.7931392304271386
ACH-001300,-0.5396661058366823
ACH-001301,-0.7184335368974266
ACH-001302,-0.3606964956272054
ACH-001306,-0.4263539308104737
ACH-001318,-0.42612974274886223
ACH-001322,-0.5612874615246454
ACH-001328,-0.5505447351029658
ACH-001332,-0.6373281062808792
ACH-001336,-0.3814092719215051
ACH-001346,-0.4716925642027939
ACH-001353,-0.5800992809599076
ACH-001354,-0.552823966386869
ACH-001367,-0.8247650567585577
ACH-001368,-0.6200779988999113
ACH-001374,-0.23456897440659802
ACH-001377,-0.6920616055883387
ACH-001380,-0.6397641742680483
ACH-001391,-0.6962621345544522
ACH-001408,-0.6311065424851889
ACH-001430,-0.8103553231933928
ACH-001431,-0.6958843239693611
ACH-001450,-0.9110509264276404
ACH-001496,-0.8419344260731956
ACH-001500,-0.5808244290836857
ACH-001523,-0.6624925988217141
ACH-001532,-0.8156272955542192
ACH-001550,-0.7369333531385033
ACH-001552,-0.5938674194892666
ACH-001554,-0.6305989850881216
ACH-001654,-0.6393996434343479
ACH-001735,-0.7427854106678368
ACH-001736,-0.7670737660015239
ACH-001737,-0.31836426387300704
ACH-001740,-0.5572322286652458
ACH-001745,-0.6249072659284842
ACH-001765,-0.4925266646251536
