,AZIN1 (51582)
ACH-000323,-0.0468651108903481
ACH-000324,-0.0595494987310787
ACH-000329,-0.19860976019547527
ACH-000330,-0.4138900269453175
ACH-000331,-0.022166882662358958
ACH-000332,-0.22296181473874846
ACH-000334,-0.20967446676338186
ACH-000335,0.05133219929583988
ACH-000336,-0.3724909254120553
ACH-000337,-0.2852889630815653
ACH-000338,-0.3590144318842109
ACH-000339,-0.3363055494321982
ACH-000341,-0.2761354618854401
ACH-000348,-0.2088395590285749
ACH-000350,-0.32389460750921456
ACH-000352,-0.36924951571549797
ACH-000356,-0.14543831925479306
ACH-000361,-0.15155300841123093
ACH-000362,-0.3759974484211293
ACH-000363,-0.7617339633738387
ACH-000364,-0.024807797577419348
ACH-000365,-0.3704915259579438
ACH-000366,-0.0005050001057599222
ACH-000368,-0.028064054592101883
ACH-000374,0.1323666400894918
ACH-000375,-0.414636250229991
ACH-000376,-0.03692879222013822
ACH-000381,-0.21357466906466802
ACH-000383,-0.3990610454178339
ACH-000387,-0.01716653580711217
ACH-000389,-0.0867673449293947
ACH-000390,-0.4512768013005786
ACH-000393,-0.1236433617740934
ACH-000395,-0.2023028908110068
ACH-000396,0.023267257168753736
ACH-000397,-0.2318653917408474
ACH-000401,-0.4110945619544548
ACH-000402,-0.4863124678988438
ACH-000403,-0.11617556402705945
ACH-000404,-0.169603280318603
ACH-000406,-0.4031891452051585
ACH-000407,-0.09468562698359988
ACH-000408,-0.3248177425866461
ACH-000410,-0.20847694880949907
ACH-000411,-0.2617497811213997
ACH-000414,-0.18922545542996308
ACH-000415,-0.14195202365652254
ACH-000416,-0.30677503423018504
ACH-000420,-0.0743649362223728
ACH-000421,-0.12374010853219465
ACH-000424,-0.10607133165062176
ACH-000425,-0.3780087779690708
ACH-000426,-0.16387180953471736
ACH-000427,-0.3898249780773092
ACH-000433,-0.0933258116961574
ACH-000435,-0.3124339069471055
ACH-000436,-0.5254257960374806
ACH-000444,-0.19793164483150705
ACH-000445,-0.2545314019360286
ACH-000448,-0.15715146904609972
ACH-000450,-0.2047951200676707
ACH-000452,-0.10827260443892256
ACH-000454,-0.3296687858702412
ACH-000458,-0.09249897016024422
ACH-000459,-0.19051203234431616
ACH-000460,-0.2427301848192251
ACH-000461,-0.05107022601200227
ACH-000463,0.061779558151970525
ACH-000464,-0.10011251381787012
ACH-000466,-0.23465031825594565
ACH-000467,-0.21258128989302144
ACH-000468,-0.3021443444221787
ACH-000469,-0.1494691689013044
ACH-000470,-0.19029408939645007
ACH-000471,-0.3632435186268579
ACH-000472,-0.19706787339525256
ACH-000473,-0.14410759021140532
ACH-000475,-0.2700371227436993
ACH-000476,-0.18925434886458675
ACH-000477,-0.2519524599416589
ACH-000479,0.06456712835331319
ACH-000480,-0.009462833838019626
ACH-000481,-0.36231270331400106
ACH-000483,-0.0985721280667479
ACH-000484,-0.07243466902968031
ACH-000485,-0.027747961143923947
ACH-000486,-0.2308335044620472
ACH-000487,-0.4258272080267912
ACH-000488,-0.18654456546851408
ACH-000490,-0.189394681615064
ACH-000491,-0.07454146528595425
ACH-000495,-0.2351582599646873
ACH-000496,-0.1361515878003925
ACH-000499,-0.06169500258652873
ACH-000500,-0.2903641637574251
ACH-000502,-0.20030761911625566
ACH-000503,-0.3085571492324252
ACH-000505,-0.2026490692920272
ACH-000507,-0.1890209506819053
ACH-000510,-0.2082676453324525
ACH-000511,-0.21468435086089266
ACH-000512,-0.28317950271320125
ACH-000516,-0.1355794429310134
ACH-000517,-0.2039995528876453
ACH-000518,-0.133074696078795
ACH-000520,-0.07023386571045795
ACH-000521,-0.17403510504192793
ACH-000522,-0.1644381230360925
ACH-000524,-0.11861054731875845
ACH-000527,-0.11567811129401408
ACH-000528,-0.09498899367559932
ACH-000537,-0.11212706190000844
ACH-000541,-0.04573533423744354
ACH-000542,-0.3194942517453247
ACH-000544,-0.009603174960492344
ACH-000545,-0.3514056393130244
ACH-000547,-0.13349149830284165
ACH-000548,-0.2248500019637285
ACH-000549,-0.07372307228001053
ACH-000550,-0.14191388048021947
ACH-000552,-0.3611025646143807
ACH-000556,-0.5763956002303813
ACH-000557,-0.6672405208646589
ACH-000569,0.18398796974224446
ACH-000570,-0.06739781130297384
ACH-000571,-0.09750604563483782
ACH-000573,-0.08952919284517845
ACH-000576,-0.7464360975071817
ACH-000579,-0.1585413040066852
ACH-000580,-0.11927875132019596
ACH-000584,-0.3498241923517207
ACH-000585,-0.2392186144871347
ACH-000588,-0.31004514729113464
ACH-000589,-0.14677443890784958
ACH-000591,-0.006727245181094085
ACH-000593,-0.24065530448894276
ACH-000600,-0.1909500724819841
ACH-000601,-0.3719170532130131
ACH-000605,-0.24315837521835004
ACH-000606,-0.2098071016841384
ACH-000608,-0.1036998843334203
ACH-000614,-0.34138737965597943
ACH-000616,-0.07172776844026238
ACH-000618,-0.1521868283803656
ACH-000619,-0.5305574525912607
ACH-000620,-0.10841402022092904
ACH-000621,-0.3216735368022385
ACH-000622,-0.10039260150096747
ACH-000623,0.0319054827294055
ACH-000624,-0.11359724118523146
ACH-000627,-0.18598935814233816
ACH-000630,-0.06209466044914085
ACH-000631,-0.4371361552360467
ACH-000632,-0.11311563794544095
ACH-000633,-0.04640557083140045
ACH-000637,-0.16747576574190914
ACH-000638,-0.37245773098462737
ACH-000646,-0.19943163123736213
ACH-000647,-0.19467665253732136
ACH-000648,-0.16221439371616936
ACH-000649,-0.14398562081032695
ACH-000651,-0.16043374708564018
ACH-000652,-0.22034662401000726
ACH-000653,-0.11929943609251915
ACH-000657,-0.08435496139609154
ACH-000658,-0.6610622088704822
ACH-000661,-0.3485958281780881
ACH-000662,-0.027272895204171102
ACH-000663,-0.3238590509851478
ACH-000665,-0.09310247713694653
ACH-000671,-0.07993960899668408
ACH-000672,0.08040429059772584
ACH-000673,-0.18396443718778324
ACH-000676,-0.4657061108688719
ACH-000677,-0.21630138404448268
ACH-000681,-0.23585950267269
ACH-000683,-0.2125072462064336
ACH-000684,-0.05453275828587066
ACH-000688,-0.13243397518671104
ACH-000693,-0.20960825433251445
ACH-000694,-0.12175047302769015
ACH-000695,-0.4887777521983873
ACH-000696,-0.08042333824419892
ACH-000697,-0.200836377036619
ACH-000699,-0.3440067708839377
ACH-000701,-0.11781209136422152
ACH-000706,-0.04751082309481516
ACH-000711,-0.23692897593053694
ACH-000713,-0.38074170907625815
ACH-000714,-0.2793978858394364
ACH-000718,-0.1085889749040845
ACH-000720,-0.10742997435808516
ACH-000721,-0.2516036048535225
ACH-000724,-0.03866641784020505
ACH-000725,-0.17777621757058726
ACH-000732,-0.18055245157588654
ACH-000734,-0.10300043592718608
ACH-000735,-0.19668732916908135
ACH-000736,-0.038617222470118534
ACH-000738,-0.1120503303162449
ACH-000746,-0.20640427760270494
ACH-000747,-0.3015423990381612
ACH-000748,-0.13917529772061402
ACH-000753,-0.3808494117517661
ACH-000756,-0.06962090290023708
ACH-000757,-0.10533592363063632
ACH-000758,-0.16342312968175632
ACH-000760,-0.14844594867108335
ACH-000762,-0.17834348443158232
ACH-000763,-0.28229111242018395
ACH-000764,-0.1545516671383426
ACH-000765,-0.06818061607288722
ACH-000766,-0.05134658192741065
ACH-000767,-0.2360516216284604
ACH-000768,-0.18738051521293955
ACH-000769,-0.2836500823851659
ACH-000770,-0.363791203797692
ACH-000771,-0.2446251000981124
ACH-000773,-0.33629105344701804
ACH-000776,-0.2413399209784115
ACH-000777,-0.10377640510852046
ACH-000778,-0.2464650562057585
ACH-000781,-0.25028051777030685
ACH-000782,-0.09112624060157952
ACH-000783,-0.4440743726959636
ACH-000784,-0.19646037483324397
ACH-000785,-0.09214193543835277
ACH-000787,-0.10866299754657256
ACH-000788,-0.08463658833215339
ACH-000791,-0.1464280613655641
ACH-000792,-0.19206112049912927
ACH-000794,-0.2738229978169889
ACH-000796,-0.16198202645682097
ACH-000798,-0.2464104929198501
ACH-000799,-0.5422518315877721
ACH-000800,-0.23142290373449745
ACH-000802,-0.05247543880118468
ACH-000804,-0.16122936806504856
ACH-000805,-0.1294168544314254
ACH-000809,-0.21750699397989046
ACH-000810,-0.2744664358261344
ACH-000811,-0.2069445188041231
ACH-000817,-0.1966439685764934
ACH-000819,-0.1501354933345026
ACH-000820,0.1641539876716942
ACH-000821,-0.5113780686654045
ACH-000822,-0.4834049151641104
ACH-000823,-0.2581349918396336
ACH-000824,-0.11907993538241775
ACH-000827,-0.1835858560962888
ACH-000829,-0.15358213654784394
ACH-000831,-0.12517711190921715
ACH-000832,-0.3197085000352375
ACH-000833,-0.07174166536711514
ACH-000834,-0.14767878126470058
ACH-000835,-0.2268410293800085
ACH-000836,-0.2913978310039808
ACH-000837,-0.3688338746358921
ACH-000838,-0.22176485166202625
ACH-000839,-0.09596786525788542
ACH-000840,-0.0837368782161625
ACH-000841,-0.4384463947065863
ACH-000843,-0.3460792784405644
ACH-000846,-0.4263703898152374
ACH-000847,-0.14811691383578154
ACH-000848,-0.1451550299552945
ACH-000849,-0.6301108701694895
ACH-000851,-0.052114599052579404
ACH-000855,-0.09117262964650047
ACH-000856,-0.2693609688907059
ACH-000858,-0.1704064215488759
ACH-000859,-0.2701604278582485
ACH-000861,-0.029009509532234082
ACH-000862,-0.119241039993021
ACH-000865,-0.129470567839889
ACH-000866,-0.20138756346801773
ACH-000867,-0.568833247705206
ACH-000869,-0.16030915404884125
ACH-000872,-0.17518167069535096
ACH-000873,-0.3101264390687169
ACH-000876,-0.2104692886753814
ACH-000878,-0.21272237878293512
ACH-000880,-0.4269010757509346
ACH-000881,-0.26655194823529554
ACH-000882,-0.3818489078851657
ACH-000884,-0.11741820873079205
ACH-000885,-0.018137929542525317
ACH-000887,-0.06520172390574754
ACH-000889,-0.4079979487904633
ACH-000896,-0.15008004965322164
ACH-000898,-0.3509063698159022
ACH-000900,-0.16908412110341536
ACH-000901,-0.046055895174986525
ACH-000905,-0.16112553339044902
ACH-000906,-0.16829467077340535
ACH-000907,-0.03682376462493988
ACH-000910,-0.4509993340059239
ACH-000911,-0.21376378750696493
ACH-000912,-0.17395564390237064
ACH-000913,-0.2540348732329148
ACH-000915,-0.14499970752369715
ACH-000916,-0.2401117318635317
ACH-000917,0.02136719269666584
ACH-000920,-0.05443683339921632
ACH-000921,-0.1327682939907917
ACH-000924,-0.30579825831002777
ACH-000926,-0.2864273253288224
ACH-000928,-0.21374935536288486
ACH-000929,-0.12920736985466372
ACH-000932,-0.2863679777275265
ACH-000935,0.02883014026206531
ACH-000936,-0.3170216242721424
ACH-000937,-0.046255674039780224
ACH-000938,-0.2922534161462328
ACH-000939,-0.1594889277599421
ACH-000941,-0.24620505315367336
ACH-000943,-0.19781183544402914
ACH-000946,-0.1945164959702591
ACH-000947,-0.0470471277750571
ACH-000948,-0.035332932234420085
ACH-000950,-0.17163273081657712
ACH-000953,-0.3631537432499771
ACH-000954,0.10869606172110814
ACH-000957,-0.15842701731631764
ACH-000958,-0.19437339086735836
ACH-000960,-0.4456881494650348
ACH-000963,-0.2796027909687177
ACH-000968,-0.1988354262639037
ACH-000969,-0.08135418248566212
ACH-000972,-0.3744316027552959
ACH-000973,-0.10793467392779683
ACH-000974,-0.36705319358181854
ACH-000978,-0.25774524993564424
ACH-000984,-0.16255374716751705
ACH-000986,-0.32019534254926324
ACH-000988,-0.2374566392706577
ACH-000993,-0.3601797755357979
ACH-000994,-0.05604281288816252
ACH-000996,-0.247797094875483
ACH-001001,-0.08686187320232619
ACH-001020,-0.034042966220364144
ACH-001028,-0.22348650469276107
ACH-001031,0.08729965284833191
ACH-001038,-0.12291893317941782
ACH-001048,-0.2185292005594212
ACH-001050,-0.1885136714094088
ACH-001053,-0.043986108486864864
ACH-001054,-0.17150083469640076
ACH-001061,-0.22895788253615545
ACH-001067,-0.1619452692755804
ACH-001075,-0.23231177805449774
ACH-001096,-0.2372954329690179
ACH-001111,-0.3692982057674719
ACH-001119,0.02530588425748416
ACH-001128,-0.051024770159536485
ACH-001134,-0.5233972154991076
ACH-001151,-0.11604899655644785
ACH-001163,-0.3095909837883162
ACH-001164,-0.09030792251881904
ACH-001183,-0.1898397854034941
ACH-001192,-0.2208829936041188
ACH-001193,-0.012240486849246331
ACH-001196,-0.4329193708613625
ACH-001197,0.21706909206298108
ACH-001205,-0.2492027961235173
ACH-001211,-0.4406548354191808
ACH-001212,0.21742411092652475
ACH-001228,-0.17315977487387305
ACH-001232,-0.06860826666064034
ACH-001239,-0.19662262280679846
ACH-001270,-0.3852433706458301
ACH-001274,-0.2434673592785132
ACH-001275,-0.2635980159793453
ACH-001277,-0.05419087126427055
ACH-001278,-0.08187388619866295
ACH-001280,-0.2397317779065617
ACH-001283,-0.13022949585733315
ACH-001289,-0.0976737236558346
ACH-001300,-0.14685667544998096
ACH-001301,-0.12850054590344384
ACH-001302,-0.3612784866885618
ACH-001306,0.008742348930166522
ACH-001318,-0.11035264243191403
ACH-001322,-0.1270703143647472
ACH-001328,-0.1231310519117674
ACH-001332,-0.12384293154602692
ACH-001336,-0.0202248823070573
ACH-001346,-0.1695013275131195
ACH-001353,-0.10990029231893114
ACH-001354,-0.17426480286219426
ACH-001367,-0.16698706238334327
ACH-001368,-0.3816466482576498
ACH-001374,-0.1999299228906115
ACH-001377,-0.24632815182671855
ACH-001380,-0.021929238926273523
ACH-001391,-0.09695461822499717
ACH-001408,-0.11116825145430756
ACH-001430,-0.15250473992852173
ACH-001431,-0.41702524983718825
ACH-001450,-0.5309378672021609
ACH-001496,-0.13204388952705884
ACH-001500,0.03865365502956394
ACH-001523,-0.14250232499481616
ACH-001532,-0.010926161397256044
ACH-001550,-0.2482642432006256
ACH-001552,-0.28994733880115753
ACH-001554,-0.2214519690881337
ACH-001654,-0.02667051333585499
ACH-001735,-0.2041935772523433
ACH-001736,-0.11503862836753127
ACH-001737,-0.0878683274310245
ACH-001740,-0.07720199558047143
ACH-001745,-0.14361995246748546
ACH-001765,-0.2373264168926588
