,TNXB (7148)
ACH-000004,-0.19827589826310646
ACH-000005,-0.334299436083646
ACH-000007,-0.11929654902345532
ACH-000009,-0.1338075811397938
ACH-000011,-0.13061230050728806
ACH-000012,-0.17191409075117453
ACH-000013,-0.21857466804872855
ACH-000014,-0.25002729609291585
ACH-000015,0.005732231829581125
ACH-000017,-0.2334591016357808
ACH-000018,-0.16178452093627715
ACH-000019,-0.2771706141466128
ACH-000021,-0.1674727759734041
ACH-000022,-0.142336726033712
ACH-000025,-0.04442540424490731
ACH-000028,-0.3759693567025918
ACH-000030,-0.038567791896001125
ACH-000035,-0.1861063125795544
ACH-000036,-0.10872134633168097
ACH-000037,-0.16565184696164476
ACH-000039,-0.014108633703116909
ACH-000040,-0.16254050577415635
ACH-000041,-0.109037546320039
ACH-000042,-0.08213168787197682
ACH-000045,-0.20638486465206304
ACH-000047,-0.2091343132535066
ACH-000052,-0.16756591988773292
ACH-000053,-0.18191367493067712
ACH-000054,-0.1557799295412702
ACH-000055,-0.2334582512829111
ACH-000060,-0.11479773237549006
ACH-000067,-0.09522272040017213
ACH-000070,-0.11859030678297824
ACH-000075,-0.10508653905261704
ACH-000078,-0.10717242814944478
ACH-000082,-0.20671967597112528
ACH-000085,-0.17890045750916206
ACH-000086,-0.13361423331864433
ACH-000087,-0.2178998835685685
ACH-000092,-0.15699075632200926
ACH-000095,-0.23479849334066266
ACH-000097,-0.15062639210725975
ACH-000098,-0.3083724739316888
ACH-000099,-0.1159883730791706
ACH-000108,-0.34026096229347674
ACH-000113,-0.3288560435474324
ACH-000116,-0.08678791194787845
ACH-000118,0.029083905672123232
ACH-000120,-0.07748167556305285
ACH-000123,-0.09382506485272137
ACH-000127,-0.15738982247665506
ACH-000128,-0.4101984425696497
ACH-000132,-0.2859959704066401
ACH-000133,-0.19934644745073324
ACH-000137,-0.3954040626363273
ACH-000138,-0.23607035116101835
ACH-000142,-0.15454930484379745
ACH-000143,-0.17285653567262152
ACH-000146,-0.17413625491145351
ACH-000148,-0.029594629763953568
ACH-000150,-0.07012049349071381
ACH-000152,-0.14737787985035905
ACH-000153,0.022225375293915543
ACH-000159,-0.2703648302571404
ACH-000160,-0.2966347823034693
ACH-000163,0.06566520679582376
ACH-000167,-0.06648608725556984
ACH-000168,-0.37795840931439584
ACH-000169,-0.1228644766319406
ACH-000178,0.0875751311964711
ACH-000183,-0.30810381952826305
ACH-000188,-0.10703263769621878
ACH-000189,-0.17376711561343464
ACH-000190,-0.2717195420922319
ACH-000198,-0.2358527444839563
ACH-000203,0.016593595399705837
ACH-000204,-0.2580842818061654
ACH-000206,-0.1994833250627573
ACH-000207,-0.2356389746275576
ACH-000208,-0.2325518576540053
ACH-000210,-0.06129958850254905
ACH-000211,-0.2806783399197507
ACH-000215,-0.004249868821126849
ACH-000221,0.10500092949429117
ACH-000222,-0.043983317701589884
ACH-000223,-0.1805562616604976
ACH-000226,-0.27118691616854995
ACH-000227,-0.10233783762403464
ACH-000228,-0.36980906305064826
ACH-000231,-0.2017954921935076
ACH-000232,-0.1798266104711563
ACH-000233,-0.2315050875072567
ACH-000234,-0.10389381676843587
ACH-000235,-0.1265727453470248
ACH-000237,-0.09253434830971144
ACH-000238,-0.3068944297715388
ACH-000242,-0.4980322652336314
ACH-000243,-0.17011776988664962
ACH-000244,-0.4604163600541356
ACH-000246,-0.0904443486404048
ACH-000248,-0.2759574135817016
ACH-000250,-0.22544800500901255
ACH-000251,-0.3084413533106031
ACH-000252,-0.11933228720402138
ACH-000253,-0.21465649420551647
ACH-000255,-0.2363123032930493
ACH-000256,-0.1322083573836807
ACH-000257,-0.2072569712658418
ACH-000258,0.20243008555471848
ACH-000259,-0.06910284073384214
ACH-000260,-0.258537025881215
ACH-000261,-0.05923975094172039
ACH-000262,-0.24738781013579514
ACH-000263,0.12372305436927045
ACH-000264,-0.17671470642115047
ACH-000265,-0.20212298391759945
ACH-000266,-0.2612120249777952
ACH-000272,-0.16479693752945104
ACH-000274,-0.17380672671475336
ACH-000277,-0.29268302469639423
ACH-000278,-0.008164372270995009
ACH-000279,-0.21240245958659684
ACH-000280,-0.28061121429136743
ACH-000281,-0.19746427831672544
ACH-000288,-0.1270535136506988
ACH-000291,-0.20572322011597247
ACH-000293,-0.2695040240540297
ACH-000294,-0.19419041202899812
ACH-000295,-0.3923679586990412
ACH-000296,-0.31356183932780823
ACH-000302,-0.3593310940369398
ACH-000304,-0.0115504267285132
ACH-000307,-0.13072205061146655
ACH-000308,-0.20105125622914488
ACH-000310,-0.2179317807241508
ACH-000311,-0.2598958388161427
ACH-000312,-0.22427223384563427
ACH-000315,0.059503181982144514
ACH-000316,-0.3709261301887292
ACH-000317,-0.32824265188579554
ACH-000318,-0.18093752266385946
ACH-000319,-0.18962200908581167
ACH-000320,-0.33496971262419284
ACH-000322,-0.3441398099736474
ACH-000323,-0.3757752650618872
ACH-000324,-0.14274180326650998
ACH-000329,-0.18678726409587096
ACH-000330,-0.3975176414741444
ACH-000331,-0.25852956565750285
ACH-000332,-0.33546161573327365
ACH-000334,-0.15235935286280064
ACH-000335,-0.3649508871888625
ACH-000336,-0.08854868526977927
ACH-000337,-0.3134725804421248
ACH-000338,-0.28329065527595143
ACH-000339,-0.1307434574449528
ACH-000341,-0.2415284443232626
ACH-000348,-0.09814524207846342
ACH-000350,-0.11710402818987432
ACH-000352,-0.2733339884179484
ACH-000356,-0.29737858075432644
ACH-000361,-0.3459318871644021
ACH-000362,-0.22215364080600736
ACH-000363,-0.1908489183647442
ACH-000364,-0.12884315981005098
ACH-000365,0.03152334853443222
ACH-000366,-0.14518875997330394
ACH-000368,-0.2502971597599157
ACH-000374,-0.6519001945142446
ACH-000375,-0.20934964549571014
ACH-000376,-0.2326847580842979
ACH-000381,-0.12638350458484554
ACH-000383,-0.14804413870589367
ACH-000387,-0.07872971963516616
ACH-000389,-0.10239486333304364
ACH-000390,-0.35648601284251275
ACH-000393,-0.3594546905334924
ACH-000395,-0.055209830913791114
ACH-000396,-0.16489413470608766
ACH-000397,-0.24246615624538045
ACH-000401,-0.3762170578296495
ACH-000402,0.10783417133147044
ACH-000403,-0.1611542507077613
ACH-000404,-0.7553818266741101
ACH-000406,-0.26023672672665515
ACH-000407,0.010307722312663616
ACH-000408,0.0034602934151070773
ACH-000410,-0.05713379158196
ACH-000411,-0.1271136758471218
ACH-000414,-0.17560151614051442
ACH-000415,-0.1513884811894146
ACH-000416,-0.08881074550735768
ACH-000420,-0.018744306091423524
ACH-000421,-0.19533049471839128
ACH-000424,-0.26239156777012296
ACH-000425,-0.164835205785878
ACH-000426,-0.15274480525656012
ACH-000427,-0.27978703185400644
ACH-000433,-0.3295728446045653
ACH-000435,-0.11686757840035325
ACH-000436,-0.4060339930123328
ACH-000444,-0.2932799642701577
ACH-000445,-0.5693052874850657
ACH-000448,-0.2331014155047325
ACH-000450,-0.16496475699545554
ACH-000452,-0.2446284804113131
ACH-000454,-0.3840133466727675
ACH-000458,-0.18417422466787167
ACH-000459,-0.02657311905211471
ACH-000460,-0.14489171482468127
ACH-000461,-0.4752309928625091
ACH-000463,-0.2475667214775294
ACH-000464,-0.2562729380566035
ACH-000466,-0.1069750907894528
ACH-000467,-0.08036862691695107
ACH-000468,-0.16450420168457994
ACH-000469,-0.17914427662256446
ACH-000470,-0.5002881973666989
ACH-000471,-0.26350425178044035
ACH-000472,-0.15303591361457766
ACH-000473,-0.2076325812773708
ACH-000475,-0.23056728900300916
ACH-000476,-0.31867261640480243
ACH-000477,-0.2027919637430428
ACH-000479,-0.3796105801518057
ACH-000480,-0.0626293936687355
ACH-000481,-0.23563778267808905
ACH-000483,-0.16931658881016262
ACH-000484,-0.056967461620436914
ACH-000485,-0.3264508547013096
ACH-000486,-0.11646245247370612
ACH-000487,-0.1309958480195476
ACH-000488,-0.2099074696532853
ACH-000490,-0.3227717769652393
ACH-000491,-0.21382979674153324
ACH-000495,-0.1676965227293336
ACH-000496,-0.1374979541032199
ACH-000499,-0.16751258937920452
ACH-000500,-0.2320747942962141
ACH-000502,-0.17957877753869356
ACH-000503,-0.13073029791998758
ACH-000505,-0.2563680422569057
ACH-000507,-0.1784705259484112
ACH-000510,-0.13408733248129515
ACH-000511,0.014887891808891374
ACH-000512,-0.2886768323814051
ACH-000516,-0.2819285456130188
ACH-000517,-0.21503180559999555
ACH-000518,-0.13299191375800026
ACH-000520,-0.20974052083145348
ACH-000521,-0.18033351822221036
ACH-000522,-0.0895611595447228
ACH-000524,-0.28999142664638883
ACH-000527,-0.18344596298197988
ACH-000528,-0.2793860545437318
ACH-000537,-0.18608344768028268
ACH-000541,-0.01972487371417661
ACH-000542,-0.15315202831790767
ACH-000544,-0.2894110755439739
ACH-000545,-0.19947906648931027
ACH-000547,-0.12540152059170093
ACH-000548,-0.19216741318729533
ACH-000549,-0.35246470732138985
ACH-000550,-0.16667493075728493
ACH-000552,-0.1836425601087364
ACH-000556,-0.06458023548445006
ACH-000557,-0.08911185090978901
ACH-000569,-0.2118768218999948
ACH-000570,-0.22377678845310656
ACH-000571,-0.0948170523649388
ACH-000573,0.014890355243049144
ACH-000576,-0.2211685989462572
ACH-000579,-0.4685535077294759
ACH-000580,-0.16102127708098568
ACH-000584,-0.17947359100999608
ACH-000585,-0.1468995470355938
ACH-000588,-0.26282791152027224
ACH-000589,-0.1885666232544867
ACH-000591,-0.25245599785042544
ACH-000593,-0.04098818219704695
ACH-000600,-0.2535014189782677
ACH-000601,-0.1810657024748601
ACH-000605,-0.16743576397635854
ACH-000606,-0.3839391530112269
ACH-000608,-0.2120169985163144
ACH-000614,-0.07717276133918932
ACH-000616,-0.18174822436453786
ACH-000618,-0.25849464041681897
ACH-000619,-0.214480483667951
ACH-000620,-0.18150089533696195
ACH-000621,-0.11613961281901808
ACH-000622,-0.3624179269988483
ACH-000623,-0.16169363528834868
ACH-000624,-0.1296394651947942
ACH-000627,-0.18680703507698987
ACH-000630,-0.28422580426846505
ACH-000631,-0.375879886028992
ACH-000632,-0.02642923670990489
ACH-000633,-0.04175640097956227
ACH-000637,-0.3874706345479861
ACH-000638,-0.4214238848124389
ACH-000646,-0.37046475312929794
ACH-000647,-0.2228562912493549
ACH-000648,-0.21213105266399165
ACH-000649,-0.2359567028814774
ACH-000651,-0.02049681849178605
ACH-000652,-0.4298136785928837
ACH-000653,-0.33554718143141904
ACH-000657,-0.116728607157692
ACH-000658,-0.21818125904604835
ACH-000661,-0.283237091917075
ACH-000662,-0.3064625759463261
ACH-000663,-0.1886096385234356
ACH-000665,-0.23673319174831106
ACH-000671,-0.2426889437344299
ACH-000672,-0.3067513574543745
ACH-000673,-0.1536462218627869
ACH-000676,-0.11834500739491086
ACH-000677,-0.1711647159596142
ACH-000681,-0.13363004550431712
ACH-000683,-0.1377167907136141
ACH-000684,-0.29153357782390443
ACH-000688,-0.3201838040713699
ACH-000693,-0.06948541169113673
ACH-000694,-0.2666782201846597
ACH-000695,-0.3422853785904953
ACH-000696,-0.22046660336826107
ACH-000697,-0.3136081043601341
ACH-000699,-0.2336818840089519
ACH-000701,-0.25284777776795314
ACH-000706,0.0452711936592213
ACH-000711,-0.21064052708276804
ACH-000713,-0.3705569388040328
ACH-000714,-0.4720393962208594
ACH-000718,-0.37796617050121983
ACH-000720,-0.2767110496227275
ACH-000721,-0.3376195341147637
ACH-000724,-0.13550085885288546
ACH-000725,-0.025170394027971308
ACH-000732,-0.21522724020095765
ACH-000734,-0.22807044964182485
ACH-000735,-0.13483608888575194
ACH-000736,-0.3567849547011908
ACH-000738,-0.2032083651000856
ACH-000746,-0.21592619136590532
ACH-000747,-0.10716155641130867
ACH-000748,-0.11304936014504728
ACH-000753,-0.1933738668641461
ACH-000756,0.017608685913371027
ACH-000757,-0.3064907984804168
ACH-000758,-0.12353764941785088
ACH-000760,-0.080261493869702
ACH-000762,-0.3192327011674169
ACH-000763,-0.14443035249809644
ACH-000764,-0.6010903661633146
ACH-000765,-0.27014684060838257
ACH-000766,-0.1886781971285772
ACH-000767,-0.20301429236741744
ACH-000768,-0.27101873378315555
ACH-000769,-0.07876595827646159
ACH-000770,-0.1725847349198527
ACH-000771,-0.2034521076966828
ACH-000773,-0.2707074047271987
ACH-000776,-0.0701813927132023
ACH-000777,-0.23361147696233675
ACH-000778,-0.0023925169909534204
ACH-000781,-0.15465048727475653
ACH-000782,-0.018295436074966986
ACH-000783,-0.3983404936188193
ACH-000784,-0.17711796591219092
ACH-000785,-0.14058445484726714
ACH-000787,-0.053984428571879205
ACH-000788,-0.1544714460329273
ACH-000791,-0.09978171340772618
ACH-000792,-0.15119067605150474
ACH-000794,-0.1441042702087017
ACH-000796,-0.231138953858029
ACH-000798,-0.18183373804170488
ACH-000799,-0.20536505284577355
ACH-000800,-0.3497672786124947
ACH-000802,-0.29387093877476395
ACH-000804,-0.062495351666558376
ACH-000805,-0.17355163779462612
ACH-000809,-0.2467269648654665
ACH-000810,-0.13217959430375706
ACH-000811,-0.08574277349925806
ACH-000817,-0.1918276296953414
ACH-000819,-0.30349734415975343
ACH-000820,0.10137091193482736
ACH-000821,-0.421637311763524
ACH-000822,-0.14945012902595547
ACH-000823,-0.12350534032891752
ACH-000824,-0.11503360238288562
ACH-000827,-0.2440981440968016
ACH-000829,-0.2532963454164405
ACH-000831,-0.06378231382741917
ACH-000832,-0.22280434658984305
ACH-000833,-0.24523018146486936
ACH-000834,-0.3327100874834659
ACH-000835,-0.21383008034665432
ACH-000836,-0.31824431555017274
ACH-000837,-0.2142784429677088
ACH-000838,0.049091255589651835
ACH-000839,-0.2342304613835064
ACH-000840,-0.4117310040696066
ACH-000841,-0.3505564205122539
ACH-000843,-0.08283224869277382
ACH-000846,-0.20706567122079256
ACH-000847,-0.2790034292154028
ACH-000848,-0.2193953830175094
ACH-000849,-0.11299385696904675
ACH-000851,-0.2428275561313733
ACH-000855,0.03552293645733557
ACH-000856,-0.2537453556630576
ACH-000858,-0.20394269974384385
ACH-000859,-0.18155684165477387
ACH-000861,-0.10473424888472868
ACH-000862,-0.5592495259724861
ACH-000865,-0.2721451579622836
ACH-000866,-0.0696650022663557
ACH-000867,-0.2006390597994056
ACH-000869,-0.2431618803427941
ACH-000872,0.08664953025687483
ACH-000873,-0.15814433572200126
ACH-000876,-0.3249243100958373
ACH-000878,-0.12514729141579967
ACH-000880,-0.32453632553163914
ACH-000881,-0.1696048749154756
ACH-000882,-0.3195348682896597
ACH-000884,-0.3117951500044808
ACH-000885,-0.20479890741779053
ACH-000887,-0.14477152612075753
ACH-000889,-0.5256156003348368
ACH-000896,-0.22716533352393484
ACH-000898,-0.3101209378217554
ACH-000900,-0.2353634661792272
ACH-000901,-0.047742019263495535
ACH-000905,-0.11136306716161036
ACH-000906,-0.2072371253975417
ACH-000907,-0.3733968457663631
ACH-000910,-0.14821575175309348
ACH-000911,-0.17837233332043026
ACH-000912,-0.1256240179081999
ACH-000913,-0.25013305516820994
ACH-000915,-0.1302918370095992
ACH-000916,-0.10160711686277926
ACH-000917,-0.2599657106146649
ACH-000920,-0.07325706669552869
ACH-000921,-0.2904692386913452
ACH-000924,-0.13429715771049666
ACH-000926,-0.08040440779259952
ACH-000928,-0.11923422082785687
ACH-000929,-0.27805433072403946
ACH-000932,-0.16750346744832753
ACH-000935,-0.0521031195104433
ACH-000936,-0.014305578182996291
ACH-000937,-0.29048686294863485
ACH-000938,-0.12712332730059675
ACH-000939,-0.2096142436634927
ACH-000941,-0.15573675831971348
ACH-000943,-0.09964902949017862
ACH-000946,-0.06588085285471619
ACH-000947,-0.09826732332880576
ACH-000948,-0.13460360039668262
ACH-000950,-0.20185563273976964
ACH-000953,-0.2026134776962484
ACH-000954,0.3450597527060954
ACH-000957,-0.2273562732061215
ACH-000958,0.15521277944406373
ACH-000960,-0.24925093568014225
ACH-000963,-0.4632826279141689
ACH-000968,-0.20852433744579527
ACH-000969,0.04599087757167037
ACH-000972,0.15429643773714585
ACH-000973,-0.1651721169572246
ACH-000974,-0.1643363243250774
ACH-000978,-0.2152992386162732
ACH-000984,0.0057060552264992575
ACH-000986,-0.2244708340791248
ACH-000988,-0.1573203356910285
ACH-000993,-0.026996159839324168
ACH-000994,-0.2853703808770228
ACH-000996,-0.3013603214967186
ACH-001001,-0.16892442376347028
ACH-001020,-0.3342394353815035
ACH-001028,-0.0751217830158835
ACH-001031,-0.1866706569272252
ACH-001038,0.014646241033196781
ACH-001048,-0.16595478764973476
ACH-001050,-0.12337302689020732
ACH-001053,-0.2683530366672106
ACH-001054,-0.23126530148742136
ACH-001061,-0.3818967042695134
ACH-001067,-0.07262188816182842
ACH-001075,-0.20111126631445608
ACH-001096,-0.10690107519521733
ACH-001111,-0.685392100522683
ACH-001119,-0.16875770407523275
ACH-001128,-0.23626830794264486
ACH-001134,0.059672814966624764
ACH-001151,-0.18918047565971224
ACH-001163,-0.262064236967394
ACH-001164,-0.31228601078348844
ACH-001183,-0.2911492671611187
ACH-001192,0.09811064575126252
ACH-001193,0.023758624649924717
ACH-001196,-0.14336795627673118
ACH-001197,-0.1840830880894403
ACH-001205,-0.17508293444091286
ACH-001211,-0.19890669009327036
ACH-001212,-0.4057983987902191
ACH-001228,-0.15967233776336925
ACH-001232,-0.26927582169674635
ACH-001239,-0.1969701358809856
ACH-001270,-0.3860575373004229
ACH-001274,-0.21424516965895685
ACH-001275,-0.17386197708084247
