,GOLGA7B (401647)
ACH-000004,0.0832357316712494
ACH-000005,-0.10590709287998676
ACH-000007,0.02650550009252801
ACH-000009,-0.15525926832614206
ACH-000011,-0.16281147299121745
ACH-000012,-0.14862915161605705
ACH-000013,0.044090110974178615
ACH-000014,-0.12366318860496868
ACH-000015,-0.13259160604510226
ACH-000017,0.038902410050384965
ACH-000018,-0.1464500427250849
ACH-000019,-0.07925631851107344
ACH-000021,0.01325367930924564
ACH-000022,-0.0537456894010596
ACH-000025,-0.08769023870881086
ACH-000028,0.02317899486118601
ACH-000030,-0.08539296237781402
ACH-000035,-0.0927209992986091
ACH-000036,-0.02897777246877207
ACH-000037,-0.2422049681032117
ACH-000039,-0.10724978193167176
ACH-000040,0.04361203311729537
ACH-000041,-0.272443606324392
ACH-000042,-0.014816385567466266
ACH-000045,0.034649315122227534
ACH-000047,-0.07028204627753233
ACH-000052,-0.20386408098753608
ACH-000053,-0.004906827667329014
ACH-000054,0.003757699173958819
ACH-000055,-0.24779833398496984
ACH-000060,-0.12686287583165656
ACH-000067,0.13634916141181744
ACH-000070,0.06564557638560121
ACH-000075,-0.17123694185131544
ACH-000078,-0.11237566312978628
ACH-000082,-0.0052796140863511035
ACH-000085,-0.2631506246772099
ACH-000086,-0.045944088666943834
ACH-000087,-0.413937950494649
ACH-000092,-0.053677553240480465
ACH-000095,-0.13686646574775868
ACH-000097,-0.02240300612552617
ACH-000098,-0.22140511371765015
ACH-000099,0.03618856390922006
ACH-000108,-0.0258871470599193
ACH-000113,-0.08158557922420888
ACH-000116,-0.021248111080309804
ACH-000118,-0.08989810060505173
ACH-000120,-0.1484310948584935
ACH-000123,-0.14372448557237436
ACH-000127,0.07703018469017826
ACH-000128,-0.023415415687612698
ACH-000132,-0.14133969882746306
ACH-000133,-0.08940659195437832
ACH-000137,0.03694430324508263
ACH-000138,-0.01845955572389859
ACH-000142,-0.056156915427105616
ACH-000143,-0.03367807560420498
ACH-000146,0.01944044979452323
ACH-000148,-0.18502312828822556
ACH-000150,0.12004490462802395
ACH-000152,-0.06277813148830562
ACH-000153,-0.13409009718008802
ACH-000159,-0.06726386562461141
ACH-000160,-0.0027903598851879
ACH-000163,-0.07593708172926747
ACH-000167,0.8776362767644926
ACH-000168,-0.2787123966156992
ACH-000169,-0.2863797693184605
ACH-000178,-0.08309966176150035
ACH-000183,-0.027899717459946037
ACH-000188,-0.1784314588021913
ACH-000189,-0.10912282684689192
ACH-000190,-0.14882877147025186
ACH-000198,-0.006847552333037799
ACH-000203,0.28647961824293866
ACH-000204,-0.17948422091809968
ACH-000206,-0.2667132846627788
ACH-000207,-0.11631127871714007
ACH-000208,-0.028926642349298738
ACH-000210,-0.054946026606813816
ACH-000211,-0.06302745688688828
ACH-000215,-0.014651012152016184
ACH-000221,-0.09585938521585673
ACH-000222,0.16801162913375642
ACH-000223,-0.13492292078218746
ACH-000226,-0.013614522158222104
ACH-000227,-0.1838354619843403
ACH-000228,-0.12912638517890776
ACH-000231,-0.05606764538603323
ACH-000232,0.011088483229920836
ACH-000233,-0.031642106908198284
ACH-000234,0.024966340898779703
ACH-000235,-0.02432864588516152
ACH-000237,-0.1607181095311921
ACH-000238,-0.0510923849895696
ACH-000242,-0.08580508824576698
ACH-000243,-0.0077610951721934236
ACH-000244,-0.049849536149111216
ACH-000246,-0.13142178397121893
ACH-000248,0.0040354647112238575
ACH-000250,-0.07167720971013418
ACH-000251,0.31949906620076
ACH-000252,0.01210392608879772
ACH-000253,-0.03148604331798247
ACH-000255,-0.041258108097355216
ACH-000256,-0.036283163407634884
ACH-000257,-0.15469296940889504
ACH-000258,0.13959383756079902
ACH-000259,-0.1039003389259091
ACH-000260,0.0048143447918672
ACH-000261,0.061018355286603626
ACH-000262,-0.2218183117659729
ACH-000263,-0.198571388097916
ACH-000264,0.02622350445714809
ACH-000265,-0.07435809654201574
ACH-000266,-0.005728895039136059
ACH-000272,-0.028088359223726662
ACH-000274,-0.057614728517038284
ACH-000277,-0.16841804975734162
ACH-000278,-0.16842516974262506
ACH-000279,-0.02832330710486526
ACH-000280,-0.03411985000778401
ACH-000281,-0.059583600896403015
ACH-000288,-0.13053818786814292
ACH-000291,-0.018430181761025826
ACH-000293,-0.034791112869385105
ACH-000294,-0.20381027342570646
ACH-000295,-0.08749411347719285
ACH-000296,-0.03708994494636689
ACH-000302,-0.03598640646914303
ACH-000304,-0.018193994092478703
ACH-000307,-0.08086088749137668
ACH-000308,-0.08402050383052118
ACH-000310,-0.0866472236998901
ACH-000311,-0.17121724965331095
ACH-000312,-0.14346573550331504
ACH-000315,0.04973302561250672
ACH-000316,-0.12175493959139502
ACH-000317,-0.22907245616071234
ACH-000318,-0.048274885685635364
ACH-000319,-0.04253786251969627
ACH-000320,-0.12791187145804592
ACH-000322,-0.03957317425208028
ACH-000323,-0.16306138079908236
ACH-000324,-0.13497518948591733
ACH-000329,-0.08767558774608382
ACH-000330,-0.07474313708268616
ACH-000331,-0.2398137885877583
ACH-000332,-0.041245887814129016
ACH-000334,-0.2203945436885032
ACH-000335,0.10528745534944037
ACH-000336,-0.3118661211470425
ACH-000337,-0.19488529777884447
ACH-000338,-0.6434055259067085
