,LBP (3929)
ACH-000004,-0.19539533482037888
ACH-000005,-0.27682413769982217
ACH-000007,0.05890577969131206
ACH-000009,0.0021728342118359587
ACH-000011,0.14984502665002247
ACH-000012,0.12121016191011726
ACH-000013,0.04589268127467462
ACH-000014,0.013906307956511741
ACH-000015,0.03296000628571188
ACH-000017,-0.15778790120307248
ACH-000018,-0.06053976625948985
ACH-000019,0.1769775299768319
ACH-000021,0.030919240906368918
ACH-000022,0.045581283395230994
ACH-000025,0.024758550811946514
ACH-000028,0.15853781644586493
ACH-000030,-0.15541819617225444
ACH-000035,-0.033952029142306384
ACH-000036,0.05809135291720985
ACH-000037,0.02564612204548668
ACH-000039,0.20051393441693408
ACH-000040,0.14425514487704694
ACH-000041,0.08417844907959365
ACH-000042,-0.1872057334450425
ACH-000045,0.1396031331019005
ACH-000047,-0.1538356890039712
ACH-000052,-0.004960773593560874
ACH-000053,-0.022909273824453912
ACH-000054,0.050773282615093965
ACH-000055,0.06327228888981566
ACH-000060,-0.05846778444322541
ACH-000067,0.04865180720797338
ACH-000070,-0.028668778467604367
ACH-000075,0.1912138616830913
ACH-000078,-0.027408354197563527
ACH-000082,0.02887505343816967
ACH-000085,-0.03114187966367107
ACH-000086,-0.04576721650068738
ACH-000087,-0.13447671061042882
ACH-000092,0.017902107722499904
ACH-000095,0.07273845011233712
ACH-000097,0.10834160636187792
ACH-000098,0.11325942091064853
ACH-000099,-0.03637397644385119
ACH-000108,-0.02972728257173784
ACH-000113,0.10659036408584242
ACH-000116,0.039024528879172835
ACH-000118,0.008969876845282691
ACH-000120,0.020675204100357124
ACH-000123,-0.08863246885671483
ACH-000127,-0.003069986704605348
ACH-000128,-0.015928322200307134
ACH-000132,0.16196514657453154
ACH-000133,-0.13206870171077226
ACH-000137,-0.14027237994393524
ACH-000138,-0.1151834604045153
ACH-000142,-0.02464943430387159
ACH-000143,-0.05777710438442589
ACH-000146,-0.021324736846649817
ACH-000148,-0.007293370491303244
ACH-000150,0.07336528486039748
ACH-000152,0.08466796624123728
ACH-000153,-0.19144771703861585
ACH-000159,0.04499541128650634
ACH-000160,0.1173487193327603
ACH-000163,0.06912736117923464
ACH-000167,0.04856924673772064
ACH-000168,0.012481428524659431
ACH-000169,-0.04619158295635386
ACH-000178,0.04647304534673422
ACH-000183,-0.18423367696394236
ACH-000188,0.0809605067564604
ACH-000189,0.1324596062988359
ACH-000190,-0.048122968961477636
ACH-000198,0.07879436926094027
ACH-000203,-0.08713887284889614
ACH-000204,-0.19924934609670555
ACH-000206,-0.01666680351096542
ACH-000207,-0.028208547707064355
ACH-000208,0.009379491267664849
ACH-000210,-0.02697718926610293
ACH-000211,-0.046637086561569126
ACH-000215,-0.06926386009848083
ACH-000221,-0.039355666139987824
ACH-000222,-0.0795152022348441
ACH-000223,0.06312011156533184
ACH-000226,0.0047012145282756285
ACH-000227,-0.10273751981687072
ACH-000228,0.0008992954977561226
ACH-000231,-0.030625972899668036
ACH-000232,-0.016477439145873376
ACH-000233,-0.03886596647579845
ACH-000234,0.05819322375601633
ACH-000235,0.029079214251248087
ACH-000237,0.06828799400032665
ACH-000238,-0.06241420674189881
ACH-000242,0.058797711502535835
ACH-000243,-0.045962611108588514
ACH-000244,-0.07087821432363295
ACH-000246,0.05582368953731947
ACH-000248,0.06540837684042923
ACH-000250,-0.032341368596118136
ACH-000251,0.2801658530908449
ACH-000252,-0.0943038991509997
ACH-000253,-0.08846331317364547
ACH-000255,0.06002791512528919
ACH-000256,-0.12296133551181974
ACH-000257,0.243559461198974
ACH-000258,-0.0677246240467779
ACH-000259,-0.039707049995354564
ACH-000260,-0.053317459194676176
ACH-000261,-0.18477243788329775
ACH-000262,-0.06412357787802224
ACH-000263,0.03457484185743033
ACH-000264,0.034141854222260105
ACH-000265,0.020157710475110942
ACH-000266,0.0380174129333953
ACH-000272,-0.06885962180502712
