,TRDMT1 (1787)
ACH-000004,0.19979266330897197
ACH-000005,0.28473227873805884
ACH-000007,-0.19380954156094607
ACH-000009,-0.02801767288645352
ACH-000011,-0.04084585732601255
ACH-000012,0.1189559569376666
ACH-000013,0.14552936645995046
ACH-000014,0.16731595983932646
ACH-000015,0.041032404491251236
ACH-000017,0.10743610137527183
ACH-000018,0.15264867111962493
ACH-000019,0.022434661437182063
ACH-000021,-0.025170521155000108
ACH-000022,0.10782290476805756
ACH-000025,0.14099096631989566
ACH-000028,0.003998950403662523
ACH-000030,0.0705611896366183
ACH-000035,-0.03416424452237858
ACH-000036,0.006989811293378993
ACH-000037,0.022330034932636
ACH-000039,-0.04867010220258165
ACH-000040,0.12153388411506914
ACH-000041,0.21484930369578756
ACH-000042,0.07398028650866456
ACH-000045,0.1861576454071224
ACH-000047,0.14776890145508695
ACH-000052,0.2559394695183643
ACH-000053,0.109826021881772
ACH-000054,-0.1337897149873207
ACH-000055,0.2151705541624365
ACH-000060,-0.04057084200246032
ACH-000067,-0.09801371310462748
ACH-000070,-0.0970156101692527
ACH-000075,0.04519040933494072
ACH-000078,0.08273709836377001
ACH-000082,0.04039156242605717
ACH-000085,0.04822137559156719
ACH-000086,0.15256052926766225
ACH-000087,0.1629117605878393
ACH-000092,0.04201471994647125
ACH-000095,0.0073732478431595685
ACH-000097,0.1494808902301518
ACH-000098,-0.1165299781577408
ACH-000099,0.05140329248969356
ACH-000108,-0.040536391328546965
ACH-000113,-0.11518895903738645
ACH-000116,0.06152039075242913
ACH-000118,0.08556778723856963
ACH-000120,0.14838312515691598
ACH-000123,0.0831109174929439
ACH-000127,-0.01846985957324902
ACH-000128,0.15548266884299738
ACH-000132,-0.026715512713687144
ACH-000133,0.09393388217253787
ACH-000137,0.17695638105174769
ACH-000138,0.17775246317480833
ACH-000142,0.05894810113991979
ACH-000143,-0.07734233829853493
ACH-000146,0.2040366006256341
ACH-000148,-0.006649160953721908
ACH-000150,0.10546874117165103
ACH-000152,0.0514956209527432
ACH-000153,-0.1300494390019304
ACH-000159,0.1317730241016777
ACH-000160,0.18705369859480805
ACH-000163,0.10921648716396344
ACH-000167,0.3392312938307012
ACH-000168,0.2046657408077019
ACH-000169,0.2132240707262947
ACH-000178,-0.006745375921328302
ACH-000183,0.026843610739064227
ACH-000188,0.05816859428669609
ACH-000189,-0.16412829607731927
ACH-000190,0.2802567710113397
ACH-000198,0.04549368580023572
ACH-000203,-0.00030115346138364453
ACH-000204,0.1806823418527614
ACH-000206,-0.16870542895376384
ACH-000207,-0.03229442423095348
ACH-000208,-0.1967112952968058
ACH-000210,-0.014956031276212828
ACH-000211,0.16812461281182225
ACH-000215,0.0407542167457268
ACH-000221,0.02518882401695489
ACH-000222,0.2695861492509693
ACH-000223,-0.09994354738579113
ACH-000226,0.09251945190253193
ACH-000227,0.06476311757551813
ACH-000228,0.03012204979893587
ACH-000231,0.07349305442703821
ACH-000232,0.0265964298260088
ACH-000233,0.0074800207819253565
ACH-000234,0.022596361813923417
ACH-000235,0.0862540951952693
ACH-000237,-0.04364933595052118
ACH-000238,-0.04647019846595566
ACH-000242,-0.09592529577318637
ACH-000243,0.1271205257241727
ACH-000244,-0.03812414797775222
ACH-000246,0.09188485217995973
ACH-000248,0.11848430518048887
ACH-000250,0.012330377546167332
ACH-000251,-0.08844607806567019
ACH-000252,0.04348878340565825
ACH-000253,0.013276846995275808
ACH-000255,-0.05194414928998579
ACH-000256,-0.03803738879217451
ACH-000257,0.15452061869773862
ACH-000258,-0.011218237356138026
ACH-000259,0.08252092326650591
ACH-000260,0.056314482831586285
ACH-000261,0.06258396937714941
ACH-000262,-0.3152836826885071
ACH-000263,0.3610351432282999
ACH-000264,0.053905811207249306
ACH-000265,0.007807958349607495
ACH-000266,0.05728816516630695
ACH-000272,-0.07131328170359003
ACH-000274,0.025667330999909952
ACH-000277,0.15533153028184993
ACH-000278,0.10536530465737433
ACH-000279,0.1295050902774663
ACH-000280,0.12261187046132815
ACH-000281,-0.17857232244144627
ACH-000288,0.027688328780774943
ACH-000291,0.09532133906691652
ACH-000293,0.05492764421492618
ACH-000294,0.07926954119924558
ACH-000295,0.18959857124905727
ACH-000296,-0.0023560143308293357
ACH-000302,0.011081972585361395
ACH-000304,0.029109434914233737
ACH-000307,-0.10058432536448636
ACH-000308,0.0527765592660233
ACH-000310,0.04442217375732845
ACH-000311,-0.019031227132707988
ACH-000312,0.03796109650273145
ACH-000315,0.02283960953958026
ACH-000316,0.08550693408390167
ACH-000317,-0.07043800528068117
ACH-000318,0.17086050929920246
ACH-000319,0.04615332812607829
ACH-000320,0.09973337678744956
ACH-000322,0.11253903825607674
ACH-000323,0.02420746538286929
ACH-000324,0.08715867765500339
ACH-000329,0.031766638863315606
ACH-000330,0.06283957372953622
ACH-000331,0.04905494586212097
ACH-000332,-0.0010053882882926617
ACH-000334,0.00502006196349529
ACH-000335,0.33263606418062025
ACH-000336,-0.03163825882297155
ACH-000337,0.2999533038418337
ACH-000338,0.2700314443341469
ACH-000339,0.036946608167875816
ACH-000341,0.1576545520714131
ACH-000348,-0.04867308917375991
ACH-000350,0.0449412434425617
ACH-000352,0.0720433760171407
ACH-000356,-0.09734496240988848
ACH-000361,-0.029606043731539317
ACH-000362,-0.00747418225904733
ACH-000363,0.02067728272751285
ACH-000364,0.019942237707960275
ACH-000365,0.05632988812212673
ACH-000366,0.11044135154189592
ACH-000368,-8.064647507935122e-05
ACH-000374,0.10642866753113372
ACH-000375,-0.04636206643627989
ACH-000376,0.11052291684075873
ACH-000381,0.07075091626516118
ACH-000383,0.07483895669222025
ACH-000387,0.07719872140493297
ACH-000389,0.06519839540350778
ACH-000390,0.010207644169071205
ACH-000393,0.23055390744531634
ACH-000395,0.20953703382738356
ACH-000396,0.029789728442834174
ACH-000397,0.09437493279087276
ACH-000401,0.010513915950167315
ACH-000402,-0.10481659838139186
ACH-000403,0.09958815081660352
ACH-000404,0.05833439935461309
ACH-000406,0.09690459225366853
ACH-000407,0.014179606369790272
ACH-000408,0.0926269850723496
ACH-000410,0.05235026856666145
ACH-000411,-0.15698835861407648
ACH-000414,0.04485323605747788
ACH-000415,0.020496094667504003
ACH-000416,0.028074209087956617
ACH-000420,0.038775924348976185
ACH-000421,0.13413592190221474
ACH-000424,0.1611651739003556
ACH-000425,-0.032228160265857536
ACH-000426,0.2599038653384322
ACH-000427,-0.013510337366995268
ACH-000433,0.07862143629960784
ACH-000435,0.16253640695942714
ACH-000436,0.027177271450325204
ACH-000444,0.17946905634664578
ACH-000445,-0.02815640955757146
ACH-000448,0.02510280992580339
ACH-000450,-0.0984611725194076
ACH-000452,0.07365530299879923
ACH-000454,-0.03075304277247842
ACH-000458,-0.03217655970615972
ACH-000459,0.019160502912659826
ACH-000460,0.07290349690799251
ACH-000461,0.14446758777406998
ACH-000463,0.031497885407174776
ACH-000464,-0.008028490866751083
ACH-000466,-0.031557899438413334
ACH-000467,0.0149149919509108
ACH-000468,0.14386571587326769
ACH-000469,0.003126889174529741
ACH-000470,-0.10611648219590887
ACH-000471,-0.010982481963676514
ACH-000472,0.00754320258808009
ACH-000473,-0.034420391270145526
ACH-000475,0.10005393245417228
ACH-000476,-0.03427452219306043
ACH-000477,0.23765694946830065
ACH-000479,-0.023335386739301387
ACH-000480,0.09575310790149236
ACH-000481,0.20440511742625067
ACH-000483,0.06121943347794805
ACH-000484,0.04930683192062848
ACH-000485,-0.002402134501322486
ACH-000486,-0.06319850055002059
ACH-000487,0.1366718828057336
ACH-000488,0.2054574663634526
ACH-000490,0.0780931682776567
ACH-000491,0.06947420014978647
ACH-000495,0.004021105981116762
ACH-000496,0.07949609369624515
ACH-000499,0.044828614801733536
ACH-000500,0.20945502062872576
ACH-000502,0.12470810366944625
ACH-000503,0.10208694113369918
ACH-000505,0.04210416259152162
ACH-000507,0.10275138999659794
ACH-000510,0.051517761089070864
ACH-000511,0.05972064248351599
ACH-000512,0.1522064961702769
ACH-000516,-0.021145673908050326
ACH-000517,0.06741673903123918
ACH-000518,0.02931476359765082
ACH-000520,-0.007847257180707945
ACH-000521,0.30142102294303624
ACH-000522,0.016360762366040806
ACH-000524,0.002474215493601105
ACH-000527,0.11613428436276538
ACH-000528,0.12638575648527509
ACH-000537,0.1350718677380921
ACH-000541,0.2215799557933021
ACH-000542,-0.04974395421900756
ACH-000544,0.04475699747340597
ACH-000545,0.15290145866050145
ACH-000547,-0.125906215186431
ACH-000548,0.2457788120597664
ACH-000549,0.36910313915106296
ACH-000550,0.0960233986744552
ACH-000552,0.15571830730542732
ACH-000556,-0.06123979003077444
ACH-000557,0.029103390875662886
ACH-000569,0.05941008909014089
ACH-000570,0.17007733517121018
ACH-000571,0.042604845852257885
ACH-000573,0.1608491593761889
ACH-000576,0.021795865274158315
ACH-000579,-0.012955917862405936
ACH-000580,0.12003521496135715
ACH-000584,-0.06712876999828146
ACH-000585,0.09412404375452788
ACH-000588,0.060475877698466324
ACH-000589,0.022773743070866173
ACH-000591,0.1801781590472324
ACH-000593,0.1959408678997466
ACH-000600,-0.0238069250983988
ACH-000601,0.1301300312873198
ACH-000605,0.11740875190952373
ACH-000606,0.04653851119623248
ACH-000608,0.0732010650487594
ACH-000614,-0.06498697710063328
ACH-000616,0.054642314309527394
ACH-000618,0.06597124056360236
ACH-000619,0.12276399788953825
ACH-000620,0.09848723397924797
ACH-000621,0.06720540941108541
ACH-000622,0.13189587005178194
ACH-000623,-0.10465396700862886
ACH-000624,0.03610697923266395
ACH-000627,-0.026577438922637874
ACH-000630,0.19260663599935188
ACH-000631,0.2294950591065905
ACH-000632,0.11275535373006415
ACH-000633,0.07128240717478466
ACH-000637,-0.03884672996451628
ACH-000638,0.022666356942468963
ACH-000646,0.1316116870036966
ACH-000647,-0.01659687815561895
ACH-000648,0.09469858798804694
ACH-000649,0.05497323516615441
ACH-000651,0.087130293654132
ACH-000652,0.12817574420451308
ACH-000653,0.005715182978215358
ACH-000657,0.07538545996158656
ACH-000658,0.04362077725154083
ACH-000661,0.12041457176443485
ACH-000662,-0.06150852013063124
ACH-000663,0.2402125271285598
ACH-000665,0.08221376136068563
ACH-000671,0.018201723040282503
ACH-000672,0.2202890618577042
ACH-000673,0.03793376920086415
ACH-000676,0.09618120239941937
ACH-000677,0.0771953716693951
ACH-000681,0.15509000063492956
ACH-000683,0.0323307705611158
ACH-000684,0.0014175071113730953
ACH-000688,0.00777870595768357
ACH-000693,-0.059179078639679236
ACH-000694,0.02234602502706508
